"DEP","ESS","famille","taille_etab","nb_etab","nb_ent","eff_31","eff_EQTP","rem_brut"
"65","Hors ESS","Ensemble","1 - Micro entreprise","6873","5600","s","s","s"
"65","Hors ESS","Ensemble","2 - Petites entreprises","852","549","15729","14775","448623459"
"65","Hors ESS","Ensemble","3 - Moyennes entreprises","178","117","15890","14290","465994903"
"65","Hors ESS","Ensemble","4 - Grandes entreprises","15","12","s","s","s"
"66","ESS","Ensemble","1 - Micro entreprise","1167","964","2202","2401","69492940"
"66","ESS","Ensemble","2 - Petites entreprises","256","148","5041","4652","126418501"
"66","ESS","Ensemble","3 - Moyennes entreprises","82","48","6261","5705","164872028"
"66","ESS","Ensemble","4 - Grandes entreprises","6","3","2088","1843","68479457"
"66","Hors ESS","Ensemble","1 - Micro entreprise","13779","11813","29152","29914","809141654"
"66","Hors ESS","Ensemble","2 - Petites entreprises","1742","1160","31296","28977","892092366"
"66","Hors ESS","Ensemble","3 - Moyennes entreprises","293","208","26777","24225","766890154"
"66","Hors ESS","Ensemble","4 - Grandes entreprises","40","28","21958","20260","630373289"
"67","ESS","Ensemble","1 - Micro entreprise","2496","1871","5097","4943","160003502"
"67","ESS","Ensemble","2 - Petites entreprises","621","353","11579","9755","308725186"
"67","ESS","Ensemble","3 - Moyennes entreprises","192","99","15793","13400","383436365"
"67","ESS","Ensemble","4 - Grandes entreprises","17","8","8100","7368","274556477"
"67","Hors ESS","Ensemble","1 - Micro entreprise","29101","24202","69148","64876","1970749219"
"67","Hors ESS","Ensemble","2 - Petites entreprises","5071","3525","94235","85212","2911858122"
"67","Hors ESS","Ensemble","3 - Moyennes entreprises","1035","646","96982","89456","3332739705"
"67","Hors ESS","Ensemble","4 - Grandes entreprises","177","102","114144","105610","3977132211"
"68","ESS","Ensemble","1 - Micro entreprise","1438","1081","3093","2998","95669424"
"68","ESS","Ensemble","2 - Petites entreprises","461","294","8896","7457","243793010"
"68","ESS","Ensemble","3 - Moyennes entreprises","142","79","11514","9613","269827163"
"68","ESS","Ensemble","4 - Grandes entreprises","10","5","5455","4808","152340636"
"68","Hors ESS","Ensemble","1 - Micro entreprise","17840","14879","44091","40643","1208899536"
"68","Hors ESS","Ensemble","2 - Petites entreprises","2986","2092","54590","49671","1644213484"
"68","Hors ESS","Ensemble","3 - Moyennes entreprises","608","409","56043","51220","1816432542"
"68","Hors ESS","Ensemble","4 - Grandes entreprises","82","54","54255","50436","1927862285"
"69","ESS","Ensemble","1 - Micro entreprise","4878","3988","9333","9221","297414640"
"69","ESS","Ensemble","2 - Petites entreprises","1313","797","24578","20424","649780895"
"69","ESS","Ensemble","3 - Moyennes entreprises","396","209","32150","27023","825386151"
"69","ESS","Ensemble","4 - Grandes entreprises","28","20","12608","11105","445101023"
"69","Hors ESS","Ensemble","1 - Micro entreprise","52661","43210","125144","124073","4196189625"
"69","Hors ESS","Ensemble","2 - Petites entreprises","9479","5921","180739","165837","6245119862"
"69","Hors ESS","Ensemble","3 - Moyennes entreprises","2200","1168","204770","186898","7543606957"
"69","Hors ESS","Ensemble","4 - Grandes entreprises","362","164","225434","208019","8163599030"
"70","ESS","Ensemble","1 - Micro entreprise","401","303","860","783","24124368"
"70","ESS","Ensemble","2 - Petites entreprises","177","105","3647","2913","86447043"
"70","ESS","Ensemble","3 - Moyennes entreprises","45","21","3732","3173","87419275"
"70","ESS","Ensemble","4 - Grandes entreprises","3","0","1035","882","26415535"
"70","Hors ESS","Ensemble","1 - Micro entreprise","5455","4574","12495","11602","318014605"
"70","Hors ESS","Ensemble","2 - Petites entreprises","776","543","14690","13461","410541037"
"70","Hors ESS","Ensemble","3 - Moyennes entreprises","145","98","13689","12504","397401450"
"70","Hors ESS","Ensemble","4 - Grandes entreprises","16","11","8965","8423","289490660"
"71","ESS","Ensemble","1 - Micro entreprise","1445","1130","2725","2617","81576525"
"71","ESS","Ensemble","2 - Petites entreprises","297","175","6014","4999","145487655"
"71","ESS","Ensemble","3 - Moyennes entreprises","79","40","6591","5571","152090794"
"71","ESS","Ensemble","4 - Grandes entreprises","3","0","1666","1503","57469317"
"71","Hors ESS","Ensemble","1 - Micro entreprise","14233","11542","34429","32231","907102331"
"71","Hors ESS","Ensemble","2 - Petites entreprises","2137","1444","40027","36967","1173646816"
"71","Hors ESS","Ensemble","3 - Moyennes entreprises","451","295","41184","37959","1228829875"
"71","Hors ESS","Ensemble","4 - Grandes entreprises","63","44","34226","31733","1117091632"
"72","ESS","Ensemble","1 - Micro entreprise","1412","1116","2443","2380","71296962"
"72","ESS","Ensemble","2 - Petites entreprises","349","170","7145","6077","185370512"
"72","ESS","Ensemble","3 - Moyennes entreprises","88","39","7373","6310","180261907"
"72","ESS","Ensemble","4 - Grandes entreprises","6","5","2413","1944","66950832"
"72","Hors ESS","Ensemble","1 - Micro entreprise","11579","9275","28024","27572","761720944"
"72","Hors ESS","Ensemble","2 - Petites entreprises","2060","1354","38958","36182","1114983610"
"72","Hors ESS","Ensemble","3 - Moyennes entreprises","479","317","43944","40278","1296839695"
"72","Hors ESS","Ensemble","4 - Grandes entreprises","76","48","45985","42444","1510049879"
"73","ESS","Ensemble","1 - Micro entreprise","1200","942","s","s","s"
"73","ESS","Ensemble","2 - Petites entreprises","347","209","6109","5245","157929924"
"73","ESS","Ensemble","3 - Moyennes entreprises","64","35","5004","4202","111904428"
"73","ESS","Ensemble","4 - Grandes entreprises","3","1","s","s","s"
"73","Hors ESS","Ensemble","1 - Micro entreprise","15656","12788","s","s","s"
"73","Hors ESS","Ensemble","2 - Petites entreprises","2643","1849","43910","40613","1344267010"
"73","Hors ESS","Ensemble","3 - Moyennes entreprises","505","331","40046","36321","1261509505"
"73","Hors ESS","Ensemble","4 - Grandes entreprises","48","36","s","s","s"
"74","ESS","Ensemble","1 - Micro entreprise","1616","1288","s","s","s"
"74","ESS","Ensemble","2 - Petites entreprises","520","328","9639","8108","248151738"
"74","ESS","Ensemble","3 - Moyennes entreprises","114","59","9590","8321","237740436"
"74","ESS","Ensemble","4 - Grandes entreprises","1","1","s","s","s"
"74","Hors ESS","Ensemble","1 - Micro entreprise","23512","19390","s","s","s"
"74","Hors ESS","Ensemble","2 - Petites entreprises","3875","2653","68199","64062","2182674738"
"74","Hors ESS","Ensemble","3 - Moyennes entreprises","681","481","59686","54422","1937880794"
"74","Hors ESS","Ensemble","4 - Grandes entreprises","73","47","s","s","s"
"75","ESS","Ensemble","1 - Micro entreprise","10150","8551","19093","20177","794985680"
"75","ESS","Ensemble","2 - Petites entreprises","2278","1467","42164","36455","1442614025"
"75","ESS","Ensemble","3 - Moyennes entreprises","586","378","51243","44554","1808732805"
"75","ESS","Ensemble","4 - Grandes entreprises","80","45","46635","43832","2066616431"
"75","Hors ESS","Ensemble","1 - Micro entreprise","140321","122646","296872","294829","11674283291"
"75","Hors ESS","Ensemble","2 - Petites entreprises","20167","14149","366056","339647","15388617014"
"75","Hors ESS","Ensemble","3 - Moyennes entreprises","3657","2193","332008","307930","16349000282"
"75","Hors ESS","Ensemble","4 - Grandes entreprises","764","408","532135","494008","24945971302"
"76","ESS","Ensemble","1 - Micro entreprise","2780","2140","5391","5180","164143691"
"76","ESS","Ensemble","2 - Petites entreprises","641","362","12606","10457","321658326"
"76","ESS","Ensemble","3 - Moyennes entreprises","201","107","16442","14308","416304116"
"76","ESS","Ensemble","4 - Grandes entreprises","12","11","6901","5462","216328242"
"76","Hors ESS","Ensemble","1 - Micro entreprise","26216","20653","66141","62499","1811894831"
"76","Hors ESS","Ensemble","2 - Petites entreprises","4920","3155","93869","86964","2830628896"
"76","Hors ESS","Ensemble","3 - Moyennes entreprises","1107","638","103038","94601","3322246153"
"76","Hors ESS","Ensemble","4 - Grandes entreprises","196","121","125714","117508","4376783277"
"77","ESS","Ensemble","1 - Micro entreprise","2218","1861","3654","3409","112369495"
"77","ESS","Ensemble","2 - Petites entreprises","488","246","9266","7881","253832520"
"77","ESS","Ensemble","3 - Moyennes entreprises","141","53","12407","10710","305423105"
"77","ESS","Ensemble","4 - Grandes entreprises","7","3","3729","3541","164807121"
"77","Hors ESS","Ensemble","1 - Micro entreprise","28237","23427","72514","69908","2219541107"
"77","Hors ESS","Ensemble","2 - Petites entreprises","5291","3516","99060","90635","3165267621"
"77","Hors ESS","Ensemble","3 - Moyennes entreprises","1202","708","109675","100633","3664160785"
"77","Hors ESS","Ensemble","4 - Grandes entreprises","188","100","123476","112435","4069428352"
"78","ESS","Ensemble","1 - Micro entreprise","2228","1837","4294","3961","132319708"
"78","ESS","Ensemble","2 - Petites entreprises","605","350","11092","8955","290586882"
"78","ESS","Ensemble","3 - Moyennes entreprises","169","70","14511","12636","384796318"
"78","ESS","Ensemble","4 - Grandes entreprises","7","3","2606","2435","101536687"
"78","Hors ESS","Ensemble","1 - Micro entreprise","29479","24385","72521","70230","2372279454"
"78","Hors ESS","Ensemble","2 - Petites entreprises","4869","3064","89505","82333","3145853264"
"78","Hors ESS","Ensemble","3 - Moyennes entreprises","1206","686","111160","104442","4636856588"
"78","Hors ESS","Ensemble","4 - Grandes entreprises","280","143","181566","172137","8199537598"
"79","ESS","Ensemble","1 - Micro entreprise","1133","921","2167","2163","65978365"
"79","ESS","Ensemble","2 - Petites entreprises","237","166","4594","3988","116118152"
"79","ESS","Ensemble","3 - Moyennes entreprises","74","39","7010","6076","187439552"
"79","ESS","Ensemble","4 - Grandes entreprises","12","5","8750","8176","404998850"
"79","Hors ESS","Ensemble","1 - Micro entreprise","8139","6685","19751","18788","506413527"
"79","Hors ESS","Ensemble","2 - Petites entreprises","1515","1013","29025","26882","815827419"
"79","Hors ESS","Ensemble","3 - Moyennes entreprises","336","239","31090","28626","921457558"
"79","Hors ESS","Ensemble","4 - Grandes entreprises","40","35","22834","20871","741393019"
"80","ESS","Ensemble","1 - Micro entreprise","1181","916","2259","2345","73898581"
"80","ESS","Ensemble","2 - Petites entreprises","319","167","6345","5451","165448391"
"80","ESS","Ensemble","3 - Moyennes entreprises","102","53","8275","6800","186228150"
"80","ESS","Ensemble","4 - Grandes entreprises","4","3","2343","2301","100325194"
"80","Hors ESS","Ensemble","1 - Micro entreprise","12429","10107","29710","28579","804638284"
"80","Hors ESS","Ensemble","2 - Petites entreprises","1992","1303","38438","35213","1087385823"
"80","Hors ESS","Ensemble","3 - Moyennes entreprises","482","292","45081","40802","1378424483"
"80","Hors ESS","Ensemble","4 - Grandes entreprises","77","47","44571","41000","1399487726"
"81","ESS","Ensemble","1 - Micro entreprise","1189","941","s","s","s"
"81","ESS","Ensemble","2 - Petites entreprises","299","212","5929","4870","138019363"
"81","ESS","Ensemble","3 - Moyennes entreprises","86","44","6965","5910","164017268"
"81","ESS","Ensemble","4 - Grandes entreprises","3","2","s","s","s"
"81","Hors ESS","Ensemble","1 - Micro entreprise","9656","7997","s","s","s"
"81","Hors ESS","Ensemble","2 - Petites entreprises","1375","944","25240","22948","731921424"
"81","Hors ESS","Ensemble","3 - Moyennes entreprises","269","169","23331","21383","771112352"
"81","Hors ESS","Ensemble","4 - Grandes entreprises","29","17","s","s","s"
"82","ESS","Ensemble","1 - Micro entreprise","679","521","s","s","s"
"82","ESS","Ensemble","2 - Petites entreprises","148","91","3166","2778","76780916"
"82","ESS","Ensemble","3 - Moyennes entreprises","44","19","3840","3293","91335927"
"82","ESS","Ensemble","4 - Grandes entreprises","2","1","s","s","s"
"82","Hors ESS","Ensemble","1 - Micro entreprise","6517","5412","s","s","s"
"82","Hors ESS","Ensemble","2 - Petites entreprises","954","651","17570","16513","494029540"
"82","Hors ESS","Ensemble","3 - Moyennes entreprises","165","119","14849","13748","441891470"
"82","Hors ESS","Ensemble","4 - Grandes entreprises","18","13","s","s","s"
"83","ESS","Ensemble","1 - Micro entreprise","2107","1646","4171","4411","135226255"
"83","ESS","Ensemble","2 - Petites entreprises","496","250","8994","7722","242110585"
"83","ESS","Ensemble","3 - Moyennes entreprises","119","64","8963","7496","206123470"
"83","ESS","Ensemble","4 - Grandes entreprises","12","9","4792","3886","121376875"
"83","Hors ESS","Ensemble","1 - Micro entreprise","32926","27847","69559","71400","2021857849"
"83","Hors ESS","Ensemble","2 - Petites entreprises","3661","2359","65149","61423","1955293657"
"83","Hors ESS","Ensemble","3 - Moyennes entreprises","672","437","58166","53455","1714050904"
"83","Hors ESS","Ensemble","4 - Grandes entreprises","86","56","50737","47435","1616675570"
"84","ESS","Ensemble","1 - Micro entreprise","1586","1356","3061","3198","95919702"
"84","ESS","Ensemble","2 - Petites entreprises","356","253","6569","5901","177905096"
"84","ESS","Ensemble","3 - Moyennes entreprises","90","49","7235","6378","184252948"
"84","ESS","Ensemble","4 - Grandes entreprises","4","3","1442","1249","46295326"
"84","Hors ESS","Ensemble","1 - Micro entreprise","17982","15269","40987","40963","1159378402"
"84","Hors ESS","Ensemble","2 - Petites entreprises","2372","1542","43260","40360","1287472227"
"84","Hors ESS","Ensemble","3 - Moyennes entreprises","469","299","41728","38358","1294535868"
"84","Hors ESS","Ensemble","4 - Grandes entreprises","60","43","32648","30355","1021450517"
"85","ESS","Ensemble","1 - Micro entreprise","2034","1623","4341","4206","124683094"
"85","ESS","Ensemble","2 - Petites entreprises","566","391","10443","8446","246610015"
"85","ESS","Ensemble","3 - Moyennes entreprises","120","74","10377","9015","266719742"
"85","ESS","Ensemble","4 - Grandes entreprises","7","6","1927","1639","64588923"
"85","Hors ESS","Ensemble","1 - Micro entreprise","17120","14235","40118","40828","1106132540"
"85","Hors ESS","Ensemble","2 - Petites entreprises","2696","1928","50507","46947","1423738853"
"85","Hors ESS","Ensemble","3 - Moyennes entreprises","602","436","56881","52887","1673352262"
"85","Hors ESS","Ensemble","4 - Grandes entreprises","87","58","41477","38619","1262355480"
"86","ESS","Ensemble","1 - Micro entreprise","1341","1089","s","s","s"
"86","ESS","Ensemble","2 - Petites entreprises","353","219","7228","5935","166421891"
"86","ESS","Ensemble","3 - Moyennes entreprises","79","38","6427","5596","153832168"
"86","ESS","Ensemble","4 - Grandes entreprises","3","2","s","s","s"
"86","Hors ESS","Ensemble","1 - Micro entreprise","9163","7318","s","s","s"
"86","Hors ESS","Ensemble","2 - Petites entreprises","1603","1047","30933","28649","876074811"
"86","Hors ESS","Ensemble","3 - Moyennes entreprises","335","207","29923","27608","933029782"
"86","Hors ESS","Ensemble","4 - Grandes entreprises","71","32","s","s","s"
"87","ESS","Ensemble","1 - Micro entreprise","1072","793","s","s","s"
"87","ESS","Ensemble","2 - Petites entreprises","222","110","4180","3604","109911840"
"87","ESS","Ensemble","3 - Moyennes entreprises","66","33","5442","4702","127714817"
"87","ESS","Ensemble","4 - Grandes entreprises","2","2","s","s","s"
"87","Hors ESS","Ensemble","1 - Micro entreprise","8175","6643","s","s","s"
