"REG","typo_Asso","typo_Asso_det","sexe","type_emploi","nb_poste"
"Normandie","Ensemble","Action sociale NCA","Ensemble","Ensemble","7171"
"Normandie","Ensemble","Aide a domicile","Ensemble","Ensemble","9556"
"Normandie","Ensemble","Aide par le travail","Ensemble","Ensemble","8838"
"Normandie","Ensemble","Autres enseignements","Ensemble","Ensemble","989"
"Normandie","Ensemble","Enseignement culturel","Ensemble","Ensemble","312"
"Normandie","Ensemble","Enseignement primaire/secondaire/supérieur","Ensemble","Ensemble","11518"
"Normandie","Ensemble","Formation continue d adultes","Ensemble","Ensemble","2055"
"Normandie","Ensemble","Hebergement medico-social de personnes agees","Ensemble","Ensemble","3872"
"Normandie","Ensemble","Hebergement medico-social de personnes en difficulte","Ensemble","Ensemble","4238"
"Normandie","Ensemble","Hebergement medico-social de personnes handicapees","Ensemble","Ensemble","10153"
"Normandie","Ensemble","Loisirs","Ensemble","Ensemble","662"
"Normandie","Ensemble","NC","Ensemble","Ensemble","22991"
"Normandie","Ensemble","Sports","Ensemble","Ensemble","3120"
"Nouvelle-Aquitaine","Ensemble","Accueil d adultes handicapes ou pers. agees","Ensemble","Ensemble","1419"
"Nouvelle-Aquitaine","Ensemble","Accueil d enfants et d adolescents","Ensemble","Ensemble","1390"
"Nouvelle-Aquitaine","Ensemble","Accueil d enfants handicapes","Ensemble","Ensemble","2371"
"Nouvelle-Aquitaine","Ensemble","Accueil des jeunes enfants","Ensemble","Ensemble","3065"
"Nouvelle-Aquitaine","Ensemble","Action sociale NCA","Ensemble","Ensemble","13397"
"Nouvelle-Aquitaine","Ensemble","Aide a domicile","Ensemble","Ensemble","15494"
"Nouvelle-Aquitaine","Ensemble","Aide par le travail","Ensemble","Ensemble","14864"
"Nouvelle-Aquitaine","Ensemble","Autres enseignements","Ensemble","Ensemble","1494"
"Nouvelle-Aquitaine","Ensemble","Enseignement culturel","Ensemble","Ensemble","960"
"Nouvelle-Aquitaine","Ensemble","Enseignement primaire/secondaire/supérieur","Ensemble","Ensemble","17050"
"Nouvelle-Aquitaine","Ensemble","Formation continue d adultes","Ensemble","Ensemble","2666"
"Nouvelle-Aquitaine","Ensemble","Hebergement medico-social de personnes agees","Ensemble","Ensemble","8657"
"Nouvelle-Aquitaine","Ensemble","Hebergement medico-social de personnes en difficulte","Ensemble","Ensemble","7926"
"Nouvelle-Aquitaine","Ensemble","Hebergement medico-social de personnes handicapees","Ensemble","Ensemble","16305"
"Nouvelle-Aquitaine","Ensemble","Loisirs","Ensemble","Ensemble","2123"
"Nouvelle-Aquitaine","Ensemble","NC","Ensemble","Ensemble","44418"
"Nouvelle-Aquitaine","Ensemble","Sports","Ensemble","Ensemble","5990"
"Occitanie","Ensemble","Accueil d adultes handicapes ou pers. agees","Ensemble","Ensemble","1123"
"Occitanie","Ensemble","Accueil d enfants et d adolescents","Ensemble","Ensemble","748"
"Occitanie","Ensemble","Accueil d enfants handicapes","Ensemble","Ensemble","1360"
"Occitanie","Ensemble","Accueil des jeunes enfants","Ensemble","Ensemble","4127"
"Occitanie","Ensemble","Action sociale NCA","Ensemble","Ensemble","9375"
"Occitanie","Ensemble","Aide a domicile","Ensemble","Ensemble","20122"
"Occitanie","Ensemble","Aide par le travail","Ensemble","Ensemble","11824"
"Occitanie","Ensemble","Autres enseignements","Ensemble","Ensemble","2828"
"Occitanie","Ensemble","Enseignement culturel","Ensemble","Ensemble","609"
"Occitanie","Ensemble","Enseignement primaire/secondaire/supérieur","Ensemble","Ensemble","15591"
"Occitanie","Ensemble","Formation continue d adultes","Ensemble","Ensemble","2610"
"Occitanie","Ensemble","Hebergement medico-social de personnes agees","Ensemble","Ensemble","11927"
"Occitanie","Ensemble","Hebergement medico-social de personnes en difficulte","Ensemble","Ensemble","6959"
"Occitanie","Ensemble","Hebergement medico-social de personnes handicapees","Ensemble","Ensemble","23024"
"Occitanie","Ensemble","Loisirs","Ensemble","Ensemble","3375"
"Occitanie","Ensemble","NC","Ensemble","Ensemble","43922"
"Occitanie","Ensemble","Sports","Ensemble","Ensemble","4770"
"Pays de la Loire","Ensemble","Accueil d adultes handicapes ou pers. agees","Ensemble","Ensemble","798"
"Pays de la Loire","Ensemble","Accueil d enfants et d adolescents","Ensemble","Ensemble","895"
"Pays de la Loire","Ensemble","Accueil d enfants handicapes","Ensemble","Ensemble","1276"
"Pays de la Loire","Ensemble","Accueil des jeunes enfants","Ensemble","Ensemble","1705"
"Pays de la Loire","Ensemble","Action sociale NCA","Ensemble","Ensemble","7423"
"Pays de la Loire","Ensemble","Aide a domicile","Ensemble","Ensemble","9227"
"Pays de la Loire","Ensemble","Aide par le travail","Ensemble","Ensemble","9078"
"Pays de la Loire","Ensemble","Autres enseignements","Ensemble","Ensemble","661"
"Pays de la Loire","Ensemble","Enseignement culturel","Ensemble","Ensemble","513"
"Pays de la Loire","Ensemble","Enseignement primaire/secondaire/supérieur","Ensemble","Ensemble","29471"
"Pays de la Loire","Ensemble","Formation continue d adultes","Ensemble","Ensemble","1755"
"Pays de la Loire","Ensemble","Hebergement medico-social de personnes agees","Ensemble","Ensemble","10799"
"Pays de la Loire","Ensemble","Hebergement medico-social de personnes en difficulte","Ensemble","Ensemble","4732"
"Pays de la Loire","Ensemble","Hebergement medico-social de personnes handicapees","Ensemble","Ensemble","10115"
"Pays de la Loire","Ensemble","Loisirs","Ensemble","Ensemble","1675"
"Pays de la Loire","Ensemble","NC","Ensemble","Ensemble","31507"
"Pays de la Loire","Ensemble","Sports","Ensemble","Ensemble","3885"
"Provence-Alpes-Côte d'Azur","Ensemble","Accueil d adultes handicapes ou pers. agees","Ensemble","Ensemble","1151"
"Provence-Alpes-Côte d'Azur","Ensemble","Accueil d enfants et d adolescents","Ensemble","Ensemble","s"
"Provence-Alpes-Côte d'Azur","Ensemble","Accueil d enfants handicapes","Ensemble","Ensemble","s"
"Provence-Alpes-Côte d'Azur","Ensemble","Accueil des jeunes enfants","Ensemble","Ensemble","4055"
"Provence-Alpes-Côte d'Azur","Ensemble","Action sociale NCA","Ensemble","Ensemble","9842"
"Provence-Alpes-Côte d'Azur","Ensemble","Aide a domicile","Ensemble","Ensemble","13258"
"Provence-Alpes-Côte d'Azur","Ensemble","Aide par le travail","Ensemble","Ensemble","7837"
"Provence-Alpes-Côte d'Azur","Ensemble","Autres enseignements","Ensemble","Ensemble","1491"
"Provence-Alpes-Côte d'Azur","Ensemble","Enseignement culturel","Ensemble","Ensemble","s"
"Provence-Alpes-Côte d'Azur","Ensemble","Enseignement primaire/secondaire/supérieur","Ensemble","Ensemble","14288"
"Provence-Alpes-Côte d'Azur","Ensemble","Formation continue d adultes","Ensemble","Ensemble","2807"
"Provence-Alpes-Côte d'Azur","Ensemble","Hebergement medico-social de personnes agees","Ensemble","Ensemble","5883"
"Provence-Alpes-Côte d'Azur","Ensemble","Hebergement medico-social de personnes en difficulte","Ensemble","Ensemble","5846"
"Provence-Alpes-Côte d'Azur","Ensemble","Hebergement medico-social de personnes handicapees","Ensemble","Ensemble","11256"
"Provence-Alpes-Côte d'Azur","Ensemble","Loisirs","Ensemble","Ensemble","1219"
"Provence-Alpes-Côte d'Azur","Ensemble","NC","Ensemble","Ensemble","42566"
"Provence-Alpes-Côte d'Azur","Ensemble","Sports","Ensemble","Ensemble","4864"
"Auvergne-Rhône-Alpes","Ensemble","Accueil d adultes handicapes ou pers. agees","Ensemble","Aides","s"
"Auvergne-Rhône-Alpes","Ensemble","Accueil d adultes handicapes ou pers. agees","Ensemble","Apprentis","s"
"Auvergne-Rhône-Alpes","Ensemble","Accueil d adultes handicapes ou pers. agees","Ensemble","Ordinaires","s"
"Auvergne-Rhône-Alpes","Ensemble","Accueil d adultes handicapes ou pers. agees","Ensemble","Stagiaires","s"
"Auvergne-Rhône-Alpes","Ensemble","Accueil d enfants et d adolescents","Ensemble","Aides","s"
"Auvergne-Rhône-Alpes","Ensemble","Accueil d enfants et d adolescents","Ensemble","Apprentis","s"
"Auvergne-Rhône-Alpes","Ensemble","Accueil d enfants et d adolescents","Ensemble","Ordinaires","s"
"Auvergne-Rhône-Alpes","Ensemble","Accueil d enfants et d adolescents","Ensemble","Stagiaires","s"
"Auvergne-Rhône-Alpes","Ensemble","Accueil d enfants handicapes","Ensemble","Aides","28"
"Auvergne-Rhône-Alpes","Ensemble","Accueil d enfants handicapes","Ensemble","Apprentis","s"
"Auvergne-Rhône-Alpes","Ensemble","Accueil d enfants handicapes","Ensemble","Ordinaires","2385"
"Auvergne-Rhône-Alpes","Ensemble","Accueil d enfants handicapes","Ensemble","Stagiaires","s"
"Auvergne-Rhône-Alpes","Ensemble","Accueil des jeunes enfants","Ensemble","Aides","456"
"Auvergne-Rhône-Alpes","Ensemble","Accueil des jeunes enfants","Ensemble","Apprentis","40"
"Auvergne-Rhône-Alpes","Ensemble","Accueil des jeunes enfants","Ensemble","Ordinaires","5986"
"Auvergne-Rhône-Alpes","Ensemble","Accueil des jeunes enfants","Ensemble","Stagiaires","7"
"Auvergne-Rhône-Alpes","Ensemble","Action sociale NCA","Ensemble","Aides","1923"
"Auvergne-Rhône-Alpes","Ensemble","Action sociale NCA","Ensemble","Apprentis","39"
"Auvergne-Rhône-Alpes","Ensemble","Action sociale NCA","Ensemble","Ordinaires","14236"
"Auvergne-Rhône-Alpes","Ensemble","Action sociale NCA","Ensemble","Stagiaires","41"
"Auvergne-Rhône-Alpes","Ensemble","Aide a domicile","Ensemble","Aides","496"
"Auvergne-Rhône-Alpes","Ensemble","Aide a domicile","Ensemble","Apprentis","s"
"Auvergne-Rhône-Alpes","Ensemble","Aide a domicile","Ensemble","Ordinaires","19439"
"Auvergne-Rhône-Alpes","Ensemble","Aide a domicile","Ensemble","Stagiaires","s"
"Auvergne-Rhône-Alpes","Ensemble","Aide par le travail","Ensemble","Aides","5302"
"Auvergne-Rhône-Alpes","Ensemble","Aide par le travail","Ensemble","Apprentis","36"
"Auvergne-Rhône-Alpes","Ensemble","Aide par le travail","Ensemble","Ordinaires","14056"
"Auvergne-Rhône-Alpes","Ensemble","Aide par le travail","Ensemble","Stagiaires","18"
"Auvergne-Rhône-Alpes","Ensemble","Autres enseignements","Ensemble","Aides","203"
"Auvergne-Rhône-Alpes","Ensemble","Autres enseignements","Ensemble","Apprentis","s"
"Auvergne-Rhône-Alpes","Ensemble","Autres enseignements","Ensemble","Ordinaires","3329"
"Auvergne-Rhône-Alpes","Ensemble","Autres enseignements","Ensemble","Stagiaires","s"
"Auvergne-Rhône-Alpes","Ensemble","Enseignement culturel","Ensemble","Aides","s"
"Auvergne-Rhône-Alpes","Ensemble","Enseignement culturel","Ensemble","Ordinaires","s"
"Auvergne-Rhône-Alpes","Ensemble","Enseignement culturel","Ensemble","Stagiaires","s"
"Auvergne-Rhône-Alpes","Ensemble","Enseignement primaire/secondaire/supérieur","Ensemble","Aides","1952"
"Auvergne-Rhône-Alpes","Ensemble","Enseignement primaire/secondaire/supérieur","Ensemble","Apprentis","75"
"Auvergne-Rhône-Alpes","Ensemble","Enseignement primaire/secondaire/supérieur","Ensemble","Ordinaires","31673"
"Auvergne-Rhône-Alpes","Ensemble","Enseignement primaire/secondaire/supérieur","Ensemble","Stagiaires","11"
"Auvergne-Rhône-Alpes","Ensemble","Formation continue d adultes","Ensemble","Aides","191"
"Auvergne-Rhône-Alpes","Ensemble","Formation continue d adultes","Ensemble","Apprentis","s"
"Auvergne-Rhône-Alpes","Ensemble","Formation continue d adultes","Ensemble","Ordinaires","2906"
"Auvergne-Rhône-Alpes","Ensemble","Formation continue d adultes","Ensemble","Stagiaires","s"
"Auvergne-Rhône-Alpes","Ensemble","Hebergement medico-social de personnes agees","Ensemble","Aides","690"
"Auvergne-Rhône-Alpes","Ensemble","Hebergement medico-social de personnes agees","Ensemble","Apprentis","44"
"Auvergne-Rhône-Alpes","Ensemble","Hebergement medico-social de personnes agees","Ensemble","Ordinaires","12540"
"Auvergne-Rhône-Alpes","Ensemble","Hebergement medico-social de personnes agees","Ensemble","Stagiaires","11"
"Auvergne-Rhône-Alpes","Ensemble","Hebergement medico-social de personnes en difficulte","Ensemble","Aides","627"
"Auvergne-Rhône-Alpes","Ensemble","Hebergement medico-social de personnes en difficulte","Ensemble","Apprentis","38"
"Auvergne-Rhône-Alpes","Ensemble","Hebergement medico-social de personnes en difficulte","Ensemble","Ordinaires","8439"
"Auvergne-Rhône-Alpes","Ensemble","Hebergement medico-social de personnes en difficulte","Ensemble","Stagiaires","93"
"Auvergne-Rhône-Alpes","Ensemble","Hebergement medico-social de personnes handicapees","Ensemble","Aides","1065"
"Auvergne-Rhône-Alpes","Ensemble","Hebergement medico-social de personnes handicapees","Ensemble","Apprentis","90"
"Auvergne-Rhône-Alpes","Ensemble","Hebergement medico-social de personnes handicapees","Ensemble","Ordinaires","21217"
"Auvergne-Rhône-Alpes","Ensemble","Hebergement medico-social de personnes handicapees","Ensemble","Stagiaires","267"
"Auvergne-Rhône-Alpes","Ensemble","Loisirs","Ensemble","Aides","242"
"Auvergne-Rhône-Alpes","Ensemble","Loisirs","Ensemble","Apprentis","s"
"Auvergne-Rhône-Alpes","Ensemble","Loisirs","Ensemble","Ordinaires","1890"
"Auvergne-Rhône-Alpes","Ensemble","Loisirs","Ensemble","Stagiaires","s"
"Auvergne-Rhône-Alpes","Ensemble","NC","Ensemble","Aides","5858"
"Auvergne-Rhône-Alpes","Ensemble","NC","Ensemble","Apprentis","416"
"Auvergne-Rhône-Alpes","Ensemble","NC","Ensemble","Ordinaires","61236"
"Auvergne-Rhône-Alpes","Ensemble","NC","Ensemble","Stagiaires","280"
"Auvergne-Rhône-Alpes","Ensemble","Sports","Ensemble","Aides","646"
"Auvergne-Rhône-Alpes","Ensemble","Sports","Ensemble","Apprentis","s"
"Auvergne-Rhône-Alpes","Ensemble","Sports","Ensemble","Ordinaires","7195"
"Auvergne-Rhône-Alpes","Ensemble","Sports","Ensemble","Stagiaires","s"
"Bourgogne-Franche-Comté","Ensemble","Accueil d adultes handicapes ou pers. agees","Ensemble","Aides","29"
"Bourgogne-Franche-Comté","Ensemble","Accueil d adultes handicapes ou pers. agees","Ensemble","Apprentis","s"
"Bourgogne-Franche-Comté","Ensemble","Accueil d adultes handicapes ou pers. agees","Ensemble","Ordinaires","611"
"Bourgogne-Franche-Comté","Ensemble","Accueil d adultes handicapes ou pers. agees","Ensemble","Stagiaires","s"
"Bourgogne-Franche-Comté","Ensemble","Accueil d enfants et d adolescents","Ensemble","Aides","40"
"Bourgogne-Franche-Comté","Ensemble","Accueil d enfants et d adolescents","Ensemble","Apprentis","s"
"Bourgogne-Franche-Comté","Ensemble","Accueil d enfants et d adolescents","Ensemble","Ordinaires","585"
"Bourgogne-Franche-Comté","Ensemble","Accueil d enfants et d adolescents","Ensemble","Stagiaires","s"
"Bourgogne-Franche-Comté","Ensemble","Accueil d enfants handicapes","Ensemble","Aides","s"
"Bourgogne-Franche-Comté","Ensemble","Accueil d enfants handicapes","Ensemble","Ordinaires","1093"
"Bourgogne-Franche-Comté","Ensemble","Accueil d enfants handicapes","Ensemble","Stagiaires","s"
"Bourgogne-Franche-Comté","Ensemble","Accueil des jeunes enfants","Ensemble","Aides","72"
"Bourgogne-Franche-Comté","Ensemble","Accueil des jeunes enfants","Ensemble","Apprentis","s"
"Bourgogne-Franche-Comté","Ensemble","Accueil des jeunes enfants","Ensemble","Ordinaires","770"
"Bourgogne-Franche-Comté","Ensemble","Accueil des jeunes enfants","Ensemble","Stagiaires","s"
"Bourgogne-Franche-Comté","Ensemble","Action sociale NCA","Ensemble","Aides","890"
"Bourgogne-Franche-Comté","Ensemble","Action sociale NCA","Ensemble","Apprentis","9"
"Bourgogne-Franche-Comté","Ensemble","Action sociale NCA","Ensemble","Ordinaires","4146"
"Bourgogne-Franche-Comté","Ensemble","Action sociale NCA","Ensemble","Stagiaires","5"
"Bourgogne-Franche-Comté","Ensemble","Aide a domicile","Ensemble","Aides","s"
"Bourgogne-Franche-Comté","Ensemble","Aide a domicile","Ensemble","Apprentis","s"
"Bourgogne-Franche-Comté","Ensemble","Aide a domicile","Ensemble","Ordinaires","8033"
"Bourgogne-Franche-Comté","Ensemble","Aide par le travail","Ensemble","Aides","1312"
"Bourgogne-Franche-Comté","Ensemble","Aide par le travail","Ensemble","Apprentis","s"
"Bourgogne-Franche-Comté","Ensemble","Aide par le travail","Ensemble","Ordinaires","5871"
"Bourgogne-Franche-Comté","Ensemble","Aide par le travail","Ensemble","Stagiaires","s"
"Bourgogne-Franche-Comté","Ensemble","Autres enseignements","Ensemble","Aides","s"
"Bourgogne-Franche-Comté","Ensemble","Autres enseignements","Ensemble","Apprentis","s"
"Bourgogne-Franche-Comté","Ensemble","Autres enseignements","Ensemble","Ordinaires","778"
"Bourgogne-Franche-Comté","Ensemble","Enseignement culturel","Ensemble","Aides","s"
"Bourgogne-Franche-Comté","Ensemble","Enseignement culturel","Ensemble","Ordinaires","s"
"Bourgogne-Franche-Comté","Ensemble","Enseignement primaire/secondaire/supérieur","Ensemble","Aides","373"
"Bourgogne-Franche-Comté","Ensemble","Enseignement primaire/secondaire/supérieur","Ensemble","Apprentis","19"
"Bourgogne-Franche-Comté","Ensemble","Enseignement primaire/secondaire/supérieur","Ensemble","Ordinaires","7061"
"Bourgogne-Franche-Comté","Ensemble","Formation continue d adultes","Ensemble","Aides","s"
"Bourgogne-Franche-Comté","Ensemble","Formation continue d adultes","Ensemble","Apprentis","s"
"Bourgogne-Franche-Comté","Ensemble","Formation continue d adultes","Ensemble","Ordinaires","824"
"Bourgogne-Franche-Comté","Ensemble","Hebergement medico-social de personnes agees","Ensemble","Aides","357"
"Bourgogne-Franche-Comté","Ensemble","Hebergement medico-social de personnes agees","Ensemble","Apprentis","s"
"Bourgogne-Franche-Comté","Ensemble","Hebergement medico-social de personnes agees","Ensemble","Ordinaires","4160"
"Bourgogne-Franche-Comté","Ensemble","Hebergement medico-social de personnes agees","Ensemble","Stagiaires","s"
"Bourgogne-Franche-Comté","Ensemble","Hebergement medico-social de personnes en difficulte","Ensemble","Aides","243"
"Bourgogne-Franche-Comté","Ensemble","Hebergement medico-social de personnes en difficulte","Ensemble","Apprentis","12"
