"REG","ESS_simp","typo_B","typo_B_det","taille_etab","nb_etab","nb_ent","eff_31","eff_EQTP","rem_brut"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","4 - Grandes entreprises","7","5","s","s","54914887"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","1 - Micro entreprise","41","13","s","s","s"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","2 - Petites entreprises","113","28","3056","2611","60353207"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","3 - Moyennes entreprises","142","26","15203","12639","213266895"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","4 - Grandes entreprises","8","0","s","s","s"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","1 - Micro entreprise","1061","610","s","s","97802989"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","2 - Petites entreprises","697","351","14834","12072","338338345"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","3 - Moyennes entreprises","109","69","s","s","222102152"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","4 - Grandes entreprises","12","9","6359","5495","151426330"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Ensemble des secteurs d'activité","Autres enseignements","1 - Micro entreprise","1581","1472","2768","s","s"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Ensemble des secteurs d'activité","Autres enseignements","2 - Petites entreprises","168","139","2995","2135","69314978"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Ensemble des secteurs d'activité","Autres enseignements","3 - Moyennes entreprises","28","22","s","s","s"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Ensemble des secteurs d'activité","Autres enseignements","4 - Grandes entreprises","1","1","s","s","s"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","1 - Micro entreprise","4673","482","21278","20011","674286538"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","2 - Petites entreprises","2363","749","46862","42141","1411869321"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","3 - Moyennes entreprises","907","798","79476","73184","2670059566"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","4 - Grandes entreprises","36","27","27550","25778","907250637"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Ensemble des secteurs d'activité","Formation d adulte","1 - Micro entreprise","2287","1780","5088","s","s"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Ensemble des secteurs d'activité","Formation d adulte","2 - Petites entreprises","267","136","5211","4667","153815402"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Ensemble des secteurs d'activité","Formation d adulte","3 - Moyennes entreprises","31","11","s","s","s"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Ensemble des secteurs d'activité","Formation d adulte","4 - Grandes entreprises","2","0","s","s","s"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","1 - Micro entreprise","473","187","2007","2162","62484762"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","2 - Petites entreprises","908","297","25999","22305","630054841"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","3 - Moyennes entreprises","810","396","61654","53893","1507317973"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","4 - Grandes entreprises","7","6","2340","2143","58374779"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","1 - Micro entreprise","190","130","s","s","s"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","2 - Petites entreprises","65","29","1124","849","19734177"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","3 - Moyennes entreprises","1","1","s","s","s"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","1 - Micro entreprise","131","104","s","s","s"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","2 - Petites entreprises","303","252","6458","4481","101128317"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","3 - Moyennes entreprises","32","25","s","s","s"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","4 - Grandes entreprises","4","1","s","s","s"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","1 - Micro entreprise","9","3","s","s","s"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","2 - Petites entreprises","30","6","966","767","16404804"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","3 - Moyennes entreprises","61","8","6441","5267","92145188"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","4 - Grandes entreprises","7","0","s","s","s"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","1 - Micro entreprise","491","259","s","s","s"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","2 - Petites entreprises","259","125","5663","4560","127950501"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","3 - Moyennes entreprises","44","30","3835","3108","79908972"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","4 - Grandes entreprises","2","1","s","s","s"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Ensemble des secteurs d'activité","Autres enseignements","1 - Micro entreprise","334","310","s","s","s"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Ensemble des secteurs d'activité","Autres enseignements","2 - Petites entreprises","34","26","616","486","16678148"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Ensemble des secteurs d'activité","Autres enseignements","3 - Moyennes entreprises","7","5","s","s","s"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","1 - Micro entreprise","2611","125","s","s","s"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","2 - Petites entreprises","748","302","16162","14883","508504615"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","3 - Moyennes entreprises","267","230","24146","22798","839530991"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","4 - Grandes entreprises","18","12","s","s","s"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Ensemble des secteurs d'activité","Formation d adulte","1 - Micro entreprise","623","472","1577","1469","39897011"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Ensemble des secteurs d'activité","Formation d adulte","2 - Petites entreprises","88","33","1840","1632","51054328"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Ensemble des secteurs d'activité","Formation d adulte","3 - Moyennes entreprises","11","3","s","s","s"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Ensemble des secteurs d'activité","Formation d adulte","4 - Grandes entreprises","1","0","s","s","s"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","1 - Micro entreprise","186","75","s","s","s"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","2 - Petites entreprises","445","138","12707","11007","305326123"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","3 - Moyennes entreprises","300","132","22962","20227","566418404"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","4 - Grandes entreprises","4","4","s","s","s"
"Bretagne","ESS + Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","1 - Micro entreprise","178","125","846","741","16604799"
"Bretagne","ESS + Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","2 - Petites entreprises","97","46","1610","1335","31397349"
"Bretagne","ESS + Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","3 - Moyennes entreprises","3","3","224","183","4423824"
"Bretagne","ESS + Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","1 - Micro entreprise","156","126","s","s","s"
"Bretagne","ESS + Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","2 - Petites entreprises","274","179","7041","4995","110326439"
"Bretagne","ESS + Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","3 - Moyennes entreprises","76","56","6470","4667","107667476"
"Bretagne","ESS + Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","4 - Grandes entreprises","2","2","s","s","s"
"Bretagne","ESS + Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","1 - Micro entreprise","18","6","s","s","s"
"Bretagne","ESS + Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","2 - Petites entreprises","44","10","1299","1083","24587170"
"Bretagne","ESS + Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","3 - Moyennes entreprises","71","13","8279","6856","115897720"
"Bretagne","ESS + Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","4 - Grandes entreprises","1","1","s","s","s"
"Bretagne","ESS + Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","1 - Micro entreprise","413","276","1155","1022","28436873"
"Bretagne","ESS + Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","2 - Petites entreprises","256","122","5478","4520","128818142"
"Bretagne","ESS + Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","3 - Moyennes entreprises","52","33","4395","3793","101190161"
"Bretagne","ESS + Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","4 - Grandes entreprises","8","4","4238","3700","115040608"
"Bretagne","ESS + Hors ESS","Ensemble des secteurs d'activité","Autres enseignements","1 - Micro entreprise","668","601","s","s","s"
"Bretagne","ESS + Hors ESS","Ensemble des secteurs d'activité","Autres enseignements","2 - Petites entreprises","59","49","1158","779","24827142"
"Bretagne","ESS + Hors ESS","Ensemble des secteurs d'activité","Autres enseignements","3 - Moyennes entreprises","8","6","s","s","s"
"Bretagne","ESS + Hors ESS","Ensemble des secteurs d'activité","Autres enseignements","4 - Grandes entreprises","1","0","s","s","s"
"Bretagne","ESS + Hors ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","1 - Micro entreprise","1711","545","s","s","s"
"Bretagne","ESS + Hors ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","2 - Petites entreprises","1126","613","23080","21077","697368096"
"Bretagne","ESS + Hors ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","3 - Moyennes entreprises","329","267","30010","27788","1023796881"
"Bretagne","ESS + Hors ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","4 - Grandes entreprises","22","13","s","s","s"
"Bretagne","ESS + Hors ESS","Ensemble des secteurs d'activité","Formation d adulte","1 - Micro entreprise","809","622","s","s","s"
"Bretagne","ESS + Hors ESS","Ensemble des secteurs d'activité","Formation d adulte","2 - Petites entreprises","132","61","2687","2289","74901478"
"Bretagne","ESS + Hors ESS","Ensemble des secteurs d'activité","Formation d adulte","3 - Moyennes entreprises","17","2","s","s","s"
"Bretagne","ESS + Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","1 - Micro entreprise","136","49","564","662","18619225"
"Bretagne","ESS + Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","2 - Petites entreprises","393","119","11394","9863","267298663"
"Bretagne","ESS + Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","3 - Moyennes entreprises","361","170","28508","24981","682997164"
"Bretagne","ESS + Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","4 - Grandes entreprises","4","0","1289","1138","35576563"
"Centre-Val de Loire","ESS + Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","1 - Micro entreprise","157","99","s","613","s"
