"REG","ESS","famille","typo_B","typo_B_det","nb_etab","nb_ent","eff_31","eff_EQTP","rem_brut"
"La Réunion","ESS + Hors ESS","Ensemble","SPORTS ET LOISIRS (RZ2)","Ensemble","462","438","1568","1487","33854959"
"Martinique","ESS + Hors ESS","Ensemble","ACTION SOCIALE (QB)","Ensemble","344","264","7791","6607","185640030"
"Martinique","ESS + Hors ESS","Ensemble","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","562","343","3460","3377","182911797"
"Martinique","ESS + Hors ESS","Ensemble","AGRICULTURE, SYLVICULTURE ET PECHE (AZ)","Ensemble","376","359","3754","3365","79932127"
"Martinique","ESS + Hors ESS","Ensemble","ARTS SPECTACLES (RZ1)","Ensemble","77","70","484","434","13588216"
"Martinique","ESS + Hors ESS","Ensemble","COMMERCE (GZ)","Ensemble","2468","2001","13801","13247","398436194"
"Martinique","ESS + Hors ESS","Ensemble","ENSEIGNEMENT (PZ)","Ensemble","543","260","10963","9812","436531216"
"Martinique","ESS + Hors ESS","Ensemble","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","778","703","4955","4489","115540804"
"Martinique","ESS + Hors ESS","Ensemble","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","2010","1850","13718","13269","457006195"
"Martinique","ESS + Hors ESS","Ensemble","NON-CLASSES (94.99Z)","Ensemble","311","289","2472","1947","50147867"
"Martinique","ESS + Hors ESS","Ensemble","SANTE HUMAINE (QA)","Ensemble","525","471","10659","10240","424384078"
"Martinique","ESS + Hors ESS","Ensemble","SERVICES DIVERS","Ensemble","1787","1471","31086","29869","1152874623"
"Martinique","ESS + Hors ESS","Ensemble","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","1592","1390","10011","9062","293108153"
"Martinique","ESS + Hors ESS","Ensemble","SPORTS ET LOISIRS (RZ2)","Ensemble","192","177","665","645","16478256"
"Normandie","ESS + Hors ESS","Ensemble","ACTION SOCIALE (QB)","Ensemble","2493","1377","85060","71528","1822686548"
"Normandie","ESS + Hors ESS","Ensemble","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","4218","2450","27666","26443","1195409067"
"Normandie","ESS + Hors ESS","Ensemble","AGRICULTURE, SYLVICULTURE ET PECHE (AZ)","Ensemble","7612","7469","14633","13749","343619818"
"Normandie","ESS + Hors ESS","Ensemble","ARTS SPECTACLES (RZ1)","Ensemble","1024","932","4813","5055","155440193"
"Normandie","ESS + Hors ESS","Ensemble","COMMERCE (GZ)","Ensemble","19924","13938","134578","123503","3603016647"
"Normandie","ESS + Hors ESS","Ensemble","ENSEIGNEMENT (PZ)","Ensemble","5031","1992","76930","71511","2482840372"
"Normandie","ESS + Hors ESS","Ensemble","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","8410","7541","35392","32760","786712563"
"Normandie","ESS + Hors ESS","Ensemble","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","18430","16120","264917","255878","9366336023"
"Normandie","ESS + Hors ESS","Ensemble","NON-CLASSES (94.99Z)","Ensemble","1940","1797","7229","6149","163637472"
"Normandie","ESS + Hors ESS","Ensemble","SANTE HUMAINE (QA)","Ensemble","3818","3248","83867","76379","2498202277"
"Normandie","ESS + Hors ESS","Ensemble","SERVICES DIVERS","Ensemble","14980","11501","224659","208386","6558286317"
"Normandie","ESS + Hors ESS","Ensemble","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","12363","9902","87758","78016","2563700736"
"Normandie","ESS + Hors ESS","Ensemble","SPORTS ET LOISIRS (RZ2)","Ensemble","2801","2651","6998","6116","177320417"
"Nouvelle-Aquitaine","ESS + Hors ESS","Ensemble","ACTION SOCIALE (QB)","Ensemble","5361","3205","157754","134074","3393797614"
"Nouvelle-Aquitaine","ESS + Hors ESS","Ensemble","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","9171","5878","69045","65434","3039652062"
"Nouvelle-Aquitaine","ESS + Hors ESS","Ensemble","AGRICULTURE, SYLVICULTURE ET PECHE (AZ)","Ensemble","16069","15743","43232","44449","1161236818"
"Nouvelle-Aquitaine","ESS + Hors ESS","Ensemble","ARTS SPECTACLES (RZ1)","Ensemble","2610","2396","7583","8033","247480879"
"Nouvelle-Aquitaine","ESS + Hors ESS","Ensemble","COMMERCE (GZ)","Ensemble","42820","30493","267952","249285","7373122296"
"Nouvelle-Aquitaine","ESS + Hors ESS","Ensemble","ENSEIGNEMENT (PZ)","Ensemble","9491","4014","134001","124030","4275802166"
"Nouvelle-Aquitaine","ESS + Hors ESS","Ensemble","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","17801","15717","72429","75136","1834417470"
"Nouvelle-Aquitaine","ESS + Hors ESS","Ensemble","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","38417","33289","380414","366618","12635355730"
"Nouvelle-Aquitaine","ESS + Hors ESS","Ensemble","NON-CLASSES (94.99Z)","Ensemble","3465","3131","11097","9679","274711292"
"Nouvelle-Aquitaine","ESS + Hors ESS","Ensemble","SANTE HUMAINE (QA)","Ensemble","7959","6971","151301","138517","4466220604"
"Nouvelle-Aquitaine","ESS + Hors ESS","Ensemble","SERVICES DIVERS","Ensemble","29067","22608","424897","386178","12305232585"
"Nouvelle-Aquitaine","ESS + Hors ESS","Ensemble","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","25845","20765","161305","147681","4944521021"
"Nouvelle-Aquitaine","ESS + Hors ESS","Ensemble","SPORTS ET LOISIRS (RZ2)","Ensemble","5272","4915","13758","12386","382335245"
"Occitanie","ESS + Hors ESS","Ensemble","ACTION SOCIALE (QB)","Ensemble","4878","2853","150040","126702","3238167872"
"Occitanie","ESS + Hors ESS","Ensemble","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","8497","5324","50362","47706","2127628822"
"Occitanie","ESS + Hors ESS","Ensemble","AGRICULTURE, SYLVICULTURE ET PECHE (AZ)","Ensemble","10604","10387","21440","23988","576347928"
"Occitanie","ESS + Hors ESS","Ensemble","ARTS SPECTACLES (RZ1)","Ensemble","3065","2842","7764","8436","262416622"
"Occitanie","ESS + Hors ESS","Ensemble","COMMERCE (GZ)","Ensemble","42846","31522","251534","231084","6885249836"
"Occitanie","ESS + Hors ESS","Ensemble","ENSEIGNEMENT (PZ)","Ensemble","9336","4172","141213","127854","4473394163"
"Occitanie","ESS + Hors ESS","Ensemble","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","19423","17441","71342","73222","1754055002"
"Occitanie","ESS + Hors ESS","Ensemble","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","36854","32189","326227","313679","11795726307"
"Occitanie","ESS + Hors ESS","Ensemble","NON-CLASSES (94.99Z)","Ensemble","4784","4370","14666","12019","319142949"
"Occitanie","ESS + Hors ESS","Ensemble","SANTE HUMAINE (QA)","Ensemble","8383","7205","135708","122418","4006832018"
"Occitanie","ESS + Hors ESS","Ensemble","SERVICES DIVERS","Ensemble","28958","22838","425694","394347","12853649438"
"Occitanie","ESS + Hors ESS","Ensemble","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","26942","22277","188559","172172","6192600358"
"Occitanie","ESS + Hors ESS","Ensemble","SPORTS ET LOISIRS (RZ2)","Ensemble","4989","4694","13153","11165","362523338"
"Pays de la Loire","ESS + Hors ESS","Ensemble","ACTION SOCIALE (QB)","Ensemble","3105","1781","92328","76470","1931729283"
"Pays de la Loire","ESS + Hors ESS","Ensemble","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","5526","3511","46506","44354","2066204737"
"Pays de la Loire","ESS + Hors ESS","Ensemble","AGRICULTURE, SYLVICULTURE ET PECHE (AZ)","Ensemble","7598","7466","20426","21931","555408590"
"Pays de la Loire","ESS + Hors ESS","Ensemble","ARTS SPECTACLES (RZ1)","Ensemble","1506","1394","4248","4728","148328217"
"Pays de la Loire","ESS + Hors ESS","Ensemble","COMMERCE (GZ)","Ensemble","22533","15569","172439","160177","4862056563"
"Pays de la Loire","ESS + Hors ESS","Ensemble","ENSEIGNEMENT (PZ)","Ensemble","5908","3082","92665","83945","2884557734"
"Pays de la Loire","ESS + Hors ESS","Ensemble","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","9501","8174","40264","38745","926429282"
"Pays de la Loire","ESS + Hors ESS","Ensemble","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","22150","18990","334220","320045","10809108341"
"Pays de la Loire","ESS + Hors ESS","Ensemble","NON-CLASSES (94.99Z)","Ensemble","2841","2601","8365","7251","199401221"
"Pays de la Loire","ESS + Hors ESS","Ensemble","SANTE HUMAINE (QA)","Ensemble","4015","3448","85092","76293","2467998283"
"Pays de la Loire","ESS + Hors ESS","Ensemble","SERVICES DIVERS","Ensemble","14802","11152","258088","239941","7900344051"
"Pays de la Loire","ESS + Hors ESS","Ensemble","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","15541","12105","121313","109473","3697061449"
"Pays de la Loire","ESS + Hors ESS","Ensemble","SPORTS ET LOISIRS (RZ2)","Ensemble","3522","3318","9440","8110","253037637"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","Ensemble","ACTION SOCIALE (QB)","Ensemble","3947","2289","110280","92954","2389159323"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","Ensemble","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","8205","5210","49989","47402","2235316100"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","Ensemble","AGRICULTURE, SYLVICULTURE ET PECHE (AZ)","Ensemble","5011","4897","14079","17703","447359636"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","Ensemble","ARTS SPECTACLES (RZ1)","Ensemble","2395","2188","9328","10201","359937433"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","Ensemble","COMMERCE (GZ)","Ensemble","42515","31340","242803","222945","6858144097"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","Ensemble","ENSEIGNEMENT (PZ)","Ensemble","7264","3637","116962","106630","3749864176"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","Ensemble","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","21637","19312","89380","94911","2491648312"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","Ensemble","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","33836","30194","249122","239749","9356769731"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","Ensemble","NON-CLASSES (94.99Z)","Ensemble","4005","3614","16791","14544","435202178"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","Ensemble","SANTE HUMAINE (QA)","Ensemble","8164","7087","128833","116079","3879054489"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","Ensemble","SERVICES DIVERS","Ensemble","26748","21201","408959","388093","13492160196"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","Ensemble","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","30505","25898","190650","173699","6204112856"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","Ensemble","SPORTS ET LOISIRS (RZ2)","Ensemble","3883","3641","11063","9859","400244126"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Ensemble","ACTION SOCIALE (QB)","Accueil des jeunes enfants","1322","829","12345","10259","245422756"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Ensemble","ACTION SOCIALE (QB)","Aide a domicile","1087","841","30896","22106","491718425"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Ensemble","ACTION SOCIALE (QB)","Aide par le travail","304","67","20911","17886","313665985"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Ensemble","ACTION SOCIALE (QB)","Autres actions sociales","1879","1039","34483","28943","809669816"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Ensemble","ACTION SOCIALE (QB)","Hebergement medico-social et social","2198","886","92000","80503","2258232355"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Ensemble","ENSEIGNEMENT (PZ)","Autres enseignements","1778","1634","8644","6541","210595281"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Ensemble","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","7979","2056","175166","161114","5663466062"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Ensemble","ENSEIGNEMENT (PZ)","Formation d adulte","2587","1927","13792","12683","397329322"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Ensemble","ACTION SOCIALE (QB)","Accueil des jeunes enfants","256","160","2016","1567","35437028"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Ensemble","ACTION SOCIALE (QB)","Aide a domicile","470","382","11940","8620","195874382"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Ensemble","ACTION SOCIALE (QB)","Aide par le travail","107","17","9659","7967","142946367"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Ensemble","ACTION SOCIALE (QB)","Autres actions sociales","796","415","11772","9839","268776092"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Ensemble","ACTION SOCIALE (QB)","Hebergement medico-social et social","935","349","38823","34459","971113337"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Ensemble","ENSEIGNEMENT (PZ)","Autres enseignements","375","341","1911","1641","50819423"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Ensemble","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","3644","669","57737","53921","1891193472"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Ensemble","ENSEIGNEMENT (PZ)","Formation d adulte","723","508","4599","4109","120615908"
"Bretagne","ESS + Hors ESS","Ensemble","ACTION SOCIALE (QB)","Accueil des jeunes enfants","278","174","2680","2259","52425972"
"Bretagne","ESS + Hors ESS","Ensemble","ACTION SOCIALE (QB)","Aide a domicile","508","363","14633","10813","244795348"
"Bretagne","ESS + Hors ESS","Ensemble","ACTION SOCIALE (QB)","Aide par le travail","134","30","10000","8321","147143505"
"Bretagne","ESS + Hors ESS","Ensemble","ACTION SOCIALE (QB)","Autres actions sociales","729","435","15266","13035","373485784"
"Bretagne","ESS + Hors ESS","Ensemble","ACTION SOCIALE (QB)","Hebergement medico-social et social","894","338","41755","36644","1004491615"
"Bretagne","ESS + Hors ESS","Ensemble","ENSEIGNEMENT (PZ)","Autres enseignements","736","656","2974","2290","72750725"
"Bretagne","ESS + Hors ESS","Ensemble","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","3188","1438","71801","66504","2305460306"
"Bretagne","ESS + Hors ESS","Ensemble","ENSEIGNEMENT (PZ)","Formation d adulte","958","685","6459","5597","174100932"
"Centre-Val de Loire","ESS + Hors ESS","Ensemble","ACTION SOCIALE (QB)","Accueil des jeunes enfants","205","121","1502","1266","28818671"
"Centre-Val de Loire","ESS + Hors ESS","Ensemble","ACTION SOCIALE (QB)","Aide a domicile","330","279","9267","6768","151709197"
"Centre-Val de Loire","ESS + Hors ESS","Ensemble","ACTION SOCIALE (QB)","Aide par le travail","125","20","7759","6836","121661705"
"Centre-Val de Loire","ESS + Hors ESS","Ensemble","ACTION SOCIALE (QB)","Autres actions sociales","569","315","10294","8685","228345244"
"Centre-Val de Loire","ESS + Hors ESS","Ensemble","ACTION SOCIALE (QB)","Hebergement medico-social et social","688","297","28932","25954","712118276"
"Centre-Val de Loire","ESS + Hors ESS","Ensemble","ENSEIGNEMENT (PZ)","Autres enseignements","494","447","1626","1249","36571990"
"Centre-Val de Loire","ESS + Hors ESS","Ensemble","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","2743","611","47902","45002","1583800877"
"Centre-Val de Loire","ESS + Hors ESS","Ensemble","ENSEIGNEMENT (PZ)","Formation d adulte","695","502","4294","3821","117664975"
"Corse","ESS + Hors ESS","Ensemble","ACTION SOCIALE (QB)","Accueil des jeunes enfants","39","28","s","s","s"
"Corse","ESS + Hors ESS","Ensemble","ACTION SOCIALE (QB)","Aide a domicile","92","62","1916","1520","34780760"
"Corse","ESS + Hors ESS","Ensemble","ACTION SOCIALE (QB)","Aide par le travail","7","2","s","s","s"
"Corse","ESS + Hors ESS","Ensemble","ACTION SOCIALE (QB)","Autres actions sociales","104","43","1450","1249","37610844"
"Corse","ESS + Hors ESS","Ensemble","ACTION SOCIALE (QB)","Hebergement medico-social et social","62","33","2336","2095","63359078"
"Corse","ESS + Hors ESS","Ensemble","ENSEIGNEMENT (PZ)","Autres enseignements","90","85","244","250","7107439"
"Corse","ESS + Hors ESS","Ensemble","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","321","64","5676","5494","203111001"
"Corse","ESS + Hors ESS","Ensemble","ENSEIGNEMENT (PZ)","Formation d adulte","93","67","499","428","14001225"
"Grand-Est","ESS + Hors ESS","Ensemble","ACTION SOCIALE (QB)","Accueil des jeunes enfants","918","479","8171","6839","159546794"
"Grand-Est","ESS + Hors ESS","Ensemble","ACTION SOCIALE (QB)","Aide a domicile","615","490","21738","15506","341884255"
"Grand-Est","ESS + Hors ESS","Ensemble","ACTION SOCIALE (QB)","Aide par le travail","212","48","16222","13940","236614424"
"Grand-Est","ESS + Hors ESS","Ensemble","ACTION SOCIALE (QB)","Autres actions sociales","1389","832","23728","19711","530301072"
"Grand-Est","ESS + Hors ESS","Ensemble","ACTION SOCIALE (QB)","Hebergement medico-social et social","1381","525","59268","52276","1445712649"
"Grand-Est","ESS + Hors ESS","Ensemble","ENSEIGNEMENT (PZ)","Autres enseignements","1303","1200","5510","4273","140756872"
"Grand-Est","ESS + Hors ESS","Ensemble","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","6025","1196","113369","105032","3777965871"
"Grand-Est","ESS + Hors ESS","Ensemble","ENSEIGNEMENT (PZ)","Formation d adulte","1582","1134","9218","8218","256280934"
"Guadeloupe","ESS + Hors ESS","Ensemble","ACTION SOCIALE (QB)","Accueil des jeunes enfants","77","60","657","639","14787432"
"Guadeloupe","ESS + Hors ESS","Ensemble","ACTION SOCIALE (QB)","Aide a domicile","61","45","1573","1224","26875651"
"Guadeloupe","ESS + Hors ESS","Ensemble","ACTION SOCIALE (QB)","Aide par le travail","26","11","370","325","6997999"
"Guadeloupe","ESS + Hors ESS","Ensemble","ACTION SOCIALE (QB)","Autres actions sociales","173","129","2708","2377","70923079"
"Guadeloupe","ESS + Hors ESS","Ensemble","ACTION SOCIALE (QB)","Hebergement medico-social et social","69","25","2310","2070","70597650"
"Guadeloupe","ESS + Hors ESS","Ensemble","ENSEIGNEMENT (PZ)","Autres enseignements","69","63","273","265","8557641"
"Guadeloupe","ESS + Hors ESS","Ensemble","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","342","95","9570","9157","421361805"
"Guadeloupe","ESS + Hors ESS","Ensemble","ENSEIGNEMENT (PZ)","Formation d adulte","178","148","1032","837","24670977"
"Guyane","ESS + Hors ESS","Ensemble","ACTION SOCIALE (QB)","Accueil des jeunes enfants","25","17","482","449","15105833"
"Guyane","ESS + Hors ESS","Ensemble","ACTION SOCIALE (QB)","Aide a domicile","14","9","134","102","2396227"
"Guyane","ESS + Hors ESS","Ensemble","ACTION SOCIALE (QB)","Aide par le travail","4","4","156","145","2348363"
"Guyane","ESS + Hors ESS","Ensemble","ACTION SOCIALE (QB)","Autres actions sociales","53","28","885","800","24536984"
"Guyane","ESS + Hors ESS","Ensemble","ACTION SOCIALE (QB)","Hebergement medico-social et social","24","9","749","683","22362138"
"Guyane","ESS + Hors ESS","Ensemble","ENSEIGNEMENT (PZ)","Autres enseignements","13","11","110","89","3208891"
"Guyane","ESS + Hors ESS","Ensemble","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","204","53","8752","7962","344835208"
