"REG","typo_Mut","typo_Mut_det","sexe","type_emploi","nb_poste"
"Guyane","Ensemble","Activites de services financiers et d assurances","Hommes","Ordinaires",NA
"Guyane","Ensemble","Assurances","Femmes","Ordinaires",NA
"Guyane","Ensemble","Assurances","Hommes","Ordinaires",NA
"Hauts-de-France","Ensemble","Action sociale sans hebergement","Femmes","Ordinaires",NA
"Hauts-de-France","Ensemble","Action sociale sans hebergement","Hommes","Ordinaires",NA
"Hauts-de-France","Ensemble","Activites de services financiers et d assurances","Femmes","Ordinaires","20"
"Hauts-de-France","Ensemble","Activites de services financiers et d assurances","Hommes","Ordinaires","7"
"Hauts-de-France","Ensemble","Assurances","Femmes","Aides",NA
"Hauts-de-France","Ensemble","Assurances","Femmes","Apprentis",NA
"Hauts-de-France","Ensemble","Assurances","Femmes","Ordinaires","3634"
"Hauts-de-France","Ensemble","Assurances","Femmes","Stagiaires",NA
"Hauts-de-France","Ensemble","Assurances","Hommes","Aides",NA
"Hauts-de-France","Ensemble","Assurances","Hommes","Apprentis",NA
"Hauts-de-France","Ensemble","Assurances","Hommes","Ordinaires","1499"
"Hauts-de-France","Ensemble","Assurances","Hommes","Stagiaires",NA
"Hauts-de-France","Ensemble","Hebergement medico-social et social","Femmes","Aides",NA
"Hauts-de-France","Ensemble","Hebergement medico-social et social","Femmes","Ordinaires",NA
"Hauts-de-France","Ensemble","Hebergement medico-social et social","Hommes","Ordinaires",NA
"Ile-de-France","Ensemble","Action sociale sans hebergement","Femmes","Aides",NA
"Ile-de-France","Ensemble","Action sociale sans hebergement","Femmes","Ordinaires",NA
"Ile-de-France","Ensemble","Action sociale sans hebergement","Femmes","Stagiaires",NA
"Ile-de-France","Ensemble","Action sociale sans hebergement","Hommes","Aides",NA
"Ile-de-France","Ensemble","Action sociale sans hebergement","Hommes","Ordinaires",NA
"Ile-de-France","Ensemble","Activites de services financiers et d assurances","Femmes","Aides",NA
"Ile-de-France","Ensemble","Activites de services financiers et d assurances","Femmes","Apprentis",NA
"Ile-de-France","Ensemble","Activites de services financiers et d assurances","Femmes","Ordinaires",NA
"Ile-de-France","Ensemble","Activites de services financiers et d assurances","Hommes","Aides",NA
"Ile-de-France","Ensemble","Activites de services financiers et d assurances","Hommes","Ordinaires",NA
"Ile-de-France","Ensemble","Activites des services financiers hors assurance et caisses","Femmes","Ordinaires",NA
"Ile-de-France","Ensemble","Activites des services financiers hors assurance et caisses","Hommes","Ordinaires",NA
"Ile-de-France","Ensemble","Assurances","Femmes","Aides",NA
"Ile-de-France","Ensemble","Assurances","Femmes","Apprentis",NA
"Ile-de-France","Ensemble","Assurances","Femmes","Ordinaires","10421"
"Ile-de-France","Ensemble","Assurances","Femmes","Stagiaires",NA
"Ile-de-France","Ensemble","Assurances","Hommes","Aides",NA
"Ile-de-France","Ensemble","Assurances","Hommes","Apprentis",NA
"Ile-de-France","Ensemble","Assurances","Hommes","Ordinaires","5967"
"Ile-de-France","Ensemble","Assurances","Hommes","Stagiaires",NA
"Ile-de-France","Ensemble","Hebergement medico-social et social","Femmes","Aides",NA
"Ile-de-France","Ensemble","Hebergement medico-social et social","Femmes","Ordinaires",NA
"Ile-de-France","Ensemble","Hebergement medico-social et social","Femmes","Stagiaires",NA
"Ile-de-France","Ensemble","Hebergement medico-social et social","Hommes","Aides",NA
"Ile-de-France","Ensemble","Hebergement medico-social et social","Hommes","Ordinaires",NA
"Ile-de-France","Ensemble","Hebergement medico-social et social","Hommes","Stagiaires",NA
"La Réunion","Ensemble","Assurances","Femmes","Aides",NA
"La Réunion","Ensemble","Assurances","Femmes","Apprentis",NA
"La Réunion","Ensemble","Assurances","Femmes","Ordinaires",NA
"La Réunion","Ensemble","Assurances","Femmes","Stagiaires",NA
"La Réunion","Ensemble","Assurances","Hommes","Aides",NA
"La Réunion","Ensemble","Assurances","Hommes","Apprentis",NA
"La Réunion","Ensemble","Assurances","Hommes","Ordinaires",NA
"Martinique","Ensemble","Assurances","Femmes","Aides",NA
"Martinique","Ensemble","Assurances","Femmes","Apprentis",NA
"Martinique","Ensemble","Assurances","Femmes","Ordinaires",NA
"Martinique","Ensemble","Assurances","Hommes","Aides",NA
"Martinique","Ensemble","Assurances","Hommes","Apprentis",NA
"Martinique","Ensemble","Assurances","Hommes","Ordinaires",NA
"Normandie","Ensemble","Action sociale sans hebergement","Femmes","Aides",NA
"Normandie","Ensemble","Action sociale sans hebergement","Femmes","Apprentis",NA
"Normandie","Ensemble","Action sociale sans hebergement","Femmes","Ordinaires",NA
"Normandie","Ensemble","Action sociale sans hebergement","Hommes","Ordinaires",NA
"Normandie","Ensemble","Activites de services financiers et d assurances","Femmes","Aides",NA
"Normandie","Ensemble","Activites de services financiers et d assurances","Femmes","Ordinaires",NA
"Normandie","Ensemble","Activites des services financiers hors assurance et caisses","Femmes","Ordinaires",NA
"Normandie","Ensemble","Assurances","Femmes","Aides",NA
"Normandie","Ensemble","Assurances","Femmes","Apprentis",NA
"Normandie","Ensemble","Assurances","Femmes","Ordinaires","2855"
"Normandie","Ensemble","Assurances","Femmes","Stagiaires",NA
"Normandie","Ensemble","Assurances","Hommes","Aides",NA
"Normandie","Ensemble","Assurances","Hommes","Apprentis",NA
"Normandie","Ensemble","Assurances","Hommes","Ordinaires","1261"
"Normandie","Ensemble","Assurances","Hommes","Stagiaires",NA
"Normandie","Ensemble","Hebergement medico-social et social","Femmes","Aides",NA
"Normandie","Ensemble","Hebergement medico-social et social","Femmes","Apprentis",NA
"Normandie","Ensemble","Hebergement medico-social et social","Femmes","Ordinaires",NA
"Normandie","Ensemble","Hebergement medico-social et social","Hommes","Ordinaires",NA
"Nouvelle-Aquitaine","Ensemble","Action sociale sans hebergement","Femmes","Aides",NA
"Nouvelle-Aquitaine","Ensemble","Action sociale sans hebergement","Femmes","Apprentis",NA
"Nouvelle-Aquitaine","Ensemble","Action sociale sans hebergement","Femmes","Ordinaires",NA
"Nouvelle-Aquitaine","Ensemble","Action sociale sans hebergement","Hommes","Aides",NA
"Nouvelle-Aquitaine","Ensemble","Action sociale sans hebergement","Hommes","Ordinaires",NA
"Nouvelle-Aquitaine","Ensemble","Activites de services financiers et d assurances","Femmes","Ordinaires",NA
"Nouvelle-Aquitaine","Ensemble","Activites de services financiers et d assurances","Hommes","Aides",NA
"Nouvelle-Aquitaine","Ensemble","Activites de services financiers et d assurances","Hommes","Ordinaires",NA
"Nouvelle-Aquitaine","Ensemble","Assurances","Femmes","Aides",NA
"Nouvelle-Aquitaine","Ensemble","Assurances","Femmes","Apprentis",NA
"Nouvelle-Aquitaine","Ensemble","Assurances","Femmes","Ordinaires",NA
"Nouvelle-Aquitaine","Ensemble","Assurances","Femmes","Stagiaires",NA
"Nouvelle-Aquitaine","Ensemble","Assurances","Hommes","Aides",NA
"Nouvelle-Aquitaine","Ensemble","Assurances","Hommes","Apprentis",NA
"Nouvelle-Aquitaine","Ensemble","Assurances","Hommes","Ordinaires",NA
"Nouvelle-Aquitaine","Ensemble","Assurances","Hommes","Stagiaires",NA
"Nouvelle-Aquitaine","Ensemble","Hebergement medico-social et social","Femmes","Aides",NA
"Nouvelle-Aquitaine","Ensemble","Hebergement medico-social et social","Femmes","Apprentis",NA
"Nouvelle-Aquitaine","Ensemble","Hebergement medico-social et social","Femmes","Ordinaires",NA
"Nouvelle-Aquitaine","Ensemble","Hebergement medico-social et social","Hommes","Aides",NA
"Nouvelle-Aquitaine","Ensemble","Hebergement medico-social et social","Hommes","Ordinaires",NA
"Occitanie","Ensemble","Action sociale sans hebergement","Femmes","Aides",NA
"Occitanie","Ensemble","Action sociale sans hebergement","Femmes","Ordinaires",NA
"Occitanie","Ensemble","Action sociale sans hebergement","Hommes","Aides",NA
"Occitanie","Ensemble","Action sociale sans hebergement","Hommes","Apprentis",NA
"Occitanie","Ensemble","Action sociale sans hebergement","Hommes","Ordinaires",NA
"Occitanie","Ensemble","Activites de services financiers et d assurances","Femmes","Aides",NA
"Occitanie","Ensemble","Activites de services financiers et d assurances","Femmes","Apprentis",NA
"Occitanie","Ensemble","Activites de services financiers et d assurances","Femmes","Ordinaires","235"
"Occitanie","Ensemble","Activites de services financiers et d assurances","Hommes","Aides",NA
"Occitanie","Ensemble","Activites de services financiers et d assurances","Hommes","Apprentis",NA
"Occitanie","Ensemble","Activites de services financiers et d assurances","Hommes","Ordinaires","90"
"Occitanie","Ensemble","Assurances","Femmes","Aides",NA
"Occitanie","Ensemble","Assurances","Femmes","Apprentis",NA
"Occitanie","Ensemble","Assurances","Femmes","Ordinaires","4656"
"Occitanie","Ensemble","Assurances","Femmes","Stagiaires",NA
"Occitanie","Ensemble","Assurances","Hommes","Aides",NA
"Occitanie","Ensemble","Assurances","Hommes","Apprentis",NA
"Occitanie","Ensemble","Assurances","Hommes","Ordinaires","1968"
"Occitanie","Ensemble","Assurances","Hommes","Stagiaires",NA
"Occitanie","Ensemble","Hebergement medico-social et social","Femmes","Aides",NA
"Occitanie","Ensemble","Hebergement medico-social et social","Femmes","Ordinaires",NA
"Occitanie","Ensemble","Hebergement medico-social et social","Hommes","Aides",NA
"Occitanie","Ensemble","Hebergement medico-social et social","Hommes","Ordinaires",NA
"Pays de la Loire","Ensemble","Action sociale sans hebergement","Femmes","Ordinaires",NA
"Pays de la Loire","Ensemble","Action sociale sans hebergement","Hommes","Aides",NA
"Pays de la Loire","Ensemble","Action sociale sans hebergement","Hommes","Ordinaires",NA
"Pays de la Loire","Ensemble","Activites de services financiers et d assurances","Femmes","Aides",NA
"Pays de la Loire","Ensemble","Activites de services financiers et d assurances","Femmes","Ordinaires",NA
"Pays de la Loire","Ensemble","Activites de services financiers et d assurances","Hommes","Ordinaires",NA
"Pays de la Loire","Ensemble","Assurances","Femmes","Aides",NA
"Pays de la Loire","Ensemble","Assurances","Femmes","Apprentis",NA
"Pays de la Loire","Ensemble","Assurances","Femmes","Ordinaires",NA
"Pays de la Loire","Ensemble","Assurances","Hommes","Aides",NA
"Pays de la Loire","Ensemble","Assurances","Hommes","Apprentis",NA
"Pays de la Loire","Ensemble","Assurances","Hommes","Ordinaires",NA
"Pays de la Loire","Ensemble","Assurances","Hommes","Stagiaires",NA
"Pays de la Loire","Ensemble","Hebergement medico-social et social","Femmes","Aides","52"
"Pays de la Loire","Ensemble","Hebergement medico-social et social","Femmes","Apprentis",NA
"Pays de la Loire","Ensemble","Hebergement medico-social et social","Femmes","Ordinaires",NA
"Pays de la Loire","Ensemble","Hebergement medico-social et social","Hommes","Aides",NA
"Pays de la Loire","Ensemble","Hebergement medico-social et social","Hommes","Ordinaires",NA
"Provence-Alpes-Côte d'Azur","Ensemble","Action sociale sans hebergement","Femmes","Aides",NA
"Provence-Alpes-Côte d'Azur","Ensemble","Action sociale sans hebergement","Femmes","Apprentis",NA
"Provence-Alpes-Côte d'Azur","Ensemble","Action sociale sans hebergement","Femmes","Ordinaires",NA
"Provence-Alpes-Côte d'Azur","Ensemble","Action sociale sans hebergement","Hommes","Aides",NA
"Provence-Alpes-Côte d'Azur","Ensemble","Action sociale sans hebergement","Hommes","Ordinaires",NA
"Provence-Alpes-Côte d'Azur","Ensemble","Activites de services financiers et d assurances","Femmes","Aides",NA
"Provence-Alpes-Côte d'Azur","Ensemble","Activites de services financiers et d assurances","Femmes","Ordinaires",NA
"Provence-Alpes-Côte d'Azur","Ensemble","Activites de services financiers et d assurances","Hommes","Aides",NA
"Provence-Alpes-Côte d'Azur","Ensemble","Activites de services financiers et d assurances","Hommes","Ordinaires",NA
"Provence-Alpes-Côte d'Azur","Ensemble","Assurances","Femmes","Aides",NA
"Provence-Alpes-Côte d'Azur","Ensemble","Assurances","Femmes","Apprentis",NA
"Provence-Alpes-Côte d'Azur","Ensemble","Assurances","Femmes","Ordinaires",NA
"Provence-Alpes-Côte d'Azur","Ensemble","Assurances","Femmes","Stagiaires",NA
"Provence-Alpes-Côte d'Azur","Ensemble","Assurances","Hommes","Aides",NA
"Provence-Alpes-Côte d'Azur","Ensemble","Assurances","Hommes","Apprentis",NA
"Provence-Alpes-Côte d'Azur","Ensemble","Assurances","Hommes","Ordinaires",NA
"Provence-Alpes-Côte d'Azur","Ensemble","Assurances","Hommes","Stagiaires",NA
"Provence-Alpes-Côte d'Azur","Ensemble","Hebergement medico-social et social","Femmes","Aides",NA
"Provence-Alpes-Côte d'Azur","Ensemble","Hebergement medico-social et social","Femmes","Ordinaires",NA
"Provence-Alpes-Côte d'Azur","Ensemble","Hebergement medico-social et social","Femmes","Stagiaires",NA
"Provence-Alpes-Côte d'Azur","Ensemble","Hebergement medico-social et social","Hommes","Aides",NA
"Provence-Alpes-Côte d'Azur","Ensemble","Hebergement medico-social et social","Hommes","Ordinaires",NA
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Ensemble","Ensemble","Ensemble","4824"
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","9972"
"Auvergne-Rhône-Alpes","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","Ensemble","873"
"Auvergne-Rhône-Alpes","SANTE HUMAINE (QA)","Ensemble","Ensemble","Ensemble","3494"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Ensemble","Ensemble","Ensemble","4593"
"Bourgogne-Franche-Comté","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","2788"
"Bourgogne-Franche-Comté","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","Ensemble","425"
"Bourgogne-Franche-Comté","SANTE HUMAINE (QA)","Ensemble","Ensemble","Ensemble","988"
"Bretagne","ACTION SOCIALE (QB)","Ensemble","Ensemble","Ensemble","1915"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","4038"
"Bretagne","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","Ensemble","654"
"Bretagne","SANTE HUMAINE (QA)","Ensemble","Ensemble","Ensemble","1781"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Ensemble","Ensemble","Ensemble","889"
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","5562"
"Centre-Val de Loire","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","Ensemble","326"
"Centre-Val de Loire","SANTE HUMAINE (QA)","Ensemble","Ensemble","Ensemble","634"
"Corse","ACTION SOCIALE (QB)","Ensemble","Ensemble","Ensemble",NA
"Corse","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","212"
"Corse","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","Ensemble",NA
"Corse","SANTE HUMAINE (QA)","Ensemble","Ensemble","Ensemble",NA
"Grand-Est","ACTION SOCIALE (QB)","Ensemble","Ensemble","Ensemble","272"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","5309"
"Grand-Est","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","Ensemble","394"
"Grand-Est","SANTE HUMAINE (QA)","Ensemble","Ensemble","Ensemble","1025"
"Guadeloupe","ACTION SOCIALE (QB)","Ensemble","Ensemble","Ensemble",NA
"Guadeloupe","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","287"
"Guadeloupe","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","Ensemble",NA
"Guyane","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble",NA
"Hauts-de-France","ACTION SOCIALE (QB)","Ensemble","Ensemble","Ensemble","244"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","5265"
"Hauts-de-France","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","Ensemble","287"
"Hauts-de-France","SANTE HUMAINE (QA)","Ensemble","Ensemble","Ensemble","490"
"Ile-de-France","ACTION SOCIALE (QB)","Ensemble","Ensemble","Ensemble","1428"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","17416"
"Ile-de-France","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","Ensemble","221"
"Ile-de-France","SANTE HUMAINE (QA)","Ensemble","Ensemble","Ensemble","5388"
"La Réunion","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","668"
"La Réunion","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","Ensemble","26"
