"DEP","ESS","famille","typo_A","typo_A_det","nb_etab","nb_ent","eff_31","eff_EQTP","rem_brut"
"28","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Autres actions sociales","29","25","589","511","12972135"
"28","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Hebergement medico-social et social","39","27","2670","2468","67859312"
"29","ESS","Ensemble","ACTION SOCIALE (QB)","Accueil des jeunes enfants","52","35","541","462","11063715"
"29","ESS","Ensemble","ACTION SOCIALE (QB)","Aide a domicile","84","55","3675","2760","64392564"
"29","ESS","Ensemble","ACTION SOCIALE (QB)","Aide par le travail","39","8","2827","2467","44508301"
"29","ESS","Ensemble","ACTION SOCIALE (QB)","Autres actions sociales","107","37","1551","1298","37648091"
"29","ESS","Ensemble","ACTION SOCIALE (QB)","Hebergement medico-social et social","151","24","6629","5585","154065609"
"29","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Accueil des jeunes enfants","25","10","267","228","5229541"
"29","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Aide a domicile","52","32","1159","790","16374959"
"29","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Autres actions sociales","50","29","1790","1552","42988007"
"29","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Hebergement medico-social et social","72","41","4942","4505","121532795"
"2A","ESS","Ensemble","ACTION SOCIALE (QB)","Accueil des jeunes enfants","10","9","","",""
"2A","ESS","Ensemble","ACTION SOCIALE (QB)","Aide a domicile","33","26","","",""
"2A","ESS","Ensemble","ACTION SOCIALE (QB)","Aide par le travail","3","0","243","212","3115844"
"2A","ESS","Ensemble","ACTION SOCIALE (QB)","Autres actions sociales","37","13","310","246","7246325"
"2A","ESS","Ensemble","ACTION SOCIALE (QB)","Hebergement medico-social et social","21","8","684","597","18063875"
"2A","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Accueil des jeunes enfants","6","2","","",""
"2A","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Aide a domicile","5","5","","",""
"2A","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Autres actions sociales","17","3","320","298","10064772"
"2A","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Hebergement medico-social et social","10","6","493","453","14111207"
"2B","ESS","Ensemble","ACTION SOCIALE (QB)","Accueil des jeunes enfants","11","8","","",""
"2B","ESS","Ensemble","ACTION SOCIALE (QB)","Aide a domicile","51","30","","",""
"2B","ESS","Ensemble","ACTION SOCIALE (QB)","Aide par le travail","3","1","","",""
"2B","ESS","Ensemble","ACTION SOCIALE (QB)","Autres actions sociales","36","17","411","333","8377562"
"2B","ESS","Ensemble","ACTION SOCIALE (QB)","Hebergement medico-social et social","21","11","579","539","16461361"
"2B","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Accueil des jeunes enfants","12","9","","",""
"2B","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Aide a domicile","3","1","","",""
"2B","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Aide par le travail","1","1","","",""
"2B","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Autres actions sociales","14","10","409","372","11922185"
"2B","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Hebergement medico-social et social","10","8","580","507","14722635"
"30","ESS","Ensemble","ACTION SOCIALE (QB)","Accueil des jeunes enfants","46","30","522","445","10215673"
"30","ESS","Ensemble","ACTION SOCIALE (QB)","Aide a domicile","45","37","2758","2226","49334568"
"30","ESS","Ensemble","ACTION SOCIALE (QB)","Aide par le travail","21","8","1375","1170","21454248"
"30","ESS","Ensemble","ACTION SOCIALE (QB)","Autres actions sociales","97","47","1316","1130","30101135"
"30","ESS","Ensemble","ACTION SOCIALE (QB)","Hebergement medico-social et social","143","55","4954","4259","121348766"
"30","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Accueil des jeunes enfants","10","4","126","119","3513052"
"30","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Aide a domicile","48","37","678","440","9326801"
"30","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Autres actions sociales","41","29","668","598","15079020"
"30","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Hebergement medico-social et social","65","37","3101","2813","77470362"
"31","ESS","Ensemble","ACTION SOCIALE (QB)","Accueil des jeunes enfants","134","83","1652","1430","34151292"
"31","ESS","Ensemble","ACTION SOCIALE (QB)","Aide a domicile","69","60","3019","2270","52683211"
"31","ESS","Ensemble","ACTION SOCIALE (QB)","Aide par le travail","28","5","2357","2088","36471312"
"31","ESS","Ensemble","ACTION SOCIALE (QB)","Autres actions sociales","150","103","2269","1806","49254688"
"31","ESS","Ensemble","ACTION SOCIALE (QB)","Hebergement medico-social et social","190","51","8697","7749","227988509"
"31","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Accueil des jeunes enfants","68","43","854","696","15105896"
"31","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Aide a domicile","142","107","2296","1637","34024389"
"31","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Aide par le travail","6","3","182","134","3440522"
"31","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Autres actions sociales","73","58","2646","2365","62974047"
"31","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Hebergement medico-social et social","94","64","5257","4815","128817157"
"32","ESS","Ensemble","ACTION SOCIALE (QB)","Accueil des jeunes enfants","7","6","","",""
"32","ESS","Ensemble","ACTION SOCIALE (QB)","Aide a domicile","19","18","","",""
"32","ESS","Ensemble","ACTION SOCIALE (QB)","Aide par le travail","7","2","","",""
"32","ESS","Ensemble","ACTION SOCIALE (QB)","Autres actions sociales","31","19","","","10425222"
"32","ESS","Ensemble","ACTION SOCIALE (QB)","Hebergement medico-social et social","39","16","1503","1317","36680627"
"32","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Accueil des jeunes enfants","6","1","","",""
"32","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Aide a domicile","22","12","","",""
"32","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Autres actions sociales","42","25","","","14588096"
"32","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Hebergement medico-social et social","26","14","1745","1643","44899464"
"33","ESS","Ensemble","ACTION SOCIALE (QB)","Accueil des jeunes enfants","98","63","","",""
"33","ESS","Ensemble","ACTION SOCIALE (QB)","Aide a domicile","75","54","3194","2419","57340196"
"33","ESS","Ensemble","ACTION SOCIALE (QB)","Aide par le travail","57","9","","",""
"33","ESS","Ensemble","ACTION SOCIALE (QB)","Autres actions sociales","320","208","5571","4488","123717386"
"33","ESS","Ensemble","ACTION SOCIALE (QB)","Hebergement medico-social et social","221","66","8950","7703","227084254"
"33","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Accueil des jeunes enfants","103","51","","",""
"33","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Aide a domicile","156","113","3615","2603","54432169"
"33","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Aide par le travail","1","0","","",""
"33","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Autres actions sociales","130","114","2962","2705","68801974"
"33","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Hebergement medico-social et social","146","113","6904","6319","174415863"
"34","ESS","Ensemble","ACTION SOCIALE (QB)","Accueil des jeunes enfants","69","46","","",""
"34","ESS","Ensemble","ACTION SOCIALE (QB)","Aide a domicile","79","64","5084","3710","78457680"
"34","ESS","Ensemble","ACTION SOCIALE (QB)","Aide par le travail","36","9","","",""
"34","ESS","Ensemble","ACTION SOCIALE (QB)","Autres actions sociales","149","81","2189","",""
"34","ESS","Ensemble","ACTION SOCIALE (QB)","Hebergement medico-social et social","179","57","6868","5893","164008237"
"34","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Accueil des jeunes enfants","67","39","","",""
"34","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Aide a domicile","119","88","2607","1903","40541779"
"34","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Aide par le travail","3","2","","",""
"34","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Autres actions sociales","70","47","2242","",""
"34","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Hebergement medico-social et social","106","76","5170","4584","122918380"
"35","ESS","Ensemble","ACTION SOCIALE (QB)","Accueil des jeunes enfants","59","52","","529","12888277"
"35","ESS","Ensemble","ACTION SOCIALE (QB)","Aide a domicile","75","56","3024","2279","52815324"
"35","ESS","Ensemble","ACTION SOCIALE (QB)","Aide par le travail","38","13","3036","2449","42815227"
"35","ESS","Ensemble","ACTION SOCIALE (QB)","Autres actions sociales","141","70","","2364","67464657"
"35","ESS","Ensemble","ACTION SOCIALE (QB)","Hebergement medico-social et social","166","61","6847","5952","165757587"
"35","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Accueil des jeunes enfants","78","37","","589","12736514"
"35","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Aide a domicile","65","46","1350","972","20336359"
"35","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Aide par le travail","5","4","207","140","3599919"
"35","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Autres actions sociales","104","86","","2646","76787827"
"35","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Hebergement medico-social et social","91","44","4519","4011","109255021"
"36","ESS","Ensemble","ACTION SOCIALE (QB)","Accueil des jeunes enfants","6","4","","",""
"36","ESS","Ensemble","ACTION SOCIALE (QB)","Aide a domicile","53","50","","",""
"36","ESS","Ensemble","ACTION SOCIALE (QB)","Aide par le travail","15","2","","",""
"36","ESS","Ensemble","ACTION SOCIALE (QB)","Autres actions sociales","36","21","459","376","10582814"
"36","ESS","Ensemble","ACTION SOCIALE (QB)","Hebergement medico-social et social","53","24","1701","1486","40023731"
"36","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Accueil des jeunes enfants","5","3","","",""
"36","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Aide a domicile","5","3","","",""
"36","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Autres actions sociales","13","9","368","349","9566466"
"36","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Hebergement medico-social et social","16","8","867","798","21062682"
"37","ESS","Ensemble","ACTION SOCIALE (QB)","Accueil des jeunes enfants","44","27","","",""
"37","ESS","Ensemble","ACTION SOCIALE (QB)","Aide a domicile","51","49","","",""
"37","ESS","Ensemble","ACTION SOCIALE (QB)","Aide par le travail","30","6","2361","2051","36841235"
"37","ESS","Ensemble","ACTION SOCIALE (QB)","Autres actions sociales","97","53","1541","1249","34600651"
"37","ESS","Ensemble","ACTION SOCIALE (QB)","Hebergement medico-social et social","112","26","3928","3433","95943300"
"37","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Accueil des jeunes enfants","27","10","","",""
"37","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Aide a domicile","27","22","","",""
"37","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Autres actions sociales","26","20","810","707","18530299"
"37","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Hebergement medico-social et social","53","33","3291","2948","77930726"
"38","ESS","Ensemble","ACTION SOCIALE (QB)","Accueil des jeunes enfants","67","60","","",""
"38","ESS","Ensemble","ACTION SOCIALE (QB)","Aide a domicile","114","104","3464","2504","57548935"
"38","ESS","Ensemble","ACTION SOCIALE (QB)","Aide par le travail","35","11","","",""
"38","ESS","Ensemble","ACTION SOCIALE (QB)","Autres actions sociales","202","103","2634","2138","61130774"
"38","ESS","Ensemble","ACTION SOCIALE (QB)","Hebergement medico-social et social","170","49","6933","5842","167881029"
"38","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Accueil des jeunes enfants","102","61","","",""
"38","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Aide a domicile","68","47","2038","1423","29762358"
"38","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Aide par le travail","1","1","","",""
"38","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Autres actions sociales","67","40","2709","2403","68714881"
"38","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Hebergement medico-social et social","89","54","4988","4435","120581927"
"39","ESS","Ensemble","ACTION SOCIALE (QB)","Accueil des jeunes enfants","9","9","","",""
"39","ESS","Ensemble","ACTION SOCIALE (QB)","Aide a domicile","30","27","","",""
"39","ESS","Ensemble","ACTION SOCIALE (QB)","Aide par le travail","9","1","","",""
"39","ESS","Ensemble","ACTION SOCIALE (QB)","Autres actions sociales","57","16","498","396","10361145"
"39","ESS","Ensemble","ACTION SOCIALE (QB)","Hebergement medico-social et social","61","8","1590","1350","38266258"
"39","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Accueil des jeunes enfants","5","2","","",""
"39","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Aide a domicile","8","5","","",""
"39","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Aide par le travail","2","0","","",""
"39","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Autres actions sociales","19","9","788","691","18424098"
"39","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Hebergement medico-social et social","48","21","1505","1406","37979893"
"40","ESS","Ensemble","ACTION SOCIALE (QB)","Accueil des jeunes enfants","5","4","","",""
"40","ESS","Ensemble","ACTION SOCIALE (QB)","Aide a domicile","21","18","458","355","7625947"
"40","ESS","Ensemble","ACTION SOCIALE (QB)","Aide par le travail","16","4","798","694","10762224"
"40","ESS","Ensemble","ACTION SOCIALE (QB)","Autres actions sociales","78","43","","",""
"40","ESS","Ensemble","ACTION SOCIALE (QB)","Hebergement medico-social et social","45","19","1423","1219","35514025"
"40","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Accueil des jeunes enfants","18","4","","",""
"40","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Aide a domicile","41","28","909","647","13921601"
"40","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Aide par le travail","3","0","35","20","828029"
"40","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Autres actions sociales","60","40","","",""
"40","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Hebergement medico-social et social","58","23","3180","2986","77381931"
"41","ESS","Ensemble","ACTION SOCIALE (QB)","Accueil des jeunes enfants","7","6","","",""
"41","ESS","Ensemble","ACTION SOCIALE (QB)","Aide a domicile","38","24","1128","769","17441628"
"41","ESS","Ensemble","ACTION SOCIALE (QB)","Aide par le travail","20","2","","",""
"41","ESS","Ensemble","ACTION SOCIALE (QB)","Autres actions sociales","50","24","620","511","14188938"
"41","ESS","Ensemble","ACTION SOCIALE (QB)","Hebergement medico-social et social","63","19","1418","1258","36417680"
"41","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Accueil des jeunes enfants","9","4","","",""
"41","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Aide a domicile","17","13","451","370","8037989"
"41","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Aide par le travail","4","2","","",""
"41","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Autres actions sociales","19","9","355","326","9081553"
"41","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Hebergement medico-social et social","46","37","2160","1943","51428066"
"42","ESS","Ensemble","ACTION SOCIALE (QB)","Accueil des jeunes enfants","74","55","","",""
"42","ESS","Ensemble","ACTION SOCIALE (QB)","Aide a domicile","82","56","2850","2044","45023333"
"42","ESS","Ensemble","ACTION SOCIALE (QB)","Aide par le travail","34","9","","",""
"42","ESS","Ensemble","ACTION SOCIALE (QB)","Autres actions sociales","182","112","2354","1883","52102467"
"42","ESS","Ensemble","ACTION SOCIALE (QB)","Hebergement medico-social et social","142","36","5426","4460","126375517"
"42","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Accueil des jeunes enfants","37","19","","",""
"42","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Aide a domicile","32","19","659","440","9818247"
"42","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Aide par le travail","1","1","","",""
"42","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Autres actions sociales","34","25","601","524","15127341"
"42","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Hebergement medico-social et social","78","53","4368","3908","108685385"
"43","ESS","Ensemble","ACTION SOCIALE (QB)","Accueil des jeunes enfants","22","16","","",""
"43","ESS","Ensemble","ACTION SOCIALE (QB)","Aide a domicile","66","60","","",""
"43","ESS","Ensemble","ACTION SOCIALE (QB)","Aide par le travail","12","4","680","628","9882315"
"43","ESS","Ensemble","ACTION SOCIALE (QB)","Autres actions sociales","62","34","742","565","14649205"
"43","ESS","Ensemble","ACTION SOCIALE (QB)","Hebergement medico-social et social","74","37","2614","2189","60837437"
"43","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Accueil des jeunes enfants","2","0","","",""
"43","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Aide a domicile","3","2","","",""
"43","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Autres actions sociales","17","14","168","141","3451510"
"43","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Hebergement medico-social et social","29","20","1510","1331","35199155"
"44","ESS","Ensemble","ACTION SOCIALE (QB)","Accueil des jeunes enfants","99","73","1110","957","23450118"
"44","ESS","Ensemble","ACTION SOCIALE (QB)","Aide a domicile","72","51","3085","2212","50806934"
"44","ESS","Ensemble","ACTION SOCIALE (QB)","Aide par le travail","36","7","3152","2602","43581545"
"44","ESS","Ensemble","ACTION SOCIALE (QB)","Autres actions sociales","168","86","3712","2569","71445188"
"44","ESS","Ensemble","ACTION SOCIALE (QB)","Hebergement medico-social et social","362","130","12890","10847","300129588"
"44","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Accueil des jeunes enfants","96","58","740","570","12242183"
"44","Hors ESS","Ensemble","ACTION SOCIALE (QB)","Aide a domicile","83","66","1548","1061","21788849"
