"","EPCI","jurid2","typo1","nb_etab","eff_31","eff_EQTP","rem_brut","non_annexe","dep_epci","nom_complet"
"3197",200040772,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",4,"7","3.31","83148","4","41","CC du Perche et Haut Vendômois"
"3198",200040772,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",2,"s","s","s","s","41","CC du Perche et Haut Vendômois"
"3199",200040772,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",3,"s","s","s","s","41","CC du Perche et Haut Vendômois"
"3200",200040772,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",135,"780","733.44","20411161","742","41","CC du Perche et Haut Vendômois"
"3201",200040772,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",93,"521","377.85","10592913","429","41","CC du Perche et Haut Vendômois"
"3202",200040798,"1-TOTAL-ESS","TOUS SECTEURS",49,"226","144.43","4119413","138","73","CC Val Vanoise"
"3203",200040798,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",2,"s","s","s","s","73","CC Val Vanoise"
"3204",200040798,"1-TOTAL-ESS","2-ENSEIGNEMENT",5,"5","9.96","183455","2","73","CC Val Vanoise"
"3205",200040798,"1-TOTAL-ESS","3-SANTÉ HUMAINE",2,"s","s","s","s","73","CC Val Vanoise"
"3206",200040798,"1-TOTAL-ESS","4-ACTION SOCIALE",3,"s","s","s","s","73","CC Val Vanoise"
"3207",200040798,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",18,"49","37.1","992278","41","73","CC Val Vanoise"
"3208",200040798,"1-TOTAL-ESS","6-NON-CLASSES",4,"18","16.62","551918","9","73","CC Val Vanoise"
"3209",200040798,"1-TOTAL-ESS","8-SERVICES DIVERS",15,"110","53.76","1510508","56","73","CC Val Vanoise"
"3210",200040798,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",47,"220","138.1","3824120","133","73","CC Val Vanoise"
"3211",200040798,"2-TOTAL-ASSOCIATIONS","2-ENSEIGNEMENT",5,"5","9.96","183455","2","73","CC Val Vanoise"
"3212",200040798,"2-TOTAL-ASSOCIATIONS","3-SANTÉ HUMAINE",2,"s","s","s","s","73","CC Val Vanoise"
"3213",200040798,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",3,"s","s","s","s","73","CC Val Vanoise"
"3214",200040798,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",18,"49","37.1","992278","41","73","CC Val Vanoise"
"3215",200040798,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",4,"18","16.62","551918","9","73","CC Val Vanoise"
"3216",200040798,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",15,"110","53.76","1510508","56","73","CC Val Vanoise"
"3217",200040798,"3-TOTAL-HORS ESS","TOUS SECTEURS",1222,"10263","6015.82","184124003","6193","73","CC Val Vanoise"
"3218",200040798,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",26,"54","42.37","1674078","51","73","CC Val Vanoise"
"3219",200040798,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",20,"111","83.96","2782153","104","73","CC Val Vanoise"
"3220",200040798,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",18,"37","22.39","588859","30","73","CC Val Vanoise"
"3221",200040798,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",4,"99","64.26","1594634","75","73","CC Val Vanoise"
"3222",200040798,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",21,"134","108.93","2922629","91","73","CC Val Vanoise"
"3223",200040798,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",131,"525","576.5","18454658","461","73","CC Val Vanoise"
"3224",200040798,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",1002,"9303","5117.41","156106992","5381","73","CC Val Vanoise"
"3225",200040814,"1-TOTAL-ESS","TOUS SECTEURS",25,"74","56","1315690","59","87","CC Briance Sud Haute Vienne"
"3226",200040814,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",1,"s","s","s","s","87","CC Briance Sud Haute Vienne"
"3227",200040814,"1-TOTAL-ESS","2-ENSEIGNEMENT",2,"s","s","s","s","87","CC Briance Sud Haute Vienne"
"3228",200040814,"1-TOTAL-ESS","3-SANTÉ HUMAINE",1,"s","s","s","s","87","CC Briance Sud Haute Vienne"
"3229",200040814,"1-TOTAL-ESS","4-ACTION SOCIALE",4,"39","29.97","648657","34","87","CC Briance Sud Haute Vienne"
"3230",200040814,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",9,"19","11.81","277019","11","87","CC Briance Sud Haute Vienne"
"3231",200040814,"1-TOTAL-ESS","6-NON-CLASSES",4,"s","s","s","s","87","CC Briance Sud Haute Vienne"
"3232",200040814,"1-TOTAL-ESS","8-SERVICES DIVERS",4,"s","s","s","s","87","CC Briance Sud Haute Vienne"
"3233",200040814,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",23,"71","53.05","1232183","56","87","CC Briance Sud Haute Vienne"
"3234",200040814,"2-TOTAL-ASSOCIATIONS","2-ENSEIGNEMENT",2,"s","s","s","s","87","CC Briance Sud Haute Vienne"
"3235",200040814,"2-TOTAL-ASSOCIATIONS","3-SANTÉ HUMAINE",1,"s","s","s","s","87","CC Briance Sud Haute Vienne"
"3236",200040814,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",4,"39","29.97","648657","34","87","CC Briance Sud Haute Vienne"
"3237",200040814,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",9,"19","11.81","277019","11","87","CC Briance Sud Haute Vienne"
"3238",200040814,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",3,"s","s","s","s","87","CC Briance Sud Haute Vienne"
"3239",200040814,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",4,"s","s","s","s","87","CC Briance Sud Haute Vienne"
"3240",200040814,"3-TOTAL-HORS ESS","TOUS SECTEURS",229,"1200","1050.95","29882518","1129","87","CC Briance Sud Haute Vienne"
"3241",200040814,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",7,"14","11.29","560614","13","87","CC Briance Sud Haute Vienne"
"3242",200040814,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",14,"114","106.39","3602582","112","87","CC Briance Sud Haute Vienne"
"3243",200040814,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",6,"28","18.4","446027","21","87","CC Briance Sud Haute Vienne"
"3244",200040814,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",3,"s","s","s","s","87","CC Briance Sud Haute Vienne"
"3245",200040814,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",1,"s","s","s","s","87","CC Briance Sud Haute Vienne"
"3246",200040814,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",101,"458","430.49","12759544","443","87","CC Briance Sud Haute Vienne"
"3247",200040814,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",97,"448","366.41","9505628","408","87","CC Briance Sud Haute Vienne"
"3248",200040830,"1-TOTAL-ESS","TOUS SECTEURS",25,"318","273.32","5203137","307","24","CC du Pays de Fénelon"
"3249",200040830,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",1,"s","s","s","s","24","CC du Pays de Fénelon"
"3250",200040830,"1-TOTAL-ESS","2-ENSEIGNEMENT",2,"s","s","s","s","24","CC du Pays de Fénelon"
"3251",200040830,"1-TOTAL-ESS","4-ACTION SOCIALE",4,"236","209.9","3647041","235","24","CC du Pays de Fénelon"
"3252",200040830,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",3,"s","s","s","s","24","CC du Pays de Fénelon"
"3253",200040830,"1-TOTAL-ESS","6-NON-CLASSES",5,"15","9.65","192687","10","24","CC du Pays de Fénelon"
"3254",200040830,"1-TOTAL-ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",3,"9","6.27","159467","9","24","CC du Pays de Fénelon"
"3255",200040830,"1-TOTAL-ESS","8-SERVICES DIVERS",7,"33","26.16","581995","29","24","CC du Pays de Fénelon"
"3256",200040830,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",20,"307","264.45","4985483","296","24","CC du Pays de Fénelon"
"3257",200040830,"2-TOTAL-ASSOCIATIONS","2-ENSEIGNEMENT",2,"s","s","s","s","24","CC du Pays de Fénelon"
"3258",200040830,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",4,"236","209.9","3647041","235","24","CC du Pays de Fénelon"
"3259",200040830,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",2,"s","s","s","s","24","CC du Pays de Fénelon"
"3260",200040830,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",5,"15","9.65","192687","10","24","CC du Pays de Fénelon"
"3261",200040830,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",7,"33","26.16","581995","29","24","CC du Pays de Fénelon"
"3262",200040830,"3-TOTAL-HORS ESS","TOUS SECTEURS",335,"1648","1432.38","37317951","1503","24","CC du Pays de Fénelon"
"3263",200040830,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",5,"7","5.58","242406","6","24","CC du Pays de Fénelon"
"3264",200040830,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",11,"30","30.89","1074326","30","24","CC du Pays de Fénelon"
"3265",200040830,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",4,"9","5.99","135430","7","24","CC du Pays de Fénelon"
"3266",200040830,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",3,"212","188.52","4586307","204","24","CC du Pays de Fénelon"
"3267",200040830,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",9,"8","12.87","295524","8","24","CC du Pays de Fénelon"
"3268",200040830,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",135,"701","633.03","17672133","674","24","CC du Pays de Fénelon"
"3269",200040830,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",168,"681","555.5","13311825","574","24","CC du Pays de Fénelon"
"3270",200040889,"1-TOTAL-ESS","TOUS SECTEURS",21,"101","80.92","2044500","99","24","CC de Portes Sud Périgord"
"3271",200040889,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",3,"5","5.49","219633","5","24","CC de Portes Sud Périgord"
"3272",200040889,"1-TOTAL-ESS","2-ENSEIGNEMENT",3,"6","5.38","129190","6","24","CC de Portes Sud Périgord"
"3273",200040889,"1-TOTAL-ESS","3-SANTÉ HUMAINE",1,"s","s","s","s","24","CC de Portes Sud Périgord"
"3274",200040889,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",3,"s","s","s","s","24","CC de Portes Sud Périgord"
"3275",200040889,"1-TOTAL-ESS","6-NON-CLASSES",2,"s","s","s","s","24","CC de Portes Sud Périgord"
"3276",200040889,"1-TOTAL-ESS","8-SERVICES DIVERS",9,"20","22.2","554180","20","24","CC de Portes Sud Périgord"
"3277",200040889,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",18,"96","75.43","1824867","94","24","CC de Portes Sud Périgord"
"3278",200040889,"2-TOTAL-ASSOCIATIONS","2-ENSEIGNEMENT",3,"6","5.38","129190","6","24","CC de Portes Sud Périgord"
"3279",200040889,"2-TOTAL-ASSOCIATIONS","3-SANTÉ HUMAINE",1,"s","s","s","s","24","CC de Portes Sud Périgord"
"3280",200040889,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",3,"s","s","s","s","24","CC de Portes Sud Périgord"
"3281",200040889,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",2,"s","s","s","s","24","CC de Portes Sud Périgord"
"3282",200040889,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",9,"20","22.2","554180","20","24","CC de Portes Sud Périgord"
"3283",200040889,"3-TOTAL-HORS ESS","TOUS SECTEURS",268,"1025","822.75","21723684","915","24","CC de Portes Sud Périgord"
"3284",200040889,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",5,"5","6.11","249972","4","24","CC de Portes Sud Périgord"
"3285",200040889,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",11,"62","60","2033909","62","24","CC de Portes Sud Périgord"
"3286",200040889,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",7,"20","16.63","373420","20","24","CC de Portes Sud Périgord"
"3287",200040889,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",4,"s","s","s","s","24","CC de Portes Sud Périgord"
"3288",200040889,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",1,"s","s","s","s","24","CC de Portes Sud Périgord"
"3289",200040889,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",117,"315","275.63","6739758","290","24","CC de Portes Sud Périgord"
"3290",200040889,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",123,"483","332.82","8874601","403","24","CC de Portes Sud Périgord"
"3291",200040905,"1-TOTAL-ESS","TOUS SECTEURS",106,"1222","965.81","22615060","1150","81","CC Carmausin-Ségala"
"3292",200040905,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",5,"27","26.88","1056279","27","81","CC Carmausin-Ségala"
"3293",200040905,"1-TOTAL-ESS","2-ENSEIGNEMENT",1,"s","s","s","s","81","CC Carmausin-Ségala"
"3294",200040905,"1-TOTAL-ESS","3-SANTÉ HUMAINE",3,"s","s","s","s","81","CC Carmausin-Ségala"
"3295",200040905,"1-TOTAL-ESS","4-ACTION SOCIALE",29,"977","775.25","17138650","938","81","CC Carmausin-Ségala"
"3296",200040905,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",27,"51","28.23","644171","37","81","CC Carmausin-Ségala"
"3297",200040905,"1-TOTAL-ESS","6-NON-CLASSES",16,"61","48.72","1096405","58","81","CC Carmausin-Ségala"
"3298",200040905,"1-TOTAL-ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",6,"28","24.75","633886","17","81","CC Carmausin-Ségala"
"3299",200040905,"1-TOTAL-ESS","8-SERVICES DIVERS",19,"45","35.17","971059","42","81","CC Carmausin-Ségala"
"3300",200040905,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",86,"1132","883.52","19713122","1072","81","CC Carmausin-Ségala"
"3301",200040905,"2-TOTAL-ASSOCIATIONS","2-ENSEIGNEMENT",1,"s","s","s","s","81","CC Carmausin-Ségala"
"3302",200040905,"2-TOTAL-ASSOCIATIONS","3-SANTÉ HUMAINE",1,"s","s","s","s","81","CC Carmausin-Ségala"
"3303",200040905,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",29,"977","775.25","17138650","938","81","CC Carmausin-Ségala"
"3304",200040905,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",27,"51","28.23","644171","37","81","CC Carmausin-Ségala"
"3305",200040905,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",16,"61","48.72","1096405","58","81","CC Carmausin-Ségala"
"3306",200040905,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",12,"17","12.14","258078","15","81","CC Carmausin-Ségala"
"3307",200040905,"3-TOTAL-HORS ESS","TOUS SECTEURS",604,"4330","3747.66","108819046","4071","81","CC Carmausin-Ségala"
"3308",200040905,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",15,"44","41.45","2309741","39","81","CC Carmausin-Ségala"
"3309",200040905,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",32,"431","386.31","13499713","410","81","CC Carmausin-Ségala"
"3310",200040905,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",28,"192","167.24","5409743","182","81","CC Carmausin-Ségala"
"3311",200040905,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",11,"310","289.53","7263406","303","81","CC Carmausin-Ségala"
"3312",200040905,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",8,"26","38.76","931466","21","81","CC Carmausin-Ségala"
"3313",200040905,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",205,"1208","1064.34","32749845","1150","81","CC Carmausin-Ségala"
"3314",200040905,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",305,"2119","1760.03","46655132","1966","81","CC Carmausin-Ségala"
"3315",200040947,"1-TOTAL-ESS","TOUS SECTEURS",263,"3696","2788.48","76973728","3282","59","CC de Flandre Intérieure"
"3316",200040947,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",26,"124","117.33","5688572","122","59","CC de Flandre Intérieure"
"3317",200040947,"1-TOTAL-ESS","2-ENSEIGNEMENT",39,"880","751.73","24666554","821","59","CC de Flandre Intérieure"
"3318",200040947,"1-TOTAL-ESS","3-SANTÉ HUMAINE",3,"133","105.73","3517587","128","59","CC de Flandre Intérieure"
"3319",200040947,"1-TOTAL-ESS","4-ACTION SOCIALE",53,"1742","1337.15","30097809","1630","59","CC de Flandre Intérieure"
"3320",200040947,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",68,"230","98.04","2676040","126","59","CC de Flandre Intérieure"
"3321",200040947,"1-TOTAL-ESS","6-NON-CLASSES",44,"164","91.4","2249943","102","59","CC de Flandre Intérieure"
"3322",200040947,"1-TOTAL-ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",3,"28","24.19","849495","28","59","CC de Flandre Intérieure"
"3323",200040947,"1-TOTAL-ESS","8-SERVICES DIVERS",27,"395","262.91","7227728","325","59","CC de Flandre Intérieure"
"3324",200040947,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",223,"3332","2463.22","65061356","2924","59","CC de Flandre Intérieure"
"3325",200040947,"2-TOTAL-ASSOCIATIONS","2-ENSEIGNEMENT",38,"873","745.24","24488543","814","59","CC de Flandre Intérieure"
"3326",200040947,"2-TOTAL-ASSOCIATIONS","3-SANTÉ HUMAINE",2,"s","s","s","s","59","CC de Flandre Intérieure"
"3327",200040947,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",52,"1678","1278.03","28692864","1566","59","CC de Flandre Intérieure"
"3328",200040947,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",68,"230","98.04","2676040","126","59","CC de Flandre Intérieure"
"3329",200040947,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",44,"164","91.4","2249943","102","59","CC de Flandre Intérieure"
"3330",200040947,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",19,"s","s","s","s","59","CC de Flandre Intérieure"
"3331",200040947,"3-TOTAL-HORS ESS","TOUS SECTEURS",2718,"23600","20531.17","630196540","21875","59","CC de Flandre Intérieure"
"3332",200040947,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",104,"398","341.94","16834386","366","59","CC de Flandre Intérieure"
"3333",200040947,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",101,"1157","1096.02","39296111","1147","59","CC de Flandre Intérieure"
"3334",200040947,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",117,"2239","1909.9","63558280","2067","59","CC de Flandre Intérieure"
"3335",200040947,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",44,"1305","1041.86","27407142","1198","59","CC de Flandre Intérieure"
"3336",200040947,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",22,"81","49.87","1274679","72","59","CC de Flandre Intérieure"
"3337",200040947,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",918,"7341","7105.15","220966116","7018","59","CC de Flandre Intérieure"
"3338",200040947,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",1412,"11079","8986.43","260859826","10007","59","CC de Flandre Intérieure"
"3339",200040954,"1-TOTAL-ESS","TOUS SECTEURS",106,"964","711.59","20634139","858","59","CC des Hauts de Flandre"
"3340",200040954,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",10,"57","50.06","2328594","56","59","CC des Hauts de Flandre"
"3341",200040954,"1-TOTAL-ESS","2-ENSEIGNEMENT",18,"239","201.61","6447701","228","59","CC des Hauts de Flandre"
"3342",200040954,"1-TOTAL-ESS","3-SANTÉ HUMAINE",2,"s","s","s","s","59","CC des Hauts de Flandre"
"3343",200040954,"1-TOTAL-ESS","4-ACTION SOCIALE",12,"369","246.33","5998056","351","59","CC des Hauts de Flandre"
"3344",200040954,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",38,"69","10","299176","5","59","CC des Hauts de Flandre"
"3345",200040954,"1-TOTAL-ESS","6-NON-CLASSES",16,"71","46.86","1040842","61","59","CC des Hauts de Flandre"
"3346",200040954,"1-TOTAL-ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",1,"s","s","s","s","59","CC des Hauts de Flandre"
"3347",200040954,"1-TOTAL-ESS","8-SERVICES DIVERS",9,"125","135.27","3936778","125","59","CC des Hauts de Flandre"
"3348",200040954,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",89,"833","587.68","15890231","728","59","CC des Hauts de Flandre"
"3349",200040954,"2-TOTAL-ASSOCIATIONS","2-ENSEIGNEMENT",18,"239","201.61","6447701","228","59","CC des Hauts de Flandre"
"3350",200040954,"2-TOTAL-ASSOCIATIONS","3-SANTÉ HUMAINE",2,"s","s","s","s","59","CC des Hauts de Flandre"
"3351",200040954,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",12,"369","246.33","5998056","351","59","CC des Hauts de Flandre"
"3352",200040954,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",38,"69","10","299176","5","59","CC des Hauts de Flandre"
"3353",200040954,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",16,"71","46.86","1040842","61","59","CC des Hauts de Flandre"
"3354",200040954,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",3,"s","s","s","s","59","CC des Hauts de Flandre"
"3355",200040954,"3-TOTAL-HORS ESS","TOUS SECTEURS",1237,"10350","8487.33","261708070","9613","59","CC des Hauts de Flandre"
"3356",200040954,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",41,"102","75.1","4024574","90","59","CC des Hauts de Flandre"
"3357",200040954,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",57,"525","513.1","17527751","520","59","CC des Hauts de Flandre"
"3358",200040954,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",37,"102","80.35","2032322","82","59","CC des Hauts de Flandre"
"3359",200040954,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",20,"484","404.93","10352985","446","59","CC des Hauts de Flandre"
"3360",200040954,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",6,"16","3.12","72065","5","59","CC des Hauts de Flandre"
"3361",200040954,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",451,"4402","3787.79","130171965","4281","59","CC des Hauts de Flandre"
"3362",200040954,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",625,"4719","3622.94","97526408","4189","59","CC des Hauts de Flandre"
"3363",200041010,"1-TOTAL-ESS","TOUS SECTEURS",90,"843","641.08","18771366","767","73","CC Coeur de Savoie"
"3364",200041010,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",4,"s","s","s","s","73","CC Coeur de Savoie"
"3365",200041010,"1-TOTAL-ESS","2-ENSEIGNEMENT",7,"57","47.73","1306721","53","73","CC Coeur de Savoie"
"3366",200041010,"1-TOTAL-ESS","3-SANTÉ HUMAINE",1,"s","s","s","s","73","CC Coeur de Savoie"
"3367",200041010,"1-TOTAL-ESS","4-ACTION SOCIALE",15,"522","388.26","10130526","488","73","CC Coeur de Savoie"
"3368",200041010,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",28,"56","21.86","510769","33","73","CC Coeur de Savoie"
"3369",200041010,"1-TOTAL-ESS","6-NON-CLASSES",9,"22","15.66","405900","14","73","CC Coeur de Savoie"
"3370",200041010,"1-TOTAL-ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",4,"23","23.66","819812","23","73","CC Coeur de Savoie"
"3371",200041010,"1-TOTAL-ESS","8-SERVICES DIVERS",22,"134","117.81","4438665","127","73","CC Coeur de Savoie"
"3372",200041010,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",76,"700","508.44","13952600","626","73","CC Coeur de Savoie"
"3373",200041010,"2-TOTAL-ASSOCIATIONS","2-ENSEIGNEMENT",7,"57","47.73","1306721","53","73","CC Coeur de Savoie"
"3374",200041010,"2-TOTAL-ASSOCIATIONS","3-SANTÉ HUMAINE",1,"s","s","s","s","73","CC Coeur de Savoie"
"3375",200041010,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",14,"481","354.64","9096393","448","73","CC Coeur de Savoie"
"3376",200041010,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",28,"56","21.86","510769","33","73","CC Coeur de Savoie"
"3377",200041010,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",9,"22","15.66","405900","14","73","CC Coeur de Savoie"
