"REG","typo_Coop","typo_Coop_det","sexe","type_emploi","nb_poste"
"Provence-Alpes-Côte d'Azur","Ensemble","Activites des services financiers hors assurance et caisses","Femmes","Stagiaires","s"
"Provence-Alpes-Côte d'Azur","Ensemble","NC","Hommes","Aides","s"
"Provence-Alpes-Côte d'Azur","Ensemble","NC","Hommes","Apprentis","s"
"Provence-Alpes-Côte d'Azur","Ensemble","NC","Hommes","Ordinaires","2988"
"Provence-Alpes-Côte d'Azur","Ensemble","NC","Femmes","Aides","s"
"Provence-Alpes-Côte d'Azur","Ensemble","NC","Femmes","Apprentis","s"
"Provence-Alpes-Côte d'Azur","Ensemble","NC","Femmes","Ordinaires","1879"
"Provence-Alpes-Côte d'Azur","Ensemble","NC","Femmes","Stagiaires","s"
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","22113"
"Auvergne-Rhône-Alpes","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Ensemble","960"
"Auvergne-Rhône-Alpes","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","Ensemble","2156"
"Auvergne-Rhône-Alpes","COMMERCE (GZ)","Ensemble","Ensemble","Ensemble","4444"
"Auvergne-Rhône-Alpes","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","Ensemble","3922"
"Auvergne-Rhône-Alpes","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Ensemble","2367"
"Bourgogne-Franche-Comté","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","8389"
"Bourgogne-Franche-Comté","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Ensemble","402"
"Bourgogne-Franche-Comté","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","Ensemble","430"
"Bourgogne-Franche-Comté","COMMERCE (GZ)","Ensemble","Ensemble","Ensemble","1797"
"Bourgogne-Franche-Comté","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","Ensemble","2717"
"Bourgogne-Franche-Comté","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Ensemble","318"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","13585"
"Bretagne","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Ensemble","1306"
"Bretagne","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","Ensemble","1415"
"Bretagne","COMMERCE (GZ)","Ensemble","Ensemble","Ensemble","4934"
"Bretagne","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","Ensemble","5770"
"Bretagne","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Ensemble","983"
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","7939"
"Centre-Val de Loire","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Ensemble","230"
"Centre-Val de Loire","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","Ensemble","464"
"Centre-Val de Loire","COMMERCE (GZ)","Ensemble","Ensemble","Ensemble","2420"
"Centre-Val de Loire","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","Ensemble","1547"
"Centre-Val de Loire","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Ensemble","570"
"Corse","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","540"
"Corse","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Ensemble","s"
"Corse","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","Ensemble","70"
"Corse","COMMERCE (GZ)","Ensemble","Ensemble","Ensemble","156"
"Corse","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","Ensemble","113"
"Corse","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Ensemble","s"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","16479"
"Grand-Est","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Ensemble","579"
"Grand-Est","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","Ensemble","1048"
"Grand-Est","COMMERCE (GZ)","Ensemble","Ensemble","Ensemble","4792"
"Grand-Est","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","Ensemble","6131"
"Grand-Est","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Ensemble","1022"
"Guadeloupe","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","707"
"Guadeloupe","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Ensemble","42"
"Guadeloupe","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","Ensemble","31"
"Guadeloupe","COMMERCE (GZ)","Ensemble","Ensemble","Ensemble","29"
"Guadeloupe","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","Ensemble","s"
"Guadeloupe","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Ensemble","s"
"Guyane","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","99"
"Guyane","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Ensemble","s"
"Guyane","COMMERCE (GZ)","Ensemble","Ensemble","Ensemble","s"
"Guyane","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Ensemble","28"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","9663"
"Hauts-de-France","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Ensemble","276"
"Hauts-de-France","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","Ensemble","1085"
"Hauts-de-France","COMMERCE (GZ)","Ensemble","Ensemble","Ensemble","2159"
"Hauts-de-France","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","Ensemble","3859"
"Hauts-de-France","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Ensemble","1038"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","21988"
"Ile-de-France","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Ensemble","77"
"Ile-de-France","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","Ensemble","2136"
"Ile-de-France","COMMERCE (GZ)","Ensemble","Ensemble","Ensemble","4014"
"Ile-de-France","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","Ensemble","2897"
"Ile-de-France","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Ensemble","3271"
"La Réunion","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","1052"
"La Réunion","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Ensemble","88"
"La Réunion","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","Ensemble","689"
"La Réunion","COMMERCE (GZ)","Ensemble","Ensemble","Ensemble","102"
"La Réunion","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","Ensemble","362"
"La Réunion","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Ensemble","81"
"Martinique","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","854"
"Martinique","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Ensemble","32"
"Martinique","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","Ensemble","17"
"Martinique","COMMERCE (GZ)","Ensemble","Ensemble","Ensemble","s"
"Martinique","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","Ensemble","s"
"Martinique","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Ensemble","s"
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","7466"
"Normandie","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Ensemble","451"
"Normandie","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","Ensemble","652"
"Normandie","COMMERCE (GZ)","Ensemble","Ensemble","Ensemble","2346"
"Normandie","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","Ensemble","4295"
"Normandie","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Ensemble","703"
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","16007"
"Nouvelle-Aquitaine","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Ensemble","931"
"Nouvelle-Aquitaine","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","Ensemble","2256"
"Nouvelle-Aquitaine","COMMERCE (GZ)","Ensemble","Ensemble","Ensemble","8672"
"Nouvelle-Aquitaine","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","Ensemble","5938"
"Nouvelle-Aquitaine","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Ensemble","1943"
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","15816"
"Occitanie","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Ensemble","550"
"Occitanie","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","Ensemble","1167"
"Occitanie","COMMERCE (GZ)","Ensemble","Ensemble","Ensemble","4802"
"Occitanie","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","Ensemble","5010"
"Occitanie","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Ensemble","1351"
"Pays de la Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","12066"
"Pays de la Loire","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Ensemble","459"
"Pays de la Loire","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","Ensemble","1687"
"Pays de la Loire","COMMERCE (GZ)","Ensemble","Ensemble","Ensemble","7192"
"Pays de la Loire","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","Ensemble","3286"
"Pays de la Loire","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Ensemble","1579"
"Provence-Alpes-Côte d'Azur","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","10099"
"Provence-Alpes-Côte d'Azur","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Ensemble","s"
"Provence-Alpes-Côte d'Azur","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","Ensemble","1047"
"Provence-Alpes-Côte d'Azur","COMMERCE (GZ)","Ensemble","Ensemble","Ensemble","1576"
"Provence-Alpes-Côte d'Azur","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","Ensemble","1729"
"Provence-Alpes-Côte d'Azur","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Ensemble","s"
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Aides","569"
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Apprentis","s"
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ordinaires","21254"
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Stagiaires","s"
"Auvergne-Rhône-Alpes","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Aides","17"
"Auvergne-Rhône-Alpes","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Apprentis","8"
"Auvergne-Rhône-Alpes","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Ordinaires","935"
"Auvergne-Rhône-Alpes","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","Aides","38"
"Auvergne-Rhône-Alpes","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","Apprentis","s"
"Auvergne-Rhône-Alpes","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","Ordinaires","2098"
"Auvergne-Rhône-Alpes","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","Stagiaires","s"
"Auvergne-Rhône-Alpes","COMMERCE (GZ)","Ensemble","Ensemble","Aides","s"
"Auvergne-Rhône-Alpes","COMMERCE (GZ)","Ensemble","Ensemble","Apprentis","52"
"Auvergne-Rhône-Alpes","COMMERCE (GZ)","Ensemble","Ensemble","Ordinaires","4353"
"Auvergne-Rhône-Alpes","COMMERCE (GZ)","Ensemble","Ensemble","Stagiaires","s"
"Auvergne-Rhône-Alpes","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","Aides","102"
"Auvergne-Rhône-Alpes","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","Apprentis","s"
"Auvergne-Rhône-Alpes","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","Ordinaires","3742"
"Auvergne-Rhône-Alpes","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","Stagiaires","s"
"Auvergne-Rhône-Alpes","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Aides","s"
"Auvergne-Rhône-Alpes","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Apprentis","37"
"Auvergne-Rhône-Alpes","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Ordinaires","2290"
"Auvergne-Rhône-Alpes","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Stagiaires","s"
"Bourgogne-Franche-Comté","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Aides","s"
"Bourgogne-Franche-Comté","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Apprentis","s"
"Bourgogne-Franche-Comté","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ordinaires","8088"
"Bourgogne-Franche-Comté","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Stagiaires","s"
"Bourgogne-Franche-Comté","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Aides","s"
"Bourgogne-Franche-Comté","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Apprentis","s"
"Bourgogne-Franche-Comté","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Ordinaires","387"
"Bourgogne-Franche-Comté","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","Aides","s"
"Bourgogne-Franche-Comté","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","Apprentis","s"
"Bourgogne-Franche-Comté","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","Ordinaires","409"
"Bourgogne-Franche-Comté","COMMERCE (GZ)","Ensemble","Ensemble","Aides","s"
"Bourgogne-Franche-Comté","COMMERCE (GZ)","Ensemble","Ensemble","Apprentis","46"
"Bourgogne-Franche-Comté","COMMERCE (GZ)","Ensemble","Ensemble","Ordinaires","1732"
"Bourgogne-Franche-Comté","COMMERCE (GZ)","Ensemble","Ensemble","Stagiaires","s"
"Bourgogne-Franche-Comté","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","Aides","15"
"Bourgogne-Franche-Comté","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","Apprentis","81"
"Bourgogne-Franche-Comté","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","Ordinaires","2621"
"Bourgogne-Franche-Comté","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Aides","s"
"Bourgogne-Franche-Comté","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Apprentis","s"
"Bourgogne-Franche-Comté","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Ordinaires","310"
"Bourgogne-Franche-Comté","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Stagiaires","s"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Aides","382"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Apprentis","s"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ordinaires","12911"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Stagiaires","s"
