"DEP","typo_Asso","typo_Asso_det","type_emploi","nb_poste"
"31","Ensemble","Hebergement medico-social de personnes handicapees","Aides","58"
"31","Ensemble","Hebergement medico-social de personnes handicapees","Apprentis","15"
"31","Ensemble","Hebergement medico-social de personnes handicapees","Ordinaires","5224"
"31","Ensemble","Hebergement medico-social de personnes handicapees","Stagiaires","8"
"31","Ensemble","Loisirs","Aides","s"
"31","Ensemble","Loisirs","Apprentis","s"
"31","Ensemble","Loisirs","Ordinaires","2120"
"31","Ensemble","Sports","Aides","s"
"31","Ensemble","Sports","Apprentis","s"
"31","Ensemble","Sports","Ordinaires","1141"
"31","Ensemble","Sports","Stagiaires","s"
"32","Ensemble","Accueil d enfants et d adolescents","Ordinaires","s"
"32","Ensemble","Accueil d enfants handicapes","Ordinaires","s"
"32","Ensemble","Accueil des jeunes enfants","Aides","s"
"32","Ensemble","Accueil des jeunes enfants","Ordinaires","s"
"32","Ensemble","Action sociale NCA","Aides","s"
"32","Ensemble","Action sociale NCA","Apprentis","s"
"32","Ensemble","Action sociale NCA","Ordinaires","350"
"32","Ensemble","Aide a domicile","Aides","16"
"32","Ensemble","Aide a domicile","Ordinaires","517"
"32","Ensemble","Aide par le travail","Aides","153"
"32","Ensemble","Aide par le travail","Ordinaires","161"
"32","Ensemble","Autres enseignements","Aides","s"
"32","Ensemble","Autres enseignements","Ordinaires","s"
"32","Ensemble","Enseignement culturel","Ordinaires","36"
"32","Ensemble","Enseignement primaire/secondaire/supérieur","Aides","40"
"32","Ensemble","Enseignement primaire/secondaire/supérieur","Ordinaires","491"
"32","Ensemble","Formation continue d adultes","Aides","s"
"32","Ensemble","Formation continue d adultes","Ordinaires","s"
"32","Ensemble","Hebergement medico-social de personnes agees","Aides","6"
"32","Ensemble","Hebergement medico-social de personnes agees","Ordinaires","315"
"32","Ensemble","Hebergement medico-social de personnes en difficulte","Aides","s"
"32","Ensemble","Hebergement medico-social de personnes en difficulte","Ordinaires","135"
"32","Ensemble","Hebergement medico-social de personnes en difficulte","Stagiaires","s"
"32","Ensemble","Hebergement medico-social de personnes handicapees","Aides","s"
"32","Ensemble","Hebergement medico-social de personnes handicapees","Ordinaires","959"
"32","Ensemble","Hebergement medico-social de personnes handicapees","Stagiaires","s"
"32","Ensemble","Loisirs","Aides","s"
"32","Ensemble","Loisirs","Ordinaires","s"
"32","Ensemble","Sports","Aides","s"
"32","Ensemble","Sports","Apprentis","s"
"32","Ensemble","Sports","Ordinaires","s"
"33","Ensemble","Accueil d adultes handicapes ou pers. agees","Aides","s"
"33","Ensemble","Accueil d adultes handicapes ou pers. agees","Apprentis","s"
"33","Ensemble","Accueil d adultes handicapes ou pers. agees","Ordinaires","466"
"33","Ensemble","Accueil d adultes handicapes ou pers. agees","Stagiaires","s"
"33","Ensemble","Accueil d enfants et d adolescents","Aides","s"
"33","Ensemble","Accueil d enfants et d adolescents","Apprentis","s"
"33","Ensemble","Accueil d enfants et d adolescents","Ordinaires","s"
"33","Ensemble","Accueil d enfants handicapes","Aides","s"
"33","Ensemble","Accueil d enfants handicapes","Ordinaires","s"
"33","Ensemble","Accueil d enfants handicapes","Stagiaires","s"
"33","Ensemble","Accueil des jeunes enfants","Aides","75"
"33","Ensemble","Accueil des jeunes enfants","Apprentis","8"
"33","Ensemble","Accueil des jeunes enfants","Ordinaires","1074"
"33","Ensemble","Action sociale NCA","Aides","343"
"33","Ensemble","Action sociale NCA","Apprentis","s"
"33","Ensemble","Action sociale NCA","Ordinaires","4102"
"33","Ensemble","Action sociale NCA","Stagiaires","s"
"33","Ensemble","Aide a domicile","Aides","s"
"33","Ensemble","Aide a domicile","Apprentis","s"
"33","Ensemble","Aide a domicile","Ordinaires","3005"
"33","Ensemble","Aide par le travail","Aides","1965"
"33","Ensemble","Aide par le travail","Apprentis","s"
"33","Ensemble","Aide par le travail","Ordinaires","1659"
"33","Ensemble","Aide par le travail","Stagiaires","s"
"33","Ensemble","Autres enseignements","Aides","s"
"33","Ensemble","Autres enseignements","Apprentis","s"
"33","Ensemble","Autres enseignements","Ordinaires","435"
"33","Ensemble","Autres enseignements","Stagiaires","s"
"33","Ensemble","Enseignement culturel","Aides","s"
"33","Ensemble","Enseignement culturel","Ordinaires","s"
"33","Ensemble","Enseignement primaire/secondaire/supérieur","Aides","251"
"33","Ensemble","Enseignement primaire/secondaire/supérieur","Apprentis","s"
"33","Ensemble","Enseignement primaire/secondaire/supérieur","Ordinaires","4163"
"33","Ensemble","Enseignement primaire/secondaire/supérieur","Stagiaires","s"
"33","Ensemble","Formation continue d adultes","Aides","54"
"33","Ensemble","Formation continue d adultes","Apprentis","5"
"33","Ensemble","Formation continue d adultes","Ordinaires","734"
"33","Ensemble","Hebergement medico-social de personnes agees","Aides","s"
"33","Ensemble","Hebergement medico-social de personnes agees","Apprentis","s"
"33","Ensemble","Hebergement medico-social de personnes agees","Ordinaires","2187"
"33","Ensemble","Hebergement medico-social de personnes en difficulte","Aides","90"
"33","Ensemble","Hebergement medico-social de personnes en difficulte","Apprentis","11"
"33","Ensemble","Hebergement medico-social de personnes en difficulte","Ordinaires","2271"
"33","Ensemble","Hebergement medico-social de personnes en difficulte","Stagiaires","5"
"33","Ensemble","Hebergement medico-social de personnes handicapees","Aides","96"
"33","Ensemble","Hebergement medico-social de personnes handicapees","Apprentis","24"
"33","Ensemble","Hebergement medico-social de personnes handicapees","Ordinaires","3367"
"33","Ensemble","Hebergement medico-social de personnes handicapees","Stagiaires","25"
"33","Ensemble","Loisirs","Aides","102"
"33","Ensemble","Loisirs","Apprentis","s"
"33","Ensemble","Loisirs","Ordinaires","444"
"33","Ensemble","Loisirs","Stagiaires","s"
"33","Ensemble","Sports","Aides","175"
"33","Ensemble","Sports","Apprentis","s"
"33","Ensemble","Sports","Ordinaires","1788"
"33","Ensemble","Sports","Stagiaires","s"
"34","Ensemble","Accueil d adultes handicapes ou pers. agees","Aides","s"
"34","Ensemble","Accueil d adultes handicapes ou pers. agees","Ordinaires","s"
"34","Ensemble","Accueil d enfants et d adolescents","Aides","s"
"34","Ensemble","Accueil d enfants et d adolescents","Apprentis","s"
"34","Ensemble","Accueil d enfants et d adolescents","Ordinaires","s"
"34","Ensemble","Accueil d enfants handicapes","Aides","s"
"34","Ensemble","Accueil d enfants handicapes","Apprentis","s"
"34","Ensemble","Accueil d enfants handicapes","Ordinaires","216"
"34","Ensemble","Accueil des jeunes enfants","Aides","191"
"34","Ensemble","Accueil des jeunes enfants","Apprentis","15"
"34","Ensemble","Accueil des jeunes enfants","Ordinaires","541"
"34","Ensemble","Action sociale NCA","Aides","295"
"34","Ensemble","Action sociale NCA","Apprentis","s"
"34","Ensemble","Action sociale NCA","Ordinaires","1270"
"34","Ensemble","Action sociale NCA","Stagiaires","s"
"34","Ensemble","Aide a domicile","Aides","s"
"34","Ensemble","Aide a domicile","Apprentis","s"
"34","Ensemble","Aide a domicile","Ordinaires","5025"
"34","Ensemble","Aide a domicile","Stagiaires","s"
"34","Ensemble","Aide par le travail","Aides","558"
"34","Ensemble","Aide par le travail","Apprentis","6"
"34","Ensemble","Aide par le travail","Ordinaires","1323"
"34","Ensemble","Autres enseignements","Aides","108"
"34","Ensemble","Autres enseignements","Apprentis","6"
"34","Ensemble","Autres enseignements","Ordinaires","1235"
"34","Ensemble","Enseignement culturel","Aides","s"
"34","Ensemble","Enseignement culturel","Apprentis","s"
"34","Ensemble","Enseignement culturel","Ordinaires","s"
"34","Ensemble","Enseignement primaire/secondaire/supérieur","Aides","161"
"34","Ensemble","Enseignement primaire/secondaire/supérieur","Apprentis","s"
"34","Ensemble","Enseignement primaire/secondaire/supérieur","Ordinaires","2073"
"34","Ensemble","Enseignement primaire/secondaire/supérieur","Stagiaires","s"
"34","Ensemble","Formation continue d adultes","Aides","s"
"34","Ensemble","Formation continue d adultes","Apprentis","s"
"34","Ensemble","Formation continue d adultes","Ordinaires","453"
"34","Ensemble","Hebergement medico-social de personnes agees","Aides","48"
"34","Ensemble","Hebergement medico-social de personnes agees","Apprentis","7"
"34","Ensemble","Hebergement medico-social de personnes agees","Ordinaires","1149"
"34","Ensemble","Hebergement medico-social de personnes en difficulte","Aides","109"
"34","Ensemble","Hebergement medico-social de personnes en difficulte","Apprentis","19"
"34","Ensemble","Hebergement medico-social de personnes en difficulte","Ordinaires","1332"
"34","Ensemble","Hebergement medico-social de personnes en difficulte","Stagiaires","7"
"34","Ensemble","Hebergement medico-social de personnes handicapees","Aides","318"
"34","Ensemble","Hebergement medico-social de personnes handicapees","Apprentis","s"
"34","Ensemble","Hebergement medico-social de personnes handicapees","Ordinaires","2845"
"34","Ensemble","Hebergement medico-social de personnes handicapees","Stagiaires","s"
"34","Ensemble","Loisirs","Aides","s"
"34","Ensemble","Loisirs","Apprentis","s"
"34","Ensemble","Loisirs","Ordinaires","143"
"34","Ensemble","Sports","Aides","s"
"34","Ensemble","Sports","Apprentis","s"
"34","Ensemble","Sports","Ordinaires","907"
"34","Ensemble","Sports","Stagiaires","s"
"35","Ensemble","Accueil d adultes handicapes ou pers. agees","Aides","s"
"35","Ensemble","Accueil d adultes handicapes ou pers. agees","Ordinaires","s"
"35","Ensemble","Accueil d adultes handicapes ou pers. agees","Stagiaires","s"
"35","Ensemble","Accueil d enfants et d adolescents","Aides","9"
"35","Ensemble","Accueil d enfants et d adolescents","Apprentis","s"
"35","Ensemble","Accueil d enfants et d adolescents","Ordinaires","s"
"35","Ensemble","Accueil d enfants et d adolescents","Stagiaires","s"
"35","Ensemble","Accueil d enfants handicapes","Aides","s"
"35","Ensemble","Accueil d enfants handicapes","Ordinaires","429"
"35","Ensemble","Accueil d enfants handicapes","Stagiaires","s"
"35","Ensemble","Accueil des jeunes enfants","Aides","61"
"35","Ensemble","Accueil des jeunes enfants","Apprentis","s"
"35","Ensemble","Accueil des jeunes enfants","Ordinaires","551"
"35","Ensemble","Accueil des jeunes enfants","Stagiaires","s"
"35","Ensemble","Action sociale NCA","Aides","260"
"35","Ensemble","Action sociale NCA","Apprentis","s"
"35","Ensemble","Action sociale NCA","Ordinaires","1685"
"35","Ensemble","Action sociale NCA","Stagiaires","s"
"35","Ensemble","Aide a domicile","Aides","s"
"35","Ensemble","Aide a domicile","Ordinaires","2933"
"35","Ensemble","Aide a domicile","Stagiaires","s"
"35","Ensemble","Aide par le travail","Aides","s"
"35","Ensemble","Aide par le travail","Apprentis","s"
"35","Ensemble","Aide par le travail","Ordinaires","2950"
"35","Ensemble","Autres enseignements","Aides","s"
"35","Ensemble","Autres enseignements","Ordinaires","s"
"35","Ensemble","Enseignement culturel","Ordinaires","230"
"35","Ensemble","Enseignement primaire/secondaire/supérieur","Aides","338"
"35","Ensemble","Enseignement primaire/secondaire/supérieur","Apprentis","s"
"35","Ensemble","Enseignement primaire/secondaire/supérieur","Ordinaires","7899"
"35","Ensemble","Enseignement primaire/secondaire/supérieur","Stagiaires","s"
"35","Ensemble","Formation continue d adultes","Aides","18"
"35","Ensemble","Formation continue d adultes","Apprentis","s"
"35","Ensemble","Formation continue d adultes","Ordinaires","443"
"35","Ensemble","Formation continue d adultes","Stagiaires","s"
"35","Ensemble","Hebergement medico-social de personnes agees","Aides","47"
"35","Ensemble","Hebergement medico-social de personnes agees","Apprentis","5"
"35","Ensemble","Hebergement medico-social de personnes agees","Ordinaires","2779"
"35","Ensemble","Hebergement medico-social de personnes en difficulte","Aides","53"
"35","Ensemble","Hebergement medico-social de personnes en difficulte","Apprentis","s"
"35","Ensemble","Hebergement medico-social de personnes en difficulte","Ordinaires","858"
"35","Ensemble","Hebergement medico-social de personnes en difficulte","Stagiaires","s"
"35","Ensemble","Hebergement medico-social de personnes handicapees","Aides","53"
"35","Ensemble","Hebergement medico-social de personnes handicapees","Apprentis","10"
"35","Ensemble","Hebergement medico-social de personnes handicapees","Ordinaires","2609"
"35","Ensemble","Hebergement medico-social de personnes handicapees","Stagiaires","22"
"35","Ensemble","Loisirs","Aides","s"
"35","Ensemble","Loisirs","Ordinaires","174"
"35","Ensemble","Loisirs","Stagiaires","s"
"35","Ensemble","Sports","Aides","s"
"35","Ensemble","Sports","Apprentis","s"
"35","Ensemble","Sports","Ordinaires","1267"
"35","Ensemble","Sports","Stagiaires","s"
"36","Ensemble","Accueil d enfants et d adolescents","Aides","s"
"36","Ensemble","Accueil d enfants et d adolescents","Ordinaires","s"
"36","Ensemble","Accueil d enfants et d adolescents","Stagiaires","s"
"36","Ensemble","Accueil d enfants handicapes","Aides","s"
"36","Ensemble","Accueil d enfants handicapes","Ordinaires","s"
"36","Ensemble","Accueil des jeunes enfants","Ordinaires","s"
"36","Ensemble","Action sociale NCA","Aides","118"
"36","Ensemble","Action sociale NCA","Ordinaires","133"
"36","Ensemble","Aide a domicile","Aides","s"
"36","Ensemble","Aide a domicile","Apprentis","s"
"36","Ensemble","Aide a domicile","Ordinaires","1007"
"36","Ensemble","Aide par le travail","Aides","s"
"36","Ensemble","Aide par le travail","Apprentis","s"
"36","Ensemble","Aide par le travail","Ordinaires","341"
"36","Ensemble","Aide par le travail","Stagiaires","s"
"36","Ensemble","Autres enseignements","Aides","s"
"36","Ensemble","Autres enseignements","Apprentis","s"
"36","Ensemble","Autres enseignements","Ordinaires","11"
"36","Ensemble","Enseignement culturel","Ordinaires","s"
"36","Ensemble","Enseignement primaire/secondaire/supérieur","Aides","s"
"36","Ensemble","Enseignement primaire/secondaire/supérieur","Apprentis","s"
"36","Ensemble","Enseignement primaire/secondaire/supérieur","Ordinaires","379"
"36","Ensemble","Formation continue d adultes","Aides","s"
"36","Ensemble","Formation continue d adultes","Ordinaires","s"
"36","Ensemble","Hebergement medico-social de personnes agees","Aides","s"
"36","Ensemble","Hebergement medico-social de personnes agees","Apprentis","s"
"36","Ensemble","Hebergement medico-social de personnes agees","Ordinaires","522"
"36","Ensemble","Hebergement medico-social de personnes en difficulte","Aides","s"
"36","Ensemble","Hebergement medico-social de personnes en difficulte","Ordinaires","206"
"36","Ensemble","Hebergement medico-social de personnes en difficulte","Stagiaires","s"
"36","Ensemble","Hebergement medico-social de personnes handicapees","Aides","21"
"36","Ensemble","Hebergement medico-social de personnes handicapees","Apprentis","s"
"36","Ensemble","Hebergement medico-social de personnes handicapees","Ordinaires","769"
"36","Ensemble","Hebergement medico-social de personnes handicapees","Stagiaires","s"
"36","Ensemble","Loisirs","Ordinaires","87"
"36","Ensemble","Sports","Aides","s"
"36","Ensemble","Sports","Apprentis","s"
"36","Ensemble","Sports","Ordinaires","132"
"37","Ensemble","Accueil d adultes handicapes ou pers. agees","Aides","6"
"37","Ensemble","Accueil d adultes handicapes ou pers. agees","Apprentis","s"
"37","Ensemble","Accueil d adultes handicapes ou pers. agees","Ordinaires","s"
"37","Ensemble","Accueil d adultes handicapes ou pers. agees","Stagiaires","s"
