"REG","ESS","famille","sexe","type_emploi","nb_poste"
"Grand-Est","ESS + Hors ESS","4. Fondation","Ensemble","Ensemble","10320"
"Grand-Est","ESS + Hors ESS","Privé Hors ESS","Ensemble","Ensemble","1097140"
"Grand-Est","ESS + Hors ESS","Public","Ensemble","Ensemble","441415"
"Guadeloupe","ESS + Hors ESS","1. Coopérative","Ensemble","Ensemble","840"
"Guadeloupe","ESS + Hors ESS","2. Mutuelle","Ensemble","Ensemble","299"
"Guadeloupe","ESS + Hors ESS","3. Association","Ensemble","Ensemble","9280"
"Guadeloupe","ESS + Hors ESS","4. Fondation","Ensemble","Ensemble","156"
"Guadeloupe","ESS + Hors ESS","Privé Hors ESS","Ensemble","Ensemble","57682"
"Guadeloupe","ESS + Hors ESS","Public","Ensemble","Ensemble","39284"
"Guyane","ESS + Hors ESS","1. Coopérative","Ensemble","Ensemble","157"
"Guyane","ESS + Hors ESS","2. Mutuelle","Ensemble","Ensemble","s"
"Guyane","ESS + Hors ESS","3. Association","Ensemble","Ensemble","4051"
"Guyane","ESS + Hors ESS","4. Fondation","Ensemble","Ensemble","s"
"Guyane","ESS + Hors ESS","Privé Hors ESS","Ensemble","Ensemble","23508"
"Guyane","ESS + Hors ESS","Public","Ensemble","Ensemble","25522"
"Hauts-de-France","ESS + Hors ESS","1. Coopérative","Ensemble","Ensemble","18080"
"Hauts-de-France","ESS + Hors ESS","2. Mutuelle","Ensemble","Ensemble","6286"
"Hauts-de-France","ESS + Hors ESS","3. Association","Ensemble","Ensemble","167709"
"Hauts-de-France","ESS + Hors ESS","4. Fondation","Ensemble","Ensemble","6743"
"Hauts-de-France","ESS + Hors ESS","Privé Hors ESS","Ensemble","Ensemble","1153093"
"Hauts-de-France","ESS + Hors ESS","Public","Ensemble","Ensemble","492427"
"Ile-de-France","ESS + Hors ESS","1. Coopérative","Ensemble","Ensemble","34383"
"Ile-de-France","ESS + Hors ESS","2. Mutuelle","Ensemble","Ensemble","24453"
"Ile-de-France","ESS + Hors ESS","3. Association","Ensemble","Ensemble","303733"
"Ile-de-France","ESS + Hors ESS","4. Fondation","Ensemble","Ensemble","31156"
"Ile-de-France","ESS + Hors ESS","Privé Hors ESS","Ensemble","Ensemble","3891013"
"Ile-de-France","ESS + Hors ESS","Public","Ensemble","Ensemble","1231334"
"La Réunion","ESS + Hors ESS","1. Coopérative","Ensemble","Ensemble","2374"
"La Réunion","ESS + Hors ESS","2. Mutuelle","Ensemble","Ensemble","694"
"La Réunion","ESS + Hors ESS","3. Association","Ensemble","Ensemble","18780"
"La Réunion","ESS + Hors ESS","4. Fondation","Ensemble","Ensemble","1529"
"La Réunion","ESS + Hors ESS","Privé Hors ESS","Ensemble","Ensemble","122602"
"La Réunion","ESS + Hors ESS","Public","Ensemble","Ensemble","84638"
"Martinique","ESS + Hors ESS","1. Coopérative","Ensemble","Ensemble","947"
"Martinique","ESS + Hors ESS","2. Mutuelle","Ensemble","Ensemble","502"
"Martinique","ESS + Hors ESS","3. Association","Ensemble","Ensemble","9673"
"Martinique","ESS + Hors ESS","4. Fondation","Ensemble","Ensemble","208"
"Martinique","ESS + Hors ESS","Privé Hors ESS","Ensemble","Ensemble","61257"
"Martinique","ESS + Hors ESS","Public","Ensemble","Ensemble","41232"
"Normandie","ESS + Hors ESS","1. Coopérative","Ensemble","Ensemble","15913"
"Normandie","ESS + Hors ESS","2. Mutuelle","Ensemble","Ensemble","6091"
"Normandie","ESS + Hors ESS","3. Association","Ensemble","Ensemble","88885"
"Normandie","ESS + Hors ESS","4. Fondation","Ensemble","Ensemble","4623"
"Normandie","ESS + Hors ESS","Privé Hors ESS","Ensemble","Ensemble","666796"
"Normandie","ESS + Hors ESS","Public","Ensemble","Ensemble","272192"
"Nouvelle-Aquitaine","ESS + Hors ESS","1. Coopérative","Ensemble","Ensemble","35747"
"Nouvelle-Aquitaine","ESS + Hors ESS","2. Mutuelle","Ensemble","Ensemble","18088"
"Nouvelle-Aquitaine","ESS + Hors ESS","3. Association","Ensemble","Ensemble","159589"
"Nouvelle-Aquitaine","ESS + Hors ESS","4. Fondation","Ensemble","Ensemble","7126"
"Nouvelle-Aquitaine","ESS + Hors ESS","Privé Hors ESS","Ensemble","Ensemble","1152364"
"Nouvelle-Aquitaine","ESS + Hors ESS","Public","Ensemble","Ensemble","521854"
"Occitanie","ESS + Hors ESS","1. Coopérative","Ensemble","Ensemble","28696"
"Occitanie","ESS + Hors ESS","2. Mutuelle","Ensemble","Ensemble","12861"
"Occitanie","ESS + Hors ESS","3. Association","Ensemble","Ensemble","164294"
"Occitanie","ESS + Hors ESS","4. Fondation","Ensemble","Ensemble","3463"
"Occitanie","ESS + Hors ESS","Privé Hors ESS","Ensemble","Ensemble","1094401"
"Occitanie","ESS + Hors ESS","Public","Ensemble","Ensemble","493987"
"Pays de la Loire","ESS + Hors ESS","1. Coopérative","Ensemble","Ensemble","26269"
"Pays de la Loire","ESS + Hors ESS","2. Mutuelle","Ensemble","Ensemble","8360"
"Pays de la Loire","ESS + Hors ESS","3. Association","Ensemble","Ensemble","125515"
"Pays de la Loire","ESS + Hors ESS","4. Fondation","Ensemble","Ensemble","2346"
"Pays de la Loire","ESS + Hors ESS","Privé Hors ESS","Ensemble","Ensemble","856562"
"Pays de la Loire","ESS + Hors ESS","Public","Ensemble","Ensemble","266342"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","1. Coopérative","Ensemble","Ensemble","15142"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","2. Mutuelle","Ensemble","Ensemble","7956"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","3. Association","Ensemble","Ensemble","128991"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","4. Fondation","Ensemble","Ensemble","3969"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","Privé Hors ESS","Ensemble","Ensemble","1060336"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","Public","Ensemble","Ensemble","421845"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","1. Coopérative","Ensemble","Aides","798"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","1. Coopérative","Ensemble","Apprentis","415"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","1. Coopérative","Ensemble","Ordinaires","34672"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","1. Coopérative","Ensemble","Stagiaires","77"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","2. Mutuelle","Ensemble","Aides","401"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","2. Mutuelle","Ensemble","Apprentis","88"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","2. Mutuelle","Ensemble","Ordinaires","18639"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","2. Mutuelle","Ensemble","Stagiaires","35"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","3. Association","Ensemble","Aides","19743"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","3. Association","Ensemble","Apprentis","1206"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","3. Association","Ensemble","Ordinaires","210471"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","3. Association","Ensemble","Stagiaires","822"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","4. Fondation","Ensemble","Aides","346"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","4. Fondation","Ensemble","Apprentis","24"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","4. Fondation","Ensemble","Ordinaires","7760"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","4. Fondation","Ensemble","Stagiaires","45"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Privé Hors ESS","Ensemble","Aides","29981"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Privé Hors ESS","Ensemble","Apprentis","44819"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Privé Hors ESS","Ensemble","Ordinaires","1734070"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Privé Hors ESS","Ensemble","Stagiaires","3071"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Public","Ensemble","Aides","13781"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Public","Ensemble","Apprentis","2215"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Public","Ensemble","Ordinaires","613809"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Public","Ensemble","Stagiaires","52"
"Bourgogne-Franche-Comté","ESS + Hors ESS","1. Coopérative","Ensemble","Aides","277"
"Bourgogne-Franche-Comté","ESS + Hors ESS","1. Coopérative","Ensemble","Apprentis","215"
"Bourgogne-Franche-Comté","ESS + Hors ESS","1. Coopérative","Ensemble","Ordinaires","13547"
"Bourgogne-Franche-Comté","ESS + Hors ESS","1. Coopérative","Ensemble","Stagiaires","14"
"Bourgogne-Franche-Comté","ESS + Hors ESS","2. Mutuelle","Ensemble","Aides","220"
"Bourgogne-Franche-Comté","ESS + Hors ESS","2. Mutuelle","Ensemble","Apprentis","s"
"Bourgogne-Franche-Comté","ESS + Hors ESS","2. Mutuelle","Ensemble","Ordinaires","8527"
"Bourgogne-Franche-Comté","ESS + Hors ESS","2. Mutuelle","Ensemble","Stagiaires","s"
"Bourgogne-Franche-Comté","ESS + Hors ESS","3. Association","Ensemble","Aides","6792"
"Bourgogne-Franche-Comté","ESS + Hors ESS","3. Association","Ensemble","Apprentis","440"
"Bourgogne-Franche-Comté","ESS + Hors ESS","3. Association","Ensemble","Ordinaires","68919"
"Bourgogne-Franche-Comté","ESS + Hors ESS","3. Association","Ensemble","Stagiaires","149"
"Bourgogne-Franche-Comté","ESS + Hors ESS","4. Fondation","Ensemble","Aides","98"
"Bourgogne-Franche-Comté","ESS + Hors ESS","4. Fondation","Ensemble","Apprentis","s"
"Bourgogne-Franche-Comté","ESS + Hors ESS","4. Fondation","Ensemble","Ordinaires","1579"
"Bourgogne-Franche-Comté","ESS + Hors ESS","4. Fondation","Ensemble","Stagiaires","s"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Privé Hors ESS","Ensemble","Aides","7310"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Privé Hors ESS","Ensemble","Apprentis","s"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Privé Hors ESS","Ensemble","Ordinaires","511887"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Privé Hors ESS","Ensemble","Stagiaires","s"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Public","Ensemble","Aides","6689"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Public","Ensemble","Apprentis","s"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Public","Ensemble","Ordinaires","229595"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Public","Ensemble","Stagiaires","s"
"Bretagne","ESS + Hors ESS","1. Coopérative","Ensemble","Aides","564"
"Bretagne","ESS + Hors ESS","1. Coopérative","Ensemble","Apprentis","429"
"Bretagne","ESS + Hors ESS","1. Coopérative","Ensemble","Ordinaires","26961"
"Bretagne","ESS + Hors ESS","1. Coopérative","Ensemble","Stagiaires","39"
"Bretagne","ESS + Hors ESS","2. Mutuelle","Ensemble","Aides","185"
"Bretagne","ESS + Hors ESS","2. Mutuelle","Ensemble","Apprentis","22"
"Bretagne","ESS + Hors ESS","2. Mutuelle","Ensemble","Ordinaires","8174"
"Bretagne","ESS + Hors ESS","2. Mutuelle","Ensemble","Stagiaires","7"
"Bretagne","ESS + Hors ESS","3. Association","Ensemble","Aides","8451"
"Bretagne","ESS + Hors ESS","3. Association","Ensemble","Apprentis","240"
"Bretagne","ESS + Hors ESS","3. Association","Ensemble","Ordinaires","98239"
"Bretagne","ESS + Hors ESS","3. Association","Ensemble","Stagiaires","313"
"Bretagne","ESS + Hors ESS","4. Fondation","Ensemble","Aides","84"
"Bretagne","ESS + Hors ESS","4. Fondation","Ensemble","Apprentis","9"
"Bretagne","ESS + Hors ESS","4. Fondation","Ensemble","Ordinaires","4642"
"Bretagne","ESS + Hors ESS","4. Fondation","Ensemble","Stagiaires","23"
"Bretagne","ESS + Hors ESS","Privé Hors ESS","Ensemble","Aides","10594"
"Bretagne","ESS + Hors ESS","Privé Hors ESS","Ensemble","Apprentis","16834"
"Bretagne","ESS + Hors ESS","Privé Hors ESS","Ensemble","Ordinaires","632485"
"Bretagne","ESS + Hors ESS","Privé Hors ESS","Ensemble","Stagiaires","788"
"Bretagne","ESS + Hors ESS","Public","Ensemble","Aides","5579"
"Bretagne","ESS + Hors ESS","Public","Ensemble","Apprentis","681"
"Bretagne","ESS + Hors ESS","Public","Ensemble","Ordinaires","248177"
"Bretagne","ESS + Hors ESS","Public","Ensemble","Stagiaires","12"
"Centre-Val de Loire","ESS + Hors ESS","1. Coopérative","Ensemble","Aides","147"
"Centre-Val de Loire","ESS + Hors ESS","1. Coopérative","Ensemble","Apprentis","244"
"Centre-Val de Loire","ESS + Hors ESS","1. Coopérative","Ensemble","Ordinaires","12761"
"Centre-Val de Loire","ESS + Hors ESS","1. Coopérative","Ensemble","Stagiaires","18"
"Centre-Val de Loire","ESS + Hors ESS","2. Mutuelle","Ensemble","Aides","145"
"Centre-Val de Loire","ESS + Hors ESS","2. Mutuelle","Ensemble","Apprentis","s"
"Centre-Val de Loire","ESS + Hors ESS","2. Mutuelle","Ensemble","Ordinaires","7180"
"Centre-Val de Loire","ESS + Hors ESS","2. Mutuelle","Ensemble","Stagiaires","s"
"Centre-Val de Loire","ESS + Hors ESS","3. Association","Ensemble","Aides","6332"
"Centre-Val de Loire","ESS + Hors ESS","3. Association","Ensemble","Apprentis","445"
"Centre-Val de Loire","ESS + Hors ESS","3. Association","Ensemble","Ordinaires","54573"
"Centre-Val de Loire","ESS + Hors ESS","3. Association","Ensemble","Stagiaires","159"
"Centre-Val de Loire","ESS + Hors ESS","4. Fondation","Ensemble","Aides","30"
"Centre-Val de Loire","ESS + Hors ESS","4. Fondation","Ensemble","Apprentis","s"
"Centre-Val de Loire","ESS + Hors ESS","4. Fondation","Ensemble","Ordinaires","2470"
"Centre-Val de Loire","ESS + Hors ESS","4. Fondation","Ensemble","Stagiaires","s"
"Centre-Val de Loire","ESS + Hors ESS","Privé Hors ESS","Ensemble","Aides","5680"
"Centre-Val de Loire","ESS + Hors ESS","Privé Hors ESS","Ensemble","Apprentis","s"
"Centre-Val de Loire","ESS + Hors ESS","Privé Hors ESS","Ensemble","Ordinaires","495552"
"Centre-Val de Loire","ESS + Hors ESS","Privé Hors ESS","Ensemble","Stagiaires","s"
"Centre-Val de Loire","ESS + Hors ESS","Public","Ensemble","Aides","5409"
"Centre-Val de Loire","ESS + Hors ESS","Public","Ensemble","Apprentis","s"
"Centre-Val de Loire","ESS + Hors ESS","Public","Ensemble","Ordinaires","194718"
"Centre-Val de Loire","ESS + Hors ESS","Public","Ensemble","Stagiaires","s"
"Corse","ESS + Hors ESS","1. Coopérative","Ensemble","Aides","s"
"Corse","ESS + Hors ESS","1. Coopérative","Ensemble","Apprentis","s"
"Corse","ESS + Hors ESS","1. Coopérative","Ensemble","Ordinaires","883"
"Corse","ESS + Hors ESS","2. Mutuelle","Ensemble","Aides","s"
"Corse","ESS + Hors ESS","2. Mutuelle","Ensemble","Apprentis","s"
"Corse","ESS + Hors ESS","2. Mutuelle","Ensemble","Ordinaires","s"
"Corse","ESS + Hors ESS","3. Association","Ensemble","Aides","580"
"Corse","ESS + Hors ESS","3. Association","Ensemble","Apprentis","s"
"Corse","ESS + Hors ESS","3. Association","Ensemble","Ordinaires","5760"
"Corse","ESS + Hors ESS","3. Association","Ensemble","Stagiaires","s"
"Corse","ESS + Hors ESS","4. Fondation","Ensemble","Ordinaires","s"
"Corse","ESS + Hors ESS","Privé Hors ESS","Ensemble","Aides","s"
"Corse","ESS + Hors ESS","Privé Hors ESS","Ensemble","Apprentis","s"
"Corse","ESS + Hors ESS","Privé Hors ESS","Ensemble","Ordinaires","61821"
"Corse","ESS + Hors ESS","Privé Hors ESS","Ensemble","Stagiaires","s"
"Corse","ESS + Hors ESS","Public","Ensemble","Aides","s"
"Corse","ESS + Hors ESS","Public","Ensemble","Apprentis","s"
"Corse","ESS + Hors ESS","Public","Ensemble","Ordinaires","30429"
"Corse","ESS + Hors ESS","Public","Ensemble","Stagiaires","s"
"Grand-Est","ESS + Hors ESS","1. Coopérative","Ensemble","Aides","620"
"Grand-Est","ESS + Hors ESS","1. Coopérative","Ensemble","Apprentis","494"
"Grand-Est","ESS + Hors ESS","1. Coopérative","Ensemble","Ordinaires","28894"
"Grand-Est","ESS + Hors ESS","1. Coopérative","Ensemble","Stagiaires","43"
"Grand-Est","ESS + Hors ESS","2. Mutuelle","Ensemble","Aides","102"
"Grand-Est","ESS + Hors ESS","2. Mutuelle","Ensemble","Apprentis","56"
"Grand-Est","ESS + Hors ESS","2. Mutuelle","Ensemble","Ordinaires","6837"
"Grand-Est","ESS + Hors ESS","2. Mutuelle","Ensemble","Stagiaires","5"
"Grand-Est","ESS + Hors ESS","3. Association","Ensemble","Aides","16576"
"Grand-Est","ESS + Hors ESS","3. Association","Ensemble","Apprentis","809"
"Grand-Est","ESS + Hors ESS","3. Association","Ensemble","Ordinaires","132272"
"Grand-Est","ESS + Hors ESS","3. Association","Ensemble","Stagiaires","347"
"Grand-Est","ESS + Hors ESS","4. Fondation","Ensemble","Aides","500"
"Grand-Est","ESS + Hors ESS","4. Fondation","Ensemble","Apprentis","49"
"Grand-Est","ESS + Hors ESS","4. Fondation","Ensemble","Ordinaires","9672"
"Grand-Est","ESS + Hors ESS","4. Fondation","Ensemble","Stagiaires","99"
"Grand-Est","ESS + Hors ESS","Privé Hors ESS","Ensemble","Aides","14824"
"Grand-Est","ESS + Hors ESS","Privé Hors ESS","Ensemble","Apprentis","33011"
"Grand-Est","ESS + Hors ESS","Privé Hors ESS","Ensemble","Ordinaires","1048039"
"Grand-Est","ESS + Hors ESS","Privé Hors ESS","Ensemble","Stagiaires","1266"
"Grand-Est","ESS + Hors ESS","Public","Ensemble","Aides","12250"
"Grand-Est","ESS + Hors ESS","Public","Ensemble","Apprentis","1976"
"Grand-Est","ESS + Hors ESS","Public","Ensemble","Ordinaires","427164"
"Grand-Est","ESS + Hors ESS","Public","Ensemble","Stagiaires","25"
"Guadeloupe","ESS + Hors ESS","1. Coopérative","Ensemble","Aides","s"
"Guadeloupe","ESS + Hors ESS","1. Coopérative","Ensemble","Apprentis","s"
"Guadeloupe","ESS + Hors ESS","1. Coopérative","Ensemble","Ordinaires","816"
"Guadeloupe","ESS + Hors ESS","2. Mutuelle","Ensemble","Aides","s"
"Guadeloupe","ESS + Hors ESS","2. Mutuelle","Ensemble","Apprentis","s"
"Guadeloupe","ESS + Hors ESS","2. Mutuelle","Ensemble","Ordinaires","292"
"Guadeloupe","ESS + Hors ESS","3. Association","Ensemble","Aides","1115"
"Guadeloupe","ESS + Hors ESS","3. Association","Ensemble","Apprentis","s"
"Guadeloupe","ESS + Hors ESS","3. Association","Ensemble","Ordinaires","8053"
"Guadeloupe","ESS + Hors ESS","3. Association","Ensemble","Stagiaires","s"
"Guadeloupe","ESS + Hors ESS","4. Fondation","Ensemble","Aides","s"
"Guadeloupe","ESS + Hors ESS","4. Fondation","Ensemble","Ordinaires","146"
"Guadeloupe","ESS + Hors ESS","4. Fondation","Ensemble","Stagiaires","s"
"Guadeloupe","ESS + Hors ESS","Privé Hors ESS","Ensemble","Aides","s"
"Guadeloupe","ESS + Hors ESS","Privé Hors ESS","Ensemble","Apprentis","s"
"Guadeloupe","ESS + Hors ESS","Privé Hors ESS","Ensemble","Ordinaires","55723"
"Guadeloupe","ESS + Hors ESS","Privé Hors ESS","Ensemble","Stagiaires","s"
"Guadeloupe","ESS + Hors ESS","Public","Ensemble","Aides","s"
"Guadeloupe","ESS + Hors ESS","Public","Ensemble","Apprentis","s"
"Guadeloupe","ESS + Hors ESS","Public","Ensemble","Ordinaires","37481"
"Guadeloupe","ESS + Hors ESS","Public","Ensemble","Stagiaires","s"
"Guyane","ESS + Hors ESS","1. Coopérative","Ensemble","Aides","s"
"Guyane","ESS + Hors ESS","1. Coopérative","Ensemble","Apprentis","s"
"Guyane","ESS + Hors ESS","1. Coopérative","Ensemble","Ordinaires","153"
"Guyane","ESS + Hors ESS","1. Coopérative","Ensemble","Stagiaires","s"
"Guyane","ESS + Hors ESS","2. Mutuelle","Ensemble","Ordinaires","s"
"Guyane","ESS + Hors ESS","3. Association","Ensemble","Aides","716"
"Guyane","ESS + Hors ESS","3. Association","Ensemble","Apprentis","27"
"Guyane","ESS + Hors ESS","3. Association","Ensemble","Ordinaires","3299"
"Guyane","ESS + Hors ESS","3. Association","Ensemble","Stagiaires","9"
"Guyane","ESS + Hors ESS","4. Fondation","Ensemble","Aides","s"
"Guyane","ESS + Hors ESS","4. Fondation","Ensemble","Apprentis","s"
"Guyane","ESS + Hors ESS","4. Fondation","Ensemble","Ordinaires","s"
"Guyane","ESS + Hors ESS","4. Fondation","Ensemble","Stagiaires","s"
"Guyane","ESS + Hors ESS","Privé Hors ESS","Ensemble","Aides","s"
"Guyane","ESS + Hors ESS","Privé Hors ESS","Ensemble","Apprentis","s"
"Guyane","ESS + Hors ESS","Privé Hors ESS","Ensemble","Ordinaires","22780"
"Guyane","ESS + Hors ESS","Privé Hors ESS","Ensemble","Stagiaires","s"
"Guyane","ESS + Hors ESS","Public","Ensemble","Aides","s"
"Guyane","ESS + Hors ESS","Public","Ensemble","Apprentis","s"
"Guyane","ESS + Hors ESS","Public","Ensemble","Ordinaires","23751"
"Guyane","ESS + Hors ESS","Public","Ensemble","Stagiaires","s"
"Hauts-de-France","ESS + Hors ESS","1. Coopérative","Ensemble","Aides","414"
"Hauts-de-France","ESS + Hors ESS","1. Coopérative","Ensemble","Apprentis","236"
"Hauts-de-France","ESS + Hors ESS","1. Coopérative","Ensemble","Ordinaires","17378"
"Hauts-de-France","ESS + Hors ESS","1. Coopérative","Ensemble","Stagiaires","52"
"Hauts-de-France","ESS + Hors ESS","2. Mutuelle","Ensemble","Aides","94"
"Hauts-de-France","ESS + Hors ESS","2. Mutuelle","Ensemble","Apprentis","s"
"Hauts-de-France","ESS + Hors ESS","2. Mutuelle","Ensemble","Ordinaires","6156"
"Hauts-de-France","ESS + Hors ESS","2. Mutuelle","Ensemble","Stagiaires","s"
"Hauts-de-France","ESS + Hors ESS","3. Association","Ensemble","Aides","21325"
"Hauts-de-France","ESS + Hors ESS","3. Association","Ensemble","Apprentis","719"
"Hauts-de-France","ESS + Hors ESS","3. Association","Ensemble","Ordinaires","145281"
"Hauts-de-France","ESS + Hors ESS","3. Association","Ensemble","Stagiaires","384"
"Hauts-de-France","ESS + Hors ESS","4. Fondation","Ensemble","Aides","384"
"Hauts-de-France","ESS + Hors ESS","4. Fondation","Ensemble","Apprentis","s"
"Hauts-de-France","ESS + Hors ESS","4. Fondation","Ensemble","Ordinaires","6334"
"Hauts-de-France","ESS + Hors ESS","4. Fondation","Ensemble","Stagiaires","s"
