"DEP","typo_Coop","typo_Coop_det","type_emploi","nb_poste"
"74","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","s"
"74","COMMERCE (GZ)","Ensemble","Ensemble","233"
"74","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","355"
"74","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","203"
"75","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","11980"
"75","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"75","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","617"
"75","COMMERCE (GZ)","Ensemble","Ensemble","407"
"75","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","s"
"75","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","2449"
"76","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","2593"
"76","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"76","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","435"
"76","COMMERCE (GZ)","Ensemble","Ensemble","691"
"76","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","707"
"76","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","s"
"77","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","2370"
"77","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"77","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","107"
"77","COMMERCE (GZ)","Ensemble","Ensemble","541"
"77","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","278"
"77","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","s"
"78","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","1676"
"78","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"78","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","193"
"78","COMMERCE (GZ)","Ensemble","Ensemble","143"
"78","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","207"
"78","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","s"
"79","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","978"
"79","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","18"
"79","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","358"
"79","COMMERCE (GZ)","Ensemble","Ensemble","479"
"79","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","1297"
"79","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","133"
"80","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","2238"
"80","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"80","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","s"
"80","COMMERCE (GZ)","Ensemble","Ensemble","608"
"80","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","537"
"80","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","30"
"81","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","1207"
"81","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","187"
"81","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","71"
"81","COMMERCE (GZ)","Ensemble","Ensemble","262"
"81","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","617"
"81","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","89"
"82","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","692"
"82","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"82","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","s"
"82","COMMERCE (GZ)","Ensemble","Ensemble","659"
"82","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","67"
"82","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","156"
"83","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","2193"
"83","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","9"
"83","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","122"
"83","COMMERCE (GZ)","Ensemble","Ensemble","181"
"83","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","406"
"83","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","23"
"84","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","888"
"84","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"84","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","93"
"84","COMMERCE (GZ)","Ensemble","Ensemble","902"
"84","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","598"
"84","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","s"
"85","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","1411"
"85","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","176"
"85","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","237"
"85","COMMERCE (GZ)","Ensemble","Ensemble","1829"
"85","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","855"
"85","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","201"
"86","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","1299"
"86","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","101"
"86","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","276"
"86","COMMERCE (GZ)","Ensemble","Ensemble","889"
"86","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","305"
"86","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","101"
"87","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","1282"
"87","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","107"
"87","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","102"
"87","COMMERCE (GZ)","Ensemble","Ensemble","852"
"87","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","557"
"87","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","91"
"88","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","860"
"88","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","89"
"88","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","58"
"88","COMMERCE (GZ)","Ensemble","Ensemble","354"
"88","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","s"
"88","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","s"
"89","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","763"
"89","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","79"
"89","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","s"
"89","COMMERCE (GZ)","Ensemble","Ensemble","367"
"89","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","618"
"89","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","s"
"90","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","258"
"90","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","s"
"90","COMMERCE (GZ)","Ensemble","Ensemble","s"
"91","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","1139"
"91","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"91","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","329"
"91","COMMERCE (GZ)","Ensemble","Ensemble","195"
"91","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","642"
"91","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","s"
"92","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","2488"
"92","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","216"
"92","COMMERCE (GZ)","Ensemble","Ensemble","395"
"92","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","253"
"92","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","232"
"93","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","722"
"93","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","272"
"93","COMMERCE (GZ)","Ensemble","Ensemble","128"
"93","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","824"
"93","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","128"
"94","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","953"
"94","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","98"
"94","COMMERCE (GZ)","Ensemble","Ensemble","1685"
"94","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","359"
"94","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","146"
"95","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","660"
"95","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","s"
"95","COMMERCE (GZ)","Ensemble","Ensemble","s"
"95","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","s"
"95","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","61"
"971","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","707"
"971","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","42"
"971","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","31"
"971","COMMERCE (GZ)","Ensemble","Ensemble","29"
"971","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","s"
"971","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","s"
"972","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","854"
"972","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","32"
"972","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","17"
"972","COMMERCE (GZ)","Ensemble","Ensemble","s"
"972","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","21"
"972","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","s"
"973","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","99"
"973","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"973","COMMERCE (GZ)","Ensemble","Ensemble","s"
"973","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","28"
"974","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","1052"
"974","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","88"
"974","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","689"
"974","COMMERCE (GZ)","Ensemble","Ensemble","102"
"974","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","362"
"974","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","81"
"1","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","s"
"1","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","s"
"1","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","1056"
"1","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Stagiaires","s"
"1","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Apprentis","s"
"1","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ordinaires","s"
"1","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ordinaires","69"
"1","COMMERCE (GZ)","Ensemble","Apprentis","s"
"1","COMMERCE (GZ)","Ensemble","Ordinaires","s"
"1","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Aides","s"
"1","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Apprentis","s"
"1","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ordinaires","207"
"1","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Aides","s"
"1","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ordinaires","s"
"2","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","14"
"2","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","s"
"2","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","795"
"2","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Stagiaires","s"
"2","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Apprentis","s"
"2","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ordinaires","s"
"2","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Aides","s"
"2","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Apprentis","s"
"2","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ordinaires","231"
"2","COMMERCE (GZ)","Ensemble","Aides","s"
"2","COMMERCE (GZ)","Ensemble","Apprentis","s"
"2","COMMERCE (GZ)","Ensemble","Ordinaires","224"
"2","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Aides","19"
"2","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Apprentis","s"
"2","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ordinaires","758"
"2","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Stagiaires","s"
"2","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Aides","s"
"2","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Apprentis","s"
"2","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ordinaires","s"
"3","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","s"
"3","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","s"
"3","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","723"
"3","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Stagiaires","s"
"3","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ordinaires","21"
"3","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Aides","s"
"3","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Apprentis","s"
"3","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ordinaires","s"
"3","COMMERCE (GZ)","Ensemble","Aides","s"
"3","COMMERCE (GZ)","Ensemble","Apprentis","s"
"3","COMMERCE (GZ)","Ensemble","Ordinaires","561"
"3","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Aides","s"
"3","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Apprentis","s"
"3","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ordinaires","s"
"3","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Aides","s"
"3","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ordinaires","s"
"4","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","s"
"4","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","s"
"4","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","s"
"4","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ordinaires","36"
"4","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ordinaires","s"
"4","COMMERCE (GZ)","Ensemble","Ordinaires","93"
"4","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Aides","s"
"4","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Apprentis","s"
"4","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ordinaires","94"
"4","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ordinaires","56"
"5","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","s"
"5","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","s"
"5","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","267"
"5","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Stagiaires","s"
"5","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ordinaires","s"
"5","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ordinaires","s"
"5","COMMERCE (GZ)","Ensemble","Aides","s"
"5","COMMERCE (GZ)","Ensemble","Apprentis","s"
"5","COMMERCE (GZ)","Ensemble","Ordinaires","s"
"5","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Apprentis","s"
"5","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ordinaires","s"
"5","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Aides","s"
"5","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Apprentis","s"
"5","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ordinaires","s"
"6","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","s"
"6","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","s"
"6","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","2980"
"6","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Stagiaires","s"
"6","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ordinaires","s"
"6","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Aides","s"
"6","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ordinaires","s"
"6","COMMERCE (GZ)","Ensemble","Apprentis","s"
"6","COMMERCE (GZ)","Ensemble","Ordinaires","s"
"6","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Aides","s"
"6","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Apprentis","s"
"6","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ordinaires","24"
"6","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Aides","s"
"6","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Apprentis","s"
"6","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ordinaires","63"
"7","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","s"
"7","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","5"
"7","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","684"
"7","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Stagiaires","s"
"7","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Aides","s"
"7","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ordinaires","s"
"7","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Aides","s"
"7","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Apprentis","s"
"7","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ordinaires","85"
"7","COMMERCE (GZ)","Ensemble","Apprentis","s"
"7","COMMERCE (GZ)","Ensemble","Ordinaires","s"
"7","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Aides","s"
"7","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Apprentis","s"
"7","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ordinaires","216"
"7","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Stagiaires","s"
"7","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Aides","s"
"7","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ordinaires","s"
"8","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","s"
"8","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","s"
"8","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","s"
"8","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Aides","s"
"8","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ordinaires","s"
"8","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ordinaires","s"
"8","COMMERCE (GZ)","Ensemble","Aides","s"
"8","COMMERCE (GZ)","Ensemble","Ordinaires","s"
"8","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ordinaires","83"
"8","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ordinaires","s"
"9","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","s"
"9","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","s"
"9","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","280"
"9","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ordinaires","s"
"9","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ordinaires","s"
"9","COMMERCE (GZ)","Ensemble","Aides","s"
"9","COMMERCE (GZ)","Ensemble","Apprentis","s"
"9","COMMERCE (GZ)","Ensemble","Ordinaires","96"
"9","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Aides","s"
"9","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Apprentis","s"
"9","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ordinaires","217"
"9","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ordinaires","s"
"10","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","s"
"10","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","s"
"10","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","808"
"10","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Stagiaires","s"
"10","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ordinaires","s"
"10","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ordinaires","36"
"10","COMMERCE (GZ)","Ensemble","Aides","s"
"10","COMMERCE (GZ)","Ensemble","Apprentis","s"
"10","COMMERCE (GZ)","Ensemble","Ordinaires","211"
"10","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Aides","s"
"10","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Apprentis","s"
"10","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ordinaires","834"
"10","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Aides","s"
"10","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ordinaires","s"
"11","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","s"
"11","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","s"
"11","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","637"
"11","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Aides","s"
"11","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ordinaires","s"
"11","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Aides","s"
"11","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Apprentis","s"
"11","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ordinaires","101"
"11","COMMERCE (GZ)","Ensemble","Aides","s"
"11","COMMERCE (GZ)","Ensemble","Apprentis","s"
"11","COMMERCE (GZ)","Ensemble","Ordinaires","497"
"11","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Aides","s"
"11","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Apprentis","11"
"11","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ordinaires","720"
"11","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Stagiaires","s"
"11","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Aides","s"
"11","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ordinaires","s"
"12","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","s"
"12","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","15"
"12","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","930"
"12","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Stagiaires","s"
"12","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ordinaires","52"
"12","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Aides","s"
"12","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ordinaires","s"
"12","COMMERCE (GZ)","Ensemble","Aides","s"
"12","COMMERCE (GZ)","Ensemble","Apprentis","s"
"12","COMMERCE (GZ)","Ensemble","Ordinaires","371"
"12","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Aides","s"
"12","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Apprentis","s"
"12","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ordinaires","196"
"12","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Aides","s"
"12","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Apprentis","s"
"12","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ordinaires","s"
"13","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","107"
"13","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","s"
"13","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","3164"
"13","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Stagiaires","s"
"13","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Apprentis","s"
"13","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ordinaires","49"
