"DEP","ESS_simp","typo_A","typo_A_det","taille_etab","nb_etab","nb_ent","eff_31","eff_EQTP","rem_brut"
"1","ESS + Hors ESS","NON-CLASSES (94.99Z)","Ensemble","3 - Moyennes entreprises","2","2",NA,NA,NA
"1","ESS + Hors ESS","ORGANISMES EXTRATERRITORIAUX","Ensemble","1 - Micro entreprise","1","0",NA,NA,NA
"1","ESS + Hors ESS","SANTE HUMAINE (QA)","Ensemble","1 - Micro entreprise","529","461","872","777","23558383"
"1","ESS + Hors ESS","SANTE HUMAINE (QA)","Ensemble","2 - Petites entreprises","59","26","1070","904","29780985"
"1","ESS + Hors ESS","SANTE HUMAINE (QA)","Ensemble","3 - Moyennes entreprises","15","7","1989","1773","55996744"
"1","ESS + Hors ESS","SANTE HUMAINE (QA)","Ensemble","4 - Grandes entreprises","8","5","5172","4727","161248327"
"1","ESS + Hors ESS","SERVICES DIVERS","Ensemble","1 - Micro entreprise","7202","5756","18318","17402","523549613"
"1","ESS + Hors ESS","SERVICES DIVERS","Ensemble","2 - Petites entreprises","1143","754","22845","20635","667362601"
"1","ESS + Hors ESS","SERVICES DIVERS","Ensemble","3 - Moyennes entreprises","210","117","19679","17390","556126953"
"1","ESS + Hors ESS","SERVICES DIVERS","Ensemble","4 - Grandes entreprises","16","11","7823","7157","220532642"
"1","ESS + Hors ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","1 - Micro entreprise","561","532","789","664","16030288"
"1","ESS + Hors ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","2 - Petites entreprises","28","19",NA,NA,NA
"1","ESS + Hors ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","3 - Moyennes entreprises","1","1",NA,NA,NA
"2","ESS + Hors ESS","ACTION SOCIALE (QB)","Ensemble","1 - Micro entreprise","160","82",NA,NA,NA
"2","ESS + Hors ESS","ACTION SOCIALE (QB)","Ensemble","2 - Petites entreprises","153","66","3958","3218","84669817"
"2","ESS + Hors ESS","ACTION SOCIALE (QB)","Ensemble","3 - Moyennes entreprises","83","42","6843","5855","138354130"
"2","ESS + Hors ESS","ACTION SOCIALE (QB)","Ensemble","4 - Grandes entreprises","1","0",NA,NA,NA
"2","ESS + Hors ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","1 - Micro entreprise","506","307","1195","1163","45792983"
"2","ESS + Hors ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","2 - Petites entreprises","39","11","623","580","24402906"
"2","ESS + Hors ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","3 - Moyennes entreprises","3","1",NA,NA,NA
"2","ESS + Hors ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","4 - Grandes entreprises","1","0",NA,NA,NA
"2","ESS + Hors ESS","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","1 - Micro entreprise","1567","1549","2380","2296","58263507"
"2","ESS + Hors ESS","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","2 - Petites entreprises","29","24",NA,NA,NA
"2","ESS + Hors ESS","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","3 - Moyennes entreprises","1","1",NA,NA,NA
"2","ESS + Hors ESS","ARTS SPECTACLES (RZ1)","Ensemble","1 - Micro entreprise","105","96","136","147","4425122"
"2","ESS + Hors ESS","ARTS SPECTACLES (RZ1)","Ensemble","2 - Petites entreprises","6","3",NA,NA,NA
"2","ESS + Hors ESS","ENSEIGNEMENT (PZ)","Ensemble","1 - Micro entreprise","568","139",NA,NA,NA
"2","ESS + Hors ESS","ENSEIGNEMENT (PZ)","Ensemble","2 - Petites entreprises","182","61","4075","3746","125445064"
"2","ESS + Hors ESS","ENSEIGNEMENT (PZ)","Ensemble","3 - Moyennes entreprises","63","56","4915","4520","158521379"
"2","ESS + Hors ESS","ENSEIGNEMENT (PZ)","Ensemble","4 - Grandes entreprises","2","2",NA,NA,NA
"2","ESS + Hors ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","1 - Micro entreprise","790","723","1829","1546","33164344"
"2","ESS + Hors ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","2 - Petites entreprises","81","64","1531","1322","31987718"
"2","ESS + Hors ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","3 - Moyennes entreprises","7","5",NA,NA,NA
"2","ESS + Hors ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","4 - Grandes entreprises","1","1",NA,NA,NA
"2","ESS + Hors ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","1 - Micro entreprise","2040","1867","5565","5719","149317447"
"2","ESS + Hors ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","2 - Petites entreprises","421","336","8767","8352","268230465"
"2","ESS + Hors ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","3 - Moyennes entreprises","109","70","10995","10673","384961481"
"2","ESS + Hors ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","4 - Grandes entreprises","20","13","7008","6628","262058562"
"2","ESS + Hors ESS","NON-CLASSES (94.99Z)","Ensemble","1 - Micro entreprise","232","209",NA,NA,NA
"2","ESS + Hors ESS","NON-CLASSES (94.99Z)","Ensemble","2 - Petites entreprises","28","23","615","451","12170024"
"2","ESS + Hors ESS","NON-CLASSES (94.99Z)","Ensemble","3 - Moyennes entreprises","1","0",NA,NA,NA
"2","ESS + Hors ESS","ORGANISMES EXTRATERRITORIAUX","Ensemble","2 - Petites entreprises","1","0",NA,NA,NA
"2","ESS + Hors ESS","SANTE HUMAINE (QA)","Ensemble","1 - Micro entreprise","473","426","645","517","14728935"
"2","ESS + Hors ESS","SANTE HUMAINE (QA)","Ensemble","2 - Petites entreprises","65","45","1293","1115","31568769"
"2","ESS + Hors ESS","SANTE HUMAINE (QA)","Ensemble","3 - Moyennes entreprises","13","10","1350","1200","36795424"
"2","ESS + Hors ESS","SANTE HUMAINE (QA)","Ensemble","4 - Grandes entreprises","12","11","10617","9787","331324671"
"2","ESS + Hors ESS","SERVICES DIVERS","Ensemble","1 - Micro entreprise","5401","4314","14213","12802","348077422"
"2","ESS + Hors ESS","SERVICES DIVERS","Ensemble","2 - Petites entreprises","868","535","17261","15643","465140552"
"2","ESS + Hors ESS","SERVICES DIVERS","Ensemble","3 - Moyennes entreprises","140","84","15487","13826","408152652"
"2","ESS + Hors ESS","SERVICES DIVERS","Ensemble","4 - Grandes entreprises","21","14","10842","10140","316409193"
"2","ESS + Hors ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","1 - Micro entreprise","305","292","381","358","8419620"
"2","ESS + Hors ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","2 - Petites entreprises","14","12","288","257","6270268"
"3","ESS + Hors ESS","ACTION SOCIALE (QB)","Ensemble","1 - Micro entreprise","134","73",NA,NA,NA
"3","ESS + Hors ESS","ACTION SOCIALE (QB)","Ensemble","2 - Petites entreprises","110","57","2944","2517","65491042"
"3","ESS + Hors ESS","ACTION SOCIALE (QB)","Ensemble","3 - Moyennes entreprises","64","40","5599","4949","129819640"
"3","ESS + Hors ESS","ACTION SOCIALE (QB)","Ensemble","4 - Grandes entreprises","2","2",NA,NA,NA
"3","ESS + Hors ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","1 - Micro entreprise","381","253","935","883","39249664"
"3","ESS + Hors ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","2 - Petites entreprises","33","16","537","514","22787078"
"3","ESS + Hors ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","3 - Moyennes entreprises","4","0",NA,NA,NA
"3","ESS + Hors ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","4 - Grandes entreprises","1","0",NA,NA,NA
"3","ESS + Hors ESS","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","1 - Micro entreprise","733","709","814","699","14738662"
"3","ESS + Hors ESS","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","2 - Petites entreprises","8","7","180","193","6787070"
"3","ESS + Hors ESS","ARTS SPECTACLES (RZ1)","Ensemble","1 - Micro entreprise","98","84",NA,NA,NA
"3","ESS + Hors ESS","ARTS SPECTACLES (RZ1)","Ensemble","2 - Petites entreprises","10","8","202","183","5453550"
"3","ESS + Hors ESS","ARTS SPECTACLES (RZ1)","Ensemble","3 - Moyennes entreprises","1","1",NA,NA,NA
"3","ESS + Hors ESS","ENSEIGNEMENT (PZ)","Ensemble","1 - Micro entreprise","459","114","1493","1427","47033323"
"3","ESS + Hors ESS","ENSEIGNEMENT (PZ)","Ensemble","2 - Petites entreprises","100","48","2238","2073","69228178"
"3","ESS + Hors ESS","ENSEIGNEMENT (PZ)","Ensemble","3 - Moyennes entreprises","30","29","2580","2468","88327686"
"3","ESS + Hors ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","1 - Micro entreprise","727","649",NA,NA,NA
"3","ESS + Hors ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","2 - Petites entreprises","93","75","1660","1487","35389028"
"3","ESS + Hors ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","3 - Moyennes entreprises","3","2",NA,NA,NA
"3","ESS + Hors ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","1 - Micro entreprise","1583","1382","4190","4198","106439108"
"3","ESS + Hors ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","2 - Petites entreprises","381","299","7474","7125","222108507"
"3","ESS + Hors ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","3 - Moyennes entreprises","64","49","6219","5872","195123231"
"3","ESS + Hors ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","4 - Grandes entreprises","14","4","6406","6079","242877456"
"3","ESS + Hors ESS","NON-CLASSES (94.99Z)","Ensemble","1 - Micro entreprise","175","158","320","301","8072380"
"3","ESS + Hors ESS","NON-CLASSES (94.99Z)","Ensemble","2 - Petites entreprises","7","4",NA,NA,NA
"3","ESS + Hors ESS","NON-CLASSES (94.99Z)","Ensemble","3 - Moyennes entreprises","2","2",NA,NA,NA
"3","ESS + Hors ESS","ORGANISMES EXTRATERRITORIAUX","Ensemble","1 - Micro entreprise","1","1",NA,NA,NA
"3","ESS + Hors ESS","SANTE HUMAINE (QA)","Ensemble","1 - Micro entreprise","478","439","689","564","15167191"
"3","ESS + Hors ESS","SANTE HUMAINE (QA)","Ensemble","2 - Petites entreprises","34","16",NA,"597","18727212"
"3","ESS + Hors ESS","SANTE HUMAINE (QA)","Ensemble","3 - Moyennes entreprises","16","7","1606","1514","46792406"
"3","ESS + Hors ESS","SANTE HUMAINE (QA)","Ensemble","4 - Grandes entreprises","6","5",NA,"5673","189036988"
"3","ESS + Hors ESS","SERVICES DIVERS","Ensemble","1 - Micro entreprise","4250","3293","10614","9665",NA
"3","ESS + Hors ESS","SERVICES DIVERS","Ensemble","2 - Petites entreprises","609","349","11955","10832","319754661"
"3","ESS + Hors ESS","SERVICES DIVERS","Ensemble","3 - Moyennes entreprises","105","66","10495",NA,"276228437"
"3","ESS + Hors ESS","SERVICES DIVERS","Ensemble","4 - Grandes entreprises","15","9","5892",NA,NA
"3","ESS + Hors ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","1 - Micro entreprise","238","230","305","242","5363238"
"3","ESS + Hors ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","2 - Petites entreprises","10","10",NA,NA,NA
"3","ESS + Hors ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","3 - Moyennes entreprises","1","1",NA,NA,NA
"4","ESS + Hors ESS","ACTION SOCIALE (QB)","Ensemble","1 - Micro entreprise","83","57","376","372","9921271"
"4","ESS + Hors ESS","ACTION SOCIALE (QB)","Ensemble","2 - Petites entreprises","84","57","1979","1596","41619786"
"4","ESS + Hors ESS","ACTION SOCIALE (QB)","Ensemble","3 - Moyennes entreprises","22","15","1721","1360","33823264"
"4","ESS + Hors ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","1 - Micro entreprise","211","131","544","502","21197364"
"4","ESS + Hors ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","2 - Petites entreprises","12","3",NA,NA,NA
"4","ESS + Hors ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","4 - Grandes entreprises","1","0",NA,NA,NA
"4","ESS + Hors ESS","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","1 - Micro entreprise","370","366","406","734","16350310"
"4","ESS + Hors ESS","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","2 - Petites entreprises","11","10",NA,NA,NA
"4","ESS + Hors ESS","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","3 - Moyennes entreprises","2","0",NA,NA,NA
"4","ESS + Hors ESS","ARTS SPECTACLES (RZ1)","Ensemble","1 - Micro entreprise","67","61",NA,NA,NA
"4","ESS + Hors ESS","ARTS SPECTACLES (RZ1)","Ensemble","2 - Petites entreprises","3","2",NA,NA,NA
"4","ESS + Hors ESS","ENSEIGNEMENT (PZ)","Ensemble","1 - Micro entreprise","242","100","677","633","20196259"
"4","ESS + Hors ESS","ENSEIGNEMENT (PZ)","Ensemble","2 - Petites entreprises","60","24","1260","1124","38531207"
"4","ESS + Hors ESS","ENSEIGNEMENT (PZ)","Ensemble","3 - Moyennes entreprises","15","14","1100","1013","38575406"
"4","ESS + Hors ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","1 - Micro entreprise","948","867","1478","1957","45586550"
"4","ESS + Hors ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","2 - Petites entreprises","31","23",NA,NA,NA
"4","ESS + Hors ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","3 - Moyennes entreprises","1","1",NA,NA,NA
"4","ESS + Hors ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","1 - Micro entreprise","1085","982","2463","2459","64481624"
"4","ESS + Hors ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","2 - Petites entreprises","127","96","2399","2263","75057356"
"4","ESS + Hors ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","3 - Moyennes entreprises","18","10",NA,NA,NA
"4","ESS + Hors ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","4 - Grandes entreprises","2","1",NA,NA,NA
"4","ESS + Hors ESS","NON-CLASSES (94.99Z)","Ensemble","1 - Micro entreprise","188","172","263","236","6342665"
"4","ESS + Hors ESS","NON-CLASSES (94.99Z)","Ensemble","2 - Petites entreprises","16","14","246","208","5065563"
"4","ESS + Hors ESS","SANTE HUMAINE (QA)","Ensemble","1 - Micro entreprise","210","193",NA,NA,NA
"4","ESS + Hors ESS","SANTE HUMAINE (QA)","Ensemble","2 - Petites entreprises","21","13","448","392","12294137"
"4","ESS + Hors ESS","SANTE HUMAINE (QA)","Ensemble","3 - Moyennes entreprises","18","14","1519","1346","42157041"
"4","ESS + Hors ESS","SANTE HUMAINE (QA)","Ensemble","4 - Grandes entreprises","2","2",NA,NA,NA
"4","ESS + Hors ESS","SERVICES DIVERS","Ensemble","1 - Micro entreprise","2695","2160","5934","5415","151168723"
"4","ESS + Hors ESS","SERVICES DIVERS","Ensemble","2 - Petites entreprises","338","214","6416","5900","177915922"
"4","ESS + Hors ESS","SERVICES DIVERS","Ensemble","3 - Moyennes entreprises","54","38",NA,NA,NA
"4","ESS + Hors ESS","SERVICES DIVERS","Ensemble","4 - Grandes entreprises","6","6",NA,NA,NA
"4","ESS + Hors ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","1 - Micro entreprise","184","175","146","157","3711364"
"4","ESS + Hors ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","2 - Petites entreprises","5","4","85","88","2135417"
"5","ESS + Hors ESS","ACTION SOCIALE (QB)","Ensemble","1 - Micro entreprise","62","42",NA,"238","6191755"
"5","ESS + Hors ESS","ACTION SOCIALE (QB)","Ensemble","2 - Petites entreprises","72","38",NA,"1343","35046581"
"5","ESS + Hors ESS","ACTION SOCIALE (QB)","Ensemble","3 - Moyennes entreprises","21","13","1823","1455","35323832"
"5","ESS + Hors ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","1 - Micro entreprise","227","155","536","510","20946274"
"5","ESS + Hors ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","2 - Petites entreprises","14","3",NA,NA,NA
"5","ESS + Hors ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","3 - Moyennes entreprises","1","1",NA,NA,NA
"5","ESS + Hors ESS","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","1 - Micro entreprise","268","264",NA,"427","9526224"
"5","ESS + Hors ESS","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","2 - Petites entreprises","4","2",NA,NA,NA
"5","ESS + Hors ESS","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","3 - Moyennes entreprises","2","1",NA,NA,NA
"5","ESS + Hors ESS","ARTS SPECTACLES (RZ1)","Ensemble","1 - Micro entreprise","50","46",NA,NA,NA
"5","ESS + Hors ESS","ARTS SPECTACLES (RZ1)","Ensemble","2 - Petites entreprises","4","4","106","105","3127675"
"5","ESS + Hors ESS","ARTS SPECTACLES (RZ1)","Ensemble","3 - Moyennes entreprises","1","1",NA,NA,NA
"5","ESS + Hors ESS","ENSEIGNEMENT (PZ)","Ensemble","1 - Micro entreprise","221","94","555","501","15960288"
"5","ESS + Hors ESS","ENSEIGNEMENT (PZ)","Ensemble","2 - Petites entreprises","56","18","1162","1019","34037841"
"5","ESS + Hors ESS","ENSEIGNEMENT (PZ)","Ensemble","3 - Moyennes entreprises","17","16","1416","1252","42549328"
"5","ESS + Hors ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","1 - Micro entreprise","1176","1041","1946","2180","52074170"
"5","ESS + Hors ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","2 - Petites entreprises","63","41",NA,NA,NA
"5","ESS + Hors ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","3 - Moyennes entreprises","2","0",NA,NA,NA
"5","ESS + Hors ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","1 - Micro entreprise","961","866","2232","2397","66631226"
"5","ESS + Hors ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","2 - Petites entreprises","135","105","2666","2538","84169808"
"5","ESS + Hors ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","3 - Moyennes entreprises","10","7","708","600","23498240"
"5","ESS + Hors ESS","NON-CLASSES (94.99Z)","Ensemble","1 - Micro entreprise","188","169","330","305","7917586"
"5","ESS + Hors ESS","NON-CLASSES (94.99Z)","Ensemble","2 - Petites entreprises","12","10",NA,NA,NA
"5","ESS + Hors ESS","NON-CLASSES (94.99Z)","Ensemble","3 - Moyennes entreprises","1","1",NA,NA,NA
"5","ESS + Hors ESS","SANTE HUMAINE (QA)","Ensemble","1 - Micro entreprise","173","153",NA,NA,NA
"5","ESS + Hors ESS","SANTE HUMAINE (QA)","Ensemble","2 - Petites entreprises","31","22","616","503","16474269"
"5","ESS + Hors ESS","SANTE HUMAINE (QA)","Ensemble","3 - Moyennes entreprises","9","6","805","688","23341108"
"5","ESS + Hors ESS","SANTE HUMAINE (QA)","Ensemble","4 - Grandes entreprises","5","5",NA,NA,NA
"5","ESS + Hors ESS","SERVICES DIVERS","Ensemble","1 - Micro entreprise","2861","2343","6240","5806","160689277"
"5","ESS + Hors ESS","SERVICES DIVERS","Ensemble","2 - Petites entreprises","334","204","6624","5926","180216501"
"5","ESS + Hors ESS","SERVICES DIVERS","Ensemble","3 - Moyennes entreprises","53","36",NA,NA,NA
"5","ESS + Hors ESS","SERVICES DIVERS","Ensemble","4 - Grandes entreprises","3","2",NA,NA,NA
"5","ESS + Hors ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","1 - Micro entreprise","207","190","243","226",NA
"5","ESS + Hors ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","2 - Petites entreprises","7","4","187","158",NA
"6","ESS + Hors ESS","ACTION SOCIALE (QB)","Ensemble","1 - Micro entreprise","281","153",NA,NA,NA
"6","ESS + Hors ESS","ACTION SOCIALE (QB)","Ensemble","2 - Petites entreprises","338","203","8685","7139","191668501"
"6","ESS + Hors ESS","ACTION SOCIALE (QB)","Ensemble","3 - Moyennes entreprises","126","56","11055","9627","244340849"
"6","ESS + Hors ESS","ACTION SOCIALE (QB)","Ensemble","4 - Grandes entreprises","2","2",NA,NA,NA
"6","ESS + Hors ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","1 - Micro entreprise","1762","1147","4672","4474","206025666"
"6","ESS + Hors ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","2 - Petites entreprises","190","67","3220","2967","141450249"
