"DEP","typo_Mut","typo_Mut_det","type_emploi","nb_poste"
"32","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"33","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"33","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","1948"
"33","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"33","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"34","ACTION SOCIALE (QB)","Ensemble","Ensemble","888"
"34","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","1977"
"34","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","465"
"34","SANTE HUMAINE (QA)","Ensemble","Ensemble","977"
"35","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"35","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","1338"
"35","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"35","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"36","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","101"
"36","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"36","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"37","ACTION SOCIALE (QB)","Ensemble","Ensemble","510"
"37","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","1237"
"37","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","191"
"37","SANTE HUMAINE (QA)","Ensemble","Ensemble","285"
"38","ACTION SOCIALE (QB)","Ensemble","Ensemble","1258"
"38","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","995"
"38","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","252"
"38","SANTE HUMAINE (QA)","Ensemble","Ensemble","1521"
"39","ACTION SOCIALE (QB)","Ensemble","Ensemble","86"
"39","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","187"
"39","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","81"
"39","SANTE HUMAINE (QA)","Ensemble","Ensemble","186"
"40","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","180"
"40","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","34"
"40","SANTE HUMAINE (QA)","Ensemble","Ensemble","49"
"41","ACTION SOCIALE (QB)","Ensemble","Ensemble","132"
"41","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","281"
"41","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","21"
"41","SANTE HUMAINE (QA)","Ensemble","Ensemble","185"
"42","ACTION SOCIALE (QB)","Ensemble","Ensemble","731"
"42","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","1392"
"42","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","108"
"42","SANTE HUMAINE (QA)","Ensemble","Ensemble","816"
"43","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"43","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","146"
"43","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"43","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"44","ACTION SOCIALE (QB)","Ensemble","Ensemble","1358"
"44","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","1629"
"44","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","185"
"44","SANTE HUMAINE (QA)","Ensemble","Ensemble","614"
"45","ACTION SOCIALE (QB)","Ensemble","Ensemble","138"
"45","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","2043"
"45","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"45","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"46","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"46","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","157"
"46","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","24"
"46","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"47","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"47","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","439"
"47","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"47","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"48","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","28"
"48","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"48","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"49","ACTION SOCIALE (QB)","Ensemble","Ensemble","1242"
"49","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","898"
"49","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","143"
"49","SANTE HUMAINE (QA)","Ensemble","Ensemble","206"
"50","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","152"
"50","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"50","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"51","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"51","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","873"
"51","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"51","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"52","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","163"
"52","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"52","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"53","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","409"
"53","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"53","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"54","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"54","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","1247"
"54","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"54","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"55","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","106"
"55","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"55","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"56","ACTION SOCIALE (QB)","Ensemble","Ensemble","730"
"56","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","766"
"56","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"56","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"57","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","502"
"57","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","21"
"57","SANTE HUMAINE (QA)","Ensemble","Ensemble","26"
"58","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"58","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","159"
"58","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"58","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"59","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"59","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","2433"
"59","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"59","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"60","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"60","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","1000"
"60","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"60","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"61","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"61","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","159"
"61","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"61","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"62","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"62","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","1002"
"62","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"62","SANTE HUMAINE (QA)","Ensemble","Ensemble","142"
"63","ACTION SOCIALE (QB)","Ensemble","Ensemble","199"
"63","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","896"
"63","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","58"
"63","SANTE HUMAINE (QA)","Ensemble","Ensemble","50"
"64","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"64","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","748"
"64","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"64","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"65","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"65","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","267"
"65","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"65","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"66","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"66","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","434"
"66","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","35"
"66","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"67","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","1161"
"67","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","67"
"67","SANTE HUMAINE (QA)","Ensemble","Ensemble","168"
"68","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"68","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","665"
"68","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"68","SANTE HUMAINE (QA)","Ensemble","Ensemble","367"
"69","ACTION SOCIALE (QB)","Ensemble","Ensemble","43"
"69","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","3376"
"69","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","148"
"69","SANTE HUMAINE (QA)","Ensemble","Ensemble","123"
"70","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"70","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","174"
"70","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","55"
"70","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"71","ACTION SOCIALE (QB)","Ensemble","Ensemble","638"
"71","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","528"
"71","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","52"
"71","SANTE HUMAINE (QA)","Ensemble","Ensemble","52"
"72","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"72","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","509"
"72","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","63"
"72","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"73","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","463"
"73","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"73","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"74","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"74","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","574"
"74","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"74","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"75","ACTION SOCIALE (QB)","Ensemble","Ensemble","203"
"75","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","10799"
"75","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","150"
"75","SANTE HUMAINE (QA)","Ensemble","Ensemble","3206"
"76","ACTION SOCIALE (QB)","Ensemble","Ensemble","199"
"76","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","3236"
"76","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","183"
"76","SANTE HUMAINE (QA)","Ensemble","Ensemble","141"
"77","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"77","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","575"
"77","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"78","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"78","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","767"
"78","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"78","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"79","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"79","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","8362"
"79","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","72"
"79","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"80","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"80","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","461"
"80","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"80","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"81","ACTION SOCIALE (QB)","Ensemble","Ensemble","111"
"81","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","504"
"81","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","126"
"81","SANTE HUMAINE (QA)","Ensemble","Ensemble","462"
"82","ACTION SOCIALE (QB)","Ensemble","Ensemble","223"
"82","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","319"
"82","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"82","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"83","ACTION SOCIALE (QB)","Ensemble","Ensemble","359"
"83","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","659"
"83","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","68"
"83","SANTE HUMAINE (QA)","Ensemble","Ensemble","631"
"84","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","551"
"84","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","45"
"84","SANTE HUMAINE (QA)","Ensemble","Ensemble","162"
"85","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"85","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","403"
"85","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"85","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"86","ACTION SOCIALE (QB)","Ensemble","Ensemble","371"
"86","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","575"
"86","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","45"
"87","ACTION SOCIALE (QB)","Ensemble","Ensemble","405"
"87","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","278"
"87","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"87","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"88","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","249"
"88","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"88","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"89","ACTION SOCIALE (QB)","Ensemble","Ensemble","281"
"89","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","295"
"89","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"89","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"90","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"90","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","157"
"90","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"90","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"91","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"91","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","593"
"91","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"91","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"92","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"92","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","2516"
"92","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"92","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"93","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"93","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","625"
"93","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"93","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"94","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","1351"
"94","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"94","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"95","ACTION SOCIALE (QB)","Ensemble","Ensemble","312"
"95","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","190"
"95","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"95","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"971","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"971","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","287"
"971","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"972","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","s"
"972","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"973","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","s"
"974","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","668"
"974","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","26"
"1","ACTION SOCIALE (QB)","Ensemble","Aides","s"
"1","ACTION SOCIALE (QB)","Ensemble","Ordinaires","137"
"1","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","s"
"1","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","s"
"1","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","401"
"1","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ordinaires","s"
"1","SANTE HUMAINE (QA)","Ensemble","Aides","s"
"1","SANTE HUMAINE (QA)","Ensemble","Ordinaires","s"
"2","ACTION SOCIALE (QB)","Ensemble","Aides","s"
"2","ACTION SOCIALE (QB)","Ensemble","Ordinaires","s"
"2","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","s"
