"","EPCI","jurid1","nb_etab","eff_31","eff_EQTP","rem_brut","non_annexe","dep_epci","nom_complet"
"2459",200067163,"4-ESS",45,"576","454.16","11581749","545","12","CC Monts, Rance et Rougier"
"2460",200067163,"5-HORS ESS",253,"795","627.72","16234452","705","12","CC Monts, Rance et Rougier"
"2461",200067163,"5A-PUBLIC",39,"208","126.66","3151316","161","12","CC Monts, Rance et Rougier"
"2462",200067163,"5B-PRIVE",214,"587","501.06","13083136","544","12","CC Monts, Rance et Rougier"
"2463",200067163,"6-TOTAL",298,"1371","1081.88","27816201","1250","12","CC Monts, Rance et Rougier"
"2464",200067171,"1-ASSO+FOND",50,"402","342.78","8862553","376","12","CC Aubrac, Carladez et Viadène"
"2465",200067171,"1A-ASSOCIATIONS",50,"402","342.78","8862553","376","12","CC Aubrac, Carladez et Viadène"
"2466",200067171,"2-COOPERATIVES",13,"s","s","s","s","12","CC Aubrac, Carladez et Viadène"
"2467",200067171,"3-MUTUELLES",1,"s","s","s","s","12","CC Aubrac, Carladez et Viadène"
"2468",200067171,"4-ESS",64,"620","540.11","15189787","588","12","CC Aubrac, Carladez et Viadène"
"2469",200067171,"5-HORS ESS",527,"2012","1685.47","45858178","1831","12","CC Aubrac, Carladez et Viadène"
"2470",200067171,"5A-PUBLIC",53,"438","337.85","8992437","372","12","CC Aubrac, Carladez et Viadène"
"2471",200067171,"5B-PRIVE",474,"1574","1347.62","36865741","1459","12","CC Aubrac, Carladez et Viadène"
"2472",200067171,"6-TOTAL",591,"2632","2225.58","61047965","2419","12","CC Aubrac, Carladez et Viadène"
"2473",200067189,"1-ASSO+FOND",43,"277","212.78","5287244","261","23","CC Creuse Sud Ouest"
"2474",200067189,"1A-ASSOCIATIONS",41,"s","s","s","s","23","CC Creuse Sud Ouest"
"2475",200067189,"1B-FONDATIONS",2,"s","s","s","s","23","CC Creuse Sud Ouest"
"2476",200067189,"2-COOPERATIVES",9,"26","23.17","831094","25","23","CC Creuse Sud Ouest"
"2477",200067189,"4-ESS",52,"303","235.95","6118338","286","23","CC Creuse Sud Ouest"
"2478",200067189,"5-HORS ESS",425,"2202","1880.13","52417829","2030","23","CC Creuse Sud Ouest"
"2479",200067189,"5A-PUBLIC",90,"1124","932.01","26419170","1013","23","CC Creuse Sud Ouest"
"2480",200067189,"5B-PRIVE",335,"1078","948.12","25998659","1017","23","CC Creuse Sud Ouest"
"2481",200067189,"6-TOTAL",477,"2505","2116.08","58536167","2316","23","CC Creuse Sud Ouest"
"2482",200067197,"1-ASSO+FOND",21,"161","110.21","3114737","136","29","CC Monts d'Arrée Communauté"
"2483",200067197,"1A-ASSOCIATIONS",21,"161","110.21","3114737","136","29","CC Monts d'Arrée Communauté"
"2484",200067197,"2-COOPERATIVES",4,"10","10","302213","9","29","CC Monts d'Arrée Communauté"
"2485",200067197,"4-ESS",25,"171","120.21","3416950","145","29","CC Monts d'Arrée Communauté"
"2486",200067197,"5-HORS ESS",189,"766","674.24","19173210","709","29","CC Monts d'Arrée Communauté"
"2487",200067197,"5A-PUBLIC",26,"336","283.23","7770787","312","29","CC Monts d'Arrée Communauté"
"2488",200067197,"5B-PRIVE",163,"430","391.01","11402423","397","29","CC Monts d'Arrée Communauté"
"2489",200067197,"6-TOTAL",214,"937","794.45","22590160","854","29","CC Monts d'Arrée Communauté"
"2490",200067221,"1-ASSO+FOND",112,"1225","990.12","26557785","1145",NA,NA
"2491",200067221,"1A-ASSOCIATIONS",112,"1225","990.12","26557785","1145",NA,NA
"2492",200067221,"2-COOPERATIVES",22,"s","s","s","s",NA,NA
"2493",200067221,"3-MUTUELLES",2,"s","s","s","s",NA,NA
"2494",200067221,"4-ESS",136,"1344","1110.43","30812958","1264",NA,NA
"2495",200067221,"5-HORS ESS",1100,"9868","8732.9","259883361","9448",NA,NA
"2496",200067221,"5A-PUBLIC",63,"1482","1197.92","33016692","1351",NA,NA
"2497",200067221,"5B-PRIVE",1037,"8386","7534.98","226866669","8097",NA,NA
"2498",200067221,"6-TOTAL",1236,"11212","9843.33","290696319","10712",NA,NA
"2499",200067239,"1-ASSO+FOND",97,"785","598.57","14879797","653","64","CC des Luys en Béarn"
"2500",200067239,"1A-ASSOCIATIONS",97,"785","598.57","14879797","653","64","CC des Luys en Béarn"
"2501",200067239,"2-COOPERATIVES",8,"1121","1086.88","51385679","1105","64","CC des Luys en Béarn"
"2502",200067239,"4-ESS",105,"1906","1685.45","66265476","1758","64","CC des Luys en Béarn"
"2503",200067239,"5-HORS ESS",976,"9592","7551.1","227959138","8450","64","CC des Luys en Béarn"
"2504",200067239,"5A-PUBLIC",138,"1286","984.26","28609349","1124","64","CC des Luys en Béarn"
"2505",200067239,"5B-PRIVE",838,"8306","6566.84","199349789","7326","64","CC des Luys en Béarn"
"2506",200067239,"6-TOTAL",1081,"11498","9236.55","294224614","10208","64","CC des Luys en Béarn"
"2507",200067247,"1-ASSO+FOND",78,"816","711.35","18821976","778","29","CC Pleyben-Châteaulin-Porzay"
"2508",200067247,"1A-ASSOCIATIONS",78,"816","711.35","18821976","778","29","CC Pleyben-Châteaulin-Porzay"
"2509",200067247,"2-COOPERATIVES",17,"s","s","s","s","29","CC Pleyben-Châteaulin-Porzay"
"2510",200067247,"3-MUTUELLES",1,"s","s","s","s","29","CC Pleyben-Châteaulin-Porzay"
"2511",200067247,"4-ESS",96,"898","789.37","21686063","858","29","CC Pleyben-Châteaulin-Porzay"
"2512",200067247,"5-HORS ESS",657,"5142","4423.12","129580221","4885","29","CC Pleyben-Châteaulin-Porzay"
"2513",200067247,"5A-PUBLIC",57,"1306","1056.29","31387718","1215","29","CC Pleyben-Châteaulin-Porzay"
"2514",200067247,"5B-PRIVE",600,"3836","3366.83","98192503","3670","29","CC Pleyben-Châteaulin-Porzay"
"2515",200067247,"6-TOTAL",753,"6040","5212.49","151266284","5743","29","CC Pleyben-Châteaulin-Porzay"
"2516",200067262,"1-ASSO+FOND",138,"1752","1353.19","34082387","1630","64","CC du Haut Béarn"
"2517",200067262,"1A-ASSOCIATIONS",138,"1752","1353.19","34082387","1630","64","CC du Haut Béarn"
"2518",200067262,"2-COOPERATIVES",8,"50","47.37","1744510","50","64","CC du Haut Béarn"
"2519",200067262,"3-MUTUELLES",3,"8","8.29","347565","8","64","CC du Haut Béarn"
"2520",200067262,"4-ESS",149,"1810","1408.85","36174462","1688","64","CC du Haut Béarn"
"2521",200067262,"5-HORS ESS",984,"8223","7506.86","258217102","7861","64","CC du Haut Béarn"
"2522",200067262,"5A-PUBLIC",152,"2237","1908.57","60747770","2109","64","CC du Haut Béarn"
"2523",200067262,"5B-PRIVE",832,"5986","5598.29","197469332","5752","64","CC du Haut Béarn"
"2524",200067262,"6-TOTAL",1133,"10033","8915.71","294391564","9549","64","CC du Haut Béarn"
"2525",200067288,"1-ASSO+FOND",68,"936","758.91","21044384","874","64","CC du Béarn des Gaves"
"2526",200067288,"1A-ASSOCIATIONS",67,"s","s","s","s","64","CC du Béarn des Gaves"
"2527",200067288,"1B-FONDATIONS",1,"s","s","s","s","64","CC du Béarn des Gaves"
"2528",200067288,"2-COOPERATIVES",11,"100","79.61","2401526","96","64","CC du Béarn des Gaves"
"2529",200067288,"4-ESS",79,"1036","838.52","23445910","970","64","CC du Béarn des Gaves"
"2530",200067288,"5-HORS ESS",516,"2914","2399.71","66613171","2649","64","CC du Béarn des Gaves"
"2531",200067288,"5A-PUBLIC",102,"693","486.35","13061462","575","64","CC du Béarn des Gaves"
"2532",200067288,"5B-PRIVE",414,"2221","1913.36","53551709","2074","64","CC du Béarn des Gaves"
"2533",200067288,"6-TOTAL",595,"3950","3238.23","90059081","3619","64","CC du Béarn des Gaves"
"2534",200067296,"1-ASSO+FOND",75,"673","453.76","11969966","562","64","CC du Nord Est Béarn"
"2535",200067296,"1A-ASSOCIATIONS",75,"673","453.76","11969966","562","64","CC du Nord Est Béarn"
"2536",200067296,"2-COOPERATIVES",8,"67","69.54","2357927","66","64","CC du Nord Est Béarn"
"2537",200067296,"4-ESS",83,"740","523.3","14327893","628","64","CC du Nord Est Béarn"
"2538",200067296,"5-HORS ESS",838,"4397","3780.45","109657409","4043","64","CC du Nord Est Béarn"
"2539",200067296,"5A-PUBLIC",143,"1173","880.43","25738835","1010","64","CC du Nord Est Béarn"
"2540",200067296,"5B-PRIVE",695,"3224","2900.02","83918574","3033","64","CC du Nord Est Béarn"
"2541",200067296,"6-TOTAL",921,"5137","4303.75","123985302","4671","64","CC du Nord Est Béarn"
"2542",200067304,"1-ASSO+FOND",42,"334","242.32","5702920","284","89","CC Serein et Armance"
"2543",200067304,"1A-ASSOCIATIONS",42,"334","242.32","5702920","284","89","CC Serein et Armance"
"2544",200067304,"2-COOPERATIVES",9,"173","168.53","6294759","172","89","CC Serein et Armance"
"2545",200067304,"4-ESS",51,"507","410.85","11997679","456","89","CC Serein et Armance"
"2546",200067304,"5-HORS ESS",537,"4893","4455.99","140034354","4695","89","CC Serein et Armance"
"2547",200067304,"5A-PUBLIC",81,"907","762.38","21599893","819","89","CC Serein et Armance"
"2548",200067304,"5B-PRIVE",456,"3986","3693.61","118434461","3876","89","CC Serein et Armance"
"2549",200067304,"6-TOTAL",588,"5400","4866.84","152032033","5151","89","CC Serein et Armance"
"2550",200067320,"1-ASSO+FOND",16,"s","s","s","s","05","CC Serre-Ponçon Val d'Avance"
"2551",200067320,"1A-ASSOCIATIONS",16,"s","s","s","s","05","CC Serre-Ponçon Val d'Avance"
"2552",200067320,"2-COOPERATIVES",2,"s","s","s","s","05","CC Serre-Ponçon Val d'Avance"
"2553",200067320,"4-ESS",18,"123","90.91","2313518","104","05","CC Serre-Ponçon Val d'Avance"
"2554",200067320,"5-HORS ESS",192,"959","834.34","24221898","906","05","CC Serre-Ponçon Val d'Avance"
"2555",200067320,"5A-PUBLIC",34,"237","174.01","4718491","213","05","CC Serre-Ponçon Val d'Avance"
"2556",200067320,"5B-PRIVE",158,"722","660.33","19503407","693","05","CC Serre-Ponçon Val d'Avance"
"2557",200067320,"6-TOTAL",210,"1082","925.25","26535416","1010","05","CC Serre-Ponçon Val d'Avance"
"2558",200067361,"1-ASSO+FOND",163,"2190","1796.34","51718376","2079","46","CC Grand-Figeac"
"2559",200067361,"1A-ASSOCIATIONS",163,"2190","1796.34","51718376","2079","46","CC Grand-Figeac"
"2560",200067361,"2-COOPERATIVES",25,"181","163.98","5437542","175","46","CC Grand-Figeac"
"2561",200067361,"3-MUTUELLES",3,"14","11.26","377006","14","46","CC Grand-Figeac"
"2562",200067361,"4-ESS",191,"2385","1971.58","57532924","2268","46","CC Grand-Figeac"
"2563",200067361,"5-HORS ESS",1342,"11468","9965.94","318715269","10765","46","CC Grand-Figeac"
"2564",200067361,"5A-PUBLIC",211,"3057","2396.45","72759060","2677","46","CC Grand-Figeac"
"2565",200067361,"5B-PRIVE",1131,"8411","7569.49","245956209","8088","46","CC Grand-Figeac"
"2566",200067361,"6-TOTAL",1533,"13853","11937.52","376248193","13033","46","CC Grand-Figeac"
"2567",200067379,"1-ASSO+FOND",17,"60","32.04","742346","49","51","CC Côtes de Champagne et Val de Saulx"
"2568",200067379,"1A-ASSOCIATIONS",17,"60","32.04","742346","49","51","CC Côtes de Champagne et Val de Saulx"
"2569",200067379,"2-COOPERATIVES",9,"22","21.83","729920","22","51","CC Côtes de Champagne et Val de Saulx"
"2570",200067379,"4-ESS",26,"82","53.87","1472266","71","51","CC Côtes de Champagne et Val de Saulx"
"2571",200067379,"5-HORS ESS",273,"1166","922.82","28246983","1006","51","CC Côtes de Champagne et Val de Saulx"
"2572",200067379,"5A-PUBLIC",68,"374","215.65","6101212","260","51","CC Côtes de Champagne et Val de Saulx"
"2573",200067379,"5B-PRIVE",205,"792","707.17","22145771","746","51","CC Côtes de Champagne et Val de Saulx"
"2574",200067379,"6-TOTAL",299,"1248","976.69","29719249","1077","51","CC Côtes de Champagne et Val de Saulx"
"2575",200067429,"1-ASSO+FOND",40,"439","325.78","8198665","409","58","CC Haut Nivernais-Val d'Yonne"
"2576",200067429,"1A-ASSOCIATIONS",40,"439","325.78","8198665","409","58","CC Haut Nivernais-Val d'Yonne"
"2577",200067429,"2-COOPERATIVES",12,"117","116.23","3965930","115","58","CC Haut Nivernais-Val d'Yonne"
"2578",200067429,"4-ESS",52,"556","442.01","12164595","524","58","CC Haut Nivernais-Val d'Yonne"
"2579",200067429,"5-HORS ESS",378,"3434","3022.13","88839618","3205","58","CC Haut Nivernais-Val d'Yonne"
"2580",200067429,"5A-PUBLIC",70,"1219","1001.14","28367892","1070","58","CC Haut Nivernais-Val d'Yonne"
"2581",200067429,"5B-PRIVE",308,"2215","2020.99","60471726","2135","58","CC Haut Nivernais-Val d'Yonne"
"2582",200067429,"6-TOTAL",430,"3990","3464.14","101004213","3729","58","CC Haut Nivernais-Val d'Yonne"
"2583",200067445,"1-ASSO+FOND",38,"s","s","s","s","05","CC Buëch-Dévoluy"
"2584",200067445,"1A-ASSOCIATIONS",38,"s","s","s","s","05","CC Buëch-Dévoluy"
"2585",200067445,"2-COOPERATIVES",1,"s","s","s","s","05","CC Buëch-Dévoluy"
"2586",200067445,"4-ESS",39,"208","167.25","4166714","191","05","CC Buëch-Dévoluy"
"2587",200067445,"5-HORS ESS",358,"1858","1377.09","40240060","1542","05","CC Buëch-Dévoluy"
"2588",200067445,"5A-PUBLIC",40,"632","527.65","15935581","587","05","CC Buëch-Dévoluy"
"2589",200067445,"5B-PRIVE",318,"1226","849.44","24304479","955","05","CC Buëch-Dévoluy"
"2590",200067445,"6-TOTAL",397,"2066","1544.34","44406774","1733","05","CC Buëch-Dévoluy"
"2591",200067452,"1-ASSO+FOND",55,"171","134.1","3333200","137","05","CC du Guillestrois et du Queyras"
"2592",200067452,"1A-ASSOCIATIONS",55,"171","134.1","3333200","137","05","CC du Guillestrois et du Queyras"
"2593",200067452,"2-COOPERATIVES",6,"37","30.7","806285","29","05","CC du Guillestrois et du Queyras"
"2594",200067452,"4-ESS",61,"208","164.8","4139485","166","05","CC du Guillestrois et du Queyras"
"2595",200067452,"5-HORS ESS",709,"3452","2401.57","69232788","2670","05","CC du Guillestrois et du Queyras"
"2596",200067452,"5A-PUBLIC",54,"933","682.78","19204625","822","05","CC du Guillestrois et du Queyras"
"2597",200067452,"5B-PRIVE",655,"2519","1718.79","50028163","1848","05","CC du Guillestrois et du Queyras"
"2598",200067452,"6-TOTAL",770,"3660","2566.37","73372273","2836","05","CC du Guillestrois et du Queyras"
"2599",200067460,"1-ASSO+FOND",145,"1427","1146.29","29862288","1300","22","CC Loudéac Communauté - Bretagne Centre"
"2600",200067460,"1A-ASSOCIATIONS",145,"1427","1146.29","29862288","1300","22","CC Loudéac Communauté - Bretagne Centre"
"2601",200067460,"2-COOPERATIVES",41,"s","s","s","s","22","CC Loudéac Communauté - Bretagne Centre"
"2602",200067460,"3-MUTUELLES",2,"s","s","s","s","22","CC Loudéac Communauté - Bretagne Centre"
"2603",200067460,"4-ESS",188,"1704","1411.52","39212873","1573","22","CC Loudéac Communauté - Bretagne Centre"
"2604",200067460,"5-HORS ESS",1494,"16143","14598.01","446313304","15383","22","CC Loudéac Communauté - Bretagne Centre"
"2605",200067460,"5A-PUBLIC",134,"2667","2261.17","66519355","2452","22","CC Loudéac Communauté - Bretagne Centre"
"2606",200067460,"5B-PRIVE",1360,"13476","12336.84","379793949","12931","22","CC Loudéac Communauté - Bretagne Centre"
"2607",200067460,"6-TOTAL",1682,"17847","16009.53","485526177","16956","22","CC Loudéac Communauté - Bretagne Centre"
"2608",200067478,"1-ASSO+FOND",61,"651","482.31","12452180","581","12","CC Comtal Lot et Truyère"
"2609",200067478,"1A-ASSOCIATIONS",60,"s","s","s","s","12","CC Comtal Lot et Truyère"
"2610",200067478,"1B-FONDATIONS",1,"s","s","s","s","12","CC Comtal Lot et Truyère"
"2611",200067478,"2-COOPERATIVES",13,"709","681.82","29217890","702","12","CC Comtal Lot et Truyère"
"2612",200067478,"3-MUTUELLES",5,"22","21.03","698156","22","12","CC Comtal Lot et Truyère"
"2613",200067478,"4-ESS",79,"1382","1185.16","42368226","1305","12","CC Comtal Lot et Truyère"
"2614",200067478,"5-HORS ESS",741,"4469","3879.53","113073320","4183","12","CC Comtal Lot et Truyère"
"2615",200067478,"5A-PUBLIC",50,"872","759.25","21484295","813","12","CC Comtal Lot et Truyère"
"2616",200067478,"5B-PRIVE",691,"3597","3120.28","91589025","3370","12","CC Comtal Lot et Truyère"
"2617",200067478,"6-TOTAL",820,"5851","5064.69","155441546","5488","12","CC Comtal Lot et Truyère"
"2618",200067486,"1-ASSO+FOND",25,"352","274.25","7885528","333","57","CC Bouzonvillois-Trois Frontières"
"2619",200067486,"1A-ASSOCIATIONS",23,"s","s","s","s","57","CC Bouzonvillois-Trois Frontières"
"2620",200067486,"1B-FONDATIONS",2,"s","s","s","s","57","CC Bouzonvillois-Trois Frontières"
"2621",200067486,"2-COOPERATIVES",10,"s","s","s","s","57","CC Bouzonvillois-Trois Frontières"
"2622",200067486,"3-MUTUELLES",1,"s","s","s","s","57","CC Bouzonvillois-Trois Frontières"
"2623",200067486,"4-ESS",36,"403","322.8","9886584","383","57","CC Bouzonvillois-Trois Frontières"
"2624",200067486,"5-HORS ESS",442,"2640","2207.89","69691177","2424","57","CC Bouzonvillois-Trois Frontières"
"2625",200067486,"5A-PUBLIC",108,"641","446.33","13090560","525","57","CC Bouzonvillois-Trois Frontières"
"2626",200067486,"5B-PRIVE",334,"1999","1761.56","56600617","1899","57","CC Bouzonvillois-Trois Frontières"
"2627",200067486,"6-TOTAL",478,"3043","2530.69","79577761","2807","57","CC Bouzonvillois-Trois Frontières"
"2628",200067544,"1-ASSO+FOND",55,"544","433.27","11027890","514","23","CC Creuse Confluence"
"2629",200067544,"1A-ASSOCIATIONS",54,"s","s","s","s","23","CC Creuse Confluence"
"2630",200067544,"1B-FONDATIONS",1,"s","s","s","s","23","CC Creuse Confluence"
"2631",200067544,"2-COOPERATIVES",11,"61","57.69","1918634","59","23","CC Creuse Confluence"
"2632",200067544,"4-ESS",66,"605","490.96","12946524","573","23","CC Creuse Confluence"
"2633",200067544,"5-HORS ESS",493,"3089","2671.48","73454225","2859","23","CC Creuse Confluence"
"2634",200067544,"5A-PUBLIC",96,"961","745.63","19730285","831","23","CC Creuse Confluence"
"2635",200067544,"5B-PRIVE",397,"2128","1925.85","53723940","2028","23","CC Creuse Confluence"
"2636",200067544,"6-TOTAL",559,"3694","3162.44","86400749","3432","23","CC Creuse Confluence"
"2637",200067593,"1-ASSO+FOND",30,"82","80.36","2218940","75","23","CC Marche et Combraille en Aquitaine"
"2638",200067593,"1A-ASSOCIATIONS",30,"82","80.36","2218940","75","23","CC Marche et Combraille en Aquitaine"
"2639",200067593,"2-COOPERATIVES",7,"27","26.7","808874","27","23","CC Marche et Combraille en Aquitaine"
"2640",200067593,"4-ESS",37,"109","107.06","3027814","102","23","CC Marche et Combraille en Aquitaine"
"2641",200067593,"5-HORS ESS",423,"1863","1421.31","38179459","1622","23","CC Marche et Combraille en Aquitaine"
"2642",200067593,"5A-PUBLIC",95,"803","528.82","13785425","627","23","CC Marche et Combraille en Aquitaine"
"2643",200067593,"5B-PRIVE",328,"1060","892.49","24394034","995","23","CC Marche et Combraille en Aquitaine"
"2644",200067593,"6-TOTAL",460,"1972","1528.37","41207273","1724","23","CC Marche et Combraille en Aquitaine"
"2645",200067627,"1-ASSO+FOND",59,"748","574.15","15498251","670","63","CC Billom Communauté"
"2646",200067627,"1A-ASSOCIATIONS",59,"748","574.15","15498251","670","63","CC Billom Communauté"
"2647",200067627,"2-COOPERATIVES",6,"15","16.48","606842","15","63","CC Billom Communauté"
"2648",200067627,"4-ESS",65,"763","590.63","16105093","685","63","CC Billom Communauté"
"2649",200067627,"5-HORS ESS",453,"2785","2380.78","65269537","2580","63","CC Billom Communauté"
"2650",200067627,"5A-PUBLIC",71,"1464","1242","34327607","1359","63","CC Billom Communauté"
"2651",200067627,"5B-PRIVE",382,"1321","1138.78","30941930","1221","63","CC Billom Communauté"
"2652",200067627,"6-TOTAL",518,"3548","2971.41","81374630","3265","63","CC Billom Communauté"
"2653",200067643,"1-ASSO+FOND",31,"371","249.89","6240913","317","54","CC Meurthe Mortagne Moselle"
"2654",200067643,"1A-ASSOCIATIONS",31,"371","249.89","6240913","317","54","CC Meurthe Mortagne Moselle"
"2655",200067643,"2-COOPERATIVES",4,"18","17.43","662071","18","54","CC Meurthe Mortagne Moselle"
"2656",200067643,"4-ESS",35,"389","267.32","6902984","335","54","CC Meurthe Mortagne Moselle"
"2657",200067643,"5-HORS ESS",338,"1862","1615.83","48572563","1733","54","CC Meurthe Mortagne Moselle"
