"DEP","ESS","famille","sexe","type_emploi","nb_poste"
"27","Hors ESS","Ensemble","Femmes","Stagiaires","s"
"27","Hors ESS","Ensemble","Hommes","Aides","s"
"27","Hors ESS","Ensemble","Hommes","Apprentis","s"
"27","Hors ESS","Ensemble","Hommes","Ordinaires","70019"
"27","Hors ESS","Ensemble","Hommes","Stagiaires","s"
"28","ESS","Ensemble","Femmes","Aides","s"
"28","ESS","Ensemble","Femmes","Apprentis","86"
"28","ESS","Ensemble","Femmes","Ordinaires","7785"
"28","ESS","Ensemble","Femmes","Stagiaires","s"
"28","ESS","Ensemble","Hommes","Aides","s"
"28","ESS","Ensemble","Hommes","Apprentis","85"
"28","ESS","Ensemble","Hommes","Ordinaires","3720"
"28","ESS","Ensemble","Hommes","Stagiaires","s"
"28","Hors ESS","Ensemble","Femmes","Aides","s"
"28","Hors ESS","Ensemble","Femmes","Apprentis","780"
"28","Hors ESS","Ensemble","Femmes","Ordinaires","50819"
"28","Hors ESS","Ensemble","Femmes","Stagiaires","s"
"28","Hors ESS","Ensemble","Hommes","Aides","s"
"28","Hors ESS","Ensemble","Hommes","Apprentis","1971"
"28","Hors ESS","Ensemble","Hommes","Ordinaires","54118"
"28","Hors ESS","Ensemble","Hommes","Stagiaires","s"
"29","ESS","Ensemble","Femmes","Aides","1662"
"29","ESS","Ensemble","Femmes","Apprentis","94"
"29","ESS","Ensemble","Femmes","Ordinaires","25952"
"29","ESS","Ensemble","Femmes","Stagiaires","116"
"29","ESS","Ensemble","Hommes","Aides","1479"
"29","ESS","Ensemble","Hommes","Apprentis","135"
"29","ESS","Ensemble","Hommes","Ordinaires","12564"
"29","ESS","Ensemble","Hommes","Stagiaires","43"
"29","Hors ESS","Ensemble","Femmes","Aides","1884"
"29","Hors ESS","Ensemble","Femmes","Apprentis","1381"
"29","Hors ESS","Ensemble","Femmes","Ordinaires","108885"
"29","Hors ESS","Ensemble","Femmes","Stagiaires","58"
"29","Hors ESS","Ensemble","Hommes","Aides","1477"
"29","Hors ESS","Ensemble","Hommes","Apprentis","3142"
"29","Hors ESS","Ensemble","Hommes","Ordinaires","117129"
"29","Hors ESS","Ensemble","Hommes","Stagiaires","80"
"2A","ESS","Ensemble","Femmes","Aides","s"
"2A","ESS","Ensemble","Femmes","Apprentis","s"
"2A","ESS","Ensemble","Femmes","Ordinaires","2384"
"2A","ESS","Ensemble","Femmes","Stagiaires","s"
"2A","ESS","Ensemble","Hommes","Aides","s"
"2A","ESS","Ensemble","Hommes","Apprentis","s"
"2A","ESS","Ensemble","Hommes","Ordinaires","891"
"2A","Hors ESS","Ensemble","Femmes","Aides","132"
"2A","Hors ESS","Ensemble","Femmes","Apprentis","s"
"2A","Hors ESS","Ensemble","Femmes","Ordinaires","23077"
"2A","Hors ESS","Ensemble","Femmes","Stagiaires","s"
"2A","Hors ESS","Ensemble","Hommes","Aides","s"
"2A","Hors ESS","Ensemble","Hommes","Apprentis","s"
"2A","Hors ESS","Ensemble","Hommes","Ordinaires","26453"
"2A","Hors ESS","Ensemble","Hommes","Stagiaires","s"
"2B","ESS","Ensemble","Femmes","Aides","s"
"2B","ESS","Ensemble","Femmes","Apprentis","s"
"2B","ESS","Ensemble","Femmes","Ordinaires","3029"
"2B","ESS","Ensemble","Femmes","Stagiaires","s"
"2B","ESS","Ensemble","Hommes","Aides","s"
"2B","ESS","Ensemble","Hommes","Apprentis","s"
"2B","ESS","Ensemble","Hommes","Ordinaires","1166"
"2B","Hors ESS","Ensemble","Femmes","Aides","s"
"2B","Hors ESS","Ensemble","Femmes","Apprentis","s"
"2B","Hors ESS","Ensemble","Femmes","Ordinaires","19623"
"2B","Hors ESS","Ensemble","Femmes","Stagiaires","s"
"2B","Hors ESS","Ensemble","Hommes","Aides","s"
"2B","Hors ESS","Ensemble","Hommes","Apprentis","s"
"2B","Hors ESS","Ensemble","Hommes","Ordinaires","24729"
"2B","Hors ESS","Ensemble","Hommes","Stagiaires","s"
"30","ESS","Ensemble","Femmes","Aides","751"
"30","ESS","Ensemble","Femmes","Apprentis","s"
"30","ESS","Ensemble","Femmes","Ordinaires","14423"
"30","ESS","Ensemble","Femmes","Stagiaires","s"
"30","ESS","Ensemble","Hommes","Aides","637"
"30","ESS","Ensemble","Hommes","Apprentis","s"
"30","ESS","Ensemble","Hommes","Ordinaires","5824"
"30","ESS","Ensemble","Hommes","Stagiaires","s"
"30","Hors ESS","Ensemble","Femmes","Aides","1981"
"30","Hors ESS","Ensemble","Femmes","Apprentis","s"
"30","Hors ESS","Ensemble","Femmes","Ordinaires","78653"
"30","Hors ESS","Ensemble","Femmes","Stagiaires","s"
"30","Hors ESS","Ensemble","Hommes","Aides","1209"
"30","Hors ESS","Ensemble","Hommes","Apprentis","s"
"30","Hors ESS","Ensemble","Hommes","Ordinaires","84936"
"30","Hors ESS","Ensemble","Hommes","Stagiaires","s"
"31","ESS","Ensemble","Femmes","Aides","1100"
"31","ESS","Ensemble","Femmes","Apprentis","101"
"31","ESS","Ensemble","Femmes","Ordinaires","29675"
"31","ESS","Ensemble","Femmes","Stagiaires","52"
"31","ESS","Ensemble","Hommes","Aides","1076"
"31","ESS","Ensemble","Hommes","Apprentis","133"
"31","ESS","Ensemble","Hommes","Ordinaires","12843"
"31","ESS","Ensemble","Hommes","Stagiaires","22"
"31","Hors ESS","Ensemble","Femmes","Aides","5912"
"31","Hors ESS","Ensemble","Femmes","Apprentis","2492"
"31","Hors ESS","Ensemble","Femmes","Ordinaires","223318"
"31","Hors ESS","Ensemble","Femmes","Stagiaires","313"
"31","Hors ESS","Ensemble","Hommes","Aides","4231"
"31","Hors ESS","Ensemble","Hommes","Apprentis","5144"
"31","Hors ESS","Ensemble","Hommes","Ordinaires","272466"
"31","Hors ESS","Ensemble","Hommes","Stagiaires","503"
"32","ESS","Ensemble","Femmes","Aides","s"
"32","ESS","Ensemble","Femmes","Apprentis","s"
"32","ESS","Ensemble","Femmes","Ordinaires","4203"
"32","ESS","Ensemble","Femmes","Stagiaires","s"
"32","ESS","Ensemble","Hommes","Aides","s"
"32","ESS","Ensemble","Hommes","Apprentis","s"
"32","ESS","Ensemble","Hommes","Ordinaires","2331"
"32","ESS","Ensemble","Hommes","Stagiaires","s"
"32","Hors ESS","Ensemble","Femmes","Aides","s"
"32","Hors ESS","Ensemble","Femmes","Apprentis","s"
"32","Hors ESS","Ensemble","Femmes","Ordinaires","21826"
"32","Hors ESS","Ensemble","Femmes","Stagiaires","s"
"32","Hors ESS","Ensemble","Hommes","Aides","s"
"32","Hors ESS","Ensemble","Hommes","Apprentis","s"
"32","Hors ESS","Ensemble","Hommes","Ordinaires","19842"
"32","Hors ESS","Ensemble","Hommes","Stagiaires","s"
"33","ESS","Ensemble","Femmes","Aides","1885"
"33","ESS","Ensemble","Femmes","Apprentis","158"
"33","ESS","Ensemble","Femmes","Ordinaires","35063"
"33","ESS","Ensemble","Femmes","Stagiaires","80"
"33","ESS","Ensemble","Hommes","Aides","2037"
"33","ESS","Ensemble","Hommes","Apprentis","141"
"33","ESS","Ensemble","Hommes","Ordinaires","15744"
"33","ESS","Ensemble","Hommes","Stagiaires","26"
"33","Hors ESS","Ensemble","Femmes","Aides","4785"
"33","Hors ESS","Ensemble","Femmes","Apprentis","2932"
"33","Hors ESS","Ensemble","Femmes","Ordinaires","238889"
"33","Hors ESS","Ensemble","Femmes","Stagiaires","372"
"33","Hors ESS","Ensemble","Hommes","Aides","4088"
"33","Hors ESS","Ensemble","Hommes","Apprentis","6002"
"33","Hors ESS","Ensemble","Hommes","Ordinaires","260234"
"33","Hors ESS","Ensemble","Hommes","Stagiaires","389"
"34","ESS","Ensemble","Femmes","Aides","1414"
"34","ESS","Ensemble","Femmes","Apprentis","157"
"34","ESS","Ensemble","Femmes","Ordinaires","23951"
"34","ESS","Ensemble","Femmes","Stagiaires","25"
"34","ESS","Ensemble","Hommes","Aides","1181"
"34","ESS","Ensemble","Hommes","Apprentis","138"
"34","ESS","Ensemble","Hommes","Ordinaires","10923"
"34","ESS","Ensemble","Hommes","Stagiaires","17"
"34","Hors ESS","Ensemble","Femmes","Aides","3423"
"34","Hors ESS","Ensemble","Femmes","Apprentis","1806"
"34","Hors ESS","Ensemble","Femmes","Ordinaires","152231"
"34","Hors ESS","Ensemble","Femmes","Stagiaires","166"
"34","Hors ESS","Ensemble","Hommes","Aides","2321"
"34","Hors ESS","Ensemble","Hommes","Apprentis","3840"
"34","Hors ESS","Ensemble","Hommes","Ordinaires","160523"
"34","Hors ESS","Ensemble","Hommes","Stagiaires","214"
"35","ESS","Ensemble","Femmes","Aides","851"
"35","ESS","Ensemble","Femmes","Apprentis","87"
"35","ESS","Ensemble","Femmes","Ordinaires","31379"
"35","ESS","Ensemble","Femmes","Stagiaires","154"
"35","ESS","Ensemble","Hommes","Aides","606"
"35","ESS","Ensemble","Hommes","Apprentis","130"
"35","ESS","Ensemble","Hommes","Ordinaires","15295"
"35","ESS","Ensemble","Hommes","Stagiaires","35"
"35","Hors ESS","Ensemble","Femmes","Aides","3097"
"35","Hors ESS","Ensemble","Femmes","Apprentis","1851"
"35","Hors ESS","Ensemble","Femmes","Ordinaires","157741"
"35","Hors ESS","Ensemble","Femmes","Stagiaires","209"
"35","Hors ESS","Ensemble","Hommes","Aides","3245"
"35","Hors ESS","Ensemble","Hommes","Apprentis","4662"
"35","Hors ESS","Ensemble","Hommes","Ordinaires","179317"
"35","Hors ESS","Ensemble","Hommes","Stagiaires","293"
"36","ESS","Ensemble","Femmes","Aides","313"
"36","ESS","Ensemble","Femmes","Apprentis","s"
"36","ESS","Ensemble","Femmes","Ordinaires","4690"
"36","ESS","Ensemble","Femmes","Stagiaires","s"
"36","ESS","Ensemble","Hommes","Aides","390"
"36","ESS","Ensemble","Hommes","Apprentis","s"
"36","ESS","Ensemble","Hommes","Ordinaires","1895"
"36","ESS","Ensemble","Hommes","Stagiaires","s"
"36","Hors ESS","Ensemble","Femmes","Aides","353"
"36","Hors ESS","Ensemble","Femmes","Apprentis","s"
"36","Hors ESS","Ensemble","Femmes","Ordinaires","26484"
"36","Hors ESS","Ensemble","Femmes","Stagiaires","s"
"36","Hors ESS","Ensemble","Hommes","Aides","263"
"36","Hors ESS","Ensemble","Hommes","Apprentis","s"
"36","Hors ESS","Ensemble","Hommes","Ordinaires","28111"
"36","Hors ESS","Ensemble","Hommes","Stagiaires","s"
"37","ESS","Ensemble","Femmes","Aides","s"
"37","ESS","Ensemble","Femmes","Apprentis","109"
"37","ESS","Ensemble","Femmes","Ordinaires","14361"
"37","ESS","Ensemble","Femmes","Stagiaires","s"
"37","ESS","Ensemble","Hommes","Aides","s"
"37","ESS","Ensemble","Hommes","Apprentis","93"
"37","ESS","Ensemble","Hommes","Ordinaires","6657"
"37","ESS","Ensemble","Hommes","Stagiaires","s"
"37","Hors ESS","Ensemble","Femmes","Aides","s"
"37","Hors ESS","Ensemble","Femmes","Apprentis","1439"
"37","Hors ESS","Ensemble","Femmes","Ordinaires","82425"
"37","Hors ESS","Ensemble","Femmes","Stagiaires","s"
"37","Hors ESS","Ensemble","Hommes","Aides","s"
"37","Hors ESS","Ensemble","Hommes","Apprentis","3089"
"37","Hors ESS","Ensemble","Hommes","Ordinaires","88467"
"37","Hors ESS","Ensemble","Hommes","Stagiaires","s"
"38","ESS","Ensemble","Femmes","Aides","1390"
"38","ESS","Ensemble","Femmes","Apprentis","95"
"38","ESS","Ensemble","Femmes","Ordinaires","26144"
"38","ESS","Ensemble","Femmes","Stagiaires","127"
"38","ESS","Ensemble","Hommes","Aides","1474"
"38","ESS","Ensemble","Hommes","Apprentis","105"
"38","ESS","Ensemble","Hommes","Ordinaires","10692"
"38","ESS","Ensemble","Hommes","Stagiaires","41"
"38","Hors ESS","Ensemble","Femmes","Aides","2606"
"38","Hors ESS","Ensemble","Femmes","Apprentis","2348"
"38","Hors ESS","Ensemble","Femmes","Ordinaires","170902"
"38","Hors ESS","Ensemble","Femmes","Stagiaires","186"
"38","Hors ESS","Ensemble","Hommes","Aides","2428"
"38","Hors ESS","Ensemble","Hommes","Apprentis","5768"
"38","Hors ESS","Ensemble","Hommes","Ordinaires","197737"
"38","Hors ESS","Ensemble","Hommes","Stagiaires","268"
"39","ESS","Ensemble","Femmes","Aides","355"
"39","ESS","Ensemble","Femmes","Apprentis","s"
"39","ESS","Ensemble","Femmes","Ordinaires","5761"
"39","ESS","Ensemble","Femmes","Stagiaires","s"
"39","ESS","Ensemble","Hommes","Aides","357"
"39","ESS","Ensemble","Hommes","Apprentis","s"
"39","ESS","Ensemble","Hommes","Ordinaires","2496"
"39","ESS","Ensemble","Hommes","Stagiaires","s"
"39","Hors ESS","Ensemble","Femmes","Aides","337"
"39","Hors ESS","Ensemble","Femmes","Apprentis","s"
"39","Hors ESS","Ensemble","Femmes","Ordinaires","31331"
"39","Hors ESS","Ensemble","Femmes","Stagiaires","s"
"39","Hors ESS","Ensemble","Hommes","Aides","312"
"39","Hors ESS","Ensemble","Hommes","Apprentis","s"
"39","Hors ESS","Ensemble","Hommes","Ordinaires","33828"
"39","Hors ESS","Ensemble","Hommes","Stagiaires","s"
"40","ESS","Ensemble","Femmes","Aides","370"
"40","ESS","Ensemble","Femmes","Apprentis","36"
"40","ESS","Ensemble","Femmes","Ordinaires","6620"
"40","ESS","Ensemble","Femmes","Stagiaires","6"
"40","ESS","Ensemble","Hommes","Aides","497"
"40","ESS","Ensemble","Hommes","Apprentis","59"
"40","ESS","Ensemble","Hommes","Ordinaires","4113"
"40","ESS","Ensemble","Hommes","Stagiaires","6"
"40","Hors ESS","Ensemble","Femmes","Aides","869"
"40","Hors ESS","Ensemble","Femmes","Apprentis","538"
"40","Hors ESS","Ensemble","Femmes","Ordinaires","48541"
"40","Hors ESS","Ensemble","Femmes","Stagiaires","36"
"40","Hors ESS","Ensemble","Hommes","Aides","583"
"40","Hors ESS","Ensemble","Hommes","Apprentis","1365"
"40","Hors ESS","Ensemble","Hommes","Ordinaires","49498"
"40","Hors ESS","Ensemble","Hommes","Stagiaires","25"
"41","ESS","Ensemble","Femmes","Aides","s"
"41","ESS","Ensemble","Femmes","Apprentis","s"
"41","ESS","Ensemble","Femmes","Ordinaires","6154"
"41","ESS","Ensemble","Femmes","Stagiaires","s"
"41","ESS","Ensemble","Hommes","Aides","s"
"41","ESS","Ensemble","Hommes","Apprentis","s"
"41","ESS","Ensemble","Hommes","Ordinaires","2847"
"41","ESS","Ensemble","Hommes","Stagiaires","s"
"41","Hors ESS","Ensemble","Femmes","Aides","s"
"41","Hors ESS","Ensemble","Femmes","Apprentis","s"
"41","Hors ESS","Ensemble","Femmes","Ordinaires","41937"
"41","Hors ESS","Ensemble","Femmes","Stagiaires","s"
"41","Hors ESS","Ensemble","Hommes","Aides","s"
"41","Hors ESS","Ensemble","Hommes","Apprentis","s"
"41","Hors ESS","Ensemble","Hommes","Ordinaires","42946"
"41","Hors ESS","Ensemble","Hommes","Stagiaires","s"
"42","ESS","Ensemble","Femmes","Aides","s"
"42","ESS","Ensemble","Femmes","Apprentis","94"
"42","ESS","Ensemble","Femmes","Ordinaires","19963"
"42","ESS","Ensemble","Femmes","Stagiaires","s"
"42","ESS","Ensemble","Hommes","Aides","s"
"42","ESS","Ensemble","Hommes","Apprentis","119"
"42","ESS","Ensemble","Hommes","Ordinaires","7327"
"42","ESS","Ensemble","Hommes","Stagiaires","s"
"42","Hors ESS","Ensemble","Femmes","Aides","s"
"42","Hors ESS","Ensemble","Femmes","Apprentis","1227"
"42","Hors ESS","Ensemble","Femmes","Ordinaires","93062"
"42","Hors ESS","Ensemble","Femmes","Stagiaires","s"
"42","Hors ESS","Ensemble","Hommes","Aides","s"
"42","Hors ESS","Ensemble","Hommes","Apprentis","3460"
"42","Hors ESS","Ensemble","Hommes","Ordinaires","105191"
"42","Hors ESS","Ensemble","Hommes","Stagiaires","s"
"43","ESS","Ensemble","Femmes","Aides","s"
"43","ESS","Ensemble","Femmes","Apprentis","s"
"43","ESS","Ensemble","Femmes","Ordinaires","7530"
"43","ESS","Ensemble","Femmes","Stagiaires","s"
"43","ESS","Ensemble","Hommes","Aides","s"
"43","ESS","Ensemble","Hommes","Apprentis","s"
"43","ESS","Ensemble","Hommes","Ordinaires","2792"
"43","ESS","Ensemble","Hommes","Stagiaires","s"
"43","Hors ESS","Ensemble","Femmes","Aides","s"
"43","Hors ESS","Ensemble","Femmes","Apprentis","s"
"43","Hors ESS","Ensemble","Femmes","Ordinaires","22491"
"43","Hors ESS","Ensemble","Femmes","Stagiaires","s"
"43","Hors ESS","Ensemble","Hommes","Aides","s"
"43","Hors ESS","Ensemble","Hommes","Apprentis","s"
"43","Hors ESS","Ensemble","Hommes","Ordinaires","26255"
"43","Hors ESS","Ensemble","Hommes","Stagiaires","s"
"44","ESS","Ensemble","Femmes","Aides","1123"
"44","ESS","Ensemble","Femmes","Apprentis","139"
"44","ESS","Ensemble","Femmes","Ordinaires","41824"
"44","ESS","Ensemble","Femmes","Stagiaires","59"
"44","ESS","Ensemble","Hommes","Aides","1330"
"44","ESS","Ensemble","Hommes","Apprentis","177"
"44","ESS","Ensemble","Hommes","Ordinaires","18374"
"44","ESS","Ensemble","Hommes","Stagiaires","21"
"44","Hors ESS","Ensemble","Femmes","Aides","3759"
"44","Hors ESS","Ensemble","Femmes","Apprentis","2987"
"44","Hors ESS","Ensemble","Femmes","Ordinaires","206711"
"44","Hors ESS","Ensemble","Femmes","Stagiaires","225"
"44","Hors ESS","Ensemble","Hommes","Aides","3660"
"44","Hors ESS","Ensemble","Hommes","Apprentis","7396"
"44","Hors ESS","Ensemble","Hommes","Ordinaires","244963"
"44","Hors ESS","Ensemble","Hommes","Stagiaires","301"
"45","ESS","Ensemble","Femmes","Aides","s"
"45","ESS","Ensemble","Femmes","Apprentis","143"
"45","ESS","Ensemble","Femmes","Ordinaires","13189"
"45","ESS","Ensemble","Femmes","Stagiaires","s"
"45","ESS","Ensemble","Hommes","Aides","s"
"45","ESS","Ensemble","Hommes","Apprentis","173"
"45","ESS","Ensemble","Hommes","Ordinaires","6698"
"45","ESS","Ensemble","Hommes","Stagiaires","s"
"45","Hors ESS","Ensemble","Femmes","Aides","s"
"45","Hors ESS","Ensemble","Femmes","Apprentis","1755"
"45","Hors ESS","Ensemble","Femmes","Ordinaires","97844"
"45","Hors ESS","Ensemble","Femmes","Stagiaires","s"
"45","Hors ESS","Ensemble","Hommes","Aides","s"
"45","Hors ESS","Ensemble","Hommes","Apprentis","3065"
"45","Hors ESS","Ensemble","Hommes","Ordinaires","102673"
"45","Hors ESS","Ensemble","Hommes","Stagiaires","s"
"46","ESS","Ensemble","Femmes","Aides","338"
"46","ESS","Ensemble","Femmes","Apprentis","s"
"46","ESS","Ensemble","Femmes","Ordinaires","4759"
"46","ESS","Ensemble","Femmes","Stagiaires","s"
"46","ESS","Ensemble","Hommes","Aides","298"
"46","ESS","Ensemble","Hommes","Apprentis","s"
"46","ESS","Ensemble","Hommes","Ordinaires","2078"
"46","ESS","Ensemble","Hommes","Stagiaires","s"
"46","Hors ESS","Ensemble","Femmes","Aides","349"
"46","Hors ESS","Ensemble","Femmes","Apprentis","s"
"46","Hors ESS","Ensemble","Femmes","Ordinaires","19327"
"46","Hors ESS","Ensemble","Femmes","Stagiaires","s"
"46","Hors ESS","Ensemble","Hommes","Aides","285"
"46","Hors ESS","Ensemble","Hommes","Apprentis","s"
"46","Hors ESS","Ensemble","Hommes","Ordinaires","19927"
"46","Hors ESS","Ensemble","Hommes","Stagiaires","s"
"47","ESS","Ensemble","Femmes","Aides","438"
"47","ESS","Ensemble","Femmes","Apprentis","s"
"47","ESS","Ensemble","Femmes","Ordinaires","8309"
"47","ESS","Ensemble","Femmes","Stagiaires","s"
"47","ESS","Ensemble","Hommes","Aides","267"
"47","ESS","Ensemble","Hommes","Apprentis","s"
"47","ESS","Ensemble","Hommes","Ordinaires","3746"
"47","ESS","Ensemble","Hommes","Stagiaires","s"
"47","Hors ESS","Ensemble","Femmes","Aides","737"
"47","Hors ESS","Ensemble","Femmes","Apprentis","s"
"47","Hors ESS","Ensemble","Femmes","Ordinaires","39231"
"47","Hors ESS","Ensemble","Femmes","Stagiaires","s"
"47","Hors ESS","Ensemble","Hommes","Aides","545"
"47","Hors ESS","Ensemble","Hommes","Apprentis","s"
"47","Hors ESS","Ensemble","Hommes","Ordinaires","40688"
"47","Hors ESS","Ensemble","Hommes","Stagiaires","s"
"48","ESS","Ensemble","Femmes","Aides","s"
"48","ESS","Ensemble","Femmes","Apprentis","s"
"48","ESS","Ensemble","Femmes","Ordinaires","4030"
"48","ESS","Ensemble","Femmes","Stagiaires","s"
"48","ESS","Ensemble","Hommes","Aides","147"
"48","ESS","Ensemble","Hommes","Apprentis","s"
"48","ESS","Ensemble","Hommes","Ordinaires","1945"
"48","ESS","Ensemble","Hommes","Stagiaires","s"
"48","Hors ESS","Ensemble","Femmes","Aides","s"
"48","Hors ESS","Ensemble","Femmes","Apprentis","s"
"48","Hors ESS","Ensemble","Femmes","Ordinaires","8027"
"48","Hors ESS","Ensemble","Femmes","Stagiaires","s"
"48","Hors ESS","Ensemble","Hommes","Aides","s"
"48","Hors ESS","Ensemble","Hommes","Apprentis","s"
"48","Hors ESS","Ensemble","Hommes","Ordinaires","8877"
"49","ESS","Ensemble","Femmes","Aides","1228"
"49","ESS","Ensemble","Femmes","Apprentis","79"
"49","ESS","Ensemble","Femmes","Ordinaires","25360"
"49","ESS","Ensemble","Femmes","Stagiaires","42"
"49","ESS","Ensemble","Hommes","Aides","1389"
"49","ESS","Ensemble","Hommes","Apprentis","95"
"49","ESS","Ensemble","Hommes","Ordinaires","10939"
"49","ESS","Ensemble","Hommes","Stagiaires","11"
"49","Hors ESS","Ensemble","Femmes","Aides","1597"
"49","Hors ESS","Ensemble","Femmes","Apprentis","1868"
"49","Hors ESS","Ensemble","Femmes","Ordinaires","104759"
"49","Hors ESS","Ensemble","Femmes","Stagiaires","95"
"49","Hors ESS","Ensemble","Hommes","Aides","1632"
"49","Hors ESS","Ensemble","Hommes","Apprentis","4460"
"49","Hors ESS","Ensemble","Hommes","Ordinaires","115335"
"49","Hors ESS","Ensemble","Hommes","Stagiaires","84"
"50","ESS","Ensemble","Femmes","Aides","s"
"50","ESS","Ensemble","Femmes","Apprentis","36"
"50","ESS","Ensemble","Femmes","Ordinaires","11611"
