"DEP","typo_Asso","typo_Asso_det","nb_etab","eff_31","eff_EQTP","rem_brut"
"77","Ensemble","Hebergement medico-social de personnes agees","36","1477","1299","38257245"
"77","Ensemble","Hebergement medico-social de personnes en difficulte","57","1554","1404","44370761"
"77","Ensemble","Hebergement medico-social de personnes handicapees","85","3354","2958","83586094"
"77","Ensemble","Loisirs","25","160","137","4088787"
"77","Ensemble","Sports","717","1087","696","21593969"
"78","Ensemble","Accueil d adultes handicapes ou pers. agees","16","s","s","s"
"78","Ensemble","Accueil d enfants et d adolescents","7","s","s","s"
"78","Ensemble","Accueil d enfants handicapes","32","709","565","18495754"
"78","Ensemble","Accueil des jeunes enfants","56","371","340","8592391"
"78","Ensemble","Action sociale NCA","99","1214","1056","31041581"
"78","Ensemble","Aide a domicile","38","901","717","17243458"
"78","Ensemble","Aide par le travail","36","2193","1965","34692233"
"78","Ensemble","Autres enseignements","112","595","474","17523288"
"78","Ensemble","Enseignement culturel","50","s","s","s"
"78","Ensemble","Enseignement primaire/secondaire/supérieur","111","4845","4061","151595782"
"78","Ensemble","Formation continue d adultes","36","276","227","9406906"
"78","Ensemble","Hebergement medico-social de personnes agees","26","1062","967","27087940"
"78","Ensemble","Hebergement medico-social de personnes en difficulte","53","1482","1360","37522497"
"78","Ensemble","Hebergement medico-social de personnes handicapees","90","3611","3156","90327257"
"78","Ensemble","Loisirs","31","327","294","7292679"
"78","Ensemble","Sports","646","1828","1223","46506237"
"79","Ensemble","Accueil d adultes handicapes ou pers. agees","5","49","37","1136230"
"79","Ensemble","Accueil d enfants et d adolescents","6","190","157","5294504"
"79","Ensemble","Accueil des jeunes enfants","18","156","136","3193548"
"79","Ensemble","Action sociale NCA","43","474","407","12148204"
"79","Ensemble","Aide a domicile","42","1008","736","16142943"
"79","Ensemble","Aide par le travail","9","1442","1255","23356008"
"79","Ensemble","Autres enseignements","24","95","75","1841017"
"79","Ensemble","Enseignement culturel","17","33","17","499946"
"79","Ensemble","Enseignement primaire/secondaire/supérieur","91","1550","1359","43568585"
"79","Ensemble","Formation continue d adultes","9","121","115","6192015"
"79","Ensemble","Hebergement medico-social de personnes agees","11","499","437","11198370"
"79","Ensemble","Hebergement medico-social de personnes en difficulte","16","347","310","7149717"
"79","Ensemble","Hebergement medico-social de personnes handicapees","21","967","804","21988890"
"79","Ensemble","Loisirs","22","64","55","1252271"
"79","Ensemble","Sports","275","313","266","7097319"
"80","Ensemble","Accueil d adultes handicapes ou pers. agees","6","93","83","2210532"
"80","Ensemble","Accueil d enfants et d adolescents","9","127","107","3444984"
"80","Ensemble","Accueil d enfants handicapes","9","176","134","4293066"
"80","Ensemble","Accueil des jeunes enfants","31","288","254","5804471"
"80","Ensemble","Action sociale NCA","62","734","645","17454758"
"80","Ensemble","Aide a domicile","24","931","664","15943707"
"80","Ensemble","Aide par le travail","20","1608","1397","23018701"
"80","Ensemble","Autres enseignements","30","205","154","3575366"
"80","Ensemble","Enseignement culturel","13","22","14","465109"
"80","Ensemble","Enseignement primaire/secondaire/supérieur","74","2483","2212","75318590"
"80","Ensemble","Formation continue d adultes","28","379","311","10123389"
"80","Ensemble","Hebergement medico-social de personnes agees","14","445","375","11227560"
"80","Ensemble","Hebergement medico-social de personnes en difficulte","31","723","629","18402147"
"80","Ensemble","Hebergement medico-social de personnes handicapees","55","2338","2065","59075905"
"80","Ensemble","Loisirs","29","111","116","3048373"
"80","Ensemble","Sports","281","401","358","9939460"
"81","Ensemble","Accueil d adultes handicapes ou pers. agees","2","s","s","s"
"81","Ensemble","Accueil d enfants et d adolescents","8","89","77","2275871"
"81","Ensemble","Accueil d enfants handicapes","2","s","s","s"
"81","Ensemble","Accueil des jeunes enfants","40","422","353","8465597"
"81","Ensemble","Action sociale NCA","48","668","550","13966667"
"81","Ensemble","Aide a domicile","71","1817","1253","28223260"
"81","Ensemble","Aide par le travail","12","1045","951","15505495"
"81","Ensemble","Autres enseignements","23","43","s","s"
"81","Ensemble","Enseignement culturel","13","9","s","s"
"81","Ensemble","Enseignement primaire/secondaire/supérieur","66","1367","1193","38302483"
"81","Ensemble","Formation continue d adultes","15","114","96","2815734"
"81","Ensemble","Hebergement medico-social de personnes agees","31","1683","1434","38514305"
"81","Ensemble","Hebergement medico-social de personnes en difficulte","24","618","533","15605454"
"81","Ensemble","Hebergement medico-social de personnes handicapees","35","1821","1619","47742819"
"81","Ensemble","Loisirs","38","118","99","2324398"
"81","Ensemble","Sports","231","262","208","5069788"
"82","Ensemble","Accueil d adultes handicapes ou pers. agees","8","131","110","s"
"82","Ensemble","Accueil d enfants et d adolescents","1","s","s","s"
"82","Ensemble","Accueil d enfants handicapes","4","s","s","3229164"
"82","Ensemble","Accueil des jeunes enfants","17","141","128","3023458"
"82","Ensemble","Action sociale NCA","42","753","649","16028376"
"82","Ensemble","Aide a domicile","20","477","356","7905559"
"82","Ensemble","Aide par le travail","8","495","458","6757554"
"82","Ensemble","Autres enseignements","19","50","39","s"
"82","Ensemble","Enseignement culturel","7","s","s","s"
"82","Ensemble","Enseignement primaire/secondaire/supérieur","31","718","630","20478008"
"82","Ensemble","Formation continue d adultes","9","s","s","1219597"
"82","Ensemble","Hebergement medico-social de personnes agees","12","506","450","12361685"
"82","Ensemble","Hebergement medico-social de personnes en difficulte","16","308","280","6639669"
"82","Ensemble","Hebergement medico-social de personnes handicapees","22","1197","1040","30902873"
"82","Ensemble","Loisirs","15","36","26","675611"
"82","Ensemble","Sports","128","186","144","3623413"
"83","Ensemble","Accueil d adultes handicapes ou pers. agees","15","104","90","2751867"
"83","Ensemble","Accueil d enfants et d adolescents","19","469","384","11724337"
"83","Ensemble","Accueil d enfants handicapes","10","200","156","4780333"
"83","Ensemble","Accueil des jeunes enfants","103","1016","859","20521830"
"83","Ensemble","Action sociale NCA","98","1092","921","25881780"
"83","Ensemble","Aide a domicile","58","3556","2703","62626834"
"83","Ensemble","Aide par le travail","38","1677","1509","29494881"
"83","Ensemble","Autres enseignements","69","290","239","7795728"
"83","Ensemble","Enseignement culturel","28","56","36","1074499"
"83","Ensemble","Enseignement primaire/secondaire/supérieur","60","1827","1622","55709102"
"83","Ensemble","Formation continue d adultes","49","266","233","6929364"
"83","Ensemble","Hebergement medico-social de personnes agees","27","1237","1083","30949721"
"83","Ensemble","Hebergement medico-social de personnes en difficulte","64","1074","892","25244705"
"83","Ensemble","Hebergement medico-social de personnes handicapees","53","1642","1455","42849672"
"83","Ensemble","Loisirs","40","91","82","2127771"
"83","Ensemble","Sports","427","826","733","19394108"
"84","Ensemble","Accueil d adultes handicapes ou pers. agees","12","117","100","2886372"
"84","Ensemble","Accueil d enfants et d adolescents","6","173","157","4760724"
"84","Ensemble","Accueil d enfants handicapes","7","40","31","1092164"
"84","Ensemble","Accueil des jeunes enfants","25","270","251","5986394"
"84","Ensemble","Action sociale NCA","80","1066","884","22398021"
"84","Ensemble","Aide a domicile","40","944","688","16118203"
"84","Ensemble","Aide par le travail","14","829","756","13784582"
"84","Ensemble","Autres enseignements","48","124","94","2715314"
"84","Ensemble","Enseignement culturel","26","29","22","696771"
"84","Ensemble","Enseignement primaire/secondaire/supérieur","68","2050","1787","57741407"
"84","Ensemble","Formation continue d adultes","26","211","204","6064474"
"84","Ensemble","Hebergement medico-social de personnes agees","22","843","738","20548021"
"84","Ensemble","Hebergement medico-social de personnes en difficulte","32","466","395","11255214"
"84","Ensemble","Hebergement medico-social de personnes handicapees","26","1298","1164","30734064"
"84","Ensemble","Loisirs","28","90","85","1964248"
"84","Ensemble","Sports","290","430","309","7755654"
"85","Ensemble","Accueil d adultes handicapes ou pers. agees","11","96","75","2299295"
"85","Ensemble","Accueil d enfants et d adolescents","3","20","16","363871"
"85","Ensemble","Accueil d enfants handicapes","12","206","136","5229728"
"85","Ensemble","Accueil des jeunes enfants","25","146","119","2631937"
"85","Ensemble","Action sociale NCA","55","589","486","12934036"
"85","Ensemble","Aide a domicile","103","2113","1527","34261546"
"85","Ensemble","Aide par le travail","16","1165","928","16971591"
"85","Ensemble","Autres enseignements","49","181","153","5227872"
"85","Ensemble","Enseignement culturel","44","47","32","881472"
"85","Ensemble","Enseignement primaire/secondaire/supérieur","292","6257","5463","181512588"
"85","Ensemble","Formation continue d adultes","23","230","215","7132499"
"85","Ensemble","Hebergement medico-social de personnes agees","26","1048","880","23648718"
"85","Ensemble","Hebergement medico-social de personnes en difficulte","22","378","331","8791135"
"85","Ensemble","Hebergement medico-social de personnes handicapees","41","1965","1497","45147469"
"85","Ensemble","Loisirs","35","230","209","5137599"
"85","Ensemble","Sports","516","591","470","12944195"
"86","Ensemble","Accueil d adultes handicapes ou pers. agees","8","131","113","2739419"
"86","Ensemble","Accueil d enfants et d adolescents","4","53","44","1065713"
"86","Ensemble","Accueil d enfants handicapes","6","283","246","8296350"
"86","Ensemble","Accueil des jeunes enfants","18","211","175","4489321"
"86","Ensemble","Action sociale NCA","56","699","593","14900438"
"86","Ensemble","Aide a domicile","60","1456","1041","23275817"
"86","Ensemble","Aide par le travail","22","1048","931","15688433"
"86","Ensemble","Autres enseignements","35","80","54","1542658"
"86","Ensemble","Enseignement culturel","32","99","77","2436243"
"86","Ensemble","Enseignement primaire/secondaire/supérieur","59","1577","1406","46193922"
"86","Ensemble","Formation continue d adultes","23","272","240","7812022"
"86","Ensemble","Hebergement medico-social de personnes agees","16","619","568","14364610"
"86","Ensemble","Hebergement medico-social de personnes en difficulte","32","726","635","16823590"
"86","Ensemble","Hebergement medico-social de personnes handicapees","42","1825","1598","43745478"
"86","Ensemble","Loisirs","22","159","143","3616529"
"86","Ensemble","Sports","300","380","314","8735885"
"87","Ensemble","Accueil d adultes handicapes ou pers. agees","12","171","139","3388982"
"87","Ensemble","Accueil d enfants et d adolescents","4","38","32","879139"
"87","Ensemble","Accueil d enfants handicapes","7","123","88","3145498"
"87","Ensemble","Accueil des jeunes enfants","27","129","115","2819395"
"87","Ensemble","Action sociale NCA","71","631","524","15176379"
"87","Ensemble","Aide a domicile","21","1095","956","20764803"
"87","Ensemble","Aide par le travail","12","437","386","7631663"
"87","Ensemble","Autres enseignements","18","16","21","604956"
"87","Ensemble","Enseignement culturel","9","17","11","304470"
"87","Ensemble","Enseignement primaire/secondaire/supérieur","27","708","633","20734962"
"87","Ensemble","Formation continue d adultes","24","359","320","10802588"
"87","Ensemble","Hebergement medico-social de personnes agees","3","55","58","1393703"
"87","Ensemble","Hebergement medico-social de personnes en difficulte","26","324","285","8144413"
"87","Ensemble","Hebergement medico-social de personnes handicapees","20","1086","948","24907072"
"87","Ensemble","Loisirs","22","85","61","1540845"
"87","Ensemble","Sports","167","288","248","6409833"
"88","Ensemble","Accueil d adultes handicapes ou pers. agees","3","17","15","405278"
"88","Ensemble","Accueil d enfants et d adolescents","4","11","11","385362"
"88","Ensemble","Accueil d enfants handicapes","8","186","156","4771601"
"88","Ensemble","Accueil des jeunes enfants","30","226","196","4353517"
"88","Ensemble","Action sociale NCA","61","826","664","16212137"
"88","Ensemble","Aide a domicile","47","1280","922","21170815"
"88","Ensemble","Aide par le travail","17","1412","1200","19708926"
"88","Ensemble","Autres enseignements","18","248","226","7767379"
"88","Ensemble","Enseignement culturel","11","14","9","302482"
"88","Ensemble","Enseignement primaire/secondaire/supérieur","38","827","729","23863589"
"88","Ensemble","Formation continue d adultes","8","69","58","1626192"
"88","Ensemble","Hebergement medico-social de personnes agees","18","749","674","17745498"
"88","Ensemble","Hebergement medico-social de personnes en difficulte","27","486","441","12616885"
"88","Ensemble","Hebergement medico-social de personnes handicapees","21","803","725","19352956"
