"REG","ESS","famille","typo_B","typo_B_det","nb_etab","nb_ent","eff_31","eff_EQTP","rem_brut"
"Bourgogne-Franche-Comté","ESS + Hors ESS","3. Association","Ensemble des secteurs d'activité","Ensemble","7721","5935","75143","64541","1795670651"
"Bourgogne-Franche-Comté","ESS + Hors ESS","4. Fondation","Ensemble des secteurs d'activité","Ensemble","46","9","2026","1750","54625278"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","72953","59805","534950","502736","16476482365"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Public","Ensemble des secteurs d'activité","Ensemble","10102","5582","233995","216761","7086673485"
"Bretagne","ESS + Hors ESS","1. Coopérative","Ensemble des secteurs d'activité","Ensemble","1743","690","27813","27216","1103965922"
"Bretagne","ESS + Hors ESS","2. Mutuelle","Ensemble des secteurs d'activité","Ensemble","382","30","8501","7779","276984937"
"Bretagne","ESS + Hors ESS","3. Association","Ensemble des secteurs d'activité","Ensemble","10602","8818","106505","93628","2717676448"
"Bretagne","ESS + Hors ESS","4. Fondation","Ensemble des secteurs d'activité","Ensemble","87","12","5330","4675","159020061"
"Bretagne","ESS + Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","91665","75298","667038","633924","20569095572"
"Bretagne","ESS + Hors ESS","Public","Ensemble des secteurs d'activité","Ensemble","5579","2539","253120","233724","7628529577"
"Centre-Val de Loire","ESS + Hors ESS","1. Coopérative","Ensemble des secteurs d'activité","Ensemble","1081","228","13720","13668","578040790"
"Centre-Val de Loire","ESS + Hors ESS","2. Mutuelle","Ensemble des secteurs d'activité","Ensemble","332","17","6540","6175","250709696"
"Centre-Val de Loire","ESS + Hors ESS","3. Association","Ensemble des secteurs d'activité","Ensemble","7365","6021","60096","52084","1421507943"
"Centre-Val de Loire","ESS + Hors ESS","4. Fondation","Ensemble des secteurs d'activité","Ensemble","55","8","2655","2451","68404948"
"Centre-Val de Loire","ESS + Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","64568","52048","517753","491164","16417148708"
"Centre-Val de Loire","ESS + Hors ESS","Public","Ensemble des secteurs d'activité","Ensemble","6497","3309","198709","186165","6061871740"
"Corse","ESS + Hors ESS","1. Coopérative","Ensemble des secteurs d'activité","Ensemble","84","42","s","s","s"
"Corse","ESS + Hors ESS","2. Mutuelle","Ensemble des secteurs d'activité","Ensemble","61","5","s","s","s"
"Corse","ESS + Hors ESS","3. Association","Ensemble des secteurs d'activité","Ensemble","872","708","6453","5478","150363973"
"Corse","ESS + Hors ESS","4. Fondation","Ensemble des secteurs d'activité","Ensemble","1","0","s","s","s"
"Corse","ESS + Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","15349","13837","64646","66633","2022081418"
"Corse","ESS + Hors ESS","Public","Ensemble des secteurs d'activité","Ensemble","1004","490","31416","29978","1091570301"
"Grand-Est","ESS + Hors ESS","1. Coopérative","Ensemble des secteurs d'activité","Ensemble","2495","872","29346","28719","1267358654"
"Grand-Est","ESS + Hors ESS","2. Mutuelle","Ensemble des secteurs d'activité","Ensemble","508","51","6867","6489","272196786"
"Grand-Est","ESS + Hors ESS","3. Association","Ensemble des secteurs d'activité","Ensemble","12640","9733","146363","127098","3519624723"
"Grand-Est","ESS + Hors ESS","4. Fondation","Ensemble des secteurs d'activité","Ensemble","170","38","10421","9386","294175013"
"Grand-Est","ESS + Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","142808","116708","1098059","1029247","35155054652"
"Grand-Est","ESS + Hors ESS","Public","Ensemble des secteurs d'activité","Ensemble","16529","9057","437038","405659","13617087134"
"Guadeloupe","ESS + Hors ESS","1. Coopérative","Ensemble des secteurs d'activité","Ensemble","108","29","1053","1057","57737715"
"Guadeloupe","ESS + Hors ESS","2. Mutuelle","Ensemble des secteurs d'activité","Ensemble","36","8","292","288","12999366"
"Guadeloupe","ESS + Hors ESS","3. Association","Ensemble des secteurs d'activité","Ensemble","868","655","8713","7589","222243106"
"Guadeloupe","ESS + Hors ESS","4. Fondation","Ensemble des secteurs d'activité","Ensemble","3","0","152","143","4613460"
"Guadeloupe","ESS + Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","10150","8905","57823","54234","1864841858"
"Guadeloupe","ESS + Hors ESS","Public","Ensemble des secteurs d'activité","Ensemble","627","222","39296","37335","1556998205"
"Guyane","ESS + Hors ESS","1. Coopérative","Ensemble des secteurs d'activité","Ensemble","24","8","s","s","s"
"Guyane","ESS + Hors ESS","2. Mutuelle","Ensemble des secteurs d'activité","Ensemble","12","1","s","s","s"
"Guyane","ESS + Hors ESS","3. Association","Ensemble des secteurs d'activité","Ensemble","396","286","3859","3482","111096430"
"Guyane","ESS + Hors ESS","4. Fondation","Ensemble des secteurs d'activité","Ensemble","1","0","s","s","s"
"Guyane","ESS + Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","4121","3468","24295","22939","815312805"
"Guyane","ESS + Hors ESS","Public","Ensemble des secteurs d'activité","Ensemble","385","129","26605","24985","1051938021"
"Hauts-de-France","ESS + Hors ESS","1. Coopérative","Ensemble des secteurs d'activité","Ensemble","1739","397","19638","19071","843131497"
"Hauts-de-France","ESS + Hors ESS","2. Mutuelle","Ensemble des secteurs d'activité","Ensemble","493","30","5862","5594","223450955"
"Hauts-de-France","ESS + Hors ESS","3. Association","Ensemble des secteurs d'activité","Ensemble","12427","9566","169618","145284","4113623980"
"Hauts-de-France","ESS + Hors ESS","4. Fondation","Ensemble des secteurs d'activité","Ensemble","116","23","6668","6140","188324780"
"Hauts-de-France","ESS + Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","129562","105005","1154945","1082924","36741019758"
"Hauts-de-France","ESS + Hors ESS","Public","Ensemble des secteurs d'activité","Ensemble","14055","6685","484073","447747","14774752121"
"Ile-de-France","ESS + Hors ESS","1. Coopérative","Ensemble des secteurs d'activité","Ensemble","1891","462","34248","33467","1747434137"
"Ile-de-France","ESS + Hors ESS","2. Mutuelle","Ensemble des secteurs d'activité","Ensemble","691","178","23373","21551","1086272956"
"Ile-de-France","ESS + Hors ESS","3. Association","Ensemble des secteurs d'activité","Ensemble","29987","24504","299559","263325","9337126073"
"Ile-de-France","ESS + Hors ESS","4. Fondation","Ensemble des secteurs d'activité","Ensemble","654","282","32858","29856","1155785304"
"Ile-de-France","ESS + Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","421404","357093","3922686","3708029","181079301202"
"Ile-de-France","ESS + Hors ESS","Public","Ensemble des secteurs d'activité","Ensemble","16639","4605","1223334","1152664","42900955855"
"La Réunion","ESS + Hors ESS","1. Coopérative","Ensemble des secteurs d'activité","Ensemble","199","75","3050","2722","127506591"
"La Réunion","ESS + Hors ESS","2. Mutuelle","Ensemble des secteurs d'activité","Ensemble","42","8","s","s","s"
"La Réunion","ESS + Hors ESS","3. Association","Ensemble des secteurs d'activité","Ensemble","1749","1471","16719","15127","439427606"
"La Réunion","ESS + Hors ESS","4. Fondation","Ensemble des secteurs d'activité","Ensemble","41","3","s","s","s"
"La Réunion","ESS + Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","21569","18469","122182","117898","3698017052"
"La Réunion","ESS + Hors ESS","Public","Ensemble des secteurs d'activité","Ensemble","981","248","81541","76230","3090087728"
"Martinique","ESS + Hors ESS","1. Coopérative","Ensemble des secteurs d'activité","Ensemble","112","32","1072","1074","58248351"
"Martinique","ESS + Hors ESS","2. Mutuelle","Ensemble des secteurs d'activité","Ensemble","30","9","s","s","s"
"Martinique","ESS + Hors ESS","3. Association","Ensemble des secteurs d'activité","Ensemble","808","669","9078","7690","236625762"
"Martinique","ESS + Hors ESS","4. Fondation","Ensemble des secteurs d'activité","Ensemble","5","1","s","s","s"
"Martinique","ESS + Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","9311","8035","60561","56991","1923154423"
"Martinique","ESS + Hors ESS","Public","Ensemble des secteurs d'activité","Ensemble","619","227","40392","38506","1584365589"
"Normandie","ESS + Hors ESS","1. Coopérative","Ensemble des secteurs d'activité","Ensemble","1335","424","15738","15621","647193587"
"Normandie","ESS + Hors ESS","2. Mutuelle","Ensemble des secteurs d'activité","Ensemble","453","14","5898","5432","232544715"
"Normandie","ESS + Hors ESS","3. Association","Ensemble des secteurs d'activité","Ensemble","8377","6834","85500","74171","2040177972"
"Normandie","ESS + Hors ESS","4. Fondation","Ensemble des secteurs d'activité","Ensemble","98","16","5036","4400","138339946"
"Normandie","ESS + Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","85681","69861","669993","633112","21219401198"
"Normandie","ESS + Hors ESS","Public","Ensemble des secteurs d'activité","Ensemble","8565","4435","269560","250135","8138214049"
"Nouvelle-Aquitaine","ESS + Hors ESS","1. Coopérative","Ensemble des secteurs d'activité","Ensemble","2689","948","35268","34694","1367279425"
"Nouvelle-Aquitaine","ESS + Hors ESS","2. Mutuelle","Ensemble des secteurs d'activité","Ensemble","774","43","17805","16914","762740054"
"Nouvelle-Aquitaine","ESS + Hors ESS","3. Association","Ensemble des secteurs d'activité","Ensemble","17537","14389","158579","139091","3849147122"
"Nouvelle-Aquitaine","ESS + Hors ESS","4. Fondation","Ensemble des secteurs d'activité","Ensemble","143","25","7534","6719","208662060"
"Nouvelle-Aquitaine","ESS + Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","180298","147819","1165779","1115038","36409459235"
"Nouvelle-Aquitaine","ESS + Hors ESS","Public","Ensemble des secteurs d'activité","Ensemble","15277","7576","524394","481398","15432777161"
"Occitanie","ESS + Hors ESS","1. Coopérative","Ensemble des secteurs d'activité","Ensemble","2665","1100","28410","28204","1139877453"
"Occitanie","ESS + Hors ESS","2. Mutuelle","Ensemble des secteurs d'activité","Ensemble","834","48","12809","11684","434745183"
"Occitanie","ESS + Hors ESS","3. Association","Ensemble des secteurs d'activité","Ensemble","18406","15343","162726","142028","3922269614"
"Occitanie","ESS + Hors ESS","4. Fondation","Ensemble des secteurs d'activité","Ensemble","81","19","3774","3390","111450902"
"Occitanie","ESS + Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","176844","146946","1110989","1053470","35833272218"
"Occitanie","ESS + Hors ESS","Public","Ensemble des secteurs d'activité","Ensemble","14412","7073","494147","457111","15116105494"
"Pays de la Loire","ESS + Hors ESS","1. Coopérative","Ensemble des secteurs d'activité","Ensemble","1896","646","26152","25309","1024062902"
"Pays de la Loire","ESS + Hors ESS","2. Mutuelle","Ensemble des secteurs d'activité","Ensemble","505","24","8734","7762","274796616"
"Pays de la Loire","ESS + Hors ESS","3. Association","Ensemble des secteurs d'activité","Ensemble","12611","10172","124317","106946","3090659640"
"Pays de la Loire","ESS + Hors ESS","4. Fondation","Ensemble des secteurs d'activité","Ensemble","59","14","2726","2379","71937228"
"Pays de la Loire","ESS + Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","99651","80292","871141","826133","27506669230"
"Pays de la Loire","ESS + Hors ESS","Public","Ensemble des secteurs d'activité","Ensemble","5830","2582","265342","245155","8063817045"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","1. Coopérative","Ensemble des secteurs d'activité","Ensemble","1490","665","17607","17089","762666954"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","2. Mutuelle","Ensemble des secteurs d'activité","Ensemble","597","57","7698","6878","281686807"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","3. Association","Ensemble des secteurs d'activité","Ensemble","13565","11040","126838","111376","3305150620"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","4. Fondation","Ensemble des secteurs d'activité","Ensemble","85","32","4686","4133","134315512"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","179765","149650","1066824","1016141","35708555949"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","Public","Ensemble des secteurs d'activité","Ensemble","7299","2482","420294","394615","13501447008"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","1. Coopérative","Ensemble des secteurs d'activité","Accueil des jeunes enfants","4","3","s","s","s"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","1. Coopérative","Ensemble des secteurs d'activité","Aide a domicile","5","5","s","s","s"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","1. Coopérative","Ensemble des secteurs d'activité","Autres actions sociales","4","1","s","s","s"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","1. Coopérative","Ensemble des secteurs d'activité","Autres enseignements","7","5","s","s","s"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","1. Coopérative","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","1","1","s","s","s"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","1. Coopérative","Ensemble des secteurs d'activité","Formation d adulte","26","13","217","197","7388634"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","1. Coopérative","Ensemble des secteurs d'activité","Hebergement medico-social et social","4","4","16","s","322704"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","2. Mutuelle","Ensemble des secteurs d'activité","Accueil des jeunes enfants","28","16","s","s","s"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","2. Mutuelle","Ensemble des secteurs d'activité","Aide a domicile","12","0","848","584","14310229"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","2. Mutuelle","Ensemble des secteurs d'activité","Aide par le travail","3","0","s","s","s"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","2. Mutuelle","Ensemble des secteurs d'activité","Autres actions sociales","10","1","s","s","s"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","2. Mutuelle","Ensemble des secteurs d'activité","Formation d adulte","2","0","s","s","s"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","2. Mutuelle","Ensemble des secteurs d'activité","Hebergement medico-social et social","90","6","3208","s","77878209"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","3. Association","Ensemble des secteurs d'activité","Accueil des jeunes enfants","634","451","6631","5535","138537132"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","3. Association","Ensemble des secteurs d'activité","Aide a domicile","601","511","19269","14492","323510819"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","3. Association","Ensemble des secteurs d'activité","Aide par le travail","252","49","17943","15769","263167743"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","3. Association","Ensemble des secteurs d'activité","Autres actions sociales","1401","724","20947","17159","485331865"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","3. Association","Ensemble des secteurs d'activité","Autres enseignements","986","912","4658","3566","114442921"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","3. Association","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","1251","937","34793","29982","1027094983"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","3. Association","Ensemble des secteurs d'activité","Formation d adulte","339","228","2873","2548","88645432"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","3. Association","Ensemble des secteurs d'activité","Hebergement medico-social et social","1324","421","45022","39188","1114484618"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","4. Fondation","Ensemble des secteurs d'activité","Aide a domicile","1","0","s","s","s"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","4. Fondation","Ensemble des secteurs d'activité","Aide par le travail","8","1","s","s","s"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","4. Fondation","Ensemble des secteurs d'activité","Autres actions sociales","63","5","949","736","23189304"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","4. Fondation","Ensemble des secteurs d'activité","Autres enseignements","1","0","s","s","s"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","4. Fondation","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","11","4","s","s","s"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","4. Fondation","Ensemble des secteurs d'activité","Formation d adulte","8","0","s","s","s"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","4. Fondation","Ensemble des secteurs d'activité","Hebergement medico-social et social","91","7","3952","3451","101696042"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","714","405","4760","4126","89999132"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","423","325","8637","6450","135697992"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","3","2","s","s","s"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","64","38","s","s","s"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Autres enseignements","805","729","s","s","s"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","144","100","2289","1709","66461946"
