"DEP","typo_Asso","typo_Asso_det","type_emploi","nb_poste"
"52","Ensemble","Hebergement medico-social de personnes handicapees","Ordinaires","s"
"52","Ensemble","Loisirs","Aides","s"
"52","Ensemble","Loisirs","Ordinaires","s"
"52","Ensemble","Sports","Aides","s"
"52","Ensemble","Sports","Apprentis","s"
"52","Ensemble","Sports","Ordinaires","s"
"52","Ensemble","Sports","Stagiaires","s"
"53","Ensemble","Accueil d adultes handicapes ou pers. agees","Aides","s"
"53","Ensemble","Accueil d adultes handicapes ou pers. agees","Apprentis","s"
"53","Ensemble","Accueil d adultes handicapes ou pers. agees","Ordinaires","82"
"53","Ensemble","Accueil d adultes handicapes ou pers. agees","Stagiaires","s"
"53","Ensemble","Accueil d enfants et d adolescents","Ordinaires","s"
"53","Ensemble","Accueil d enfants handicapes","Aides","s"
"53","Ensemble","Accueil d enfants handicapes","Apprentis","s"
"53","Ensemble","Accueil d enfants handicapes","Ordinaires","237"
"53","Ensemble","Accueil des jeunes enfants","Aides","s"
"53","Ensemble","Accueil des jeunes enfants","Ordinaires","s"
"53","Ensemble","Action sociale NCA","Aides","s"
"53","Ensemble","Action sociale NCA","Ordinaires","388"
"53","Ensemble","Action sociale NCA","Stagiaires","s"
"53","Ensemble","Aide a domicile","Aides","s"
"53","Ensemble","Aide a domicile","Apprentis","s"
"53","Ensemble","Aide a domicile","Ordinaires","1082"
"53","Ensemble","Aide par le travail","Aides","s"
"53","Ensemble","Aide par le travail","Apprentis","s"
"53","Ensemble","Aide par le travail","Ordinaires","859"
"53","Ensemble","Autres enseignements","Aides","s"
"53","Ensemble","Autres enseignements","Ordinaires","s"
"53","Ensemble","Enseignement culturel","Ordinaires","s"
"53","Ensemble","Enseignement primaire/secondaire/supérieur","Aides","35"
"53","Ensemble","Enseignement primaire/secondaire/supérieur","Apprentis","s"
"53","Ensemble","Enseignement primaire/secondaire/supérieur","Ordinaires","2321"
"53","Ensemble","Enseignement primaire/secondaire/supérieur","Stagiaires","s"
"53","Ensemble","Formation continue d adultes","Aides","s"
"53","Ensemble","Formation continue d adultes","Ordinaires","s"
"53","Ensemble","Hebergement medico-social de personnes agees","Aides","6"
"53","Ensemble","Hebergement medico-social de personnes agees","Ordinaires","453"
"53","Ensemble","Hebergement medico-social de personnes en difficulte","Aides","s"
"53","Ensemble","Hebergement medico-social de personnes en difficulte","Apprentis","s"
"53","Ensemble","Hebergement medico-social de personnes en difficulte","Ordinaires","354"
"53","Ensemble","Hebergement medico-social de personnes en difficulte","Stagiaires","s"
"53","Ensemble","Hebergement medico-social de personnes handicapees","Aides","s"
"53","Ensemble","Hebergement medico-social de personnes handicapees","Apprentis","s"
"53","Ensemble","Hebergement medico-social de personnes handicapees","Ordinaires","598"
"53","Ensemble","Loisirs","Aides","s"
"53","Ensemble","Loisirs","Apprentis","s"
"53","Ensemble","Loisirs","Ordinaires","10"
"53","Ensemble","Sports","Aides","s"
"53","Ensemble","Sports","Apprentis","s"
"53","Ensemble","Sports","Ordinaires","188"
"54","Ensemble","Accueil d adultes handicapes ou pers. agees","Ordinaires","s"
"54","Ensemble","Accueil d enfants et d adolescents","Aides","s"
"54","Ensemble","Accueil d enfants et d adolescents","Ordinaires","s"
"54","Ensemble","Accueil d enfants handicapes","Apprentis","s"
"54","Ensemble","Accueil d enfants handicapes","Ordinaires","166"
"54","Ensemble","Accueil d enfants handicapes","Stagiaires","s"
"54","Ensemble","Accueil des jeunes enfants","Aides","62"
"54","Ensemble","Accueil des jeunes enfants","Apprentis","7"
"54","Ensemble","Accueil des jeunes enfants","Ordinaires","211"
"54","Ensemble","Action sociale NCA","Aides","512"
"54","Ensemble","Action sociale NCA","Apprentis","s"
"54","Ensemble","Action sociale NCA","Ordinaires","1590"
"54","Ensemble","Action sociale NCA","Stagiaires","s"
"54","Ensemble","Aide a domicile","Aides","s"
"54","Ensemble","Aide a domicile","Apprentis","s"
"54","Ensemble","Aide a domicile","Ordinaires","2131"
"54","Ensemble","Aide a domicile","Stagiaires","s"
"54","Ensemble","Aide par le travail","Aides","s"
"54","Ensemble","Aide par le travail","Apprentis","s"
"54","Ensemble","Aide par le travail","Ordinaires","1655"
"54","Ensemble","Autres enseignements","Aides","s"
"54","Ensemble","Autres enseignements","Apprentis","s"
"54","Ensemble","Autres enseignements","Ordinaires","s"
"54","Ensemble","Enseignement culturel","Aides","s"
"54","Ensemble","Enseignement culturel","Ordinaires","s"
"54","Ensemble","Enseignement primaire/secondaire/supérieur","Aides","s"
"54","Ensemble","Enseignement primaire/secondaire/supérieur","Apprentis","s"
"54","Ensemble","Enseignement primaire/secondaire/supérieur","Ordinaires","1849"
"54","Ensemble","Formation continue d adultes","Aides","s"
"54","Ensemble","Formation continue d adultes","Apprentis","s"
"54","Ensemble","Formation continue d adultes","Ordinaires","272"
"54","Ensemble","Hebergement medico-social de personnes agees","Aides","s"
"54","Ensemble","Hebergement medico-social de personnes agees","Apprentis","s"
"54","Ensemble","Hebergement medico-social de personnes agees","Ordinaires","1570"
"54","Ensemble","Hebergement medico-social de personnes en difficulte","Aides","40"
"54","Ensemble","Hebergement medico-social de personnes en difficulte","Apprentis","s"
"54","Ensemble","Hebergement medico-social de personnes en difficulte","Ordinaires","947"
"54","Ensemble","Hebergement medico-social de personnes en difficulte","Stagiaires","s"
"54","Ensemble","Hebergement medico-social de personnes handicapees","Aides","34"
"54","Ensemble","Hebergement medico-social de personnes handicapees","Apprentis","8"
"54","Ensemble","Hebergement medico-social de personnes handicapees","Ordinaires","2095"
"54","Ensemble","Hebergement medico-social de personnes handicapees","Stagiaires","29"
"54","Ensemble","Loisirs","Aides","s"
"54","Ensemble","Loisirs","Apprentis","s"
"54","Ensemble","Loisirs","Ordinaires","204"
"54","Ensemble","Sports","Aides","s"
"54","Ensemble","Sports","Apprentis","s"
"54","Ensemble","Sports","Ordinaires","535"
"55","Ensemble","Accueil d enfants et d adolescents","Ordinaires","s"
"55","Ensemble","Accueil d enfants et d adolescents","Stagiaires","s"
"55","Ensemble","Accueil d enfants handicapes","Ordinaires","79"
"55","Ensemble","Accueil des jeunes enfants","Aides","s"
"55","Ensemble","Accueil des jeunes enfants","Ordinaires","s"
"55","Ensemble","Action sociale NCA","Aides","s"
"55","Ensemble","Action sociale NCA","Apprentis","s"
"55","Ensemble","Action sociale NCA","Ordinaires","371"
"55","Ensemble","Aide a domicile","Aides","s"
"55","Ensemble","Aide a domicile","Ordinaires","s"
"55","Ensemble","Aide par le travail","Aides","s"
"55","Ensemble","Aide par le travail","Apprentis","s"
"55","Ensemble","Aide par le travail","Ordinaires","462"
"55","Ensemble","Autres enseignements","Aides","s"
"55","Ensemble","Autres enseignements","Apprentis","s"
"55","Ensemble","Autres enseignements","Ordinaires","96"
"55","Ensemble","Enseignement culturel","Ordinaires","s"
"55","Ensemble","Enseignement primaire/secondaire/supérieur","Aides","31"
"55","Ensemble","Enseignement primaire/secondaire/supérieur","Ordinaires","400"
"55","Ensemble","Formation continue d adultes","Ordinaires","s"
"55","Ensemble","Hebergement medico-social de personnes agees","Aides","s"
"55","Ensemble","Hebergement medico-social de personnes agees","Ordinaires","s"
"55","Ensemble","Hebergement medico-social de personnes en difficulte","Aides","s"
"55","Ensemble","Hebergement medico-social de personnes en difficulte","Apprentis","s"
"55","Ensemble","Hebergement medico-social de personnes en difficulte","Ordinaires","224"
"55","Ensemble","Hebergement medico-social de personnes handicapees","Aides","17"
"55","Ensemble","Hebergement medico-social de personnes handicapees","Apprentis","s"
"55","Ensemble","Hebergement medico-social de personnes handicapees","Ordinaires","433"
"55","Ensemble","Hebergement medico-social de personnes handicapees","Stagiaires","s"
"55","Ensemble","Loisirs","Ordinaires","21"
"55","Ensemble","Sports","Aides","s"
"55","Ensemble","Sports","Apprentis","s"
"55","Ensemble","Sports","Ordinaires","72"
"56","Ensemble","Accueil d adultes handicapes ou pers. agees","Aides","s"
"56","Ensemble","Accueil d adultes handicapes ou pers. agees","Ordinaires","s"
"56","Ensemble","Accueil d enfants et d adolescents","Ordinaires","s"
"56","Ensemble","Accueil d enfants handicapes","Aides","s"
"56","Ensemble","Accueil d enfants handicapes","Ordinaires","398"
"56","Ensemble","Accueil d enfants handicapes","Stagiaires","s"
"56","Ensemble","Accueil des jeunes enfants","Aides","s"
"56","Ensemble","Accueil des jeunes enfants","Apprentis","s"
"56","Ensemble","Accueil des jeunes enfants","Ordinaires","173"
"56","Ensemble","Action sociale NCA","Aides","97"
"56","Ensemble","Action sociale NCA","Ordinaires","818"
"56","Ensemble","Aide a domicile","Aides","s"
"56","Ensemble","Aide a domicile","Ordinaires","s"
"56","Ensemble","Aide par le travail","Aides","836"
"56","Ensemble","Aide par le travail","Ordinaires","748"
"56","Ensemble","Autres enseignements","Aides","5"
"56","Ensemble","Autres enseignements","Ordinaires","169"
"56","Ensemble","Enseignement culturel","Ordinaires","s"
"56","Ensemble","Enseignement primaire/secondaire/supérieur","Aides","329"
"56","Ensemble","Enseignement primaire/secondaire/supérieur","Apprentis","s"
"56","Ensemble","Enseignement primaire/secondaire/supérieur","Ordinaires","6094"
"56","Ensemble","Enseignement primaire/secondaire/supérieur","Stagiaires","s"
"56","Ensemble","Formation continue d adultes","Aides","s"
"56","Ensemble","Formation continue d adultes","Apprentis","s"
"56","Ensemble","Formation continue d adultes","Ordinaires","317"
"56","Ensemble","Hebergement medico-social de personnes agees","Aides","s"
"56","Ensemble","Hebergement medico-social de personnes agees","Apprentis","s"
"56","Ensemble","Hebergement medico-social de personnes agees","Ordinaires","1265"
"56","Ensemble","Hebergement medico-social de personnes en difficulte","Aides","s"
"56","Ensemble","Hebergement medico-social de personnes en difficulte","Apprentis","s"
"56","Ensemble","Hebergement medico-social de personnes en difficulte","Ordinaires","995"
"56","Ensemble","Hebergement medico-social de personnes en difficulte","Stagiaires","21"
"56","Ensemble","Hebergement medico-social de personnes handicapees","Aides","20"
"56","Ensemble","Hebergement medico-social de personnes handicapees","Apprentis","s"
"56","Ensemble","Hebergement medico-social de personnes handicapees","Ordinaires","1401"
"56","Ensemble","Hebergement medico-social de personnes handicapees","Stagiaires","s"
"56","Ensemble","Loisirs","Aides","s"
"56","Ensemble","Loisirs","Ordinaires","s"
"56","Ensemble","Sports","Aides","s"
"56","Ensemble","Sports","Apprentis","s"
"56","Ensemble","Sports","Ordinaires","s"
"56","Ensemble","Sports","Stagiaires","s"
"57","Ensemble","Accueil d adultes handicapes ou pers. agees","Aides","s"
"57","Ensemble","Accueil d adultes handicapes ou pers. agees","Ordinaires","s"
"57","Ensemble","Accueil d adultes handicapes ou pers. agees","Stagiaires","s"
"57","Ensemble","Accueil d enfants et d adolescents","Aides","8"
"57","Ensemble","Accueil d enfants et d adolescents","Apprentis","s"
"57","Ensemble","Accueil d enfants et d adolescents","Ordinaires","281"
"57","Ensemble","Accueil d enfants et d adolescents","Stagiaires","s"
"57","Ensemble","Accueil d enfants handicapes","Aides","s"
"57","Ensemble","Accueil d enfants handicapes","Ordinaires","463"
"57","Ensemble","Accueil d enfants handicapes","Stagiaires","s"
"57","Ensemble","Accueil des jeunes enfants","Aides","107"
"57","Ensemble","Accueil des jeunes enfants","Apprentis","8"
"57","Ensemble","Accueil des jeunes enfants","Ordinaires","930"
"57","Ensemble","Action sociale NCA","Aides","533"
"57","Ensemble","Action sociale NCA","Apprentis","6"
"57","Ensemble","Action sociale NCA","Ordinaires","1695"
"57","Ensemble","Action sociale NCA","Stagiaires","5"
"57","Ensemble","Aide a domicile","Aides","s"
"57","Ensemble","Aide a domicile","Apprentis","s"
"57","Ensemble","Aide a domicile","Ordinaires","2391"
"57","Ensemble","Aide par le travail","Aides","1874"
"57","Ensemble","Aide par le travail","Apprentis","s"
"57","Ensemble","Aide par le travail","Ordinaires","s"
"57","Ensemble","Autres enseignements","Aides","s"
"57","Ensemble","Autres enseignements","Apprentis","s"
"57","Ensemble","Autres enseignements","Ordinaires","252"
"57","Ensemble","Enseignement culturel","Ordinaires","138"
"57","Ensemble","Enseignement primaire/secondaire/supérieur","Aides","s"
"57","Ensemble","Enseignement primaire/secondaire/supérieur","Apprentis","s"
"57","Ensemble","Enseignement primaire/secondaire/supérieur","Ordinaires","2068"
"57","Ensemble","Formation continue d adultes","Aides","s"
"57","Ensemble","Formation continue d adultes","Ordinaires","s"
"57","Ensemble","Hebergement medico-social de personnes agees","Aides","217"
"57","Ensemble","Hebergement medico-social de personnes agees","Apprentis","s"
"57","Ensemble","Hebergement medico-social de personnes agees","Ordinaires","3787"
"57","Ensemble","Hebergement medico-social de personnes agees","Stagiaires","s"
"57","Ensemble","Hebergement medico-social de personnes en difficulte","Aides","74"
"57","Ensemble","Hebergement medico-social de personnes en difficulte","Apprentis","16"
"57","Ensemble","Hebergement medico-social de personnes en difficulte","Ordinaires","1244"
"57","Ensemble","Hebergement medico-social de personnes en difficulte","Stagiaires","30"
"57","Ensemble","Hebergement medico-social de personnes handicapees","Aides","46"
"57","Ensemble","Hebergement medico-social de personnes handicapees","Apprentis","8"
"57","Ensemble","Hebergement medico-social de personnes handicapees","Ordinaires","2263"
"57","Ensemble","Hebergement medico-social de personnes handicapees","Stagiaires","6"
"57","Ensemble","Loisirs","Aides","s"
"57","Ensemble","Loisirs","Apprentis","s"
"57","Ensemble","Loisirs","Ordinaires","208"
"57","Ensemble","Sports","Aides","s"
"57","Ensemble","Sports","Apprentis","s"
"57","Ensemble","Sports","Ordinaires","308"
"58","Ensemble","Accueil d adultes handicapes ou pers. agees","Ordinaires","39"
"58","Ensemble","Accueil d enfants et d adolescents","Aides","s"
"58","Ensemble","Accueil d enfants et d adolescents","Apprentis","s"
"58","Ensemble","Accueil d enfants et d adolescents","Ordinaires","101"
"58","Ensemble","Accueil d enfants handicapes","Aides","s"
"58","Ensemble","Accueil d enfants handicapes","Ordinaires","s"
"58","Ensemble","Accueil des jeunes enfants","Aides","s"
"58","Ensemble","Accueil des jeunes enfants","Apprentis","s"
"58","Ensemble","Accueil des jeunes enfants","Ordinaires","80"
"58","Ensemble","Action sociale NCA","Aides","s"
"58","Ensemble","Action sociale NCA","Apprentis","s"
"58","Ensemble","Action sociale NCA","Ordinaires","536"
"58","Ensemble","Aide a domicile","Aides","20"
"58","Ensemble","Aide a domicile","Ordinaires","528"
"58","Ensemble","Aide par le travail","Aides","s"
"58","Ensemble","Aide par le travail","Ordinaires","s"
"58","Ensemble","Autres enseignements","Aides","s"
"58","Ensemble","Autres enseignements","Apprentis","s"
"58","Ensemble","Autres enseignements","Ordinaires","45"
"58","Ensemble","Enseignement culturel","Aides","s"
"58","Ensemble","Enseignement culturel","Ordinaires","s"
"58","Ensemble","Enseignement primaire/secondaire/supérieur","Aides","19"
"58","Ensemble","Enseignement primaire/secondaire/supérieur","Ordinaires","481"
