"DEP","ESS_simp","typo_A","typo_A_det","taille_etab","nb_etab","nb_ent","eff_31","eff_EQTP","rem_brut"
"26","Public","Ensemble des secteurs d'activité","Ensemble","Tous établissements","1252","575","34736","32020","1049009795"
"27","ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","1484","1057","13976","12507","369169592"
"27","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","13590","11370","104458","99020","3375222152"
"27","Public","Ensemble des secteurs d'activité","Ensemble","Tous établissements","1690","896","37450","34847","1087062108"
"28","ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","1382","965","12949","11735","376241749"
"28","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","10025","8197","79861","75989","2551826930"
"28","Public","Ensemble des secteurs d'activité","Ensemble","Tous établissements","1173","632","29084","27056","867027460"
"29","ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","3486","2469","42045","38443","1229312398"
"29","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","24452","20160","167000","159222","5110720808"
"29","Public","Ensemble des secteurs d'activité","Ensemble","Tous établissements","1420","599","67036","61709","2040666968"
"2A","ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","421","303","3637","3180","101057004"
"2A","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","7700","6951","32633","34881","1081590107"
"2A","Public","Ensemble des secteurs d'activité","Ensemble","Tous établissements","462","215","17982","17294","627465343"
"2B","ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","597","452","4428","3775","116224072"
"2B","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","7649","6886","32013","31752","940491311"
"2B","Public","Ensemble des secteurs d'activité","Ensemble","Tous établissements","542","275","13434","12684","464104958"
"30","ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","2495","1901","21842","19313","572797444"
"30","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","21676","18586","114834","109788","3505368853"
"30","Public","Ensemble des secteurs d'activité","Ensemble","Tous établissements","1474","642","56040","51668","1689459821"
"31","ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","4654","3561","45002","39388","1257686608"
"31","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","40145","31611","379333","356212","14083172177"
"31","Public","Ensemble des secteurs d'activité","Ensemble","Tous établissements","2261","959","135046","124962","4331448759"
"32","ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","830","648","7201","6625","196823920"
"32","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","5916","5117","28041","26128","770316281"
"32","Public","Ensemble des secteurs d'activité","Ensemble","Tous établissements","1006","651","15208","13850","425895821"
"33","ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","5027","3786","55134","49283","1601525945"
"33","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","52012","41729","377114","358084","12514843322"
"33","Public","Ensemble des secteurs d'activité","Ensemble","Tous établissements","2655","1116","140577","132667","4483812406"
"34","ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","4315","3305","37806","33384","1058094738"
"34","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","37768","31670","219616","208169","6808921246"
"34","Public","Ensemble des secteurs d'activité","Ensemble","Tous établissements","1837","680","104908","97831","3296975331"
"35","ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","4186","3234","48537","43096","1387521363"
"35","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","29067","23099","256251","242256","8277248341"
"35","Public","Ensemble des secteurs d'activité","Ensemble","Tous établissements","1668","771","94164","87077","2880804654"
"36","ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","882","655","7356","6376","181928877"
"36","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","5816","4811","39576","37368","1142645704"
"36","Public","Ensemble des secteurs d'activité","Ensemble","Tous établissements","758","424","17126","15985","501434033"
"37","ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","2256","1587","22528","19998","615581772"
"37","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","16056","12683","125871","119467","4021909838"
"37","Public","Ensemble des secteurs d'activité","Ensemble","Tous établissements","1197","534","52123","48124","1595182560"
"38","ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","4037","3098","40068","34688","1090796325"
"38","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","35202","28935","277665","259509","9963480862"
"38","Public","Ensemble des secteurs d'activité","Ensemble","Tous établissements","2371","974","104578","95636","3250288698"
"39","ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","983","635","9082","8079","238038496"
"39","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","7290","6156","48178","45641","1470420058"
"39","Public","Ensemble des secteurs d'activité","Ensemble","Tous établissements","1175","733","19641","17901","574087356"
"40","ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","1494","1112","11707","10895","329246519"
"40","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","12647","10422","69177","68938","2111675035"
"40","Public","Ensemble des secteurs d'activité","Ensemble","Tous établissements","1215","582","32278","30090","934288637"
"41","ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","1185","862","9800","8807","264172143"
"41","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","8548","7045","65489","62590","2019439475"
"41","Public","Ensemble des secteurs d'activité","Ensemble","Tous établissements","1030","564","22987","21664","688545843"
"42","ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","2626","1912","29981","25736","784467780"
"42","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","20517","17171","150364","139428","4738987587"
"42","Public","Ensemble des secteurs d'activité","Ensemble","Tous établissements","1411","593","56378","52034","1713281705"
"43","ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","1056","807","11437","9853","283356407"
"43","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","6449","5533","36971","34414","1036123071"
"43","Public","Ensemble des secteurs d'activité","Ensemble","Tous établissements","711","391","14526","13120","413110227"
"44","ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","5687","3981","63047","55370","1762448996"
"44","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","38150","29785","362479","341091","12112868883"
"44","Public","Ensemble des secteurs d'activité","Ensemble","Tous établissements","1569","541","107523","99864","3442560567"
"45","ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","2179","1559","21145","19281","647659379"
"45","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","16564","13213","152946","144615","5006537308"
"45","Public","Ensemble des secteurs d'activité","Ensemble","Tous établissements","1361","654","54363","51489","1710962272"
"46","ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","745","527","7527","6722","202263243"
"46","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","5215","4351","27237","26201","802821902"
"46","Public","Ensemble des secteurs d'activité","Ensemble","Tous établissements","834","494","13703","12465","394125151"
"47","ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","1359","968","12875","11999","353438784"
"47","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","9900","8311","57122","55130","1661011195"
"47","Public","Ensemble des secteurs d'activité","Ensemble","Tous établissements","973","515","25909","23335","732861284"
"48","ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","587","429","6307","5582","162606755"
"48","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","2569","2222","10284","9927","282570584"
"48","Public","Ensemble des secteurs d'activité","Ensemble","Tous établissements","445","246","7207","6604","212069897"
"49","ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","3504","2595","39143","34643","1066137444"
"49","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","20657","16901","173527","164200","5234450233"
"49","Public","Ensemble des secteurs d'activité","Ensemble","Tous établissements","1130","441","56303","52219","1694474295"
"50","ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","1534","1081","19279","17069","501176043"
"50","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","13786","11562","96066","91121","2888812633"
"50","Public","Ensemble des secteurs d'activité","Ensemble","Tous établissements","1268","718","35715","32863","1040068315"
"51","ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","1972","1395","22954","20787","719647800"
"51","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","17589","14497","124047","117391","4022435821"
"51","Public","Ensemble des secteurs d'activité","Ensemble","Tous établissements","1755","986","49961","46034","1537390383"
"52","ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","561","368","5282","4568","126141228"
"52","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","4421","3592","31149","29563","913567153"
"52","Public","Ensemble des secteurs d'activité","Ensemble","Tous établissements","903","599","14606","13524","434652436"
"53","ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","1246","894","12388","10861","344160502"
"53","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","8058","6789","66636","63324","2010217324"
"53","Public","Ensemble des secteurs d'activité","Ensemble","Tous établissements","757","413","21848","19629","613006216"
"54","ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","2096","1506","26802","23784","728372786"
"54","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","15606","12135","126679","121686","4036599565"
"54","Public","Ensemble des secteurs d'activité","Ensemble","Tous établissements","2054","1017","66812","62021","2088745436"
"55","ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","563","394","5821","5027","144613051"
"55","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","4012","3351","25691","23942","752288637"
"55","Public","Ensemble des secteurs d'activité","Ensemble","Tous établissements","945","623","15512","14276","456078402"
"56","ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","2772","2100","29368","26337","832658028"
"56","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","21748","18121","142911","136136","4218068805"
"56","Public","Ensemble des secteurs d'activité","Ensemble","Tous établissements","1191","542","49005","45347","1450205588"
"57","ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","2218","1409","34655","30827","949581844"
"57","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","22864","18138","183073","169662","5721103888"
"57","Public","Ensemble des secteurs d'activité","Ensemble","Tous établissements","2904","1455","72845","68046","2312241834"
"58","ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","774","505","7016","6488","188262546"
"58","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","5293","4309","31747","29805","895471344"
"58","Public","Ensemble des secteurs d'activité","Ensemble","Tous établissements","839","474","18881","17685","563682481"
"59","ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","6719","4603","96405","83827","2588460590"
"59","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","57258","45715","567443","530453","18847444257"
"59","Public","Ensemble des secteurs d'activité","Ensemble","Tous établissements","4258","1563","229925","213222","7133417941"
"60","ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","1842","1300","23045","20133","620529504"
"60","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","17778","14769","148844","141080","4882904698"
"60","Public","Ensemble des secteurs d'activité","Ensemble","Tous établissements","2338","1130","53855","50439","1652111074"
"61","ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","1097","776","12573","11213","318216049"
"61","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","7779","6567","49727","47191","1447519314"
"61","Public","Ensemble des secteurs d'activité","Ensemble","Tous établissements","883","571","21131","19657","620589833"
"62","ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","3193","2056","48931","42427","1247745291"
"62","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","30176","24496","253604","236720","7478135269"
"62","Public","Ensemble des secteurs d'activité","Ensemble","Tous établissements","3573","1700","105531","97530","3186588827"
"63","ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","2168","1534","22559","19892","644837565"
"63","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","17522","14299","138798","130428","4552485091"
"63","Public","Ensemble des secteurs d'activité","Ensemble","Tous établissements","1694","794","62286","57516","1908635847"
"64","ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","2705","1985","27662","24211","737383891"
"64","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","22905","18463","142585","136231","4697964865"
"64","Public","Ensemble des secteurs d'activité","Ensemble","Tous établissements","1753","895","47730","44258","1459176241"
"65","ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","924","666","9319","8200","231074922"
"65","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","6831","5626","35902","35258","1061976604"
"65","Public","Ensemble des secteurs d'activité","Ensemble","Tous établissements","1012","589","20221","18864","616599364"
"66","ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","1494","1117","15226","14448","427693010"
"66","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","Tous établissements","15029","12830","73208","71196","2099418214"
