"DEP","typo_Mut","typo_Mut_det","type_emploi","nb_poste"
"38","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","1043"
"38","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","181"
"38","SANTE HUMAINE (QA)","Ensemble","Ensemble","1536"
"39","ACTION SOCIALE (QB)","Ensemble","Ensemble","100"
"39","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","175"
"39","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","75"
"39","SANTE HUMAINE (QA)","Ensemble","Ensemble","187"
"40","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","156"
"40","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","51"
"40","SANTE HUMAINE (QA)","Ensemble","Ensemble","46"
"41","ACTION SOCIALE (QB)","Ensemble","Ensemble","133"
"41","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","151"
"41","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"41","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"42","ACTION SOCIALE (QB)","Ensemble","Ensemble","673"
"42","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","1277"
"42","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","125"
"42","SANTE HUMAINE (QA)","Ensemble","Ensemble","820"
"43","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"43","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","134"
"43","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"43","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"44","ACTION SOCIALE (QB)","Ensemble","Ensemble","1652"
"44","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","1746"
"44","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","175"
"44","SANTE HUMAINE (QA)","Ensemble","Ensemble","616"
"45","ACTION SOCIALE (QB)","Ensemble","Ensemble","136"
"45","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","1422"
"45","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","41"
"45","SANTE HUMAINE (QA)","Ensemble","Ensemble","97"
"46","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"46","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","154"
"46","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","22"
"46","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"47","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"47","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","645"
"47","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"47","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"48","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","25"
"48","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"48","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"49","ACTION SOCIALE (QB)","Ensemble","Ensemble","1226"
"49","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","908"
"49","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","146"
"49","SANTE HUMAINE (QA)","Ensemble","Ensemble","186"
"50","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","152"
"50","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"50","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"51","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"51","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","847"
"51","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"51","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"52","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","162"
"52","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"52","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"53","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","382"
"53","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"53","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"54","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"54","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","1226"
"54","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"54","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"55","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","107"
"55","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"55","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"56","ACTION SOCIALE (QB)","Ensemble","Ensemble","857"
"56","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","753"
"56","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"56","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"57","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","485"
"57","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"57","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"58","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"58","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","154"
"58","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"58","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"59","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"59","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","2351"
"59","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"59","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"60","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"60","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","861"
"60","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"60","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"61","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"61","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","148"
"61","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"61","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"62","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"62","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","1045"
"62","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"62","SANTE HUMAINE (QA)","Ensemble","Ensemble","143"
"63","ACTION SOCIALE (QB)","Ensemble","Ensemble","181"
"63","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","876"
"63","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","64"
"63","SANTE HUMAINE (QA)","Ensemble","Ensemble","49"
"64","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"64","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","727"
"64","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"64","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"65","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"65","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","240"
"65","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"65","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"66","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"66","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","410"
"66","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"66","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"67","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","1107"
"67","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","70"
"67","SANTE HUMAINE (QA)","Ensemble","Ensemble","165"
"68","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"68","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","682"
"68","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"68","SANTE HUMAINE (QA)","Ensemble","Ensemble","360"
"69","ACTION SOCIALE (QB)","Ensemble","Ensemble","38"
"69","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","3371"
"69","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","164"
"69","SANTE HUMAINE (QA)","Ensemble","Ensemble","115"
"70","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","159"
"70","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","54"
"70","SANTE HUMAINE (QA)","Ensemble","Ensemble","52"
"71","ACTION SOCIALE (QB)","Ensemble","Ensemble","408"
"71","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","517"
"71","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"71","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"72","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"72","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","476"
"72","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","76"
"72","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"73","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","459"
"73","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","23"
"73","SANTE HUMAINE (QA)","Ensemble","Ensemble","49"
"74","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","581"
"74","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","147"
"74","SANTE HUMAINE (QA)","Ensemble","Ensemble","318"
"75","ACTION SOCIALE (QB)","Ensemble","Ensemble","206"
"75","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","10448"
"75","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","177"
"75","SANTE HUMAINE (QA)","Ensemble","Ensemble","3189"
"76","ACTION SOCIALE (QB)","Ensemble","Ensemble","197"
"76","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","3268"
"76","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"76","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"77","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"77","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","587"
"77","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"78","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"78","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","749"
"78","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"78","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"79","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"79","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","7404"
"79","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"79","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"80","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"80","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","258"
"80","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"80","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"81","ACTION SOCIALE (QB)","Ensemble","Ensemble","122"
"81","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","484"
"81","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"81","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"82","ACTION SOCIALE (QB)","Ensemble","Ensemble","222"
"82","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","317"
"82","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"82","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"83","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"83","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","639"
"83","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"83","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"84","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","514"
"84","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","47"
"84","SANTE HUMAINE (QA)","Ensemble","Ensemble","165"
"85","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"85","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","466"
"85","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"85","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"86","ACTION SOCIALE (QB)","Ensemble","Ensemble","380"
"86","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","590"
"86","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","43"
"87","ACTION SOCIALE (QB)","Ensemble","Ensemble","418"
"87","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","244"
"87","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","140"
"87","SANTE HUMAINE (QA)","Ensemble","Ensemble","163"
"88","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","239"
"88","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","33"
"88","SANTE HUMAINE (QA)","Ensemble","Ensemble","95"
"89","ACTION SOCIALE (QB)","Ensemble","Ensemble","279"
"89","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","173"
"89","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"89","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"90","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"90","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","156"
"90","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"90","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"91","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"91","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","576"
"91","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"91","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"92","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"92","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","2405"
"92","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"92","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"93","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"93","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","596"
"93","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"93","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"94","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","859"
"94","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"94","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"95","ACTION SOCIALE (QB)","Ensemble","Ensemble","335"
"95","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","185"
"95","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"95","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"971","ACTION SOCIALE (QB)","Ensemble","Ensemble","s"
"971","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","280"
"971","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","s"
"972","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","505"
"973","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","s"
"974","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","657"
"974","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","30"
"1","ACTION SOCIALE (QB)","Ensemble","Aides","s"
"1","ACTION SOCIALE (QB)","Ensemble","Ordinaires","s"
"1","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","s"
"1","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","s"
"1","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","362"
"1","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Aides","s"
"1","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ordinaires","s"
"1","SANTE HUMAINE (QA)","Ensemble","Aides","s"
"1","SANTE HUMAINE (QA)","Ensemble","Apprentis","s"
"1","SANTE HUMAINE (QA)","Ensemble","Ordinaires","s"
"2","ACTION SOCIALE (QB)","Ensemble","Aides","s"
"2","ACTION SOCIALE (QB)","Ensemble","Ordinaires","s"
"2","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","s"
"2","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","s"
"2","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ordinaires","s"
"2","SANTE HUMAINE (QA)","Ensemble","Ordinaires","s"
"3","ACTION SOCIALE (QB)","Ensemble","Ordinaires","65"
"3","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","s"
"3","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","s"
"3","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","466"
"3","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Apprentis","s"
"3","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ordinaires","s"
"3","SANTE HUMAINE (QA)","Ensemble","Ordinaires","s"
"4","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","s"
"4","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","s"
"4","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ordinaires","s"
"4","SANTE HUMAINE (QA)","Ensemble","Aides","s"
"4","SANTE HUMAINE (QA)","Ensemble","Ordinaires","s"
"5","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","s"
"5","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","s"
"5","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ordinaires","15"
"5","SANTE HUMAINE (QA)","Ensemble","Aides","s"
"5","SANTE HUMAINE (QA)","Ensemble","Ordinaires","s"
"6","ACTION SOCIALE (QB)","Ensemble","Aides","s"
"6","ACTION SOCIALE (QB)","Ensemble","Ordinaires","s"
"6","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","15"
"6","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","s"
"6","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","846"
"6","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Stagiaires","s"
"6","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ordinaires","s"
