"REG","ESS","famille","sexe","type_emploi","nb_poste"
"Martinique","ESS + Hors ESS","Public","Ensemble","Ensemble","40392"
"Normandie","ESS + Hors ESS","1. Coopérative","Ensemble","Ensemble","15738"
"Normandie","ESS + Hors ESS","2. Mutuelle","Ensemble","Ensemble","5898"
"Normandie","ESS + Hors ESS","3. Association","Ensemble","Ensemble","85500"
"Normandie","ESS + Hors ESS","4. Fondation","Ensemble","Ensemble","5036"
"Normandie","ESS + Hors ESS","Privé Hors ESS","Ensemble","Ensemble","669993"
"Normandie","ESS + Hors ESS","Public","Ensemble","Ensemble","269560"
"Nouvelle-Aquitaine","ESS + Hors ESS","1. Coopérative","Ensemble","Ensemble","35268"
"Nouvelle-Aquitaine","ESS + Hors ESS","2. Mutuelle","Ensemble","Ensemble","17805"
"Nouvelle-Aquitaine","ESS + Hors ESS","3. Association","Ensemble","Ensemble","158579"
"Nouvelle-Aquitaine","ESS + Hors ESS","4. Fondation","Ensemble","Ensemble","7534"
"Nouvelle-Aquitaine","ESS + Hors ESS","Privé Hors ESS","Ensemble","Ensemble","1165779"
"Nouvelle-Aquitaine","ESS + Hors ESS","Public","Ensemble","Ensemble","524394"
"Occitanie","ESS + Hors ESS","1. Coopérative","Ensemble","Ensemble","28410"
"Occitanie","ESS + Hors ESS","2. Mutuelle","Ensemble","Ensemble","12809"
"Occitanie","ESS + Hors ESS","3. Association","Ensemble","Ensemble","162726"
"Occitanie","ESS + Hors ESS","4. Fondation","Ensemble","Ensemble","3774"
"Occitanie","ESS + Hors ESS","Privé Hors ESS","Ensemble","Ensemble","1110989"
"Occitanie","ESS + Hors ESS","Public","Ensemble","Ensemble","494147"
"Pays de la Loire","ESS + Hors ESS","1. Coopérative","Ensemble","Ensemble","26152"
"Pays de la Loire","ESS + Hors ESS","2. Mutuelle","Ensemble","Ensemble","8734"
"Pays de la Loire","ESS + Hors ESS","3. Association","Ensemble","Ensemble","124317"
"Pays de la Loire","ESS + Hors ESS","4. Fondation","Ensemble","Ensemble","2726"
"Pays de la Loire","ESS + Hors ESS","Privé Hors ESS","Ensemble","Ensemble","871141"
"Pays de la Loire","ESS + Hors ESS","Public","Ensemble","Ensemble","265342"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","1. Coopérative","Ensemble","Ensemble","17607"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","2. Mutuelle","Ensemble","Ensemble","7698"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","3. Association","Ensemble","Ensemble","126838"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","4. Fondation","Ensemble","Ensemble","4686"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","Privé Hors ESS","Ensemble","Ensemble","1066824"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","Public","Ensemble","Ensemble","420294"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","1. Coopérative","Ensemble","Aides","766"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","1. Coopérative","Ensemble","Apprentis","455"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","1. Coopérative","Ensemble","Ordinaires","34182"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","1. Coopérative","Ensemble","Stagiaires","62"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","2. Mutuelle","Ensemble","Aides","356"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","2. Mutuelle","Ensemble","Apprentis","87"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","2. Mutuelle","Ensemble","Ordinaires","18152"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","2. Mutuelle","Ensemble","Stagiaires","24"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","3. Association","Ensemble","Aides","15987"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","3. Association","Ensemble","Apprentis","1388"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","3. Association","Ensemble","Ordinaires","209272"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","3. Association","Ensemble","Stagiaires","713"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","4. Fondation","Ensemble","Aides","298"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","4. Fondation","Ensemble","Apprentis","34"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","4. Fondation","Ensemble","Ordinaires","10120"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","4. Fondation","Ensemble","Stagiaires","45"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Privé Hors ESS","Ensemble","Aides","30912"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Privé Hors ESS","Ensemble","Apprentis","46524"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Privé Hors ESS","Ensemble","Ordinaires","1748049"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Privé Hors ESS","Ensemble","Stagiaires","3188"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Public","Ensemble","Aides","7445"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Public","Ensemble","Apprentis","2016"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Public","Ensemble","Ordinaires","617992"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Public","Ensemble","Stagiaires","39"
"Bourgogne-Franche-Comté","ESS + Hors ESS","1. Coopérative","Ensemble","Aides","304"
"Bourgogne-Franche-Comté","ESS + Hors ESS","1. Coopérative","Ensemble","Apprentis","s"
"Bourgogne-Franche-Comté","ESS + Hors ESS","1. Coopérative","Ensemble","Ordinaires","13586"
"Bourgogne-Franche-Comté","ESS + Hors ESS","1. Coopérative","Ensemble","Stagiaires","s"
"Bourgogne-Franche-Comté","ESS + Hors ESS","2. Mutuelle","Ensemble","Aides","158"
"Bourgogne-Franche-Comté","ESS + Hors ESS","2. Mutuelle","Ensemble","Apprentis","s"
"Bourgogne-Franche-Comté","ESS + Hors ESS","2. Mutuelle","Ensemble","Ordinaires","7905"
"Bourgogne-Franche-Comté","ESS + Hors ESS","2. Mutuelle","Ensemble","Stagiaires","s"
"Bourgogne-Franche-Comté","ESS + Hors ESS","3. Association","Ensemble","Aides","5128"
"Bourgogne-Franche-Comté","ESS + Hors ESS","3. Association","Ensemble","Apprentis","579"
"Bourgogne-Franche-Comté","ESS + Hors ESS","3. Association","Ensemble","Ordinaires","69302"
"Bourgogne-Franche-Comté","ESS + Hors ESS","3. Association","Ensemble","Stagiaires","134"
"Bourgogne-Franche-Comté","ESS + Hors ESS","4. Fondation","Ensemble","Aides","102"
"Bourgogne-Franche-Comté","ESS + Hors ESS","4. Fondation","Ensemble","Apprentis","s"
"Bourgogne-Franche-Comté","ESS + Hors ESS","4. Fondation","Ensemble","Ordinaires","1918"
"Bourgogne-Franche-Comté","ESS + Hors ESS","4. Fondation","Ensemble","Stagiaires","s"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Privé Hors ESS","Ensemble","Aides","6812"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Privé Hors ESS","Ensemble","Apprentis","s"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Privé Hors ESS","Ensemble","Ordinaires","510076"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Privé Hors ESS","Ensemble","Stagiaires","s"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Public","Ensemble","Aides","3940"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Public","Ensemble","Apprentis","s"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Public","Ensemble","Ordinaires","229277"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Public","Ensemble","Stagiaires","s"
"Bretagne","ESS + Hors ESS","1. Coopérative","Ensemble","Aides","582"
"Bretagne","ESS + Hors ESS","1. Coopérative","Ensemble","Apprentis","432"
"Bretagne","ESS + Hors ESS","1. Coopérative","Ensemble","Ordinaires","26760"
"Bretagne","ESS + Hors ESS","1. Coopérative","Ensemble","Stagiaires","39"
"Bretagne","ESS + Hors ESS","2. Mutuelle","Ensemble","Aides","162"
"Bretagne","ESS + Hors ESS","2. Mutuelle","Ensemble","Apprentis","23"
"Bretagne","ESS + Hors ESS","2. Mutuelle","Ensemble","Ordinaires","8310"
"Bretagne","ESS + Hors ESS","2. Mutuelle","Ensemble","Stagiaires","6"
"Bretagne","ESS + Hors ESS","3. Association","Ensemble","Aides","7332"
"Bretagne","ESS + Hors ESS","3. Association","Ensemble","Apprentis","286"
"Bretagne","ESS + Hors ESS","3. Association","Ensemble","Ordinaires","98535"
"Bretagne","ESS + Hors ESS","3. Association","Ensemble","Stagiaires","352"
"Bretagne","ESS + Hors ESS","4. Fondation","Ensemble","Aides","44"
"Bretagne","ESS + Hors ESS","4. Fondation","Ensemble","Apprentis","11"
"Bretagne","ESS + Hors ESS","4. Fondation","Ensemble","Ordinaires","5244"
"Bretagne","ESS + Hors ESS","4. Fondation","Ensemble","Stagiaires","31"
"Bretagne","ESS + Hors ESS","Privé Hors ESS","Ensemble","Aides","10721"
"Bretagne","ESS + Hors ESS","Privé Hors ESS","Ensemble","Apprentis","17767"
"Bretagne","ESS + Hors ESS","Privé Hors ESS","Ensemble","Ordinaires","637731"
"Bretagne","ESS + Hors ESS","Privé Hors ESS","Ensemble","Stagiaires","819"
"Bretagne","ESS + Hors ESS","Public","Ensemble","Aides","3085"
"Bretagne","ESS + Hors ESS","Public","Ensemble","Apprentis","614"
"Bretagne","ESS + Hors ESS","Public","Ensemble","Ordinaires","249413"
"Bretagne","ESS + Hors ESS","Public","Ensemble","Stagiaires","8"
"Centre-Val de Loire","ESS + Hors ESS","1. Coopérative","Ensemble","Aides","258"
"Centre-Val de Loire","ESS + Hors ESS","1. Coopérative","Ensemble","Apprentis","294"
"Centre-Val de Loire","ESS + Hors ESS","1. Coopérative","Ensemble","Ordinaires","13148"
"Centre-Val de Loire","ESS + Hors ESS","1. Coopérative","Ensemble","Stagiaires","20"
"Centre-Val de Loire","ESS + Hors ESS","2. Mutuelle","Ensemble","Aides","109"
"Centre-Val de Loire","ESS + Hors ESS","2. Mutuelle","Ensemble","Apprentis","72"
"Centre-Val de Loire","ESS + Hors ESS","2. Mutuelle","Ensemble","Ordinaires","6354"
"Centre-Val de Loire","ESS + Hors ESS","2. Mutuelle","Ensemble","Stagiaires","5"
"Centre-Val de Loire","ESS + Hors ESS","3. Association","Ensemble","Aides","5243"
"Centre-Val de Loire","ESS + Hors ESS","3. Association","Ensemble","Apprentis","539"
"Centre-Val de Loire","ESS + Hors ESS","3. Association","Ensemble","Ordinaires","54161"
"Centre-Val de Loire","ESS + Hors ESS","3. Association","Ensemble","Stagiaires","153"
"Centre-Val de Loire","ESS + Hors ESS","4. Fondation","Ensemble","Aides","19"
"Centre-Val de Loire","ESS + Hors ESS","4. Fondation","Ensemble","Apprentis","17"
"Centre-Val de Loire","ESS + Hors ESS","4. Fondation","Ensemble","Ordinaires","2597"
"Centre-Val de Loire","ESS + Hors ESS","4. Fondation","Ensemble","Stagiaires","22"
"Centre-Val de Loire","ESS + Hors ESS","Privé Hors ESS","Ensemble","Aides","5380"
"Centre-Val de Loire","ESS + Hors ESS","Privé Hors ESS","Ensemble","Apprentis","17153"
"Centre-Val de Loire","ESS + Hors ESS","Privé Hors ESS","Ensemble","Ordinaires","494707"
"Centre-Val de Loire","ESS + Hors ESS","Privé Hors ESS","Ensemble","Stagiaires","513"
"Centre-Val de Loire","ESS + Hors ESS","Public","Ensemble","Aides","2526"
"Centre-Val de Loire","ESS + Hors ESS","Public","Ensemble","Apprentis","860"
"Centre-Val de Loire","ESS + Hors ESS","Public","Ensemble","Ordinaires","195316"
"Centre-Val de Loire","ESS + Hors ESS","Public","Ensemble","Stagiaires","7"
"Corse","ESS + Hors ESS","1. Coopérative","Ensemble","Aides","s"
"Corse","ESS + Hors ESS","1. Coopérative","Ensemble","Apprentis","24"
"Corse","ESS + Hors ESS","1. Coopérative","Ensemble","Ordinaires","s"
"Corse","ESS + Hors ESS","2. Mutuelle","Ensemble","Aides","s"
"Corse","ESS + Hors ESS","2. Mutuelle","Ensemble","Apprentis","s"
"Corse","ESS + Hors ESS","2. Mutuelle","Ensemble","Ordinaires","s"
"Corse","ESS + Hors ESS","3. Association","Ensemble","Aides","503"
"Corse","ESS + Hors ESS","3. Association","Ensemble","Apprentis","s"
"Corse","ESS + Hors ESS","3. Association","Ensemble","Ordinaires","5910"
"Corse","ESS + Hors ESS","3. Association","Ensemble","Stagiaires","s"
"Corse","ESS + Hors ESS","4. Fondation","Ensemble","Ordinaires","s"
"Corse","ESS + Hors ESS","Privé Hors ESS","Ensemble","Aides","314"
"Corse","ESS + Hors ESS","Privé Hors ESS","Ensemble","Apprentis","s"
"Corse","ESS + Hors ESS","Privé Hors ESS","Ensemble","Ordinaires","62922"
"Corse","ESS + Hors ESS","Privé Hors ESS","Ensemble","Stagiaires","s"
"Corse","ESS + Hors ESS","Public","Ensemble","Aides","247"
"Corse","ESS + Hors ESS","Public","Ensemble","Apprentis","s"
"Corse","ESS + Hors ESS","Public","Ensemble","Ordinaires","30960"
"Corse","ESS + Hors ESS","Public","Ensemble","Stagiaires","s"
"Grand-Est","ESS + Hors ESS","1. Coopérative","Ensemble","Aides","640"
"Grand-Est","ESS + Hors ESS","1. Coopérative","Ensemble","Apprentis","s"
"Grand-Est","ESS + Hors ESS","1. Coopérative","Ensemble","Ordinaires","28143"
"Grand-Est","ESS + Hors ESS","1. Coopérative","Ensemble","Stagiaires","s"
"Grand-Est","ESS + Hors ESS","2. Mutuelle","Ensemble","Aides","99"
"Grand-Est","ESS + Hors ESS","2. Mutuelle","Ensemble","Apprentis","s"
"Grand-Est","ESS + Hors ESS","2. Mutuelle","Ensemble","Ordinaires","6711"
"Grand-Est","ESS + Hors ESS","2. Mutuelle","Ensemble","Stagiaires","s"
"Grand-Est","ESS + Hors ESS","3. Association","Ensemble","Aides","13376"
"Grand-Est","ESS + Hors ESS","3. Association","Ensemble","Apprentis","986"
"Grand-Est","ESS + Hors ESS","3. Association","Ensemble","Ordinaires","131641"
"Grand-Est","ESS + Hors ESS","3. Association","Ensemble","Stagiaires","360"
"Grand-Est","ESS + Hors ESS","4. Fondation","Ensemble","Aides","231"
"Grand-Est","ESS + Hors ESS","4. Fondation","Ensemble","Apprentis","s"
"Grand-Est","ESS + Hors ESS","4. Fondation","Ensemble","Ordinaires","10086"
"Grand-Est","ESS + Hors ESS","4. Fondation","Ensemble","Stagiaires","s"
"Grand-Est","ESS + Hors ESS","Privé Hors ESS","Ensemble","Aides","13886"
"Grand-Est","ESS + Hors ESS","Privé Hors ESS","Ensemble","Apprentis","s"
"Grand-Est","ESS + Hors ESS","Privé Hors ESS","Ensemble","Ordinaires","1049265"
"Grand-Est","ESS + Hors ESS","Privé Hors ESS","Ensemble","Stagiaires","s"
"Grand-Est","ESS + Hors ESS","Public","Ensemble","Aides","6745"
"Grand-Est","ESS + Hors ESS","Public","Ensemble","Apprentis","s"
"Grand-Est","ESS + Hors ESS","Public","Ensemble","Ordinaires","428569"
"Grand-Est","ESS + Hors ESS","Public","Ensemble","Stagiaires","s"
"Guadeloupe","ESS + Hors ESS","1. Coopérative","Ensemble","Aides","33"
"Guadeloupe","ESS + Hors ESS","1. Coopérative","Ensemble","Apprentis","12"
"Guadeloupe","ESS + Hors ESS","1. Coopérative","Ensemble","Ordinaires","1008"
"Guadeloupe","ESS + Hors ESS","2. Mutuelle","Ensemble","Aides","s"
"Guadeloupe","ESS + Hors ESS","2. Mutuelle","Ensemble","Apprentis","s"
"Guadeloupe","ESS + Hors ESS","2. Mutuelle","Ensemble","Ordinaires","288"
"Guadeloupe","ESS + Hors ESS","3. Association","Ensemble","Aides","692"
"Guadeloupe","ESS + Hors ESS","3. Association","Ensemble","Apprentis","s"
"Guadeloupe","ESS + Hors ESS","3. Association","Ensemble","Ordinaires","7917"
"Guadeloupe","ESS + Hors ESS","3. Association","Ensemble","Stagiaires","s"
"Guadeloupe","ESS + Hors ESS","4. Fondation","Ensemble","Aides","s"
"Guadeloupe","ESS + Hors ESS","4. Fondation","Ensemble","Ordinaires","148"
"Guadeloupe","ESS + Hors ESS","4. Fondation","Ensemble","Stagiaires","s"
"Guadeloupe","ESS + Hors ESS","Privé Hors ESS","Ensemble","Aides","865"
"Guadeloupe","ESS + Hors ESS","Privé Hors ESS","Ensemble","Apprentis","s"
"Guadeloupe","ESS + Hors ESS","Privé Hors ESS","Ensemble","Ordinaires","56186"
"Guadeloupe","ESS + Hors ESS","Privé Hors ESS","Ensemble","Stagiaires","s"
"Guadeloupe","ESS + Hors ESS","Public","Ensemble","Aides","638"
"Guadeloupe","ESS + Hors ESS","Public","Ensemble","Apprentis","s"
"Guadeloupe","ESS + Hors ESS","Public","Ensemble","Ordinaires","38586"
"Guadeloupe","ESS + Hors ESS","Public","Ensemble","Stagiaires","s"
"Guyane","ESS + Hors ESS","1. Coopérative","Ensemble","Apprentis","s"
"Guyane","ESS + Hors ESS","1. Coopérative","Ensemble","Ordinaires","s"
"Guyane","ESS + Hors ESS","2. Mutuelle","Ensemble","Apprentis","s"
"Guyane","ESS + Hors ESS","2. Mutuelle","Ensemble","Ordinaires","s"
"Guyane","ESS + Hors ESS","3. Association","Ensemble","Aides","607"
"Guyane","ESS + Hors ESS","3. Association","Ensemble","Apprentis","s"
"Guyane","ESS + Hors ESS","3. Association","Ensemble","Ordinaires","3227"
"Guyane","ESS + Hors ESS","3. Association","Ensemble","Stagiaires","s"
"Guyane","ESS + Hors ESS","4. Fondation","Ensemble","Apprentis","s"
"Guyane","ESS + Hors ESS","4. Fondation","Ensemble","Ordinaires","s"
"Guyane","ESS + Hors ESS","4. Fondation","Ensemble","Stagiaires","s"
"Guyane","ESS + Hors ESS","Privé Hors ESS","Ensemble","Aides","279"
"Guyane","ESS + Hors ESS","Privé Hors ESS","Ensemble","Apprentis","s"
"Guyane","ESS + Hors ESS","Privé Hors ESS","Ensemble","Ordinaires","23624"
"Guyane","ESS + Hors ESS","Privé Hors ESS","Ensemble","Stagiaires","s"
"Guyane","ESS + Hors ESS","Public","Ensemble","Aides","1430"
"Guyane","ESS + Hors ESS","Public","Ensemble","Apprentis","s"
"Guyane","ESS + Hors ESS","Public","Ensemble","Ordinaires","25131"
"Guyane","ESS + Hors ESS","Public","Ensemble","Stagiaires","s"
"Hauts-de-France","ESS + Hors ESS","1. Coopérative","Ensemble","Aides","446"
"Hauts-de-France","ESS + Hors ESS","1. Coopérative","Ensemble","Apprentis","253"
"Hauts-de-France","ESS + Hors ESS","1. Coopérative","Ensemble","Ordinaires","18888"
"Hauts-de-France","ESS + Hors ESS","1. Coopérative","Ensemble","Stagiaires","51"
"Hauts-de-France","ESS + Hors ESS","2. Mutuelle","Ensemble","Aides","79"
"Hauts-de-France","ESS + Hors ESS","2. Mutuelle","Ensemble","Apprentis","s"
"Hauts-de-France","ESS + Hors ESS","2. Mutuelle","Ensemble","Ordinaires","5747"
"Hauts-de-France","ESS + Hors ESS","2. Mutuelle","Ensemble","Stagiaires","s"
"Hauts-de-France","ESS + Hors ESS","3. Association","Ensemble","Aides","18691"
"Hauts-de-France","ESS + Hors ESS","3. Association","Ensemble","Apprentis","1088"
"Hauts-de-France","ESS + Hors ESS","3. Association","Ensemble","Ordinaires","149356"
"Hauts-de-France","ESS + Hors ESS","3. Association","Ensemble","Stagiaires","483"
"Hauts-de-France","ESS + Hors ESS","4. Fondation","Ensemble","Aides","320"
"Hauts-de-France","ESS + Hors ESS","4. Fondation","Ensemble","Apprentis","s"
"Hauts-de-France","ESS + Hors ESS","4. Fondation","Ensemble","Ordinaires","6311"
"Hauts-de-France","ESS + Hors ESS","4. Fondation","Ensemble","Stagiaires","s"
"Hauts-de-France","ESS + Hors ESS","Privé Hors ESS","Ensemble","Aides","18487"
"Hauts-de-France","ESS + Hors ESS","Privé Hors ESS","Ensemble","Apprentis","31503"
"Hauts-de-France","ESS + Hors ESS","Privé Hors ESS","Ensemble","Ordinaires","1103376"
"Hauts-de-France","ESS + Hors ESS","Privé Hors ESS","Ensemble","Stagiaires","1579"
"Hauts-de-France","ESS + Hors ESS","Public","Ensemble","Aides","12968"
"Hauts-de-France","ESS + Hors ESS","Public","Ensemble","Apprentis","1695"
"Hauts-de-France","ESS + Hors ESS","Public","Ensemble","Ordinaires","469387"
"Hauts-de-France","ESS + Hors ESS","Public","Ensemble","Stagiaires","23"
"Ile-de-France","ESS + Hors ESS","1. Coopérative","Ensemble","Aides","774"
"Ile-de-France","ESS + Hors ESS","1. Coopérative","Ensemble","Apprentis","723"
"Ile-de-France","ESS + Hors ESS","1. Coopérative","Ensemble","Ordinaires","32601"
"Ile-de-France","ESS + Hors ESS","1. Coopérative","Ensemble","Stagiaires","150"
"Ile-de-France","ESS + Hors ESS","2. Mutuelle","Ensemble","Aides","450"
"Ile-de-France","ESS + Hors ESS","2. Mutuelle","Ensemble","Apprentis","246"
"Ile-de-France","ESS + Hors ESS","2. Mutuelle","Ensemble","Ordinaires","22633"
"Ile-de-France","ESS + Hors ESS","2. Mutuelle","Ensemble","Stagiaires","44"
"Ile-de-France","ESS + Hors ESS","3. Association","Ensemble","Aides","14794"
"Ile-de-France","ESS + Hors ESS","3. Association","Ensemble","Apprentis","1715"
"Ile-de-France","ESS + Hors ESS","3. Association","Ensemble","Ordinaires","280159"
"Ile-de-France","ESS + Hors ESS","3. Association","Ensemble","Stagiaires","2891"
"Ile-de-France","ESS + Hors ESS","4. Fondation","Ensemble","Aides","352"
"Ile-de-France","ESS + Hors ESS","4. Fondation","Ensemble","Apprentis","146"
"Ile-de-France","ESS + Hors ESS","4. Fondation","Ensemble","Ordinaires","31996"
"Ile-de-France","ESS + Hors ESS","4. Fondation","Ensemble","Stagiaires","364"
"Ile-de-France","ESS + Hors ESS","Privé Hors ESS","Ensemble","Aides","61825"
"Ile-de-France","ESS + Hors ESS","Privé Hors ESS","Ensemble","Apprentis","74024"
"Ile-de-France","ESS + Hors ESS","Privé Hors ESS","Ensemble","Ordinaires","3762790"
"Ile-de-France","ESS + Hors ESS","Privé Hors ESS","Ensemble","Stagiaires","24047"
"Ile-de-France","ESS + Hors ESS","Public","Ensemble","Aides","10343"
