"","EPCI","jurid2","typo2","nb_etab","non_annexe","eff_EQTP","rem_brut","dep_epci","nom_complet"
"2825",200060010,"2-TOTAL-ASSOCIATIONS","6-ARTS, SPECTACLES",27,"34","29.62","863457","49","CA Mauges Communauté"
"2826",200060010,"2-TOTAL-ASSOCIATIONS","7-SPORT ET LOISIRS",101,"82","54.64","1437699","49","CA Mauges Communauté"
"2827",200060010,"2-TOTAL-ASSOCIATIONS","8-NON-CLASSES",59,"160","141.62","3641493","49","CA Mauges Communauté"
"2828",200060010,"2-TOTAL-ASSOCIATIONS","9-SERVICES DIVERS",48,"317","259.45","7636602","49","CA Mauges Communauté"
"2829",200060010,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",437,"5226","4440.38","126936598","49","CA Mauges Communauté"
"2830",200060010,"3-TOTAL-HORS ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",1310,"13146","12808.53","391745132","49","CA Mauges Communauté"
"2831",200060010,"3-TOTAL-HORS ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",121,"377","354.09","15428084","49","CA Mauges Communauté"
"2832",200060010,"3-TOTAL-HORS ESS","3-ENSEIGNEMENT",64,"575","541.92","18402606","49","CA Mauges Communauté"
"2833",200060010,"3-TOTAL-HORS ESS","4-SANTÉ HUMAINE",70,"478","426.56","11594390","49","CA Mauges Communauté"
"2834",200060010,"3-TOTAL-HORS ESS","5-ACTION SOCIALE",22,"681","613.19","16146917","49","CA Mauges Communauté"
"2835",200060010,"3-TOTAL-HORS ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",15,"628","566.01","15087163","49","CA Mauges Communauté"
"2836",200060010,"3-TOTAL-HORS ESS","5B-AIDE A DOMICILE",2,"s","s","s","49","CA Mauges Communauté"
"2837",200060010,"3-TOTAL-HORS ESS","5D-ACCUEIL DE JEUNES ENFANTS",3,"20","17.25","345596","49","CA Mauges Communauté"
"2838",200060010,"3-TOTAL-HORS ESS","5E-AUTRES ACTIONS SOCIALES",2,"s","s","s","49","CA Mauges Communauté"
"2839",200060010,"3-TOTAL-HORS ESS","6-ARTS, SPECTACLES",3,"s","s","s","49","CA Mauges Communauté"
"2840",200060010,"3-TOTAL-HORS ESS","7-SPORT ET LOISIRS",17,"93","85","2268867","49","CA Mauges Communauté"
"2841",200060010,"3-TOTAL-HORS ESS","8-NON-CLASSES",1,"s","s","s","49","CA Mauges Communauté"
"2842",200060010,"3-TOTAL-HORS ESS","9-SERVICES DIVERS",1192,"10819","9974.53","303279899","49","CA Mauges Communauté"
"2843",200060010,"3-TOTAL-HORS ESS","TOUS SECTEURS",2800,"26177","24812.95","759100553","49","CA Mauges Communauté"
"2844",200065597,"1-TOTAL-ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",16,"327","288.13","9433345","14","CU Caen la Mer"
"2845",200065597,"1-TOTAL-ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",103,"2105","2116.03","97154685","14","CU Caen la Mer"
"2846",200065597,"1-TOTAL-ESS","3-ENSEIGNEMENT",101,"2149","1935.65","67658981","14","CU Caen la Mer"
"2847",200065597,"1-TOTAL-ESS","4-SANTÉ HUMAINE",26,"989","857.48","33491027","14","CU Caen la Mer"
"2848",200065597,"1-TOTAL-ESS","5-ACTION SOCIALE",197,"6020","5209.72","134025792","14","CU Caen la Mer"
"2849",200065597,"1-TOTAL-ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",51,"2153","1954.6","56381103","14","CU Caen la Mer"
"2850",200065597,"1-TOTAL-ESS","5B-AIDE A DOMICILE",18,"879","667.04","15110225","14","CU Caen la Mer"
"2851",200065597,"1-TOTAL-ESS","5C-AIDE PAR LE TRAVAIL",9,"993","868.34","15180130","14","CU Caen la Mer"
"2852",200065597,"1-TOTAL-ESS","5D-ACCUEIL DE JEUNES ENFANTS",16,"151","125.92","2828628","14","CU Caen la Mer"
"2853",200065597,"1-TOTAL-ESS","5E-AUTRES ACTIONS SOCIALES",103,"1844","1593.82","44525706","14","CU Caen la Mer"
"2854",200065597,"1-TOTAL-ESS","6-ARTS, SPECTACLES",137,"287","343.12","11947595","14","CU Caen la Mer"
"2855",200065597,"1-TOTAL-ESS","7-SPORT ET LOISIRS",218,"546","477.52","13594879","14","CU Caen la Mer"
"2856",200065597,"1-TOTAL-ESS","8-NON-CLASSES",335,"1244","1111.51","32572495","14","CU Caen la Mer"
"2857",200065597,"1-TOTAL-ESS","9-SERVICES DIVERS",220,"2513","2339.73","83140859","14","CU Caen la Mer"
"2858",200065597,"1-TOTAL-ESS","TOUS SECTEURS",1353,"16180","14678.89","483019658","14","CU Caen la Mer"
"2859",200065597,"2-TOTAL-ASSOCIATIONS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",7,"55","28.8","552735","14","CU Caen la Mer"
"2860",200065597,"2-TOTAL-ASSOCIATIONS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",4,"11","11.65","540245","14","CU Caen la Mer"
"2861",200065597,"2-TOTAL-ASSOCIATIONS","3-ENSEIGNEMENT",100,"2144","1932.07","67543794","14","CU Caen la Mer"
"2862",200065597,"2-TOTAL-ASSOCIATIONS","4-SANTÉ HUMAINE",19,"488","440.92","17440652","14","CU Caen la Mer"
"2863",200065597,"2-TOTAL-ASSOCIATIONS","5-ACTION SOCIALE",175,"5303","4546.13","117864615","14","CU Caen la Mer"
"2864",200065597,"2-TOTAL-ASSOCIATIONS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",37,"1640","1448.69","43226137","14","CU Caen la Mer"
"2865",200065597,"2-TOTAL-ASSOCIATIONS","5B-AIDE A DOMICILE",16,"810","606.18","13667874","14","CU Caen la Mer"
"2866",200065597,"2-TOTAL-ASSOCIATIONS","5C-AIDE PAR LE TRAVAIL",8,"879","791.46","14082242","14","CU Caen la Mer"
"2867",200065597,"2-TOTAL-ASSOCIATIONS","5D-ACCUEIL DE JEUNES ENFANTS",12,"133","109.38","2459904","14","CU Caen la Mer"
"2868",200065597,"2-TOTAL-ASSOCIATIONS","5E-AUTRES ACTIONS SOCIALES",102,"1841","1590.42","44428458","14","CU Caen la Mer"
"2869",200065597,"2-TOTAL-ASSOCIATIONS","6-ARTS, SPECTACLES",134,"249","288.31","9786080","14","CU Caen la Mer"
"2870",200065597,"2-TOTAL-ASSOCIATIONS","7-SPORT ET LOISIRS",218,"546","477.52","13594879","14","CU Caen la Mer"
"2871",200065597,"2-TOTAL-ASSOCIATIONS","8-NON-CLASSES",335,"1244","1111.51","32572495","14","CU Caen la Mer"
"2872",200065597,"2-TOTAL-ASSOCIATIONS","9-SERVICES DIVERS",147,"1794","1645.78","55197956","14","CU Caen la Mer"
"2873",200065597,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",1139,"11834","10482.69","315093451","14","CU Caen la Mer"
"2874",200065597,"3-TOTAL-HORS ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",1642,"21039","20250.62","735172092","14","CU Caen la Mer"
"2875",200065597,"3-TOTAL-HORS ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",437,"2609","2540.08","125230057","14","CU Caen la Mer"
"2876",200065597,"3-TOTAL-HORS ESS","3-ENSEIGNEMENT",311,"8621","7951.28","294788798","14","CU Caen la Mer"
"2877",200065597,"3-TOTAL-HORS ESS","4-SANTÉ HUMAINE",380,"11414","10200.72","342124588","14","CU Caen la Mer"
"2878",200065597,"3-TOTAL-HORS ESS","5-ACTION SOCIALE",92,"4460","3837.72","108534582","14","CU Caen la Mer"
"2879",200065597,"3-TOTAL-HORS ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",23,"1411","1252.93","34663654","14","CU Caen la Mer"
"2880",200065597,"3-TOTAL-HORS ESS","5B-AIDE A DOMICILE",21,"s","s","s","14","CU Caen la Mer"
"2881",200065597,"3-TOTAL-HORS ESS","5C-AIDE PAR LE TRAVAIL",1,"s","s","s","14","CU Caen la Mer"
"2882",200065597,"3-TOTAL-HORS ESS","5D-ACCUEIL DE JEUNES ENFANTS",25,"216","175.23","3926148","14","CU Caen la Mer"
"2883",200065597,"3-TOTAL-HORS ESS","5E-AUTRES ACTIONS SOCIALES",22,"2342","2051.79","62757927","14","CU Caen la Mer"
"2884",200065597,"3-TOTAL-HORS ESS","6-ARTS, SPECTACLES",41,"410","424.16","14497202","14","CU Caen la Mer"
"2885",200065597,"3-TOTAL-HORS ESS","7-SPORT ET LOISIRS",77,"497","473.29","29762961","14","CU Caen la Mer"
"2886",200065597,"3-TOTAL-HORS ESS","8-NON-CLASSES",3,"6","5.83","152223","14","CU Caen la Mer"
"2887",200065597,"3-TOTAL-HORS ESS","9-SERVICES DIVERS",6045,"68202","63653.77","2057541888","14","CU Caen la Mer"
"2888",200065597,"3-TOTAL-HORS ESS","TOUS SECTEURS",9028,"117258","109337.47","3707804391","14","CU Caen la Mer"
"2889",200065647,"1-TOTAL-ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",8,"130","117.56","3143601","25","CA Pays de Montbéliard Agglomération"
"2890",200065647,"1-TOTAL-ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",43,"259","253.93","10958284","25","CA Pays de Montbéliard Agglomération"
"2891",200065647,"1-TOTAL-ESS","3-ENSEIGNEMENT",28,"295","238.11","7700535","25","CA Pays de Montbéliard Agglomération"
"2892",200065647,"1-TOTAL-ESS","4-SANTÉ HUMAINE",18,"386","324.82","12085732","25","CA Pays de Montbéliard Agglomération"
"2893",200065647,"1-TOTAL-ESS","5-ACTION SOCIALE",90,"2541","2197.57","54639707","25","CA Pays de Montbéliard Agglomération"
"2894",200065647,"1-TOTAL-ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",29,"957","810.81","23098774","25","CA Pays de Montbéliard Agglomération"
"2895",200065647,"1-TOTAL-ESS","5B-AIDE A DOMICILE",31,"509","451.67","9834266","25","CA Pays de Montbéliard Agglomération"
"2896",200065647,"1-TOTAL-ESS","5C-AIDE PAR LE TRAVAIL",4,"s","s","s","25","CA Pays de Montbéliard Agglomération"
"2897",200065647,"1-TOTAL-ESS","5D-ACCUEIL DE JEUNES ENFANTS",1,"s","s","s","25","CA Pays de Montbéliard Agglomération"
"2898",200065647,"1-TOTAL-ESS","5E-AUTRES ACTIONS SOCIALES",25,"285","242.83","8010206","25","CA Pays de Montbéliard Agglomération"
"2899",200065647,"1-TOTAL-ESS","6-ARTS, SPECTACLES",39,"215","187.6","5656324","25","CA Pays de Montbéliard Agglomération"
"2900",200065647,"1-TOTAL-ESS","7-SPORT ET LOISIRS",53,"63","58.54","1685292","25","CA Pays de Montbéliard Agglomération"
"2901",200065647,"1-TOTAL-ESS","8-NON-CLASSES",74,"352","290.19","8194265","25","CA Pays de Montbéliard Agglomération"
"2902",200065647,"1-TOTAL-ESS","9-SERVICES DIVERS",58,"468","445.93","11089580","25","CA Pays de Montbéliard Agglomération"
"2903",200065647,"1-TOTAL-ESS","TOUS SECTEURS",411,"4709","4114.25","115153320","25","CA Pays de Montbéliard Agglomération"
"2904",200065647,"2-TOTAL-ASSOCIATIONS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",2,"s","s","s","25","CA Pays de Montbéliard Agglomération"
"2905",200065647,"2-TOTAL-ASSOCIATIONS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",1,"s","s","s","25","CA Pays de Montbéliard Agglomération"
"2906",200065647,"2-TOTAL-ASSOCIATIONS","3-ENSEIGNEMENT",26,"272","218.37","7173965","25","CA Pays de Montbéliard Agglomération"
"2907",200065647,"2-TOTAL-ASSOCIATIONS","4-SANTÉ HUMAINE",15,"346","290.64","10625305","25","CA Pays de Montbéliard Agglomération"
"2908",200065647,"2-TOTAL-ASSOCIATIONS","5-ACTION SOCIALE",81,"2169","1887.62","45573132","25","CA Pays de Montbéliard Agglomération"
"2909",200065647,"2-TOTAL-ASSOCIATIONS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",21,"605","518.76","15018070","25","CA Pays de Montbéliard Agglomération"
"2910",200065647,"2-TOTAL-ASSOCIATIONS","5B-AIDE A DOMICILE",31,"509","451.67","9834266","25","CA Pays de Montbéliard Agglomération"
"2911",200065647,"2-TOTAL-ASSOCIATIONS","5C-AIDE PAR LE TRAVAIL",4,"s","s","s","25","CA Pays de Montbéliard Agglomération"
"2912",200065647,"2-TOTAL-ASSOCIATIONS","5D-ACCUEIL DE JEUNES ENFANTS",1,"s","s","s","25","CA Pays de Montbéliard Agglomération"
"2913",200065647,"2-TOTAL-ASSOCIATIONS","5E-AUTRES ACTIONS SOCIALES",24,"265","224.93","7024335","25","CA Pays de Montbéliard Agglomération"
"2914",200065647,"2-TOTAL-ASSOCIATIONS","6-ARTS, SPECTACLES",39,"215","187.6","5656324","25","CA Pays de Montbéliard Agglomération"
"2915",200065647,"2-TOTAL-ASSOCIATIONS","7-SPORT ET LOISIRS",53,"63","58.54","1685292","25","CA Pays de Montbéliard Agglomération"
"2916",200065647,"2-TOTAL-ASSOCIATIONS","8-NON-CLASSES",74,"352","290.19","8194265","25","CA Pays de Montbéliard Agglomération"
"2917",200065647,"2-TOTAL-ASSOCIATIONS","9-SERVICES DIVERS",51,"424","405.61","9689187","25","CA Pays de Montbéliard Agglomération"
"2918",200065647,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",342,"3901","3390.56","89774296","25","CA Pays de Montbéliard Agglomération"
"2919",200065647,"3-TOTAL-HORS ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",680,"19391","19057.67","762733919","25","CA Pays de Montbéliard Agglomération"
"2920",200065647,"3-TOTAL-HORS ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",127,"441","404.2","17483363","25","CA Pays de Montbéliard Agglomération"
"2921",200065647,"3-TOTAL-HORS ESS","3-ENSEIGNEMENT",188,"2906","2729.37","93790323","25","CA Pays de Montbéliard Agglomération"
"2922",200065647,"3-TOTAL-HORS ESS","4-SANTÉ HUMAINE",153,"739","663.98","19707038","25","CA Pays de Montbéliard Agglomération"
"2923",200065647,"3-TOTAL-HORS ESS","5-ACTION SOCIALE",30,"921","786.29","20478923","25","CA Pays de Montbéliard Agglomération"
"2924",200065647,"3-TOTAL-HORS ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",4,"360","309.79","8411932","25","CA Pays de Montbéliard Agglomération"
"2925",200065647,"3-TOTAL-HORS ESS","5B-AIDE A DOMICILE",6,"174","140.97","2898568","25","CA Pays de Montbéliard Agglomération"
"2926",200065647,"3-TOTAL-HORS ESS","5D-ACCUEIL DE JEUNES ENFANTS",5,"28","20.71","458837","25","CA Pays de Montbéliard Agglomération"
"2927",200065647,"3-TOTAL-HORS ESS","5E-AUTRES ACTIONS SOCIALES",15,"359","314.82","8709586","25","CA Pays de Montbéliard Agglomération"
"2928",200065647,"3-TOTAL-HORS ESS","6-ARTS, SPECTACLES",8,"24","28.9","825486","25","CA Pays de Montbéliard Agglomération"
"2929",200065647,"3-TOTAL-HORS ESS","7-SPORT ET LOISIRS",27,"245","207.51","9151824","25","CA Pays de Montbéliard Agglomération"
"2930",200065647,"3-TOTAL-HORS ESS","9-SERVICES DIVERS",1865,"16972","15546.03","462749464","25","CA Pays de Montbéliard Agglomération"
"2931",200065647,"3-TOTAL-HORS ESS","TOUS SECTEURS",3078,"41639","39423.95","1386920340","25","CA Pays de Montbéliard Agglomération"
"2932",200065886,"1-TOTAL-ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",8,"184","176.25","5583289","42","CA Loire Forez Agglomération (LFA)"
"2933",200065886,"1-TOTAL-ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",15,"87","86.84","3779896","42","CA Loire Forez Agglomération (LFA)"
"2934",200065886,"1-TOTAL-ESS","3-ENSEIGNEMENT",39,"650","538.37","17028419","42","CA Loire Forez Agglomération (LFA)"
"2935",200065886,"1-TOTAL-ESS","4-SANTÉ HUMAINE",9,"94","69.07","3074833","42","CA Loire Forez Agglomération (LFA)"
"2936",200065886,"1-TOTAL-ESS","5-ACTION SOCIALE",56,"1068","868.94","20687533","42","CA Loire Forez Agglomération (LFA)"
"2937",200065886,"1-TOTAL-ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",13,"340","308.27","8688291","42","CA Loire Forez Agglomération (LFA)"
"2938",200065886,"1-TOTAL-ESS","5B-AIDE A DOMICILE",14,"330","224.09","4762011","42","CA Loire Forez Agglomération (LFA)"
"2939",200065886,"1-TOTAL-ESS","5C-AIDE PAR LE TRAVAIL",2,"s","s","s","42","CA Loire Forez Agglomération (LFA)"
"2940",200065886,"1-TOTAL-ESS","5D-ACCUEIL DE JEUNES ENFANTS",13,"s","s","s","42","CA Loire Forez Agglomération (LFA)"
"2941",200065886,"1-TOTAL-ESS","5E-AUTRES ACTIONS SOCIALES",14,"120","102.3","2909135","42","CA Loire Forez Agglomération (LFA)"
"2942",200065886,"1-TOTAL-ESS","6-ARTS, SPECTACLES",27,"49","41.98","1216922","42","CA Loire Forez Agglomération (LFA)"
"2943",200065886,"1-TOTAL-ESS","7-SPORT ET LOISIRS",64,"88","71.09","1656887","42","CA Loire Forez Agglomération (LFA)"
"2944",200065886,"1-TOTAL-ESS","8-NON-CLASSES",43,"112","84.21","1941981","42","CA Loire Forez Agglomération (LFA)"
"2945",200065886,"1-TOTAL-ESS","9-SERVICES DIVERS",38,"306","244.89","6616060","42","CA Loire Forez Agglomération (LFA)"
"2946",200065886,"1-TOTAL-ESS","TOUS SECTEURS",299,"2638","2181.64","61585820","42","CA Loire Forez Agglomération (LFA)"
"2947",200065886,"2-TOTAL-ASSOCIATIONS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",1,"s","s","s","42","CA Loire Forez Agglomération (LFA)"
"2948",200065886,"2-TOTAL-ASSOCIATIONS","3-ENSEIGNEMENT",38,"644","532.75","16846821","42","CA Loire Forez Agglomération (LFA)"
"2949",200065886,"2-TOTAL-ASSOCIATIONS","4-SANTÉ HUMAINE",5,"s","s","s","42","CA Loire Forez Agglomération (LFA)"
"2950",200065886,"2-TOTAL-ASSOCIATIONS","5-ACTION SOCIALE",55,"1017","822.98","19322424","42","CA Loire Forez Agglomération (LFA)"
"2951",200065886,"2-TOTAL-ASSOCIATIONS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",12,"289","262.31","7323182","42","CA Loire Forez Agglomération (LFA)"
"2952",200065886,"2-TOTAL-ASSOCIATIONS","5B-AIDE A DOMICILE",14,"330","224.09","4762011","42","CA Loire Forez Agglomération (LFA)"
"2953",200065886,"2-TOTAL-ASSOCIATIONS","5C-AIDE PAR LE TRAVAIL",2,"s","s","s","42","CA Loire Forez Agglomération (LFA)"
"2954",200065886,"2-TOTAL-ASSOCIATIONS","5D-ACCUEIL DE JEUNES ENFANTS",13,"s","s","s","42","CA Loire Forez Agglomération (LFA)"
"2955",200065886,"2-TOTAL-ASSOCIATIONS","5E-AUTRES ACTIONS SOCIALES",14,"120","102.3","2909135","42","CA Loire Forez Agglomération (LFA)"
"2956",200065886,"2-TOTAL-ASSOCIATIONS","6-ARTS, SPECTACLES",27,"49","41.98","1216922","42","CA Loire Forez Agglomération (LFA)"
"2957",200065886,"2-TOTAL-ASSOCIATIONS","7-SPORT ET LOISIRS",64,"88","71.09","1656887","42","CA Loire Forez Agglomération (LFA)"
"2958",200065886,"2-TOTAL-ASSOCIATIONS","8-NON-CLASSES",43,"112","84.21","1941981","42","CA Loire Forez Agglomération (LFA)"
"2959",200065886,"2-TOTAL-ASSOCIATIONS","9-SERVICES DIVERS",25,"209","160.94","4053411","42","CA Loire Forez Agglomération (LFA)"
"2960",200065886,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",258,"2197","1773.05","46579032","42","CA Loire Forez Agglomération (LFA)"
"2961",200065886,"3-TOTAL-HORS ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",1085,"8356","8009.57","279034659","42","CA Loire Forez Agglomération (LFA)"
"2962",200065886,"3-TOTAL-HORS ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",126,"408","379.77","17646685","42","CA Loire Forez Agglomération (LFA)"
"2963",200065886,"3-TOTAL-HORS ESS","3-ENSEIGNEMENT",126,"1331","1233.47","43964205","42","CA Loire Forez Agglomération (LFA)"
"2964",200065886,"3-TOTAL-HORS ESS","4-SANTÉ HUMAINE",106,"2319","2061.26","69237498","42","CA Loire Forez Agglomération (LFA)"
"2965",200065886,"3-TOTAL-HORS ESS","5-ACTION SOCIALE",21,"1051","930.81","24798965","42","CA Loire Forez Agglomération (LFA)"
"2966",200065886,"3-TOTAL-HORS ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",12,"940","848.16","23012754","42","CA Loire Forez Agglomération (LFA)"
"2967",200065886,"3-TOTAL-HORS ESS","5B-AIDE A DOMICILE",2,"s","s","s","42","CA Loire Forez Agglomération (LFA)"
"2968",200065886,"3-TOTAL-HORS ESS","5D-ACCUEIL DE JEUNES ENFANTS",4,"67","48.04","1077176","42","CA Loire Forez Agglomération (LFA)"
"2969",200065886,"3-TOTAL-HORS ESS","5E-AUTRES ACTIONS SOCIALES",3,"s","s","s","42","CA Loire Forez Agglomération (LFA)"
"2970",200065886,"3-TOTAL-HORS ESS","6-ARTS, SPECTACLES",8,"s","s","s","42","CA Loire Forez Agglomération (LFA)"
"2971",200065886,"3-TOTAL-HORS ESS","7-SPORT ET LOISIRS",25,"65","55.69","1338022","42","CA Loire Forez Agglomération (LFA)"
"2972",200065886,"3-TOTAL-HORS ESS","8-NON-CLASSES",2,"s","s","s","42","CA Loire Forez Agglomération (LFA)"
"2973",200065886,"3-TOTAL-HORS ESS","9-SERVICES DIVERS",1477,"7794","6999.21","199265437","42","CA Loire Forez Agglomération (LFA)"
"2974",200065886,"3-TOTAL-HORS ESS","TOUS SECTEURS",2976,"21407","19750.72","637805469","42","CA Loire Forez Agglomération (LFA)"
"2975",200065928,"1-TOTAL-ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",7,"73","68.74","2105461","22","CA Lannion-Trégor Communauté"
"2976",200065928,"1-TOTAL-ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",19,"110","101.42","4404792","22","CA Lannion-Trégor Communauté"
"2977",200065928,"1-TOTAL-ESS","3-ENSEIGNEMENT",48,"440","391.21","12593686","22","CA Lannion-Trégor Communauté"
"2978",200065928,"1-TOTAL-ESS","4-SANTÉ HUMAINE",6,"149","106.72","3279547","22","CA Lannion-Trégor Communauté"
"2979",200065928,"1-TOTAL-ESS","5-ACTION SOCIALE",33,"1007","830.79","19650810","22","CA Lannion-Trégor Communauté"
"2980",200065928,"1-TOTAL-ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",14,"402","326.71","9160611","22","CA Lannion-Trégor Communauté"
"2981",200065928,"1-TOTAL-ESS","5B-AIDE A DOMICILE",3,"s","s","s","22","CA Lannion-Trégor Communauté"
"2982",200065928,"1-TOTAL-ESS","5C-AIDE PAR LE TRAVAIL",5,"349","294.59","5802416","22","CA Lannion-Trégor Communauté"
"2983",200065928,"1-TOTAL-ESS","5D-ACCUEIL DE JEUNES ENFANTS",1,"s","s","s","22","CA Lannion-Trégor Communauté"
"2984",200065928,"1-TOTAL-ESS","5E-AUTRES ACTIONS SOCIALES",10,"143","116.13","2601602","22","CA Lannion-Trégor Communauté"
"2985",200065928,"1-TOTAL-ESS","6-ARTS, SPECTACLES",27,"63","68.91","2625872","22","CA Lannion-Trégor Communauté"
"2986",200065928,"1-TOTAL-ESS","7-SPORT ET LOISIRS",75,"83","76.76","2115597","22","CA Lannion-Trégor Communauté"
"2987",200065928,"1-TOTAL-ESS","8-NON-CLASSES",73,"138","103.87","3164305","22","CA Lannion-Trégor Communauté"
"2988",200065928,"1-TOTAL-ESS","9-SERVICES DIVERS",63,"531","533.92","13327164","22","CA Lannion-Trégor Communauté"
"2989",200065928,"1-TOTAL-ESS","TOUS SECTEURS",351,"2594","2282.34","63267234","22","CA Lannion-Trégor Communauté"
"2990",200065928,"2-TOTAL-ASSOCIATIONS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",1,"s","s","s","22","CA Lannion-Trégor Communauté"
"2991",200065928,"2-TOTAL-ASSOCIATIONS","3-ENSEIGNEMENT",47,"422","375.21","12189061","22","CA Lannion-Trégor Communauté"
"2992",200065928,"2-TOTAL-ASSOCIATIONS","4-SANTÉ HUMAINE",4,"s","s","s","22","CA Lannion-Trégor Communauté"
"2993",200065928,"2-TOTAL-ASSOCIATIONS","5-ACTION SOCIALE",29,"902","746.09","17378337","22","CA Lannion-Trégor Communauté"
"2994",200065928,"2-TOTAL-ASSOCIATIONS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",10,"297","242.01","6888138","22","CA Lannion-Trégor Communauté"
"2995",200065928,"2-TOTAL-ASSOCIATIONS","5B-AIDE A DOMICILE",3,"s","s","s","22","CA Lannion-Trégor Communauté"
"2996",200065928,"2-TOTAL-ASSOCIATIONS","5C-AIDE PAR LE TRAVAIL",5,"349","294.59","5802416","22","CA Lannion-Trégor Communauté"
