"DEP","ESS","famille","taille_etab","nb_etab","nb_ent","eff_31","eff_EQTP","rem_brut"
"63","ESS + Hors ESS","2. Mutuelle","Toutes entreprises","100","7","1170","1104","42484237"
"63","ESS + Hors ESS","3. Association","Toutes entreprises","1802","1431","17680","15125","443219456"
"63","ESS + Hors ESS","4. Fondation","Toutes entreprises","13","4","129","125","4095673"
"63","ESS + Hors ESS","Privé Hors ESS","Toutes entreprises","17522","14299","138798","130428","4552485091"
"63","ESS + Hors ESS","Public","Toutes entreprises","1694","794","62286","57516","1908635847"
"64","ESS + Hors ESS","1. Coopérative","Toutes entreprises","301","89","3542","3465","142671436"
"64","ESS + Hors ESS","2. Mutuelle","Toutes entreprises","79","2","s","s","s"
"64","ESS + Hors ESS","3. Association","Toutes entreprises","2312","1891","22845","19529","547817199"
"64","ESS + Hors ESS","4. Fondation","Toutes entreprises","13","3","s","s","s"
"64","ESS + Hors ESS","Privé Hors ESS","Toutes entreprises","22905","18463","142585","136231","4697964865"
"64","ESS + Hors ESS","Public","Toutes entreprises","1753","895","47730","44258","1459176241"
"65","ESS + Hors ESS","1. Coopérative","Toutes entreprises","99","28","861","828","33002363"
"65","ESS + Hors ESS","2. Mutuelle","Toutes entreprises","36","3","468","441","14653643"
"65","ESS + Hors ESS","3. Association","Toutes entreprises","784","635","7900","6836","180795031"
"65","ESS + Hors ESS","4. Fondation","Toutes entreprises","5","0","90","95","2623885"
"65","ESS + Hors ESS","Privé Hors ESS","Toutes entreprises","6831","5626","35902","35258","1061976604"
"65","ESS + Hors ESS","Public","Toutes entreprises","1012","589","20221","18864","616599364"
"66","ESS + Hors ESS","1. Coopérative","Toutes entreprises","179","73","2670","2793","110636605"
"66","ESS + Hors ESS","2. Mutuelle","Toutes entreprises","36","3","s","s","s"
"66","ESS + Hors ESS","3. Association","Toutes entreprises","1271","1039","11712","10830","289546571"
"66","ESS + Hors ESS","4. Fondation","Toutes entreprises","8","2","s","s","s"
"66","ESS + Hors ESS","Privé Hors ESS","Toutes entreprises","15029","12830","73208","71196","2099418214"
"66","ESS + Hors ESS","Public","Toutes entreprises","1034","484","36377","33962","1081956036"
"67","ESS + Hors ESS","1. Coopérative","Toutes entreprises","611","211","6540","6302","297787890"
"67","ESS + Hors ESS","2. Mutuelle","Toutes entreprises","72","12","1342","1250","57123902"
"67","ESS + Hors ESS","3. Association","Toutes entreprises","2681","2064","26655","23220","645079315"
"67","ESS + Hors ESS","4. Fondation","Toutes entreprises","75","13","5101","4622","140818913"
"67","ESS + Hors ESS","Privé Hors ESS","Toutes entreprises","33425","27608","284261","263649","9616859762"
"67","ESS + Hors ESS","Public","Toutes entreprises","2497","1252","91848","86042","2963918410"
"68","ESS + Hors ESS","1. Coopérative","Toutes entreprises","385","130","4121","3995","171740006"
"68","ESS + Hors ESS","2. Mutuelle","Toutes entreprises","50","9","1110","1028","47043577"
"68","ESS + Hors ESS","3. Association","Toutes entreprises","1646","1278","19681","17016","462657141"
"68","ESS + Hors ESS","4. Fondation","Toutes entreprises","31","13","3201","2902","99025711"
"68","ESS + Hors ESS","Privé Hors ESS","Toutes entreprises","20153","16825","156103","145662","5096218133"
"68","ESS + Hors ESS","Public","Toutes entreprises","1780","896","53049","48676","1665320899"
"69","ESS + Hors ESS","1. Coopérative","Toutes entreprises","561","155","7102","6922","319900715"
"69","ESS + Hors ESS","2. Mutuelle","Toutes entreprises","183","33","3688","3468","157809715"
"69","ESS + Hors ESS","3. Association","Toutes entreprises","5788","4732","61714","53144","1649626643"
"69","ESS + Hors ESS","4. Fondation","Toutes entreprises","170","27","5257","4629","151518450"
"69","ESS + Hors ESS","Privé Hors ESS","Toutes entreprises","63902","50912","576130","539110","21612872532"
"69","ESS + Hors ESS","Public","Toutes entreprises","2232","725","168437","158245","5487552599"
"70","ESS + Hors ESS","1. Coopérative","Toutes entreprises","83","21","849","843","34964023"
"70","ESS + Hors ESS","2. Mutuelle","Toutes entreprises","30","2","s","s","s"
"70","ESS + Hors ESS","3. Association","Toutes entreprises","535","395","7904","6644","184150001"
"70","ESS + Hors ESS","4. Fondation","Toutes entreprises","4","0","s","s","s"
"70","ESS + Hors ESS","Privé Hors ESS","Toutes entreprises","5205","4423","35788","33729","1036208649"
"70","ESS + Hors ESS","Public","Toutes entreprises","1182","805","13766","12361","400767992"
"71","ESS + Hors ESS","1. Coopérative","Toutes entreprises","251","65","2091","2092","87248731"
"71","ESS + Hors ESS","2. Mutuelle","Toutes entreprises","96","3","s","s","s"
"71","ESS + Hors ESS","3. Association","Toutes entreprises","1497","1254","13647","11599","321020757"
"71","ESS + Hors ESS","4. Fondation","Toutes entreprises","4","2","s","s","s"
"71","ESS + Hors ESS","Privé Hors ESS","Toutes entreprises","15138","12368","108074","101558","3296019742"
"71","ESS + Hors ESS","Public","Toutes entreprises","1778","894","40918","37729","1210384443"
"72","ESS + Hors ESS","1. Coopérative","Toutes entreprises","238","82","2772","2721","106500980"
"72","ESS + Hors ESS","2. Mutuelle","Toutes entreprises","61","2","s","s","s"
"72","ESS + Hors ESS","3. Association","Toutes entreprises","1541","1210","15034","13033","365103949"
"72","ESS + Hors ESS","4. Fondation","Toutes entreprises","10","3","s","s","s"
"72","ESS + Hors ESS","Privé Hors ESS","Toutes entreprises","12928","10385","116527","109997","3589765840"
"72","ESS + Hors ESS","Public","Toutes entreprises","1300","666","40744","37616","1201542313"
"73","ESS + Hors ESS","1. Coopérative","Toutes entreprises","217","68","2823","2627","102512998"
"73","ESS + Hors ESS","2. Mutuelle","Toutes entreprises","52","4","s","s","s"
"73","ESS + Hors ESS","3. Association","Toutes entreprises","1406","1101","11271","9767","269782429"
"73","ESS + Hors ESS","4. Fondation","Toutes entreprises","12","2","s","s","s"
"73","ESS + Hors ESS","Privé Hors ESS","Toutes entreprises","17896","14666","105819","99577","3405868442"
"73","ESS + Hors ESS","Public","Toutes entreprises","1289","528","39377","36103","1210476396"
"74","ESS + Hors ESS","1. Coopérative","Toutes entreprises","286","50","3406","3371","145805656"
"74","ESS + Hors ESS","2. Mutuelle","Toutes entreprises","99","10","1046","965","38212560"
"74","ESS + Hors ESS","3. Association","Toutes entreprises","1945","1610","18417","15862","450975895"
"74","ESS + Hors ESS","4. Fondation","Toutes entreprises","24","5","1043","917","28446367"
"74","ESS + Hors ESS","Privé Hors ESS","Toutes entreprises","27111","22351","173638","165787","5923542238"
"74","ESS + Hors ESS","Public","Toutes entreprises","1323","534","51444","47260","1552908595"
"75","ESS + Hors ESS","1. Coopérative","Toutes entreprises","518","189","15846","15216","905073289"
"75","ESS + Hors ESS","2. Mutuelle","Toutes entreprises","310","123","14020","12942","703300209"
"75","ESS + Hors ESS","3. Association","Toutes entreprises","11878","9886","108998","98549","3977202139"
"75","ESS + Hors ESS","4. Fondation","Toutes entreprises","400","224","18409","16812","703174265"
"75","ESS + Hors ESS","Privé Hors ESS","Toutes entreprises","165174","142637","1132526","1072281","55683138936"
"75","ESS + Hors ESS","Public","Toutes entreprises","4068","627","403470","378676","15552277708"
"76","ESS + Hors ESS","1. Coopérative","Toutes entreprises","427","108","4619","4628","199504601"
"76","ESS + Hors ESS","2. Mutuelle","Toutes entreprises","175","7","3768","3372","162731222"
"76","ESS + Hors ESS","3. Association","Toutes entreprises","3011","2432","29428","25498","718842475"
"76","ESS + Hors ESS","4. Fondation","Toutes entreprises","19","5","1194","984","29020003"
"76","ESS + Hors ESS","Privé Hors ESS","Toutes entreprises","29877","23499","273709","257246","9085915258"
"76","ESS + Hors ESS","Public","Toutes entreprises","3066","1340","115512","107328","3549143149"
"77","ESS + Hors ESS","1. Coopérative","Toutes entreprises","256","33","3410","3292","143674811"
"77","ESS + Hors ESS","2. Mutuelle","Toutes entreprises","57","5","1215","1052","41519897"
"77","ESS + Hors ESS","3. Association","Toutes entreprises","2545","2077","22355","19403","606663660"
"77","ESS + Hors ESS","4. Fondation","Toutes entreprises","30","5","2194","2049","71582716"
"77","ESS + Hors ESS","Privé Hors ESS","Toutes entreprises","33700","27707","311557","290163","10434591916"
"77","ESS + Hors ESS","Public","Toutes entreprises","2598","1114","96379","91122","3103550763"
"78","ESS + Hors ESS","1. Coopérative","Toutes entreprises","221","34","2345","2252","104589759"
"78","ESS + Hors ESS","2. Mutuelle","Toutes entreprises","59","5","1728","1653","62390365"
"78","ESS + Hors ESS","3. Association","Toutes entreprises","2669","2190","26033","22146","696434006"
"78","ESS + Hors ESS","4. Fondation","Toutes entreprises","37","11","2055","1828","59114394"
"78","ESS + Hors ESS","Privé Hors ESS","Toutes entreprises","34736","28324","355656","337640","15635436135"
"78","ESS + Hors ESS","Public","Toutes entreprises","2111","707","101722","94883","3247443292"
"79","ESS + Hors ESS","1. Coopérative","Toutes entreprises","235","93","s","s","s"
"79","ESS + Hors ESS","2. Mutuelle","Toutes entreprises","55","6","7529","7186","393350190"
"79","ESS + Hors ESS","3. Association","Toutes entreprises","1159","1008","10868","9323","257514345"
"79","ESS + Hors ESS","4. Fondation","Toutes entreprises","3","0","s","s","s"
"79","ESS + Hors ESS","Privé Hors ESS","Toutes entreprises","9031","7456","75132","71037","2303819431"
"79","ESS + Hors ESS","Public","Toutes entreprises","1037","530","28145","25905","802091609"
"80","ESS + Hors ESS","1. Coopérative","Toutes entreprises","168","40","3019","2908","122418940"
"80","ESS + Hors ESS","2. Mutuelle","Toutes entreprises","63","3","s","s","s"
"80","ESS + Hors ESS","3. Association","Toutes entreprises","1389","1071","14950","13100","373334372"
"80","ESS + Hors ESS","4. Fondation","Toutes entreprises","4","1","s","s","s"
"80","ESS + Hors ESS","Privé Hors ESS","Toutes entreprises","13129","10711","105350","99734","3194315959"
"80","ESS + Hors ESS","Public","Toutes entreprises","1968","1131","52280","47546","1563176640"
"81","ESS + Hors ESS","1. Coopérative","Toutes entreprises","247","96","2296","2302","86631622"
"81","ESS + Hors ESS","2. Mutuelle","Toutes entreprises","87","2","s","s","s"
"81","ESS + Hors ESS","3. Association","Toutes entreprises","1250","1081","12343","10374","274516661"
"81","ESS + Hors ESS","4. Fondation","Toutes entreprises","4","2","s","s","s"
"81","ESS + Hors ESS","Privé Hors ESS","Toutes entreprises","10394","8669","60803","56499","1798496929"
"81","ESS + Hors ESS","Public","Toutes entreprises","1014","514","25881","23955","760089475"
"82","ESS + Hors ESS","1. Coopérative","Toutes entreprises","160","76","1533","1447","53089384"
"82","ESS + Hors ESS","2. Mutuelle","Toutes entreprises","41","2","s","s","s"
"82","ESS + Hors ESS","3. Association","Toutes entreprises","697","555","6751","6116","161859488"
"82","ESS + Hors ESS","4. Fondation","Toutes entreprises","3","1","s","s","s"
"82","ESS + Hors ESS","Privé Hors ESS","Toutes entreprises","7101","5923","39195","37958","1154009198"
"82","ESS + Hors ESS","Public","Toutes entreprises","671","315","17492","16086","500125702"
"83","ESS + Hors ESS","1. Coopérative","Toutes entreprises","312","112","2877","2817","122155965"
"83","ESS + Hors ESS","2. Mutuelle","Toutes entreprises","103","10","1685","1532","59760072"
"83","ESS + Hors ESS","3. Association","Toutes entreprises","2349","1798","21312","18437","516693810"
"83","ESS + Hors ESS","4. Fondation","Toutes entreprises","13","4","464","402","13093492"
"83","ESS + Hors ESS","Privé Hors ESS","Toutes entreprises","37051","30962","172601","168733","5266827360"
"83","ESS + Hors ESS","Public","Toutes entreprises","1373","467","71901","68244","2261789911"
"84","ESS + Hors ESS","1. Coopérative","Toutes entreprises","208","115","3169","3169","125596196"
"84","ESS + Hors ESS","2. Mutuelle","Toutes entreprises","89","10","726","651","27660824"
"84","ESS + Hors ESS","3. Association","Toutes entreprises","1733","1480","14570","13230","372613776"
"84","ESS + Hors ESS","4. Fondation","Toutes entreprises","9","6","296","253","7110842"
"84","ESS + Hors ESS","Privé Hors ESS","Toutes entreprises","20198","17094","113299","108828","3461141320"
"84","ESS + Hors ESS","Public","Toutes entreprises","965","375","44576","41569","1361914326"
"85","ESS + Hors ESS","1. Coopérative","Toutes entreprises","447","144","5742","5636","218733493"
"85","ESS + Hors ESS","2. Mutuelle","Toutes entreprises","89","4","s","s","s"
"85","ESS + Hors ESS","3. Association","Toutes entreprises","2240","1940","21096","17701","512759129"
"85","ESS + Hors ESS","4. Fondation","Toutes entreprises","8","1","s","s","s"
"85","ESS + Hors ESS","Privé Hors ESS","Toutes entreprises","19858","16432","151972","147521","4559366950"
"85","ESS + Hors ESS","Public","Toutes entreprises","1074","521","38924","35827","1112233654"
"86","ESS + Hors ESS","1. Coopérative","Toutes entreprises","233","82","2815","2773","104404302"
"86","ESS + Hors ESS","2. Mutuelle","Toutes entreprises","52","4","1013","933","33823186"
"86","ESS + Hors ESS","3. Association","Toutes entreprises","1488","1230","12747","11062","303378660"
"86","ESS + Hors ESS","4. Fondation","Toutes entreprises","5","0","148","130","3481693"
"86","ESS + Hors ESS","Privé Hors ESS","Toutes entreprises","10124","8130","78963","75329","2374392282"
"86","ESS + Hors ESS","Public","Toutes entreprises","1046","458","45182","42107","1375971350"
"87","ESS + Hors ESS","1. Coopérative","Toutes entreprises","156","69","2983","2889","107444320"
"87","ESS + Hors ESS","2. Mutuelle","Toutes entreprises","93","3","s","s","s"
"87","ESS + Hors ESS","3. Association","Toutes entreprises","1056","825","8337","7364","204024256"
"87","ESS + Hors ESS","4. Fondation","Toutes entreprises","12","2","s","s","s"
"87","ESS + Hors ESS","Privé Hors ESS","Toutes entreprises","9211","7527","64579","60882","1960517577"
"87","ESS + Hors ESS","Public","Toutes entreprises","880","406","66072","53913","1565585756"
"88","ESS + Hors ESS","1. Coopérative","Toutes entreprises","182","51","s","s","s"
"88","ESS + Hors ESS","2. Mutuelle","Toutes entreprises","45","1","s","s","s"
"88","ESS + Hors ESS","3. Association","Toutes entreprises","869","671","9127","7830","198356926"
"88","ESS + Hors ESS","Privé Hors ESS","Toutes entreprises","9696","8007","66693","63371","1988325967"
"88","ESS + Hors ESS","Public","Toutes entreprises","1498","893","28970","26692","853524704"
"89","ESS + Hors ESS","1. Coopérative","Toutes entreprises","168","56","2049","2043","78958456"
"89","ESS + Hors ESS","2. Mutuelle","Toutes entreprises","52","0","501","438","13354869"
"89","ESS + Hors ESS","3. Association","Toutes entreprises","872","681","7383","6414","177335147"
"89","ESS + Hors ESS","4. Fondation","Toutes entreprises","3","0","173","153","4134200"
"89","ESS + Hors ESS","Privé Hors ESS","Toutes entreprises","8626","7148","59605","55975","1739654802"
"89","ESS + Hors ESS","Public","Toutes entreprises","1247","639","26934","24917","791743633"
"90","ESS + Hors ESS","1. Coopérative","Toutes entreprises","48","11","369","365","16260189"
"90","ESS + Hors ESS","2. Mutuelle","Toutes entreprises","27","1","s","s","s"
"90","ESS + Hors ESS","3. Association","Toutes entreprises","270","208","3629","3078","82126275"
"90","ESS + Hors ESS","4. Fondation","Toutes entreprises","8","1","s","s","s"
"90","ESS + Hors ESS","Privé Hors ESS","Toutes entreprises","3030","2453","26075","24582","936862246"
"90","ESS + Hors ESS","Public","Toutes entreprises","411","186","12824","12025","402994658"
"91","ESS + Hors ESS","1. Coopérative","Toutes entreprises","197","40","2342","2357","107719811"
