"REG","typo_Coop","typo_Coop_det","sexe","type_emploi","nb_poste"
"Grand-Est","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","Ensemble","6218"
"Grand-Est","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Ensemble","720"
"Guadeloupe","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","923"
"Guadeloupe","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Ensemble","41"
"Guadeloupe","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","Ensemble","34"
"Guadeloupe","COMMERCE (GZ)","Ensemble","Ensemble","Ensemble","s"
"Guadeloupe","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","Ensemble","23"
"Guadeloupe","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Ensemble","s"
"Guyane","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","106"
"Guyane","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Ensemble","21"
"Guyane","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","Ensemble","s"
"Guyane","COMMERCE (GZ)","Ensemble","Ensemble","Ensemble","s"
"Guyane","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","Ensemble","s"
"Guyane","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Ensemble","16"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","11271"
"Hauts-de-France","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Ensemble","255"
"Hauts-de-France","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","Ensemble","1141"
"Hauts-de-France","COMMERCE (GZ)","Ensemble","Ensemble","Ensemble","1911"
"Hauts-de-France","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","Ensemble","4039"
"Hauts-de-France","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Ensemble","1021"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","21870"
"Ile-de-France","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Ensemble","69"
"Ile-de-France","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","Ensemble","2180"
"Ile-de-France","COMMERCE (GZ)","Ensemble","Ensemble","Ensemble","4078"
"Ile-de-France","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","Ensemble","3054"
"Ile-de-France","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Ensemble","2997"
"La Réunion","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","1494"
"La Réunion","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Ensemble","93"
"La Réunion","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","Ensemble","928"
"La Réunion","COMMERCE (GZ)","Ensemble","Ensemble","Ensemble","115"
"La Réunion","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","Ensemble","341"
"La Réunion","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Ensemble","79"
"Martinique","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","965"
"Martinique","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Ensemble","33"
"Martinique","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","Ensemble","s"
"Martinique","COMMERCE (GZ)","Ensemble","Ensemble","Ensemble","s"
"Martinique","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","Ensemble","s"
"Martinique","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Ensemble","s"
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","7410"
"Normandie","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Ensemble","461"
"Normandie","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","Ensemble","609"
"Normandie","COMMERCE (GZ)","Ensemble","Ensemble","Ensemble","2313"
"Normandie","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","Ensemble","4271"
"Normandie","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Ensemble","674"
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","15740"
"Nouvelle-Aquitaine","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Ensemble","1044"
"Nouvelle-Aquitaine","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","Ensemble","2197"
"Nouvelle-Aquitaine","COMMERCE (GZ)","Ensemble","Ensemble","Ensemble","8420"
"Nouvelle-Aquitaine","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","Ensemble","5845"
"Nouvelle-Aquitaine","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Ensemble","2022"
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","15535"
"Occitanie","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Ensemble","537"
"Occitanie","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","Ensemble","1223"
"Occitanie","COMMERCE (GZ)","Ensemble","Ensemble","Ensemble","4745"
"Occitanie","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","Ensemble","5019"
"Occitanie","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Ensemble","1351"
"Pays de la Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","11754"
"Pays de la Loire","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Ensemble","500"
"Pays de la Loire","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","Ensemble","1746"
"Pays de la Loire","COMMERCE (GZ)","Ensemble","Ensemble","Ensemble","6992"
"Pays de la Loire","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","Ensemble","3335"
"Pays de la Loire","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Ensemble","1825"
"Provence-Alpes-Côte d'Azur","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","12161"
"Provence-Alpes-Côte d'Azur","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Ensemble","139"
"Provence-Alpes-Côte d'Azur","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","Ensemble","1336"
"Provence-Alpes-Côte d'Azur","COMMERCE (GZ)","Ensemble","Ensemble","Ensemble","1669"
"Provence-Alpes-Côte d'Azur","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","Ensemble","1717"
"Provence-Alpes-Côte d'Azur","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Ensemble","585"
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Aides","561"
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Apprentis","226"
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ordinaires","20547"
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Stagiaires","51"
"Auvergne-Rhône-Alpes","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Aides","s"
"Auvergne-Rhône-Alpes","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Apprentis","s"
"Auvergne-Rhône-Alpes","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Ordinaires","874"
"Auvergne-Rhône-Alpes","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","Aides","27"
"Auvergne-Rhône-Alpes","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","Apprentis","s"
"Auvergne-Rhône-Alpes","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","Ordinaires","2065"
"Auvergne-Rhône-Alpes","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","Stagiaires","s"
"Auvergne-Rhône-Alpes","COMMERCE (GZ)","Ensemble","Ensemble","Aides","s"
"Auvergne-Rhône-Alpes","COMMERCE (GZ)","Ensemble","Ensemble","Apprentis","64"
"Auvergne-Rhône-Alpes","COMMERCE (GZ)","Ensemble","Ensemble","Ordinaires","4265"
"Auvergne-Rhône-Alpes","COMMERCE (GZ)","Ensemble","Ensemble","Stagiaires","s"
"Auvergne-Rhône-Alpes","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","Aides","100"
"Auvergne-Rhône-Alpes","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","Apprentis","96"
"Auvergne-Rhône-Alpes","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","Ordinaires","4068"
"Auvergne-Rhône-Alpes","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Aides","s"
"Auvergne-Rhône-Alpes","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Apprentis","43"
"Auvergne-Rhône-Alpes","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Ordinaires","2363"
"Auvergne-Rhône-Alpes","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Stagiaires","s"
"Bourgogne-Franche-Comté","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Aides","248"
"Bourgogne-Franche-Comté","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Apprentis","s"
"Bourgogne-Franche-Comté","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ordinaires","8054"
"Bourgogne-Franche-Comté","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Stagiaires","s"
"Bourgogne-Franche-Comté","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Aides","6"
"Bourgogne-Franche-Comté","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Apprentis","10"
"Bourgogne-Franche-Comté","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Ordinaires","448"
"Bourgogne-Franche-Comté","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","Aides","13"
"Bourgogne-Franche-Comté","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","Apprentis","s"
"Bourgogne-Franche-Comté","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","Ordinaires","439"
"Bourgogne-Franche-Comté","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","Stagiaires","s"
"Bourgogne-Franche-Comté","COMMERCE (GZ)","Ensemble","Ensemble","Aides","25"
"Bourgogne-Franche-Comté","COMMERCE (GZ)","Ensemble","Ensemble","Apprentis","38"
"Bourgogne-Franche-Comté","COMMERCE (GZ)","Ensemble","Ensemble","Ordinaires","1719"
"Bourgogne-Franche-Comté","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","Aides","s"
"Bourgogne-Franche-Comté","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","Apprentis","92"
"Bourgogne-Franche-Comté","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","Ordinaires","2625"
"Bourgogne-Franche-Comté","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","Stagiaires","s"
"Bourgogne-Franche-Comté","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Aides","s"
"Bourgogne-Franche-Comté","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Apprentis","s"
"Bourgogne-Franche-Comté","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Ordinaires","301"
"Bourgogne-Franche-Comté","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Stagiaires","s"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Aides","402"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Apprentis","239"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ordinaires","12455"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Stagiaires","34"
"Bretagne","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Aides","s"
"Bretagne","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Apprentis","6"
"Bretagne","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Ordinaires","1276"
"Bretagne","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Stagiaires","s"
"Bretagne","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","Aides","44"
"Bretagne","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","Apprentis","s"
"Bretagne","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","Ordinaires","1578"
"Bretagne","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","Stagiaires","s"
"Bretagne","COMMERCE (GZ)","Ensemble","Ensemble","Aides","63"
"Bretagne","COMMERCE (GZ)","Ensemble","Ensemble","Apprentis","s"
"Bretagne","COMMERCE (GZ)","Ensemble","Ensemble","Ordinaires","4882"
"Bretagne","COMMERCE (GZ)","Ensemble","Ensemble","Stagiaires","s"
"Bretagne","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","Aides","s"
"Bretagne","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","Apprentis","106"
"Bretagne","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","Ordinaires","5603"
"Bretagne","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","Stagiaires","s"
"Bretagne","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Aides","17"
"Bretagne","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Apprentis","28"
"Bretagne","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Ordinaires","966"
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Aides","216"
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Apprentis","s"
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ordinaires","8201"
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Stagiaires","s"
"Centre-Val de Loire","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Apprentis","s"
"Centre-Val de Loire","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Ordinaires","s"
"Centre-Val de Loire","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","Aides","s"
"Centre-Val de Loire","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","Apprentis","s"
"Centre-Val de Loire","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ensemble","Ordinaires","s"
"Centre-Val de Loire","COMMERCE (GZ)","Ensemble","Ensemble","Aides","22"
"Centre-Val de Loire","COMMERCE (GZ)","Ensemble","Ensemble","Apprentis","53"
"Centre-Val de Loire","COMMERCE (GZ)","Ensemble","Ensemble","Ordinaires","2225"
"Centre-Val de Loire","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","Aides","s"
"Centre-Val de Loire","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ensemble","Apprentis","35"
