"DEP","ESS","famille","typo_A","typo_A_det","nb_etab","nb_ent","eff_31","eff_EQTP","rem_brut"
"10","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","982","639","10267","9278","281248100"
"10","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","9819","7829","79948","75238","2396514270"
"11","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","1330","951","11879","11080","317807055"
"11","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","12048","9759","80693","76166","2273278329"
"12","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","1408","1070","14486","12915","383731371"
"12","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","10253","8302","69156","64535","2005316647"
"13","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","6589","5126","71033","62779","2056178833"
"13","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","68042","54262","665773","623331","22930514351"
"14","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","2516","1822","27335","24354","759596235"
"14","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","22307","17773","205785","193974","6263282485"
"15","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","666","454","7007","6162","172244303"
"15","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","5229","4217","35182","33034","985552776"
"16","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","1138","811","12729","11406","334018654"
"16","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","11163","9028","95624","90299","2918426942"
"17","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","2144","1502","21319","19321","588679085"
"17","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","23606","19489","157583","151370","4613498031"
"18","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","949","646","9233","8183","233079457"
"18","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","8537","6600","77036","72981","2373509025"
"19","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","892","575","9029","8303","236883276"
"19","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","7750","5951","63885","60470","1879693206"
"21","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","1871","1233","21040","18470","603672605"
"21","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","17005","13159","172436","161896","5451692139"
"22","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","2370","1747","28199","25423","808155579"
"22","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","17698","14545","143791","135901","4219909985"
"23","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","520","358","4759","4282","118757715"
"23","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","3658","2954","24945","23236","685840823"
"24","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","1317","986","12526","11279","326890584"
"24","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","14009","11433","97571","93154","2766766404"
"25","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","2051","1347","20966","18278","558983518"
"25","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","14836","11640","154078","143692","4793166307"
"26","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","2238","1642","21389","18612","570059365"
"26","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","17618","14178","153989","145477","4926097348"
"27","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","1484","1057","13976","12507","369169592"
"27","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","15280","12266","141908","133868","4462284260"
"28","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","1382","965","12949","11735","376241749"
"28","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","11198","8829","108945","103045","3418854390"
"29","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","3486","2469","42045","38443","1229312398"
"29","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","25872","20759","234036","220931","7151387776"
"2A","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","421","303","3637","3180","101057004"
"2A","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","8162","7166","50615","52175","1709055450"
"2B","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","597","452","4428","3775","116224072"
"2B","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","8191","7161","45447","44436","1404596269"
"30","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","2495","1901","21842","19313","572797444"
"30","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","23150","19228","170874","161456","5194828674"
"31","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","4654","3561","45002","39388","1257686608"
"31","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","42406","32570","514379","481174","18414620936"
"32","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","830","648","7201","6625","196823920"
"32","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","6922","5768","43249","39978","1196212102"
"33","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","5027","3786","55134","49283","1601525945"
"33","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","54667","42845","517691","490751","16998655728"
"34","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","4315","3305","37806","33384","1058094738"
"34","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","39605","32350","324524","306000","10105896577"
"35","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","4186","3234","48537","43096","1387521363"
"35","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","30735","23870","350415","329333","11158052995"
"36","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","882","655","7356","6376","181928877"
"36","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","6574","5235","56702","53354","1644079737"
"37","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","2256","1587","22528","19998","615581772"
"37","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","17253","13217","177994","167591","5617092398"
"38","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","4037","3098","40068","34688","1090796325"
"38","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","37573","29909","382243","355145","13213769560"
"39","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","983","635","9082","8079","238038496"
"39","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","8465","6889","67819","63542","2044507414"
"40","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","1494","1112","11707","10895","329246519"
"40","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","13862","11004","101455","99028","3045963672"
"41","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","1185","862","9800","8807","264172143"
"41","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","9578","7609","88476","84254","2707985318"
"42","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","2626","1912","29981","25736","784467780"
"42","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","21928","17764","206742","191463","6452269292"
"43","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","1056","807","11437","9853","283356407"
"43","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","7160","5924","51497","47534","1449233298"
"44","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","5687","3981","63047","55370","1762448996"
"44","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","39719","30326","470002","440955","15555429450"
"45","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","2179","1559","21145","19281","647659379"
"45","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","17925","13867","207309","196104","6717499580"
"46","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","745","527","7527","6722","202263243"
"46","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","6049","4845","40940","38666","1196947053"
"47","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","1359","968","12875","11999","353438784"
"47","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","10873","8826","83031","78464","2393872479"
"48","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","587","429","6307","5582","162606755"
"48","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","3014","2468","17491","16532","494640481"
"49","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","3504","2595","39143","34643","1066137444"
"49","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","21787","17342","229830","216419","6928924528"
"50","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","1534","1081","19279","17069","501176043"
"50","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","15054","12280","131781","123984","3928880948"
"51","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","1972","1395","22954","20787","719647800"
"51","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","19344","15483","174008","163425","5559826204"
"52","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","561","368","5282","4568","126141228"
"52","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","5324","4191","45755","43087","1348219589"
"53","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","1246","894","12388","10861","344160502"
"53","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","8815","7202","88484","82953","2623223540"
"54","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","2096","1506","26802","23784","728372786"
"54","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","17660","13152","193491","183707","6125345001"
"55","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","563","394","5821","5027","144613051"
"55","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","4957","3974","41203","38218","1208367039"
"56","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","2772","2100","29368","26337","832658028"
"56","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","22939","18663","191916","181483","5668274393"
"57","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","2218","1409","34655","30827","949581844"
"57","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","25768","19593","255918","237708","8033345722"
"58","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","774","505","7016","6488","188262546"
"58","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","6132","4783","50628","47490","1459153825"
"59","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","6719","4603","96405","83827","2588460590"
"59","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","61516","47278","797368","743675","25980862198"
"60","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","1842","1300","23045","20133","620529504"
"60","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","20116","15899","202699","191519","6535015772"
"61","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","1097","776","12573","11213","318216049"
"61","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","8662","7138","70858","66847","2068109147"
"62","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","3193","2056","48931","42427","1247745291"
"62","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","33749","26196","359135","334250","10664724096"
"63","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","2168","1534","22559","19892","644837565"
"63","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","19216","15093","201084","187944","6461120938"
"64","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","2705","1985","27662","24211","737383891"
"64","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","24658","19358","190315","180489","6157141106"
"65","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","924","666","9319","8200","231074922"
"65","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","7843","6215","56123","54122","1678575968"
"66","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","1494","1117","15226","14448","427693010"
"66","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","16063","13314","109585","105158","3181374250"
"67","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","3439","2300","39638","35393","1140810020"
"67","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","35922","28860","376109","349691","12580778172"
"68","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","2112","1430","28113","24941","780466435"
"68","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","21933","17721","209152","194337","6761539032"
"69","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","6702","4947","77761","68162","2278855523"
"69","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","66134","51637","744567","697355","27100425131"
"70","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","652","418","9421","8062","239461550"
"70","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","6387","5228","49554","46090","1436976641"
"71","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","1848","1324","16870","14819","443360977"
"71","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","16916","13262","148992","139288","4506404185"
"72","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","1850","1297","19294","17092","518816424"
"72","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","14228","11051","157271","147614","4791308153"
"73","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","1687","1175","15163","13351","406466224"
"73","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","19185","15194","145196","135680","4616344838"
"74","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","2354","1675","23912","21115","663440478"
"74","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","28434","22885","225082","213047","7476450833"
"75","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","13106","10422","157273","143520","6288749902"
"75","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","169242","143264","1535996","1450958","71235416644"
"76","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","3632","2552","39009","34482","1110098301"
"76","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","32943","24839","389221","364574","12635058407"
"77","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","2888","2120","29174","25795","863441084"
"77","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","36298","28821","407936","381285","13538142679"
"78","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","2986","2240","32161","27879","922528524"
"78","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","36847","29031","457378","432522","18882879427"
"79","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","1452","1107","21813","19851","762560721"
"79","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","10068","7986","103277","96943","3105911040"
"80","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","1624","1115","18368","16424","511021650"
"80","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","15097","11842","157630","147280","4757492599"
"81","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","1588","1181","17100","14875","439586704"
"81","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","11408","9183","86684","80454","2558586404"
"82","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","901","634","9053","8283","237634787"
"82","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","7772","6238","56687","54044","1654134900"
"83","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","2777","1924","26338","23187","711703339"
"83","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","38424","31429","244502","236978","7528617271"
"84","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","2039","1611","18761","17302","532981638"
"84","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","21163","17469","157875","150397","4823055646"
"85","ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","2784","2089","28057","24428","769893020"
"85","Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","20932","16953","190896","183347","5671600604"
