"REG","typo_Mut","typo_Mut_det","sexe","type_emploi","nb_poste"
"Nouvelle-Aquitaine","Ensemble","Assurances","Hommes","Stagiaires","s"
"Nouvelle-Aquitaine","Ensemble","Hebergement medico-social et social","Femmes","Aides","s"
"Nouvelle-Aquitaine","Ensemble","Hebergement medico-social et social","Femmes","Apprentis","s"
"Nouvelle-Aquitaine","Ensemble","Hebergement medico-social et social","Femmes","Ordinaires","s"
"Nouvelle-Aquitaine","Ensemble","Hebergement medico-social et social","Hommes","Aides","s"
"Nouvelle-Aquitaine","Ensemble","Hebergement medico-social et social","Hommes","Apprentis","s"
"Nouvelle-Aquitaine","Ensemble","Hebergement medico-social et social","Hommes","Ordinaires","s"
"Occitanie","Ensemble","Action sociale sans hebergement","Femmes","Aides","s"
"Occitanie","Ensemble","Action sociale sans hebergement","Femmes","Ordinaires","s"
"Occitanie","Ensemble","Action sociale sans hebergement","Hommes","Aides","s"
"Occitanie","Ensemble","Action sociale sans hebergement","Hommes","Ordinaires","s"
"Occitanie","Ensemble","Activites de services financiers et d assurances","Femmes","Aides","s"
"Occitanie","Ensemble","Activites de services financiers et d assurances","Femmes","Apprentis","s"
"Occitanie","Ensemble","Activites de services financiers et d assurances","Femmes","Ordinaires","183"
"Occitanie","Ensemble","Activites de services financiers et d assurances","Hommes","Aides","s"
"Occitanie","Ensemble","Activites de services financiers et d assurances","Hommes","Apprentis","s"
"Occitanie","Ensemble","Activites de services financiers et d assurances","Hommes","Ordinaires","79"
"Occitanie","Ensemble","Assurances","Femmes","Aides","s"
"Occitanie","Ensemble","Assurances","Femmes","Apprentis","s"
"Occitanie","Ensemble","Assurances","Femmes","Ordinaires","4621"
"Occitanie","Ensemble","Assurances","Hommes","Aides","s"
"Occitanie","Ensemble","Assurances","Hommes","Apprentis","s"
"Occitanie","Ensemble","Assurances","Hommes","Ordinaires","1947"
"Occitanie","Ensemble","Hebergement medico-social et social","Femmes","Aides","s"
"Occitanie","Ensemble","Hebergement medico-social et social","Femmes","Apprentis","7"
"Occitanie","Ensemble","Hebergement medico-social et social","Femmes","Ordinaires","s"
"Occitanie","Ensemble","Hebergement medico-social et social","Hommes","Aides","s"
"Occitanie","Ensemble","Hebergement medico-social et social","Hommes","Ordinaires","s"
"Pays de la Loire","Ensemble","Action sociale sans hebergement","Femmes","Aides","s"
"Pays de la Loire","Ensemble","Action sociale sans hebergement","Femmes","Apprentis","s"
"Pays de la Loire","Ensemble","Action sociale sans hebergement","Femmes","Ordinaires","s"
"Pays de la Loire","Ensemble","Action sociale sans hebergement","Hommes","Aides","s"
"Pays de la Loire","Ensemble","Action sociale sans hebergement","Hommes","Ordinaires","s"
"Pays de la Loire","Ensemble","Activites de services financiers et d assurances","Femmes","Ordinaires","s"
"Pays de la Loire","Ensemble","Activites de services financiers et d assurances","Hommes","Aides","s"
"Pays de la Loire","Ensemble","Activites de services financiers et d assurances","Hommes","Ordinaires","s"
"Pays de la Loire","Ensemble","Assurances","Femmes","Aides","s"
"Pays de la Loire","Ensemble","Assurances","Femmes","Apprentis","s"
"Pays de la Loire","Ensemble","Assurances","Femmes","Ordinaires","s"
"Pays de la Loire","Ensemble","Assurances","Hommes","Aides","s"
"Pays de la Loire","Ensemble","Assurances","Hommes","Apprentis","s"
"Pays de la Loire","Ensemble","Assurances","Hommes","Ordinaires","s"
"Pays de la Loire","Ensemble","Hebergement medico-social et social","Femmes","Aides","s"
"Pays de la Loire","Ensemble","Hebergement medico-social et social","Femmes","Apprentis","s"
"Pays de la Loire","Ensemble","Hebergement medico-social et social","Femmes","Ordinaires","s"
"Pays de la Loire","Ensemble","Hebergement medico-social et social","Hommes","Aides","s"
"Pays de la Loire","Ensemble","Hebergement medico-social et social","Hommes","Ordinaires","s"
"Provence-Alpes-Côte d'Azur","Ensemble","Action sociale sans hebergement","Femmes","Aides","s"
"Provence-Alpes-Côte d'Azur","Ensemble","Action sociale sans hebergement","Femmes","Apprentis","s"
"Provence-Alpes-Côte d'Azur","Ensemble","Action sociale sans hebergement","Femmes","Ordinaires","s"
"Provence-Alpes-Côte d'Azur","Ensemble","Action sociale sans hebergement","Hommes","Aides","s"
"Provence-Alpes-Côte d'Azur","Ensemble","Action sociale sans hebergement","Hommes","Ordinaires","s"
"Provence-Alpes-Côte d'Azur","Ensemble","Activites de services financiers et d assurances","Femmes","Aides","s"
"Provence-Alpes-Côte d'Azur","Ensemble","Activites de services financiers et d assurances","Femmes","Apprentis","s"
"Provence-Alpes-Côte d'Azur","Ensemble","Activites de services financiers et d assurances","Femmes","Ordinaires","s"
"Provence-Alpes-Côte d'Azur","Ensemble","Activites de services financiers et d assurances","Hommes","Aides","s"
"Provence-Alpes-Côte d'Azur","Ensemble","Activites de services financiers et d assurances","Hommes","Ordinaires","s"
"Provence-Alpes-Côte d'Azur","Ensemble","Assurances","Femmes","Aides","s"
"Provence-Alpes-Côte d'Azur","Ensemble","Assurances","Femmes","Apprentis","s"
"Provence-Alpes-Côte d'Azur","Ensemble","Assurances","Femmes","Ordinaires","s"
"Provence-Alpes-Côte d'Azur","Ensemble","Assurances","Femmes","Stagiaires","s"
"Provence-Alpes-Côte d'Azur","Ensemble","Assurances","Hommes","Aides","s"
"Provence-Alpes-Côte d'Azur","Ensemble","Assurances","Hommes","Apprentis","s"
"Provence-Alpes-Côte d'Azur","Ensemble","Assurances","Hommes","Ordinaires","s"
"Provence-Alpes-Côte d'Azur","Ensemble","Hebergement medico-social et social","Femmes","Aides","s"
"Provence-Alpes-Côte d'Azur","Ensemble","Hebergement medico-social et social","Femmes","Ordinaires","s"
"Provence-Alpes-Côte d'Azur","Ensemble","Hebergement medico-social et social","Hommes","Aides","s"
"Provence-Alpes-Côte d'Azur","Ensemble","Hebergement medico-social et social","Hommes","Ordinaires","s"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Ensemble","Ensemble","Ensemble","4453"
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","9824"
"Auvergne-Rhône-Alpes","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","Ensemble","852"
"Auvergne-Rhône-Alpes","SANTE HUMAINE (QA)","Ensemble","Ensemble","Ensemble","3490"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Ensemble","Ensemble","Ensemble","3695"
"Bourgogne-Franche-Comté","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","2566"
"Bourgogne-Franche-Comté","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","Ensemble","849"
"Bourgogne-Franche-Comté","SANTE HUMAINE (QA)","Ensemble","Ensemble","Ensemble","1013"
"Bretagne","ACTION SOCIALE (QB)","Ensemble","Ensemble","Ensemble","2096"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","3977"
"Bretagne","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","Ensemble","652"
"Bretagne","SANTE HUMAINE (QA)","Ensemble","Ensemble","Ensemble","1776"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Ensemble","Ensemble","Ensemble","891"
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","4700"
"Centre-Val de Loire","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","Ensemble","308"
"Centre-Val de Loire","SANTE HUMAINE (QA)","Ensemble","Ensemble","Ensemble","641"
"Corse","ACTION SOCIALE (QB)","Ensemble","Ensemble","Ensemble","s"
"Corse","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","232"
"Corse","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","Ensemble","s"
"Corse","SANTE HUMAINE (QA)","Ensemble","Ensemble","Ensemble","s"
"Grand-Est","ACTION SOCIALE (QB)","Ensemble","Ensemble","Ensemble","284"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","5180"
"Grand-Est","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","Ensemble","385"
"Grand-Est","SANTE HUMAINE (QA)","Ensemble","Ensemble","Ensemble","1018"
"Guadeloupe","ACTION SOCIALE (QB)","Ensemble","Ensemble","Ensemble","s"
"Guadeloupe","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","280"
"Guadeloupe","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","Ensemble","s"
"Guyane","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","s"
"Hauts-de-France","ACTION SOCIALE (QB)","Ensemble","Ensemble","Ensemble","231"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","4840"
"Hauts-de-France","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","Ensemble","289"
"Hauts-de-France","SANTE HUMAINE (QA)","Ensemble","Ensemble","Ensemble","502"
"Ile-de-France","ACTION SOCIALE (QB)","Ensemble","Ensemble","Ensemble","1406"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","16405"
"Ile-de-France","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","Ensemble","259"
"Ile-de-France","SANTE HUMAINE (QA)","Ensemble","Ensemble","Ensemble","5303"
"La Réunion","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","s"
"La Réunion","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","Ensemble","s"
"Martinique","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","505"
"Normandie","ACTION SOCIALE (QB)","Ensemble","Ensemble","Ensemble","831"
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","4225"
"Normandie","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","Ensemble","s"
"Normandie","SANTE HUMAINE (QA)","Ensemble","Ensemble","Ensemble","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Ensemble","Ensemble","Ensemble","1565"
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","13530"
"Nouvelle-Aquitaine","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","Ensemble","863"
"Nouvelle-Aquitaine","SANTE HUMAINE (QA)","Ensemble","Ensemble","Ensemble","1847"
"Occitanie","ACTION SOCIALE (QB)","Ensemble","Ensemble","Ensemble","1876"
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","6984"
"Occitanie","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","Ensemble","1096"
"Occitanie","SANTE HUMAINE (QA)","Ensemble","Ensemble","Ensemble","2853"
"Pays de la Loire","ACTION SOCIALE (QB)","Ensemble","Ensemble","Ensemble","2900"
"Pays de la Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","3978"
"Pays de la Loire","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","Ensemble","568"
"Pays de la Loire","SANTE HUMAINE (QA)","Ensemble","Ensemble","Ensemble","1288"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Ensemble","Ensemble","Ensemble","868"
"Provence-Alpes-Côte d'Azur","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ensemble","4899"
"Provence-Alpes-Côte d'Azur","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","Ensemble","287"
"Provence-Alpes-Côte d'Azur","SANTE HUMAINE (QA)","Ensemble","Ensemble","Ensemble","1644"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Ensemble","Ensemble","Aides","49"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Ensemble","Ensemble","Apprentis","17"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Ensemble","Ensemble","Ordinaires","4378"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Ensemble","Ensemble","Stagiaires","9"
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Aides","265"
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Apprentis","50"
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ordinaires","9499"
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Stagiaires","10"
"Auvergne-Rhône-Alpes","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","Aides","20"
"Auvergne-Rhône-Alpes","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","Apprentis","s"
"Auvergne-Rhône-Alpes","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","Ordinaires","817"
"Auvergne-Rhône-Alpes","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","Stagiaires","s"
"Auvergne-Rhône-Alpes","SANTE HUMAINE (QA)","Ensemble","Ensemble","Aides","22"
"Auvergne-Rhône-Alpes","SANTE HUMAINE (QA)","Ensemble","Ensemble","Apprentis","s"
"Auvergne-Rhône-Alpes","SANTE HUMAINE (QA)","Ensemble","Ensemble","Ordinaires","3458"
"Auvergne-Rhône-Alpes","SANTE HUMAINE (QA)","Ensemble","Ensemble","Stagiaires","s"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Ensemble","Ensemble","Aides","74"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Ensemble","Ensemble","Apprentis","s"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Ensemble","Ensemble","Ordinaires","3598"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Ensemble","Ensemble","Stagiaires","s"
"Bourgogne-Franche-Comté","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Aides","s"
"Bourgogne-Franche-Comté","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Apprentis","s"
"Bourgogne-Franche-Comté","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ordinaires","2504"
"Bourgogne-Franche-Comté","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","Aides","s"
"Bourgogne-Franche-Comté","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","Apprentis","s"
"Bourgogne-Franche-Comté","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","Ordinaires","811"
"Bourgogne-Franche-Comté","SANTE HUMAINE (QA)","Ensemble","Ensemble","Aides","16"
"Bourgogne-Franche-Comté","SANTE HUMAINE (QA)","Ensemble","Ensemble","Apprentis","s"
"Bourgogne-Franche-Comté","SANTE HUMAINE (QA)","Ensemble","Ensemble","Ordinaires","992"
"Bourgogne-Franche-Comté","SANTE HUMAINE (QA)","Ensemble","Ensemble","Stagiaires","s"
"Bretagne","ACTION SOCIALE (QB)","Ensemble","Ensemble","Aides","s"
"Bretagne","ACTION SOCIALE (QB)","Ensemble","Ensemble","Apprentis","s"
"Bretagne","ACTION SOCIALE (QB)","Ensemble","Ensemble","Ordinaires","2031"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Aides","77"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Apprentis","18"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Ordinaires","3876"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Stagiaires","6"
"Bretagne","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","Aides","s"
"Bretagne","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","Apprentis","s"
"Bretagne","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ensemble","Ordinaires","s"
"Bretagne","SANTE HUMAINE (QA)","Ensemble","Ensemble","Aides","s"
"Bretagne","SANTE HUMAINE (QA)","Ensemble","Ensemble","Ordinaires","s"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Ensemble","Ensemble","Aides","25"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Ensemble","Ensemble","Apprentis","s"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Ensemble","Ensemble","Ordinaires","859"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Ensemble","Ensemble","Stagiaires","s"
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Aides","80"
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ensemble","Apprentis","s"
