"REG","typo_Asso","typo_Asso_det","sexe","type_emploi","nb_poste"
"Bretagne","Ensemble","Accueil d enfants et d adolescents","Hommes","Ensemble","78"
"Bretagne","Ensemble","Accueil d enfants handicapes","Femmes","Ensemble","880"
"Bretagne","Ensemble","Accueil d enfants handicapes","Hommes","Ensemble","195"
"Bretagne","Ensemble","Accueil des jeunes enfants","Femmes","Ensemble","s"
"Bretagne","Ensemble","Accueil des jeunes enfants","Hommes","Ensemble","s"
"Bretagne","Ensemble","Action sociale NCA","Femmes","Ensemble","3446"
"Bretagne","Ensemble","Action sociale NCA","Hommes","Ensemble","1194"
"Bretagne","Ensemble","Aide a domicile","Femmes","Ensemble","8518"
"Bretagne","Ensemble","Aide a domicile","Hommes","Ensemble","412"
"Bretagne","Ensemble","Aide par le travail","Femmes","Ensemble","3750"
"Bretagne","Ensemble","Aide par le travail","Hommes","Ensemble","5263"
"Bretagne","Ensemble","Autres enseignements","Femmes","Ensemble","519"
"Bretagne","Ensemble","Autres enseignements","Hommes","Ensemble","238"
"Bretagne","Ensemble","Enseignement culturel","Femmes","Ensemble","s"
"Bretagne","Ensemble","Enseignement culturel","Hommes","Ensemble","s"
"Bretagne","Ensemble","Enseignement primaire/secondaire/supérieur","Femmes","Ensemble","18994"
"Bretagne","Ensemble","Enseignement primaire/secondaire/supérieur","Hommes","Ensemble","6324"
"Bretagne","Ensemble","Formation continue d adultes","Femmes","Ensemble","837"
"Bretagne","Ensemble","Formation continue d adultes","Hommes","Ensemble","570"
"Bretagne","Ensemble","Hebergement medico-social de personnes agees","Femmes","Ensemble","5843"
"Bretagne","Ensemble","Hebergement medico-social de personnes agees","Hommes","Ensemble","730"
"Bretagne","Ensemble","Hebergement medico-social de personnes en difficulte","Femmes","Ensemble","1935"
"Bretagne","Ensemble","Hebergement medico-social de personnes en difficulte","Hommes","Ensemble","1010"
"Bretagne","Ensemble","Hebergement medico-social de personnes handicapees","Femmes","Ensemble","6693"
"Bretagne","Ensemble","Hebergement medico-social de personnes handicapees","Hommes","Ensemble","2143"
"Bretagne","Ensemble","Loisirs","Femmes","Ensemble","463"
"Bretagne","Ensemble","Loisirs","Hommes","Ensemble","223"
"Bretagne","Ensemble","NC","Femmes","Ensemble","19436"
"Bretagne","Ensemble","NC","Hommes","Ensemble","11217"
"Bretagne","Ensemble","Sports","Femmes","Ensemble","1146"
"Bretagne","Ensemble","Sports","Hommes","Ensemble","1984"
"Centre-Val de Loire","Ensemble","Accueil d adultes handicapes ou pers. agees","Femmes","Ensemble","s"
"Centre-Val de Loire","Ensemble","Accueil d adultes handicapes ou pers. agees","Hommes","Ensemble","s"
"Centre-Val de Loire","Ensemble","Accueil d enfants et d adolescents","Femmes","Ensemble","s"
"Centre-Val de Loire","Ensemble","Accueil d enfants et d adolescents","Hommes","Ensemble","s"
"Centre-Val de Loire","Ensemble","Accueil d enfants handicapes","Femmes","Ensemble","869"
"Centre-Val de Loire","Ensemble","Accueil d enfants handicapes","Hommes","Ensemble","187"
"Centre-Val de Loire","Ensemble","Accueil des jeunes enfants","Femmes","Ensemble","s"
"Centre-Val de Loire","Ensemble","Accueil des jeunes enfants","Hommes","Ensemble","s"
"Centre-Val de Loire","Ensemble","Action sociale NCA","Femmes","Ensemble","3309"
"Centre-Val de Loire","Ensemble","Action sociale NCA","Hommes","Ensemble","1635"
"Centre-Val de Loire","Ensemble","Aide a domicile","Femmes","Ensemble","6710"
"Centre-Val de Loire","Ensemble","Aide a domicile","Hommes","Ensemble","199"
"Centre-Val de Loire","Ensemble","Aide par le travail","Femmes","Ensemble","3082"
"Centre-Val de Loire","Ensemble","Aide par le travail","Hommes","Ensemble","3674"
"Centre-Val de Loire","Ensemble","Autres enseignements","Femmes","Ensemble","451"
"Centre-Val de Loire","Ensemble","Autres enseignements","Hommes","Ensemble","174"
"Centre-Val de Loire","Ensemble","Enseignement culturel","Femmes","Ensemble","s"
"Centre-Val de Loire","Ensemble","Enseignement culturel","Hommes","Ensemble","s"
"Centre-Val de Loire","Ensemble","Enseignement primaire/secondaire/supérieur","Femmes","Ensemble","5060"
"Centre-Val de Loire","Ensemble","Enseignement primaire/secondaire/supérieur","Hommes","Ensemble","1896"
"Centre-Val de Loire","Ensemble","Formation continue d adultes","Femmes","Ensemble","545"
"Centre-Val de Loire","Ensemble","Formation continue d adultes","Hommes","Ensemble","316"
"Centre-Val de Loire","Ensemble","Hebergement medico-social de personnes agees","Femmes","Ensemble","2103"
"Centre-Val de Loire","Ensemble","Hebergement medico-social de personnes agees","Hommes","Ensemble","298"
"Centre-Val de Loire","Ensemble","Hebergement medico-social de personnes en difficulte","Femmes","Ensemble","1169"
"Centre-Val de Loire","Ensemble","Hebergement medico-social de personnes en difficulte","Hommes","Ensemble","1043"
"Centre-Val de Loire","Ensemble","Hebergement medico-social de personnes handicapees","Femmes","Ensemble","5641"
"Centre-Val de Loire","Ensemble","Hebergement medico-social de personnes handicapees","Hommes","Ensemble","1638"
"Centre-Val de Loire","Ensemble","Loisirs","Femmes","Ensemble","s"
"Centre-Val de Loire","Ensemble","Loisirs","Hommes","Ensemble","s"
"Centre-Val de Loire","Ensemble","NC","Femmes","Ensemble","10165"
"Centre-Val de Loire","Ensemble","NC","Hommes","Ensemble","5584"
"Centre-Val de Loire","Ensemble","Sports","Femmes","Ensemble","s"
"Centre-Val de Loire","Ensemble","Sports","Hommes","Ensemble","s"
"Corse","Ensemble","Accueil d adultes handicapes ou pers. agees","Femmes","Ensemble","s"
"Corse","Ensemble","Accueil d adultes handicapes ou pers. agees","Hommes","Ensemble","s"
"Corse","Ensemble","Accueil d enfants handicapes","Femmes","Ensemble","s"
"Corse","Ensemble","Accueil d enfants handicapes","Hommes","Ensemble","s"
"Corse","Ensemble","Accueil des jeunes enfants","Femmes","Ensemble","s"
"Corse","Ensemble","Accueil des jeunes enfants","Hommes","Ensemble","s"
"Corse","Ensemble","Action sociale NCA","Femmes","Ensemble","216"
"Corse","Ensemble","Action sociale NCA","Hommes","Ensemble","142"
"Corse","Ensemble","Aide a domicile","Femmes","Ensemble","1750"
"Corse","Ensemble","Aide a domicile","Hommes","Ensemble","49"
"Corse","Ensemble","Aide par le travail","Femmes","Ensemble","141"
"Corse","Ensemble","Aide par le travail","Hommes","Ensemble","218"
"Corse","Ensemble","Autres enseignements","Femmes","Ensemble","s"
"Corse","Ensemble","Autres enseignements","Hommes","Ensemble","s"
"Corse","Ensemble","Enseignement culturel","Femmes","Ensemble","s"
"Corse","Ensemble","Enseignement culturel","Hommes","Ensemble","s"
"Corse","Ensemble","Enseignement primaire/secondaire/supérieur","Femmes","Ensemble","224"
"Corse","Ensemble","Enseignement primaire/secondaire/supérieur","Hommes","Ensemble","85"
"Corse","Ensemble","Formation continue d adultes","Femmes","Ensemble","s"
"Corse","Ensemble","Formation continue d adultes","Hommes","Ensemble","s"
"Corse","Ensemble","Hebergement medico-social de personnes agees","Femmes","Ensemble","311"
"Corse","Ensemble","Hebergement medico-social de personnes agees","Hommes","Ensemble","61"
"Corse","Ensemble","Hebergement medico-social de personnes en difficulte","Femmes","Ensemble","182"
"Corse","Ensemble","Hebergement medico-social de personnes en difficulte","Hommes","Ensemble","100"
"Corse","Ensemble","Hebergement medico-social de personnes handicapees","Femmes","Ensemble","318"
"Corse","Ensemble","Hebergement medico-social de personnes handicapees","Hommes","Ensemble","88"
"Corse","Ensemble","Loisirs","Femmes","Ensemble","56"
"Corse","Ensemble","Loisirs","Hommes","Ensemble","19"
"Corse","Ensemble","NC","Femmes","Ensemble","961"
"Corse","Ensemble","NC","Hommes","Ensemble","652"
"Corse","Ensemble","Sports","Femmes","Ensemble","94"
"Corse","Ensemble","Sports","Hommes","Ensemble","164"
"Grand-Est","Ensemble","Accueil d adultes handicapes ou pers. agees","Femmes","Ensemble","s"
"Grand-Est","Ensemble","Accueil d adultes handicapes ou pers. agees","Hommes","Ensemble","s"
"Grand-Est","Ensemble","Accueil d enfants et d adolescents","Femmes","Ensemble","s"
"Grand-Est","Ensemble","Accueil d enfants et d adolescents","Hommes","Ensemble","s"
"Grand-Est","Ensemble","Accueil d enfants handicapes","Femmes","Ensemble","1698"
"Grand-Est","Ensemble","Accueil d enfants handicapes","Hommes","Ensemble","355"
"Grand-Est","Ensemble","Accueil des jeunes enfants","Femmes","Ensemble","4788"
"Grand-Est","Ensemble","Accueil des jeunes enfants","Hommes","Ensemble","332"
"Grand-Est","Ensemble","Action sociale NCA","Femmes","Ensemble","9142"
"Grand-Est","Ensemble","Action sociale NCA","Hommes","Ensemble","3992"
"Grand-Est","Ensemble","Aide a domicile","Femmes","Ensemble","14282"
"Grand-Est","Ensemble","Aide a domicile","Hommes","Ensemble","531"
"Grand-Est","Ensemble","Aide par le travail","Femmes","Ensemble","5783"
"Grand-Est","Ensemble","Aide par le travail","Hommes","Ensemble","8106"
"Grand-Est","Ensemble","Autres enseignements","Femmes","Ensemble","1237"
"Grand-Est","Ensemble","Autres enseignements","Hommes","Ensemble","838"
"Grand-Est","Ensemble","Enseignement culturel","Femmes","Ensemble","s"
"Grand-Est","Ensemble","Enseignement culturel","Hommes","Ensemble","s"
"Grand-Est","Ensemble","Enseignement primaire/secondaire/supérieur","Femmes","Ensemble","8100"
"Grand-Est","Ensemble","Enseignement primaire/secondaire/supérieur","Hommes","Ensemble","3663"
"Grand-Est","Ensemble","Formation continue d adultes","Femmes","Ensemble","781"
"Grand-Est","Ensemble","Formation continue d adultes","Hommes","Ensemble","612"
"Grand-Est","Ensemble","Hebergement medico-social de personnes agees","Femmes","Ensemble","10686"
"Grand-Est","Ensemble","Hebergement medico-social de personnes agees","Hommes","Ensemble","1302"
"Grand-Est","Ensemble","Hebergement medico-social de personnes en difficulte","Femmes","Ensemble","4820"
"Grand-Est","Ensemble","Hebergement medico-social de personnes en difficulte","Hommes","Ensemble","2966"
"Grand-Est","Ensemble","Hebergement medico-social de personnes handicapees","Femmes","Ensemble","11065"
"Grand-Est","Ensemble","Hebergement medico-social de personnes handicapees","Hommes","Ensemble","3081"
"Grand-Est","Ensemble","Loisirs","Femmes","Ensemble","897"
"Grand-Est","Ensemble","Loisirs","Hommes","Ensemble","300"
"Grand-Est","Ensemble","NC","Femmes","Ensemble","28270"
"Grand-Est","Ensemble","NC","Hommes","Ensemble","13324"
"Grand-Est","Ensemble","Sports","Femmes","Ensemble","1328"
"Grand-Est","Ensemble","Sports","Hommes","Ensemble","1836"
"Guadeloupe","Ensemble","Accueil d adultes handicapes ou pers. agees","Femmes","Ensemble","95"
"Guadeloupe","Ensemble","Accueil d adultes handicapes ou pers. agees","Hommes","Ensemble","20"
"Guadeloupe","Ensemble","Accueil d enfants et d adolescents","Femmes","Ensemble","s"
"Guadeloupe","Ensemble","Accueil d enfants et d adolescents","Hommes","Ensemble","s"
"Guadeloupe","Ensemble","Accueil d enfants handicapes","Femmes","Ensemble","s"
"Guadeloupe","Ensemble","Accueil d enfants handicapes","Hommes","Ensemble","s"
"Guadeloupe","Ensemble","Accueil des jeunes enfants","Femmes","Ensemble","475"
"Guadeloupe","Ensemble","Accueil des jeunes enfants","Hommes","Ensemble","36"
"Guadeloupe","Ensemble","Action sociale NCA","Femmes","Ensemble","613"
"Guadeloupe","Ensemble","Action sociale NCA","Hommes","Ensemble","234"
"Guadeloupe","Ensemble","Aide a domicile","Femmes","Ensemble","1304"
"Guadeloupe","Ensemble","Aide a domicile","Hommes","Ensemble","49"
"Guadeloupe","Ensemble","Aide par le travail","Femmes","Ensemble","217"
"Guadeloupe","Ensemble","Aide par le travail","Hommes","Ensemble","214"
"Guadeloupe","Ensemble","Autres enseignements","Femmes","Ensemble","29"
"Guadeloupe","Ensemble","Autres enseignements","Hommes","Ensemble","15"
"Guadeloupe","Ensemble","Enseignement culturel","Femmes","Ensemble","s"
"Guadeloupe","Ensemble","Enseignement culturel","Hommes","Ensemble","s"
"Guadeloupe","Ensemble","Enseignement primaire/secondaire/supérieur","Femmes","Ensemble","614"
"Guadeloupe","Ensemble","Enseignement primaire/secondaire/supérieur","Hommes","Ensemble","223"
"Guadeloupe","Ensemble","Formation continue d adultes","Femmes","Ensemble","189"
"Guadeloupe","Ensemble","Formation continue d adultes","Hommes","Ensemble","177"
"Guadeloupe","Ensemble","Hebergement medico-social de personnes agees","Femmes","Ensemble","s"
"Guadeloupe","Ensemble","Hebergement medico-social de personnes agees","Hommes","Ensemble","s"
"Guadeloupe","Ensemble","Hebergement medico-social de personnes en difficulte","Femmes","Ensemble","134"
"Guadeloupe","Ensemble","Hebergement medico-social de personnes en difficulte","Hommes","Ensemble","84"
"Guadeloupe","Ensemble","Hebergement medico-social de personnes handicapees","Femmes","Ensemble","545"
"Guadeloupe","Ensemble","Hebergement medico-social de personnes handicapees","Hommes","Ensemble","241"
"Guadeloupe","Ensemble","Loisirs","Femmes","Ensemble","s"
"Guadeloupe","Ensemble","Loisirs","Hommes","Ensemble","s"
"Guadeloupe","Ensemble","NC","Femmes","Ensemble","1765"
"Guadeloupe","Ensemble","NC","Hommes","Ensemble","979"
"Guadeloupe","Ensemble","Sports","Femmes","Ensemble","s"
"Guadeloupe","Ensemble","Sports","Hommes","Ensemble","s"
"Guyane","Ensemble","Accueil d adultes handicapes ou pers. agees","Femmes","Ensemble","s"
"Guyane","Ensemble","Accueil d adultes handicapes ou pers. agees","Hommes","Ensemble","s"
"Guyane","Ensemble","Accueil d enfants et d adolescents","Femmes","Ensemble","s"
"Guyane","Ensemble","Accueil d enfants et d adolescents","Hommes","Ensemble","s"
"Guyane","Ensemble","Accueil d enfants handicapes","Femmes","Ensemble","s"
"Guyane","Ensemble","Accueil d enfants handicapes","Hommes","Ensemble","s"
"Guyane","Ensemble","Accueil des jeunes enfants","Femmes","Ensemble","252"
"Guyane","Ensemble","Accueil des jeunes enfants","Hommes","Ensemble","22"
"Guyane","Ensemble","Action sociale NCA","Femmes","Ensemble","212"
"Guyane","Ensemble","Action sociale NCA","Hommes","Ensemble","98"
"Guyane","Ensemble","Aide a domicile","Femmes","Ensemble","52"
"Guyane","Ensemble","Aide a domicile","Hommes","Ensemble","7"
"Guyane","Ensemble","Aide par le travail","Femmes","Ensemble","79"
"Guyane","Ensemble","Aide par le travail","Hommes","Ensemble","116"
"Guyane","Ensemble","Autres enseignements","Femmes","Ensemble","s"
"Guyane","Ensemble","Autres enseignements","Hommes","Ensemble","s"
"Guyane","Ensemble","Enseignement culturel","Femmes","Ensemble","s"
"Guyane","Ensemble","Enseignement primaire/secondaire/supérieur","Femmes","Ensemble","240"
"Guyane","Ensemble","Enseignement primaire/secondaire/supérieur","Hommes","Ensemble","130"
"Guyane","Ensemble","Formation continue d adultes","Femmes","Ensemble","s"
"Guyane","Ensemble","Formation continue d adultes","Hommes","Ensemble","s"
"Guyane","Ensemble","Hebergement medico-social de personnes agees","Femmes","Ensemble","s"
"Guyane","Ensemble","Hebergement medico-social de personnes agees","Hommes","Ensemble","s"
"Guyane","Ensemble","Hebergement medico-social de personnes en difficulte","Femmes","Ensemble","232"
"Guyane","Ensemble","Hebergement medico-social de personnes en difficulte","Hommes","Ensemble","104"
"Guyane","Ensemble","Hebergement medico-social de personnes handicapees","Femmes","Ensemble","217"
"Guyane","Ensemble","Hebergement medico-social de personnes handicapees","Hommes","Ensemble","73"
"Guyane","Ensemble","Loisirs","Femmes","Ensemble","s"
"Guyane","Ensemble","Loisirs","Hommes","Ensemble","s"
"Guyane","Ensemble","NC","Femmes","Ensemble","825"
"Guyane","Ensemble","NC","Hommes","Ensemble","627"
"Guyane","Ensemble","Sports","Femmes","Ensemble","s"
"Guyane","Ensemble","Sports","Hommes","Ensemble","s"
"Hauts-de-France","Ensemble","Accueil d adultes handicapes ou pers. agees","Femmes","Ensemble","777"
"Hauts-de-France","Ensemble","Accueil d adultes handicapes ou pers. agees","Hommes","Ensemble","306"
"Hauts-de-France","Ensemble","Accueil d enfants et d adolescents","Femmes","Ensemble","1273"
"Hauts-de-France","Ensemble","Accueil d enfants et d adolescents","Hommes","Ensemble","486"
"Hauts-de-France","Ensemble","Accueil d enfants handicapes","Femmes","Ensemble","1992"
"Hauts-de-France","Ensemble","Accueil d enfants handicapes","Hommes","Ensemble","439"
"Hauts-de-France","Ensemble","Accueil des jeunes enfants","Femmes","Ensemble","1978"
"Hauts-de-France","Ensemble","Accueil des jeunes enfants","Hommes","Ensemble","294"
"Hauts-de-France","Ensemble","Action sociale NCA","Femmes","Ensemble","9474"
"Hauts-de-France","Ensemble","Action sociale NCA","Hommes","Ensemble","6252"
"Hauts-de-France","Ensemble","Aide a domicile","Femmes","Ensemble","15447"
"Hauts-de-France","Ensemble","Aide a domicile","Hommes","Ensemble","600"
"Hauts-de-France","Ensemble","Aide par le travail","Femmes","Ensemble","6717"
"Hauts-de-France","Ensemble","Aide par le travail","Hommes","Ensemble","10594"
"Hauts-de-France","Ensemble","Autres enseignements","Femmes","Ensemble","1226"
"Hauts-de-France","Ensemble","Autres enseignements","Hommes","Ensemble","646"
"Hauts-de-France","Ensemble","Enseignement culturel","Femmes","Ensemble","s"
"Hauts-de-France","Ensemble","Enseignement culturel","Hommes","Ensemble","s"
"Hauts-de-France","Ensemble","Enseignement primaire/secondaire/supérieur","Femmes","Ensemble","19591"
"Hauts-de-France","Ensemble","Enseignement primaire/secondaire/supérieur","Hommes","Ensemble","8162"
