"REG","ESS_simp","typo_B","typo_B_det","taille_etab","nb_etab","nb_ent","eff_31","eff_EQTP","rem_brut"
"Nouvelle-Aquitaine","ESS + Hors ESS","Ensemble des secteurs d'activité","Ensemble","2 - Petites entreprises","26698","17225","536247","495681","15690936957"
"Nouvelle-Aquitaine","ESS + Hors ESS","Ensemble des secteurs d'activité","Ensemble","3 - Moyennes entreprises","5463","3310","510043","474713","15811457474"
"Nouvelle-Aquitaine","ESS + Hors ESS","Ensemble des secteurs d'activité","Ensemble","4 - Grandes entreprises","646","384","440759","405516","14616449532"
"Occitanie","ESS + Hors ESS","Ensemble des secteurs d'activité","Ensemble","1 - Micro entreprise","182646","151493","403433","398010","11364414392"
"Occitanie","ESS + Hors ESS","Ensemble des secteurs d'activité","Ensemble","2 - Petites entreprises","24767","15603","491614","450103","14396918461"
"Occitanie","ESS + Hors ESS","Ensemble des secteurs d'activité","Ensemble","3 - Moyennes entreprises","5215","3091","484294","444453","15138519655"
"Occitanie","ESS + Hors ESS","Ensemble des secteurs d'activité","Ensemble","4 - Grandes entreprises","614","342","433514","403321","15657868356"
"Pays de la Loire","ESS + Hors ESS","Ensemble des secteurs d'activité","Ensemble","1 - Micro entreprise","98466","79639","238743","234630","6772529780"
"Pays de la Loire","ESS + Hors ESS","Ensemble des secteurs d'activité","Ensemble","2 - Petites entreprises","17458","11235","354052","324008","10470956448"
"Pays de la Loire","ESS + Hors ESS","Ensemble des secteurs d'activité","Ensemble","3 - Moyennes entreprises","4092","2540","395031","364836","12290263482"
"Pays de la Loire","ESS + Hors ESS","Ensemble des secteurs d'activité","Ensemble","4 - Grandes entreprises","536","316","310586","290210","10498192951"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","Ensemble des secteurs d'activité","Ensemble","1 - Micro entreprise","175484","147221","383545","382272","11489031460"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","Ensemble des secteurs d'activité","Ensemble","2 - Petites entreprises","22316","13788","437095","402502","13639029272"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","Ensemble des secteurs d'activité","Ensemble","3 - Moyennes entreprises","4445","2584","416990","384450","13766915148"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","Ensemble des secteurs d'activité","Ensemble","4 - Grandes entreprises","556","333","406317","381009","14798846970"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","Tous établissements","1422","879","12644","10797","260517317"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","Tous établissements","1095","855","30594","23018","507473999"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","Tous établissements","271","55","19555","17053","290873199"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","Tous établissements","1901","1022","34368","29027","829820365"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Ensemble des secteurs d'activité","Autres enseignements","Tous établissements","1845","1666","15501","11159","327036758"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","Tous établissements","7944","2083","175639","160413","5778282450"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Ensemble des secteurs d'activité","Formation d adulte","Tous établissements","2569","1917","13668","12070","392253998"
"Auvergne-Rhône-Alpes","ESS + Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","Tous établissements","2248","879","93706","83054","2362898124"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","Tous établissements","290","173","2198","1826","41695715"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","Tous établissements","464","371","11045","8617","194432667"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","Tous établissements","97","18","9201","7727","136750528"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","Tous établissements","792","402","11786","10015","279010145"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Ensemble des secteurs d'activité","Autres enseignements","Tous établissements","385","342","4634","3247","90662636"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","Tous établissements","3589","670","57080","53119","1907549522"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Ensemble des secteurs d'activité","Formation d adulte","Tous établissements","742","515","4461","3967","117800364"
"Bourgogne-Franche-Comté","ESS + Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","Tous établissements","929","338","39298","34949","998883967"
"Bretagne","ESS + Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","Tous établissements","302","183","2577","2276","52663313"
"Bretagne","ESS + Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","Tous établissements","482","353","14411","11170","254001846"
"Bretagne","ESS + Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","Tous établissements","120","26","9763","8391","147379509"
"Bretagne","ESS + Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","Tous établissements","734","428","15276","13227","386023227"
"Bretagne","ESS + Hors ESS","Ensemble des secteurs d'activité","Autres enseignements","Tous établissements","759","674","6942","4854","133320717"
"Bretagne","ESS + Hors ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","Tous établissements","3163","1446","71765","65904","2341224738"
"Bretagne","ESS + Hors ESS","Ensemble des secteurs d'activité","Formation d adulte","Tous établissements","968","684","6233","5378","172724957"
"Bretagne","ESS + Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","Tous établissements","893","330","41999","37054","1029261157"
"Centre-Val de Loire","ESS + Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","Tous établissements","216","128","1672","1451","34245119"
"Centre-Val de Loire","ESS + Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","Tous établissements","358","284","9178","6983","156462801"
"Centre-Val de Loire","ESS + Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","Tous établissements","114","16","7440","6524","118840290"
"Centre-Val de Loire","ESS + Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","Tous établissements","564","308","10107","8765","236142188"
"Centre-Val de Loire","ESS + Hors ESS","Ensemble des secteurs d'activité","Autres enseignements","Tous établissements","520","466","3460","2578","72193802"
"Centre-Val de Loire","ESS + Hors ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","Tous établissements","2732","611","48248","45323","1619833192"
"Centre-Val de Loire","ESS + Hors ESS","Ensemble des secteurs d'activité","Formation d adulte","Tous établissements","735","522","4191","3792","119350867"
"Centre-Val de Loire","ESS + Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","Tous établissements","706","300","29648","26973","757656249"
"Corse","ESS + Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","Tous établissements","46","32","s","s","s"
"Corse","ESS + Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","Tous établissements","81","60","2027","1501","34382851"
"Corse","ESS + Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","Tous établissements","6","1","s","s","s"
"Corse","ESS + Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","Tous établissements","108","43","1457","1253","38281262"
"Corse","ESS + Hors ESS","Ensemble des secteurs d'activité","Autres enseignements","Tous établissements","93","84","516","419","12432621"
"Corse","ESS + Hors ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","Tous établissements","318","63","5711","5343","202107642"
"Corse","ESS + Hors ESS","Ensemble des secteurs d'activité","Formation d adulte","Tous établissements","92","66","484","407","13697460"
"Corse","ESS + Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","Tous établissements","64","34","2298","2113","64799770"
"Grand-Est","ESS + Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","Tous établissements","1007","525","8380","7116","165551538"
"Grand-Est","ESS + Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","Tous établissements","637","510","20938","16032","351985285"
"Grand-Est","ESS + Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","Tous établissements","211","46","15510","14233","243545057"
"Grand-Est","ESS + Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","Tous établissements","1402","820","23668","19907","546389691"
"Grand-Est","ESS + Hors ESS","Ensemble des secteurs d'activité","Autres enseignements","Tous établissements","1342","1215","10019","7506","236462533"
"Grand-Est","ESS + Hors ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","Tous établissements","5949","1216","112758","104960","3848000310"
"Grand-Est","ESS + Hors ESS","Ensemble des secteurs d'activité","Formation d adulte","Tous établissements","1610","1146","8775","7821","247383223"
"Grand-Est","ESS + Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","Tous établissements","1414","525","61096","54657","1526847910"
"Guadeloupe","ESS + Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","Tous établissements","76","61","640","539","12583258"
"Guadeloupe","ESS + Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","Tous établissements","63","49","1615","1245","26958794"
"Guadeloupe","ESS + Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","Tous établissements","27","10","431","392","7792259"
"Guadeloupe","ESS + Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","Tous établissements","162","119","2481","2214","69493452"
"Guadeloupe","ESS + Hors ESS","Ensemble des secteurs d'activité","Autres enseignements","Tous établissements","62","59","237","217","7598923"
"Guadeloupe","ESS + Hors ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","Tous établissements","338","94","9321","8818","419725455"
"Guadeloupe","ESS + Hors ESS","Ensemble des secteurs d'activité","Formation d adulte","Tous établissements","165","136","965","881","25428917"
"Guadeloupe","ESS + Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","Tous établissements","73","24","2292","2120","73359120"
"Guyane","ESS + Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","Tous établissements","30","20","501","459","15679518"
"Guyane","ESS + Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","Tous établissements","18","12","s","116","2713994"
"Guyane","ESS + Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","Tous établissements","4","4","s","163","2843160"
"Guyane","ESS + Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","Tous établissements","59","28","930","831","25796298"
"Guyane","ESS + Hors ESS","Ensemble des secteurs d'activité","Autres enseignements","Tous établissements","20","17","154","129","5171618"
"Guyane","ESS + Hors ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","Tous établissements","205","53","8927","8295","363979499"
"Guyane","ESS + Hors ESS","Ensemble des secteurs d'activité","Formation d adulte","Tous établissements","77","59","507","454","15149360"
"Guyane","ESS + Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","Tous établissements","26","10","755","700","23268159"
"Hauts-de-France","ESS + Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","Tous établissements","652","384","5106","4374","100170376"
"Hauts-de-France","ESS + Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","Tous établissements","516","381","22292","16407","365841796"
"Hauts-de-France","ESS + Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","Tous établissements","202","36","18891","16513","270076385"
"Hauts-de-France","ESS + Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","Tous établissements","1760","1070","35249","30127","863918868"
"Hauts-de-France","ESS + Hors ESS","Ensemble des secteurs d'activité","Autres enseignements","Tous établissements","727","648","11208","8263","232104717"
"Hauts-de-France","ESS + Hors ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","Tous établissements","6529","1517","134212","124764","4510785503"
"Hauts-de-France","ESS + Hors ESS","Ensemble des secteurs d'activité","Formation d adulte","Tous établissements","1702","1253","12652","10648","342117657"
"Hauts-de-France","ESS + Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","Tous établissements","1540","456","64433","57234","1606202609"
"Ile-de-France","ESS + Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","Tous établissements","2341","906","28036","25457","657721383"
"Ile-de-France","ESS + Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","Tous établissements","1112","882","24804","19328","444848908"
"Ile-de-France","ESS + Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","Tous établissements","302","74","20686","18150","328784001"
"Ile-de-France","ESS + Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","Tous établissements","2710","1544","59831","53459","1736154053"
"Ile-de-France","ESS + Hors ESS","Ensemble des secteurs d'activité","Autres enseignements","Tous établissements","2716","2428","29898","22999","773444892"
"Ile-de-France","ESS + Hors ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","Tous établissements","9500","2466","299669","276817","10201444991"
"Ile-de-France","ESS + Hors ESS","Ensemble des secteurs d'activité","Formation d adulte","Tous établissements","4714","3986","29898","26612","1056297224"
