"DEP","typo_Asso","typo_Asso_det","nb_etab","eff_31","eff_EQTP","rem_brut"
"69","Ensemble","Hebergement medico-social de personnes agees","85","4067","3505","99918555"
"69","Ensemble","Hebergement medico-social de personnes en difficulte","121","2741","2317","68911965"
"69","Ensemble","Hebergement medico-social de personnes handicapees","115","5507","4806","134240075"
"69","Ensemble","Loisirs","79","529","415","10090854"
"69","Ensemble","Sports","879","2106","1474","45078062"
"70","Ensemble","Accueil d adultes handicapes ou pers. agees","2","s","s","s"
"70","Ensemble","Accueil d enfants et d adolescents","6","80","69","2262457"
"70","Ensemble","Accueil d enfants handicapes","7","194","154","4680132"
"70","Ensemble","Accueil des jeunes enfants","3","s","s","s"
"70","Ensemble","Action sociale NCA","26","258","197","4519653"
"70","Ensemble","Aide a domicile","56","1025","703","17630843"
"70","Ensemble","Aide par le travail","11","997","845","15000065"
"70","Ensemble","Autres enseignements","7","s","s","s"
"70","Ensemble","Enseignement culturel","4","s","s","s"
"70","Ensemble","Enseignement primaire/secondaire/supérieur","23","471","418","13073528"
"70","Ensemble","Formation continue d adultes","5","67","55","1205872"
"70","Ensemble","Hebergement medico-social de personnes agees","10","579","482","13179013"
"70","Ensemble","Hebergement medico-social de personnes en difficulte","15","466","400","11591720"
"70","Ensemble","Hebergement medico-social de personnes handicapees","16","800","677","19651678"
"70","Ensemble","Loisirs","9","19","15","400481"
"70","Ensemble","Sports","80","74","65","1553866"
"71","Ensemble","Accueil d adultes handicapes ou pers. agees","10","s","69","1988531"
"71","Ensemble","Accueil d enfants et d adolescents","2","s","s","s"
"71","Ensemble","Accueil d enfants handicapes","6","149","114","3582859"
"71","Ensemble","Accueil des jeunes enfants","11","86","s","s"
"71","Ensemble","Action sociale NCA","83","1138","924","20679280"
"71","Ensemble","Aide a domicile","52","1869","1402","32094235"
"71","Ensemble","Aide par le travail","10","930","767","12649010"
"71","Ensemble","Autres enseignements","21","s","s","s"
"71","Ensemble","Enseignement culturel","18","30","16","498710"
"71","Ensemble","Enseignement primaire/secondaire/supérieur","44","837","754","24049532"
"71","Ensemble","Formation continue d adultes","18","291","278","8168530"
"71","Ensemble","Hebergement medico-social de personnes agees","19","621","535","14532352"
"71","Ensemble","Hebergement medico-social de personnes en difficulte","31","938","811","23750797"
"71","Ensemble","Hebergement medico-social de personnes handicapees","47","1660","1405","38271525"
"71","Ensemble","Loisirs","30","82","92","2096307"
"71","Ensemble","Sports","291","376","319","7599602"
"72","Ensemble","Accueil d adultes handicapes ou pers. agees","9","233","210","6133457"
"72","Ensemble","Accueil d enfants et d adolescents","2","s","s","s"
"72","Ensemble","Accueil d enfants handicapes","12","239","194","6030944"
"72","Ensemble","Accueil des jeunes enfants","14","s","s","s"
"72","Ensemble","Action sociale NCA","91","1764","1334","33667618"
"72","Ensemble","Aide a domicile","18","818","579","12975069"
"72","Ensemble","Aide par le travail","23","1578","1301","21407387"
"72","Ensemble","Autres enseignements","28","64","47","1506049"
"72","Ensemble","Enseignement culturel","17","s","s","s"
"72","Ensemble","Enseignement primaire/secondaire/supérieur","132","2416","2139","69660462"
"72","Ensemble","Formation continue d adultes","19","233","205","6381525"
"72","Ensemble","Hebergement medico-social de personnes agees","16","700","603","16721652"
"72","Ensemble","Hebergement medico-social de personnes en difficulte","33","653","567","16584464"
"72","Ensemble","Hebergement medico-social de personnes handicapees","49","1480","1270","35569955"
"72","Ensemble","Loisirs","12","25","13","306509"
"72","Ensemble","Sports","300","612","525","16262561"
"73","Ensemble","Accueil d adultes handicapes ou pers. agees","12","s","s","s"
"73","Ensemble","Accueil d enfants et d adolescents","1","s","s","s"
"73","Ensemble","Accueil d enfants handicapes","8","167","130","4016427"
"73","Ensemble","Accueil des jeunes enfants","27","175","146","3473424"
"73","Ensemble","Action sociale NCA","59","977","815","22574659"
"73","Ensemble","Aide a domicile","26","565","410","9290097"
"73","Ensemble","Aide par le travail","13","1050","907","13725374"
"73","Ensemble","Autres enseignements","34","130","108","3056840"
"73","Ensemble","Enseignement culturel","12","48","26","700765"
"73","Ensemble","Enseignement primaire/secondaire/supérieur","43","1012","895","29574599"
"73","Ensemble","Formation continue d adultes","23","265","199","5796872"
"73","Ensemble","Hebergement medico-social de personnes agees","6","304","247","6528578"
"73","Ensemble","Hebergement medico-social de personnes en difficulte","24","512","443","12398732"
"73","Ensemble","Hebergement medico-social de personnes handicapees","36","1389","1168","31792268"
"73","Ensemble","Loisirs","21","82","81","1778127"
"73","Ensemble","Sports","313","782","656","16780252"
"74","Ensemble","Accueil d adultes handicapes ou pers. agees","7","70","55","1656274"
"74","Ensemble","Accueil d enfants et d adolescents","7","102","98","2863620"
"74","Ensemble","Accueil d enfants handicapes","12","224","170","5396171"
"74","Ensemble","Accueil des jeunes enfants","72","491","392","9652207"
"74","Ensemble","Action sociale NCA","64","897","713","18841673"
"74","Ensemble","Aide a domicile","47","1634","1224","28446001"
"74","Ensemble","Aide par le travail","33","2000","1737","31510123"
"74","Ensemble","Autres enseignements","52","290","244","8399515"
"74","Ensemble","Enseignement culturel","44","199","97","2464277"
"74","Ensemble","Enseignement primaire/secondaire/supérieur","114","3427","3023","98400573"
"74","Ensemble","Formation continue d adultes","14","176","145","3794881"
"74","Ensemble","Hebergement medico-social de personnes agees","12","551","468","12739436"
"74","Ensemble","Hebergement medico-social de personnes en difficulte","38","559","486","15075884"
"74","Ensemble","Hebergement medico-social de personnes handicapees","40","1831","1644","46889196"
"74","Ensemble","Loisirs","28","137","93","2387093"
"74","Ensemble","Sports","439","892","747","20318430"
"75","Ensemble","Accueil d adultes handicapes ou pers. agees","26","478","s","s"
"75","Ensemble","Accueil d enfants et d adolescents","41","1445","1314","45705146"
"75","Ensemble","Accueil d enfants handicapes","46","1023","s","s"
"75","Ensemble","Accueil des jeunes enfants","229","2976","2533","66974060"
"75","Ensemble","Action sociale NCA","476","10444","9505","340303495"
"75","Ensemble","Aide a domicile","45","2452","1966","50534909"
"75","Ensemble","Aide par le travail","63","3045","2530","51200019"
"75","Ensemble","Autres enseignements","281","3788","3127","116565658"
"75","Ensemble","Enseignement culturel","101","339","s","s"
"75","Ensemble","Enseignement primaire/secondaire/supérieur","311","11875","10143","376748717"
"75","Ensemble","Formation continue d adultes","311","2827","2621","107363054"
"75","Ensemble","Hebergement medico-social de personnes agees","48","1516","1321","39591167"
"75","Ensemble","Hebergement medico-social de personnes en difficulte","192","5398","4839","157353119"
"75","Ensemble","Hebergement medico-social de personnes handicapees","72","2311","2013","59280917"
"75","Ensemble","Loisirs","80","1407","1138","38568349"
"75","Ensemble","Sports","519","4403","3789","174402850"
"76","Ensemble","Accueil d adultes handicapes ou pers. agees","13","134","108","2878386"
"76","Ensemble","Accueil d enfants et d adolescents","28","449","402","12518091"
"76","Ensemble","Accueil d enfants handicapes","20","404","308","9866515"
"76","Ensemble","Accueil des jeunes enfants","71","659","552","13351467"
"76","Ensemble","Action sociale NCA","159","2689","2200","57384677"
"76","Ensemble","Aide a domicile","39","2807","2051","44415043"
"76","Ensemble","Aide par le travail","33","2409","2058","34385203"
"76","Ensemble","Autres enseignements","65","319","266","7471319"
"76","Ensemble","Enseignement culturel","36","133","70","1915445"
"76","Ensemble","Enseignement primaire/secondaire/supérieur","126","4563","4116","146970341"
"76","Ensemble","Formation continue d adultes","72","818","696","19380833"
"76","Ensemble","Hebergement medico-social de personnes agees","28","1621","1420","37937559"
"76","Ensemble","Hebergement medico-social de personnes en difficulte","76","1666","1382","40223240"
"76","Ensemble","Hebergement medico-social de personnes handicapees","82","3219","2789","76618348"
"76","Ensemble","Loisirs","48","312","281","6449571"
"76","Ensemble","Sports","695","1178","938","23156399"
"77","Ensemble","Accueil d adultes handicapes ou pers. agees","16","196","181","5265209"
"77","Ensemble","Accueil d enfants et d adolescents","7","180","156","4847362"
"77","Ensemble","Accueil d enfants handicapes","25","550","458","14321652"
"77","Ensemble","Accueil des jeunes enfants","32","230","186","4561676"
"77","Ensemble","Action sociale NCA","114","2255","1826","50870180"
"77","Ensemble","Aide a domicile","36","1279","950","23154580"
"77","Ensemble","Aide par le travail","21","1842","1666","27450077"
"77","Ensemble","Autres enseignements","91","353","269","9781694"
"77","Ensemble","Enseignement culturel","53","s","s","s"
"77","Ensemble","Enseignement primaire/secondaire/supérieur","63","3117","2798","121187406"
"77","Ensemble","Formation continue d adultes","22","224","198","6716091"
"77","Ensemble","Hebergement medico-social de personnes agees","38","1613","1456","42312477"
"77","Ensemble","Hebergement medico-social de personnes en difficulte","55","1536","1392","43215495"
"77","Ensemble","Hebergement medico-social de personnes handicapees","81","3412","3078","88113936"
"77","Ensemble","Loisirs","30","s","s","s"
"77","Ensemble","Sports","734","s","s","s"
"78","Ensemble","Accueil d adultes handicapes ou pers. agees","17","231","203","6150805"
"78","Ensemble","Accueil d enfants et d adolescents","7","221","195","6781917"
"78","Ensemble","Accueil d enfants handicapes","27","607","498","16049584"
"78","Ensemble","Accueil des jeunes enfants","55","405","350","8800668"
"78","Ensemble","Action sociale NCA","93","1244","1044","29559077"
"78","Ensemble","Aide a domicile","39","932","698","16682490"
"78","Ensemble","Aide par le travail","39","2347","2094","36516141"
"78","Ensemble","Autres enseignements","111","682","524","18578425"
"78","Ensemble","Enseignement culturel","50","261","135","4327751"
"78","Ensemble","Enseignement primaire/secondaire/supérieur","105","4731","4015","147999067"
"78","Ensemble","Formation continue d adultes","41","292","287","10301259"
"78","Ensemble","Hebergement medico-social de personnes agees","27","1014","943","26526660"
"78","Ensemble","Hebergement medico-social de personnes en difficulte","56","1408","1196","35463845"
"78","Ensemble","Hebergement medico-social de personnes handicapees","90","3635","3147","89706681"
"78","Ensemble","Loisirs","35","304","369","9332232"
"78","Ensemble","Sports","669","1899","1335","43772283"
"79","Ensemble","Accueil d adultes handicapes ou pers. agees","7","44","78","1861595"
"79","Ensemble","Accueil d enfants et d adolescents","6","195","170","5568104"
"79","Ensemble","Accueil des jeunes enfants","18","161","128","3094052"
"79","Ensemble","Action sociale NCA","41","474","422","11389925"
"79","Ensemble","Aide a domicile","43","1034","710","15179383"
"79","Ensemble","Aide par le travail","9","1450","1254","22742588"
"79","Ensemble","Autres enseignements","25","90","70","1720558"
"79","Ensemble","Enseignement culturel","19","35","20","535348"
"79","Ensemble","Enseignement primaire/secondaire/supérieur","91","1505","1364","42974472"
"79","Ensemble","Formation continue d adultes","8","137","131","6196095"
"79","Ensemble","Hebergement medico-social de personnes agees","9","456","410","10255689"
"79","Ensemble","Hebergement medico-social de personnes en difficulte","17","306","262","7074226"
"79","Ensemble","Hebergement medico-social de personnes handicapees","20","953","795","21357957"
"79","Ensemble","Loisirs","19","53","47","1059162"
"79","Ensemble","Sports","272","335","295","7357987"
"80","Ensemble","Accueil d adultes handicapes ou pers. agees","6","96","85","2237168"
"80","Ensemble","Accueil d enfants et d adolescents","9","134","114","3623288"
"80","Ensemble","Accueil d enfants handicapes","10","238","159","4697534"
"80","Ensemble","Accueil des jeunes enfants","31","277","235","5407740"
"80","Ensemble","Action sociale NCA","67","740","629","16664142"
"80","Ensemble","Aide a domicile","26","1130","716","16911463"
"80","Ensemble","Aide par le travail","20","1624","1383","22362498"
"80","Ensemble","Autres enseignements","31","170","123","2865177"
"80","Ensemble","Enseignement culturel","12","22","15","446489"
"80","Ensemble","Enseignement primaire/secondaire/supérieur","73","2501","2268","74823092"
"80","Ensemble","Formation continue d adultes","30","397","343","10766067"
"80","Ensemble","Hebergement medico-social de personnes agees","15","474","408","11608895"
"80","Ensemble","Hebergement medico-social de personnes en difficulte","33","657","567","17164364"
"80","Ensemble","Hebergement medico-social de personnes handicapees","55","2236","1902","54124286"
