"DEP","ESS","famille","sexe","type_emploi","nb_poste"
"2A","Hors ESS","Ensemble","Hommes","Ensemble","26210"
"2B","ESS","Ensemble","Femmes","Ensemble","2926"
"2B","ESS","Ensemble","Hommes","Ensemble","1231"
"2B","Hors ESS","Ensemble","Femmes","Ensemble","20441"
"2B","Hors ESS","Ensemble","Hommes","Ensemble","25536"
"30","ESS","Ensemble","Femmes","Ensemble","15159"
"30","ESS","Ensemble","Hommes","Ensemble","6700"
"30","Hors ESS","Ensemble","Femmes","Ensemble","82234"
"30","Hors ESS","Ensemble","Hommes","Ensemble","88676"
"31","ESS","Ensemble","Femmes","Ensemble","31273"
"31","ESS","Ensemble","Hommes","Ensemble","13945"
"31","Hors ESS","Ensemble","Femmes","Ensemble","227710"
"31","Hors ESS","Ensemble","Hommes","Ensemble","276451"
"32","ESS","Ensemble","Femmes","Ensemble","4574"
"32","ESS","Ensemble","Hommes","Ensemble","2806"
"32","Hors ESS","Ensemble","Femmes","Ensemble","22297"
"32","Hors ESS","Ensemble","Hommes","Ensemble","20758"
"33","ESS","Ensemble","Femmes","Ensemble","36799"
"33","ESS","Ensemble","Hommes","Ensemble","17786"
"33","Hors ESS","Ensemble","Femmes","Ensemble","242144"
"33","Hors ESS","Ensemble","Hommes","Ensemble","265058"
"34","ESS","Ensemble","Femmes","Ensemble","25672"
"34","ESS","Ensemble","Hommes","Ensemble","12372"
"34","Hors ESS","Ensemble","Femmes","Ensemble","155733"
"34","Hors ESS","Ensemble","Hommes","Ensemble","163595"
"35","ESS","Ensemble","Femmes","Ensemble","32520"
"35","ESS","Ensemble","Hommes","Ensemble","16157"
"35","Hors ESS","Ensemble","Femmes","Ensemble","161935"
"35","Hors ESS","Ensemble","Hommes","Ensemble","185038"
"36","ESS","Ensemble","Femmes","Ensemble","5031"
"36","ESS","Ensemble","Hommes","Ensemble","2305"
"36","Hors ESS","Ensemble","Femmes","Ensemble","27500"
"36","Hors ESS","Ensemble","Hommes","Ensemble","29734"
"37","ESS","Ensemble","Femmes","Ensemble","15395"
"37","ESS","Ensemble","Hommes","Ensemble","7620"
"37","Hors ESS","Ensemble","Femmes","Ensemble","85266"
"37","Hors ESS","Ensemble","Hommes","Ensemble","91874"
"38","ESS","Ensemble","Femmes","Ensemble","28138"
"38","ESS","Ensemble","Hommes","Ensemble","12507"
"38","Hors ESS","Ensemble","Femmes","Ensemble","175153"
"38","Hors ESS","Ensemble","Hommes","Ensemble","204904"
"39","ESS","Ensemble","Femmes","Ensemble","6117"
"39","ESS","Ensemble","Hommes","Ensemble","2933"
"39","Hors ESS","Ensemble","Femmes","Ensemble","32342"
"39","Hors ESS","Ensemble","Hommes","Ensemble","35641"
"40","ESS","Ensemble","Femmes","Ensemble","6929"
"40","ESS","Ensemble","Hommes","Ensemble","4815"
"40","Hors ESS","Ensemble","Femmes","Ensemble","49335"
"40","Hors ESS","Ensemble","Hommes","Ensemble","50400"
"41","ESS","Ensemble","Femmes","Ensemble","6676"
"41","ESS","Ensemble","Hommes","Ensemble","3305"
"41","Hors ESS","Ensemble","Femmes","Ensemble","43839"
"41","Hors ESS","Ensemble","Hommes","Ensemble","45739"
"42","ESS","Ensemble","Femmes","Ensemble","21958"
"42","ESS","Ensemble","Hommes","Ensemble","8642"
"42","Hors ESS","Ensemble","Femmes","Ensemble","96088"
"42","Hors ESS","Ensemble","Hommes","Ensemble","110209"
"43","ESS","Ensemble","Femmes","Ensemble","8236"
"43","ESS","Ensemble","Hommes","Ensemble","3338"
"43","Hors ESS","Ensemble","Femmes","Ensemble","23564"
"43","Hors ESS","Ensemble","Hommes","Ensemble","28083"
"44","ESS","Ensemble","Femmes","Ensemble","43825"
"44","ESS","Ensemble","Hommes","Ensemble","20631"
"44","Hors ESS","Ensemble","Femmes","Ensemble","210084"
"44","Hors ESS","Ensemble","Hommes","Ensemble","251274"
"45","ESS","Ensemble","Femmes","Ensemble","14162"
"45","ESS","Ensemble","Hommes","Ensemble","7681"
"45","Hors ESS","Ensemble","Femmes","Ensemble","100549"
"45","Hors ESS","Ensemble","Hommes","Ensemble","107129"
"46","ESS","Ensemble","Femmes","Ensemble","5226"
"46","ESS","Ensemble","Hommes","Ensemble","2438"
"46","Hors ESS","Ensemble","Femmes","Ensemble","20140"
"46","Hors ESS","Ensemble","Hommes","Ensemble","21080"
"47","ESS","Ensemble","Femmes","Ensemble","8879"
"47","ESS","Ensemble","Hommes","Ensemble","4055"
"47","Hors ESS","Ensemble","Femmes","Ensemble","40312"
"47","Hors ESS","Ensemble","Hommes","Ensemble","41568"
"48","ESS","Ensemble","Femmes","Ensemble","4103"
"48","ESS","Ensemble","Hommes","Ensemble","2110"
"48","Hors ESS","Ensemble","Femmes","Ensemble","8125"
"48","Hors ESS","Ensemble","Hommes","Ensemble","9214"
"49","ESS","Ensemble","Femmes","Ensemble","26848"
"49","ESS","Ensemble","Hommes","Ensemble","12552"
"49","Hors ESS","Ensemble","Femmes","Ensemble","107337"
"49","Hors ESS","Ensemble","Hommes","Ensemble","120033"
"50","ESS","Ensemble","Femmes","Ensemble","12567"
"50","ESS","Ensemble","Hommes","Ensemble","7047"
"50","Hors ESS","Ensemble","Femmes","Ensemble","61041"
"50","Hors ESS","Ensemble","Hommes","Ensemble","69761"
"51","ESS","Ensemble","Femmes","Ensemble","14529"
"51","ESS","Ensemble","Hommes","Ensemble","9137"
"51","Hors ESS","Ensemble","Femmes","Ensemble","83124"
"51","Hors ESS","Ensemble","Hommes","Ensemble","90948"
"52","ESS","Ensemble","Femmes","Ensemble","3599"
"52","ESS","Ensemble","Hommes","Ensemble","1833"
"52","Hors ESS","Ensemble","Femmes","Ensemble","21933"
"52","Hors ESS","Ensemble","Hommes","Ensemble","24612"
"53","ESS","Ensemble","Femmes","Ensemble","8219"
"53","ESS","Ensemble","Hommes","Ensemble","3953"
"53","Hors ESS","Ensemble","Femmes","Ensemble","40558"
"53","Hors ESS","Ensemble","Hommes","Ensemble","47724"
"54","ESS","Ensemble","Femmes","Ensemble","18747"
"54","ESS","Ensemble","Hommes","Ensemble","8471"
"54","Hors ESS","Ensemble","Femmes","Ensemble","94231"
"54","Hors ESS","Ensemble","Hommes","Ensemble","100541"
"55","ESS","Ensemble","Femmes","Ensemble","3851"
"55","ESS","Ensemble","Hommes","Ensemble","2106"
"55","Hors ESS","Ensemble","Femmes","Ensemble","20464"
"55","Hors ESS","Ensemble","Hommes","Ensemble","21099"
"56","ESS","Ensemble","Femmes","Ensemble","20094"
"56","ESS","Ensemble","Hommes","Ensemble","9139"
"56","Hors ESS","Ensemble","Femmes","Ensemble","94132"
"56","Hors ESS","Ensemble","Hommes","Ensemble","97055"
"57","ESS","Ensemble","Femmes","Ensemble","25259"
"57","ESS","Ensemble","Hommes","Ensemble","9918"
"57","Hors ESS","Ensemble","Femmes","Ensemble","120934"
"57","Hors ESS","Ensemble","Hommes","Ensemble","136260"
"58","ESS","Ensemble","Femmes","Ensemble","5102"
"58","ESS","Ensemble","Hommes","Ensemble","2281"
"58","Hors ESS","Ensemble","Femmes","Ensemble","25002"
"58","Hors ESS","Ensemble","Hommes","Ensemble","26035"
"59","ESS","Ensemble","Femmes","Ensemble","60404"
"59","ESS","Ensemble","Hommes","Ensemble","32123"
"59","Hors ESS","Ensemble","Femmes","Ensemble","365947"
"59","Hors ESS","Ensemble","Hommes","Ensemble","433741"
"60","ESS","Ensemble","Femmes","Ensemble","15205"
"60","ESS","Ensemble","Hommes","Ensemble","7387"
"60","Hors ESS","Ensemble","Femmes","Ensemble","94507"
"60","Hors ESS","Ensemble","Hommes","Ensemble","109212"
"61","ESS","Ensemble","Femmes","Ensemble","8947"
"61","ESS","Ensemble","Hommes","Ensemble","3794"
"61","Hors ESS","Ensemble","Femmes","Ensemble","33651"
"61","Hors ESS","Ensemble","Hommes","Ensemble","37910"
"62","ESS","Ensemble","Femmes","Ensemble","32438"
"62","ESS","Ensemble","Hommes","Ensemble","16598"
"62","Hors ESS","Ensemble","Femmes","Ensemble","160655"
"62","Hors ESS","Ensemble","Hommes","Ensemble","199868"
"63","ESS","Ensemble","Femmes","Ensemble","15097"
"63","ESS","Ensemble","Hommes","Ensemble","7767"
"63","Hors ESS","Ensemble","Femmes","Ensemble","94492"
"63","Hors ESS","Ensemble","Hommes","Ensemble","106784"
"64","ESS","Ensemble","Femmes","Ensemble","18659"
"64","ESS","Ensemble","Hommes","Ensemble","9021"
"64","Hors ESS","Ensemble","Femmes","Ensemble","91365"
"64","Hors ESS","Ensemble","Hommes","Ensemble","99994"
"65","ESS","Ensemble","Femmes","Ensemble","6747"
"65","ESS","Ensemble","Hommes","Ensemble","2649"
"65","Hors ESS","Ensemble","Femmes","Ensemble","27798"
"65","Hors ESS","Ensemble","Hommes","Ensemble","28618"
"66","ESS","Ensemble","Femmes","Ensemble","10077"
"66","ESS","Ensemble","Hommes","Ensemble","5515"
"66","Hors ESS","Ensemble","Femmes","Ensemble","53546"
"66","Hors ESS","Ensemble","Hommes","Ensemble","55637"
"67","ESS","Ensemble","Femmes","Ensemble","27564"
"67","ESS","Ensemble","Hommes","Ensemble","13005"
"67","Hors ESS","Ensemble","Femmes","Ensemble","173704"
"67","Hors ESS","Ensemble","Hommes","Ensemble","200805"
"68","ESS","Ensemble","Femmes","Ensemble","20755"
"68","ESS","Ensemble","Hommes","Ensemble","8203"
"68","Hors ESS","Ensemble","Femmes","Ensemble","98801"
"68","Hors ESS","Ensemble","Hommes","Ensemble","110178"
"69","ESS","Ensemble","Femmes","Ensemble","53562"
"69","ESS","Ensemble","Hommes","Ensemble","25107"
"69","Hors ESS","Ensemble","Femmes","Ensemble","336317"
"69","Hors ESS","Ensemble","Hommes","Ensemble","399770"
"70","ESS","Ensemble","Femmes","Ensemble","6695"
"70","ESS","Ensemble","Hommes","Ensemble","2579"
"70","Hors ESS","Ensemble","Femmes","Ensemble","23196"
"70","Hors ESS","Ensemble","Hommes","Ensemble","26643"
"71","ESS","Ensemble","Femmes","Ensemble","11869"
"71","ESS","Ensemble","Hommes","Ensemble","5127"
"71","Hors ESS","Ensemble","Femmes","Ensemble","71905"
"71","Hors ESS","Ensemble","Hommes","Ensemble","77961"
"72","ESS","Ensemble","Femmes","Ensemble","13084"
"72","ESS","Ensemble","Hommes","Ensemble","6290"
"72","Hors ESS","Ensemble","Femmes","Ensemble","74786"
"72","Hors ESS","Ensemble","Hommes","Ensemble","82125"
"73","ESS","Ensemble","Femmes","Ensemble","9936"
"73","ESS","Ensemble","Hommes","Ensemble","5131"
"73","Hors ESS","Ensemble","Femmes","Ensemble","67753"
"73","Hors ESS","Ensemble","Hommes","Ensemble","76382"
"74","ESS","Ensemble","Femmes","Ensemble","16238"
"74","ESS","Ensemble","Hommes","Ensemble","7829"
"74","Hors ESS","Ensemble","Femmes","Ensemble","107488"
"74","Hors ESS","Ensemble","Hommes","Ensemble","116167"
"75","ESS","Ensemble","Femmes","Ensemble","102422"
"75","ESS","Ensemble","Hommes","Ensemble","56713"
"75","Hors ESS","Ensemble","Femmes","Ensemble","764658"
"75","Hors ESS","Ensemble","Hommes","Ensemble","762413"
"76","ESS","Ensemble","Femmes","Ensemble","27274"
"76","ESS","Ensemble","Hommes","Ensemble","14066"
"76","Hors ESS","Ensemble","Femmes","Ensemble","182535"
"76","Hors ESS","Ensemble","Hommes","Ensemble","206227"
"77","ESS","Ensemble","Femmes","Ensemble","19889"
"77","ESS","Ensemble","Hommes","Ensemble","9167"
"77","Hors ESS","Ensemble","Femmes","Ensemble","180987"
"77","Hors ESS","Ensemble","Hommes","Ensemble","223738"
"78","ESS","Ensemble","Femmes","Ensemble","22056"
"78","ESS","Ensemble","Hommes","Ensemble","10447"
"78","Hors ESS","Ensemble","Femmes","Ensemble","195766"
"78","Hors ESS","Ensemble","Hommes","Ensemble","258986"
"79","ESS","Ensemble","Femmes","Ensemble","14165"
"79","ESS","Ensemble","Hommes","Ensemble","8356"
"79","Hors ESS","Ensemble","Femmes","Ensemble","49627"
"79","Hors ESS","Ensemble","Hommes","Ensemble","53073"
"80","ESS","Ensemble","Femmes","Ensemble","11960"
"80","ESS","Ensemble","Hommes","Ensemble","7262"
"80","Hors ESS","Ensemble","Femmes","Ensemble","73600"
"80","Hors ESS","Ensemble","Hommes","Ensemble","84200"
"81","ESS","Ensemble","Femmes","Ensemble","12224"
"81","ESS","Ensemble","Hommes","Ensemble","5155"
"81","Hors ESS","Ensemble","Femmes","Ensemble","42064"
"81","Hors ESS","Ensemble","Hommes","Ensemble","44512"
"82","ESS","Ensemble","Femmes","Ensemble","6317"
"82","ESS","Ensemble","Hommes","Ensemble","2847"
"82","Hors ESS","Ensemble","Femmes","Ensemble","27956"
"82","Hors ESS","Ensemble","Hommes","Ensemble","28134"
"83","ESS","Ensemble","Femmes","Ensemble","18887"
"83","ESS","Ensemble","Hommes","Ensemble","8033"
"83","Hors ESS","Ensemble","Femmes","Ensemble","122952"
"83","Hors ESS","Ensemble","Hommes","Ensemble","120659"
"84","ESS","Ensemble","Femmes","Ensemble","12227"
"84","ESS","Ensemble","Hommes","Ensemble","6080"
"84","Hors ESS","Ensemble","Femmes","Ensemble","77538"
"84","Hors ESS","Ensemble","Hommes","Ensemble","81085"
"85","ESS","Ensemble","Femmes","Ensemble","18201"
"85","ESS","Ensemble","Hommes","Ensemble","8887"
"85","Hors ESS","Ensemble","Femmes","Ensemble","86529"
"85","Hors ESS","Ensemble","Hommes","Ensemble","102454"
"86","ESS","Ensemble","Femmes","Ensemble","11132"
"86","ESS","Ensemble","Hommes","Ensemble","5947"
"86","Hors ESS","Ensemble","Femmes","Ensemble","61272"
"86","Hors ESS","Ensemble","Hommes","Ensemble","63444"
"87","ESS","Ensemble","Femmes","Ensemble","8276"
"87","ESS","Ensemble","Hommes","Ensemble","4843"
"87","Hors ESS","Ensemble","Femmes","Ensemble","64769"
"87","Hors ESS","Ensemble","Hommes","Ensemble","62313"
"88","ESS","Ensemble","Femmes","Ensemble","7825"
"88","ESS","Ensemble","Hommes","Ensemble","3843"
"88","Hors ESS","Ensemble","Femmes","Ensemble","46080"
"88","Hors ESS","Ensemble","Hommes","Ensemble","50565"
"89","ESS","Ensemble","Femmes","Ensemble","6913"
"89","ESS","Ensemble","Hommes","Ensemble","3306"
"89","Hors ESS","Ensemble","Femmes","Ensemble","42291"
"89","Hors ESS","Ensemble","Hommes","Ensemble","45054"
"90","ESS","Ensemble","Femmes","Ensemble","3428"
"90","ESS","Ensemble","Hommes","Ensemble","1391"
"90","Hors ESS","Ensemble","Femmes","Ensemble","18910"
"90","Hors ESS","Ensemble","Hommes","Ensemble","20757"
"91","ESS","Ensemble","Femmes","Ensemble","20383"
"91","ESS","Ensemble","Hommes","Ensemble","10057"
"91","Hors ESS","Ensemble","Femmes","Ensemble","176296"
"91","Hors ESS","Ensemble","Hommes","Ensemble","224459"
"92","ESS","Ensemble","Femmes","Ensemble","32689"
"92","ESS","Ensemble","Hommes","Ensemble","16998"
"92","Hors ESS","Ensemble","Femmes","Ensemble","443791"
"92","Hors ESS","Ensemble","Hommes","Ensemble","534295"
"93","ESS","Ensemble","Femmes","Ensemble","20582"
"93","ESS","Ensemble","Hommes","Ensemble","12481"
"93","Hors ESS","Ensemble","Femmes","Ensemble","245432"
"93","Hors ESS","Ensemble","Hommes","Ensemble","311131"
"94","ESS","Ensemble","Femmes","Ensemble","23504"
"94","ESS","Ensemble","Hommes","Ensemble","12210"
"94","Hors ESS","Ensemble","Femmes","Ensemble","211202"
"94","Hors ESS","Ensemble","Hommes","Ensemble","258226"
"95","ESS","Ensemble","Femmes","Ensemble","15914"
"95","ESS","Ensemble","Hommes","Ensemble","8213"
"95","Hors ESS","Ensemble","Femmes","Ensemble","145286"
"95","Hors ESS","Ensemble","Hommes","Ensemble","185681"
"971","ESS","Ensemble","Femmes","Ensemble","7469"
"971","ESS","Ensemble","Hommes","Ensemble","3106"
"971","Hors ESS","Ensemble","Femmes","Ensemble","50264"
"971","Hors ESS","Ensemble","Hommes","Ensemble","46702"
"972","ESS","Ensemble","Femmes","Ensemble","7882"
"972","ESS","Ensemble","Hommes","Ensemble","3448"
"972","Hors ESS","Ensemble","Femmes","Ensemble","53066"
"972","Hors ESS","Ensemble","Hommes","Ensemble","49423"
"973","ESS","Ensemble","Femmes","Ensemble","2817"
"973","ESS","Ensemble","Hommes","Ensemble","1519"
"973","Hors ESS","Ensemble","Femmes","Ensemble","23148"
"973","Hors ESS","Ensemble","Hommes","Ensemble","25882"
"974","ESS","Ensemble","Femmes","Ensemble","13610"
"974","ESS","Ensemble","Hommes","Ensemble","9767"
"974","Hors ESS","Ensemble","Femmes","Ensemble","94142"
"974","Hors ESS","Ensemble","Hommes","Ensemble","113098"
"1","ESS","Ensemble","Femmes","Aides","713"
"1","ESS","Ensemble","Femmes","Apprentis","52"
"1","ESS","Ensemble","Femmes","Ordinaires","13273"
"1","ESS","Ensemble","Femmes","Stagiaires","42"
"1","ESS","Ensemble","Hommes","Aides","482"
"1","ESS","Ensemble","Hommes","Apprentis","67"
"1","ESS","Ensemble","Hommes","Ordinaires","5041"
"1","ESS","Ensemble","Hommes","Stagiaires","12"
"1","Hors ESS","Ensemble","Femmes","Aides","1366"
"1","Hors ESS","Ensemble","Femmes","Apprentis","1037"
"1","Hors ESS","Ensemble","Femmes","Ordinaires","68078"
"1","Hors ESS","Ensemble","Femmes","Stagiaires","40"
"1","Hors ESS","Ensemble","Hommes","Aides","977"
"1","Hors ESS","Ensemble","Hommes","Apprentis","3035"
"1","Hors ESS","Ensemble","Hommes","Ordinaires","81204"
"1","Hors ESS","Ensemble","Hommes","Stagiaires","51"
"2","ESS","Ensemble","Femmes","Aides","942"
"2","ESS","Ensemble","Femmes","Apprentis","s"
"2","ESS","Ensemble","Femmes","Ordinaires","8461"
"2","ESS","Ensemble","Femmes","Stagiaires","s"
"2","ESS","Ensemble","Hommes","Aides","1107"
"2","ESS","Ensemble","Hommes","Apprentis","s"
"2","ESS","Ensemble","Hommes","Ordinaires","4769"
"2","ESS","Ensemble","Hommes","Stagiaires","s"
"2","Hors ESS","Ensemble","Femmes","Aides","2165"
"2","Hors ESS","Ensemble","Femmes","Apprentis","s"
"2","Hors ESS","Ensemble","Femmes","Ordinaires","56390"
"2","Hors ESS","Ensemble","Femmes","Stagiaires","s"
"2","Hors ESS","Ensemble","Hommes","Aides","1686"
"2","Hors ESS","Ensemble","Hommes","Apprentis","s"
"2","Hors ESS","Ensemble","Hommes","Ordinaires","60757"
"2","Hors ESS","Ensemble","Hommes","Stagiaires","s"
"3","ESS","Ensemble","Femmes","Aides","s"
"3","ESS","Ensemble","Femmes","Apprentis","s"
"3","ESS","Ensemble","Femmes","Ordinaires","7078"
"3","ESS","Ensemble","Femmes","Stagiaires","s"
"3","ESS","Ensemble","Hommes","Aides","s"
"3","ESS","Ensemble","Hommes","Apprentis","s"
"3","ESS","Ensemble","Hommes","Ordinaires","3330"
"3","ESS","Ensemble","Hommes","Stagiaires","s"
"3","Hors ESS","Ensemble","Femmes","Aides","s"
"3","Hors ESS","Ensemble","Femmes","Apprentis","s"
"3","Hors ESS","Ensemble","Femmes","Ordinaires","40415"
"3","Hors ESS","Ensemble","Femmes","Stagiaires","s"
"3","Hors ESS","Ensemble","Hommes","Aides","s"
"3","Hors ESS","Ensemble","Hommes","Apprentis","s"
"3","Hors ESS","Ensemble","Hommes","Ordinaires","41151"
"3","Hors ESS","Ensemble","Hommes","Stagiaires","s"
"4","ESS","Ensemble","Femmes","Aides","s"
"4","ESS","Ensemble","Femmes","Apprentis","s"
"4","ESS","Ensemble","Femmes","Ordinaires","3469"
"4","ESS","Ensemble","Femmes","Stagiaires","s"
"4","ESS","Ensemble","Hommes","Aides","s"
"4","ESS","Ensemble","Hommes","Apprentis","s"
"4","ESS","Ensemble","Hommes","Ordinaires","1518"
"4","ESS","Ensemble","Hommes","Stagiaires","s"
"4","Hors ESS","Ensemble","Femmes","Aides","s"
"4","Hors ESS","Ensemble","Femmes","Apprentis","s"
"4","Hors ESS","Ensemble","Femmes","Ordinaires","18774"
"4","Hors ESS","Ensemble","Femmes","Stagiaires","s"
"4","Hors ESS","Ensemble","Hommes","Aides","s"
"4","Hors ESS","Ensemble","Hommes","Apprentis","s"
"4","Hors ESS","Ensemble","Hommes","Ordinaires","17979"
"4","Hors ESS","Ensemble","Hommes","Stagiaires","s"
"5","ESS","Ensemble","Femmes","Aides","s"
"5","ESS","Ensemble","Femmes","Apprentis","s"
"5","ESS","Ensemble","Femmes","Ordinaires","3871"
"5","ESS","Ensemble","Femmes","Stagiaires","s"
"5","ESS","Ensemble","Hommes","Aides","s"
"5","ESS","Ensemble","Hommes","Apprentis","s"
"5","ESS","Ensemble","Hommes","Ordinaires","1750"
"5","ESS","Ensemble","Hommes","Stagiaires","s"
"5","Hors ESS","Ensemble","Femmes","Aides","s"
"5","Hors ESS","Ensemble","Femmes","Apprentis","s"
"5","Hors ESS","Ensemble","Femmes","Ordinaires","17733"
"5","Hors ESS","Ensemble","Femmes","Stagiaires","s"
"5","Hors ESS","Ensemble","Hommes","Aides","s"
"5","Hors ESS","Ensemble","Hommes","Apprentis","s"
"5","Hors ESS","Ensemble","Hommes","Ordinaires","18008"
"5","Hors ESS","Ensemble","Hommes","Stagiaires","s"
"6","ESS","Ensemble","Femmes","Aides","668"
"6","ESS","Ensemble","Femmes","Apprentis","87"
"6","ESS","Ensemble","Femmes","Ordinaires","18813"
"6","ESS","Ensemble","Femmes","Stagiaires","51"
"6","ESS","Ensemble","Hommes","Aides","493"
"6","ESS","Ensemble","Hommes","Apprentis","68"
"6","ESS","Ensemble","Hommes","Ordinaires","8695"
"6","ESS","Ensemble","Hommes","Stagiaires","36"
"6","Hors ESS","Ensemble","Femmes","Aides","3258"
"6","Hors ESS","Ensemble","Femmes","Apprentis","1750"
"6","Hors ESS","Ensemble","Femmes","Ordinaires","162895"
"6","Hors ESS","Ensemble","Femmes","Stagiaires","195"
"6","Hors ESS","Ensemble","Hommes","Aides","2358"
"6","Hors ESS","Ensemble","Hommes","Apprentis","3379"
"6","Hors ESS","Ensemble","Hommes","Ordinaires","168782"
"6","Hors ESS","Ensemble","Hommes","Stagiaires","236"
"7","ESS","Ensemble","Femmes","Aides","707"
"7","ESS","Ensemble","Femmes","Apprentis","28"
"7","ESS","Ensemble","Femmes","Ordinaires","8375"
"7","ESS","Ensemble","Femmes","Stagiaires","14"
"7","ESS","Ensemble","Hommes","Aides","602"
"7","ESS","Ensemble","Hommes","Apprentis","32"
"7","ESS","Ensemble","Hommes","Ordinaires","3019"
"7","ESS","Ensemble","Hommes","Stagiaires","13"
"7","Hors ESS","Ensemble","Femmes","Aides","735"
"7","Hors ESS","Ensemble","Femmes","Apprentis","437"
